HomeID,AwayID,Season,Week,Glicko_Rating_Home,Glicko_Rating_Deviance_Home,Glicko_Sigma_Home,Glicko_Rating_Away,Glicko_Rating_Deviance_Away,Glicko_Sigma_Away
84,213,2013,6.0,1561.6176804569284,160.50508661230685,0.059994847110100204,1704.4948049089196,159.68913707832803,0.05999503100902909
258,2050,2013,6.0,1565.047891675168,164.7366825920284,0.059994791209609925,1682.0195904910047,154.2481816891405,0.059994417462370095
2294,127,2013,6.0,1756.069502385758,158.62546557638206,0.059996344963472316,1647.9236509221153,168.38509101639445,0.05999543171988559
2305,2641,2013,6.0,1559.221673995684,179.8697821410246,0.05999564384824793,1916.6681836231696,173.49813307265637,0.059999432095892265
333,2247,2013,6.0,1964.5265025385195,164.1359872141354,0.06000084167107601,1087.142347033832,175.14427120945004,0.059999424914264285
259,153,2013,6.0,1787.5061263523353,148.38428267603064,0.059997075624631274,1414.5025643243805,170.2272418979817,0.059994916796098176
2653,6,2013,6.0,1412.6880979634632,142.6781790233828,0.05999450908678749,1549.55283624564,157.4216254545361,0.05999463482188436
103,349,2013,6.0,1588.1271046679,162.12003125715282,0.0599945001798531,1366.5194256630207,151.31315871335795,0.059994428705988444
193,2117,2013,6.0,1095.6317378682659,177.45739106590216,0.05999908141387231,1279.5470771977637,152.91454698467237,0.05999488465768875
2006,195,2013,6.0,1306.6621174170123,159.59322419164482,0.059994874441113004,1716.8692456927636,158.74492753497677,0.05999519535899297
276,2636,2013,6.0,1484.4239327788503,157.67361575016332,0.05999389293198255,1518.8976968724885,151.4091810714512,0.05999350277490134
2649,2711,2013,6.0,1489.6500524994988,146.7731202440019,0.05999315317484759,1064.9708075383417,166.04722623935643,0.05999960436657021
5,2226,2013,6.0,1327.6815465879165,164.61328150385023,0.059995393496939865,1269.6720459751818,154.0116090374937,0.05999520154265268
2390,59,2013,6.0,1884.524342048137,187.9748675398313,0.059999093510085554,1766.8733558235995,175.39229352230632,0.059997478779468705
183,228,2013,6.0,1537.5481173944902,156.5421092720039,0.05999406677901681,1921.1662218861843,172.55855105169738,0.059999396084937824
2633,61,2013,6.0,1575.5133590302314,147.56547158513936,0.059994401440555734,1766.8540438852426,160.5583962711881,0.05999860789097788
2655,249,2013,6.0,1522.7082482100082,143.5594914217085,0.05999304085221326,1520.2820166891054,155.91947106774907,0.05999381125938566
154,152,2013,6.0,1451.9098325695388,147.09113697894912,0.05999364553995226,1651.9652893501404,169.45948785620035,0.05999525542988792
202,242,2013,6.0,1327.1757883251357,167.09743601155412,0.059995528835266945,1503.5546700433647,167.3450689625297,0.05999635200501593
189,113,2013,6.0,1665.7949416143504,157.37670790193468,0.05999458194259782,1082.3951246061965,171.31727314412456,0.05999930393060237
2309,2459,2013,6.0,1372.685365728632,157.17841077468714,0.059994914314422165,1905.9433383054056,180.31030503360205,0.05999928548838683
197,2306,2013,6.0,1746.0770756266102,178.3887467236107,0.05999790929584366,1485.2077971956721,154.95649492642875,0.05999370590524641
2393,151,2013,6.0,1546.8330270294787,158.5148239223636,0.05999777872166307,1631.1005744404713,166.5024764887342,0.05999484352602647
130,135,2013,6.0,1912.427852563201,175.81850179220166,0.05999946132213356,1793.2270884913905,168.01084294299653,0.05999797868538736
2572,2229,2013,6.0,1116.2372998982441,184.6084310157921,0.05999888492792193,1115.5267165844607,186.81219412512078,0.05999955611102793
25,265,2013,6.0,1405.1216731823154,180.49176273342917,0.05999543220319157,1671.8455849640893,148.20043017525293,0.059993984728916754
235,2116,2013,6.0,1402.7028302466476,171.40079418362672,0.05999494707924489,1768.089557044489,177.1394885207043,0.05999755987322076
70,278,2013,6.0,1184.5151064184902,166.5836625426749,0.05999758361412691,1904.1966573307382,180.54237271798465,0.05999924256340779
38,2483,2013,6.0,1683.715759028249,196.79126048454268,0.05999795321949477,1907.7750154001571,175.99428502283948,0.059999112803792096
2,145,2013,6.0,1756.9063656960288,151.69611576262804,0.059995916251452217,1800.6175233373158,172.0747476562434,0.05999714333113099
309,326,2013,6.0,1486.2393784300739,151.2866314539827,0.05999345890001819,1693.910813355867,169.0836752056257,0.05999616047401877
57,8,2013,6.0,1694.128641869108,160.23294267380624,0.059995727149872974,1636.8238572231598,147.8546247353617,0.05999416073581093
167,166,2013,6.0,1333.6762467038716,158.15665725565617,0.059994953721262845,1044.3079701433185,163.30769034606038,0.06000038767423328
344,99,2013,6.0,1534.301696294064,156.05372670980992,0.059993984124570215,1821.026264756856,161.90999598057712,0.05999721485089409
201,2628,2013,6.0,1920.6672895730635,171.16387878406402,0.05999930553082587,1492.7358871564913,172.496074973164,0.05999629615033771
58,2132,2013,6.0,1101.7541540671848,183.84832345332663,0.05999924188578104,1644.6282742840049,167.19176035176545,0.05999537594863797
87,9,2013,6.0,1680.2160345545253,151.16937780574813,0.059994205570583777,1733.196754039087,162.7189921784558,0.059997188936219886
238,142,2013,6.0,1518.4655639615312,151.85511909732085,0.059993528280296714,1898.8310639219605,178.3887507259894,0.05999896108067137
2638,2348,2013,6.0,1255.5468569182744,158.1332062821426,0.05999743878748304,1242.9653589752602,147.38942866718781,0.059995645265865545
2579,96,2013,6.0,1706.8939802503962,160.233202429183,0.059996114589426726,1334.0058920539461,167.2055450384843,0.05999539106141654
239,277,2013,6.0,1875.5473330392774,191.42818072108912,0.05999907337816289,1605.1882298979124,157.6314800387443,0.059996208035314656
77,194,2013,6.0,1907.812503904338,176.17370429272842,0.05999933966602343,1927.9154405303038,168.84675470113436,0.05999951134469773
24,264,2013,6.0,1921.4484910893982,173.0292541205462,0.05999943097926361,1946.863684768441,169.97331706609208,0.06000030426261952
62,23,2013,6.0,1124.9652579359336,189.00521528173542,0.059998922660288875,1357.048477139754,171.51893878835395,0.05999523197125298
97,164,2013,7.0,1967.0773130448779,156.42154570694797,0.05999793930999852,1766.9369417675973,130.5851151528016,0.059991170394640206
2005,21,2013,7.0,1229.0299649632652,120.56411068455346,0.059989693887909666,1314.6538775034137,147.3260863370248,0.05999704500447746
30,12,2013,7.0,1642.968003135552,116.838895231176,0.05998707936172514,1819.6788709192483,141.6985770428569,0.05999286541852216
2132,218,2013,7.0,1536.5177251851192,141.30075923678626,0.059997234066416556,1008.5532130303675,160.34891064229365,0.05999885469932758
251,201,2013,7.0,1507.4563215300957,124.5894970038225,0.05998802889822431,1988.4200609444617,144.05367644821942,0.059997391062281386
2628,2305,2013,7.0,1508.0312542937704,140.11711479569828,0.05999173104575554,1520.9650746233972,145.39675884823416,0.05999183394459166
2509,158,2013,7.0,1286.8169629570564,134.4134167865122,0.0599904451389047,1779.2699692132016,130.05393292765527,0.05999197041435614
2641,66,2013,7.0,1982.979556485375,147.86015681017167,0.05999766883086269,1321.8241475872044,154.05350319439114,0.05999409416998722
259,221,2013,7.0,1849.0286961755319,119.2314293311283,0.059993643662526214,1754.119250519679,131.13573350763207,0.059992220375257636
349,2199,2013,7.0,1345.9080913115856,119.28659585569712,0.05998800357078146,1290.3728437135924,133.5778184639906,0.05999061494360177
41,58,2013,7.0,1079.131862918025,174.00190712506338,0.059997760364567755,1166.1647741494794,158.81314011274824,0.05999763395262623
248,235,2013,7.0,1930.099576644693,166.50322632467459,0.059997294106736994,1386.6797200956337,134.78663216542438,0.05998976578760342
127,84,2013,7.0,1688.8223001851215,136.94451954487124,0.05999139202992241,1637.3786492249449,127.23732035802793,0.059992448721983165
61,142,2013,7.0,1857.052847894528,122.27633796152293,0.059996905784094556,1959.6674065415825,151.9864224011612,0.0599969114427625
8,2579,2013,7.0,1603.7024410700249,114.1239091693561,0.05998753967684497,1765.7586206511778,125.4844762518058,0.059992088427519616
150,2426,2013,7.0,1577.6922003513157,118.27815833176639,0.05998751339145583,1665.3903475000939,151.93088868591494,0.05999383572505369
2711,2084,2013,7.0,1007.3365708314004,143.78425201815818,0.059997645322678296,1513.205699011782,141.25783198958936,0.05999222931651907
2,2717,2013,7.0,1825.4434876303446,118.42147392487009,0.059992564411243156,1157.515611115677,201.11403078525512,0.05999767065139248
195,2117,2013,7.0,1751.6722654633543,131.1927889735799,0.059990817422922664,1281.9256069174385,123.17801702207936,0.05998875048813539
113,193,2013,7.0,1032.60867535692,150.79179948222816,0.05999731293100593,1015.6959508883094,145.95796489174745,0.059997487823909144
2050,2309,2013,7.0,1708.7065103268274,121.25167402093766,0.059988367876841135,1369.187021328575,129.5445935472528,0.05998961030455122
275,77,2013,7.0,1604.058783732306,130.60565741480684,0.05999012150387133,1892.5935196708206,147.31148836668274,0.059995470868911376
99,57,2013,7.0,1850.819195244375,126.58047830774949,0.05999168222628496,1766.580560123176,124.22014000289184,0.059992600648491955
2655,151,2013,7.0,1547.7567943779468,110.007710177065,0.05998546299791082,1681.4760998960355,131.0935507897432,0.05999058061421694
2751,167,2013,7.0,1571.6635356341826,126.21113667713446,0.059990196751304625,1328.9145283607572,125.71150508631987,0.05998895568185563
152,183,2013,7.0,1594.6265224656988,138.36719690276624,0.059992122427406966,1547.7719368640762,126.80457894383915,0.059988400788704516
120,258,2013,7.0,1865.3063441342952,155.25965296695568,0.05999609041011285,1547.716733803415,127.41008060008397,0.0599889148951595
228,103,2013,7.0,2001.3332705948878,142.52674237297268,0.059997961835746585,1601.4298461526093,127.06274338446678,0.05998861311979817
2306,239,2013,7.0,1462.2653796277414,123.74949387432726,0.059987910805476476,1941.9071592968953,162.01975282914955,0.059997234030514775
2247,2653,2013,7.0,1045.9187764119854,159.1547016630034,0.05999781096872716,1424.4169311850846,109.27421343794028,0.05998635551022944
36,23,2013,7.0,1355.2387990959958,124.93373824494489,0.0599888417558061,1361.3501245724538,138.52600884605403,0.059990411920706706
264,2483,2013,7.0,1962.5920044824468,135.5767026848812,0.059995280871014064,1981.6846139142617,146.54933965031512,0.05999736583098068
2636,242,2013,7.0,1473.7391776306786,118.49967208739699,0.0599881671011709,1566.4789652880554,130.01430714845137,0.059992616071923376
2226,276,2013,7.0,1289.5900342318882,122.68445745317347,0.05998919134206044,1525.130632220003,127.04521182589134,0.05998920867691224
2459,2006,2013,7.0,1974.5314205080117,154.08168196627727,0.05999768720262744,1278.2241024371826,130.92387351927914,0.059990126081956995
213,130,2013,7.0,1662.9373326404584,126.16774435807037,0.05999008593000284,1989.3993384496548,148.42901627831708,0.05999816379676953
254,24,2013,7.0,1685.5726915781597,125.19037963852222,0.05998861814637387,2032.2281697111507,138.48786878486047,0.060000064172813006
2032,70,2013,7.0,1454.7308306572368,120.07217956810375,0.05998721566916947,1181.2401426172064,140.39584303933526,0.059993313414535135
326,2433,2013,7.0,1651.162067321652,135.5341316968697,0.059991956666648485,1459.2712999448916,115.99285645511357,0.05998684776158499
249,2393,2013,7.0,1509.5101727213491,122.629292514622,0.05998748438626118,1480.521468064366,118.84648594309346,0.05999348478522616
252,59,2013,7.0,1577.082686208209,120.66777195646947,0.05999165141252166,1736.614469398138,134.74117256160508,0.0599924358711542
96,333,2013,7.0,1300.6433615388414,138.03845264704418,0.059991307469402205,2049.044811842251,135.65675373526034,0.06000000467498207
344,189,2013,7.0,1523.338167271927,124.74059342735731,0.059988008516688514,1664.2825870876597,129.15773313541092,0.059989191148401684
2229,5,2013,7.0,1152.1428504788835,159.47545047286548,0.05999681910259519,1241.5916164225052,127.15213600222631,0.059993397744320574
328,68,2013,7.0,1494.0437731528734,113.65794124919819,0.05998691363817314,1566.2070254127277,131.8272129910077,0.059989714515516275
2638,202,2013,7.0,1162.4386829143455,120.879370282303,0.05999625454717628,1291.9250511859873,131.24677515332513,0.059990572728059015
2439,62,2013,7.0,1569.5804885472915,124.96425050474473,0.059988586999507314,1063.093158752772,162.02552951087523,0.05999709794306797
145,245,2013,7.0,1761.5296654675742,134.48469147208087,0.05999248372261231,1794.1905264157476,125.08085934453048,0.05999147568282655
9,38,2013,7.0,1729.04607447624,125.88435410222635,0.05999101112043753,1638.6898090779332,152.25968447855195,0.059994273578088966
26,25,2013,7.0,1979.6510665058454,152.65122626743377,0.05999781705837171,1388.477834228494,150.11756918992515,0.05999166845121326
265,204,2013,7.0,1704.8567425078863,116.0054587565396,0.05998769517919832,1759.7583720188682,127.51208121631126,0.05999032215044101
153,2390,2013,8.0,1413.997761124393,115.17980326817329,0.059983571694292616,2025.7189519311519,137.33563593040873,0.05999617351984501
97,2116,2013,8.0,2025.4982675920955,136.70277436814715,0.05999626971370788,1781.6706934495526,120.01037188830354,0.05998715778068811
197,2628,2013,8.0,1750.1528790050295,117.11388701322663,0.059986758572308535,1554.0622426515636,116.79637865927745,0.05998757161856112
235,2567,2013,8.0,1371.8066283149337,112.957714163863,0.05998331168659047,1301.6479024140972,122.19489196223817,0.0599864244424497
277,2641,2013,8.0,1649.4113761873377,110.03793591815764,0.05998500463793809,2021.2463164626802,134.26977936751297,0.05999557748757573
2633,2579,2013,8.0,1609.9561024503173,97.99746825588693,0.059979460110974395,1813.9816738175266,103.8445134583517,0.059987640849721115
127,2509,2013,8.0,1739.5999316527357,112.80153926176764,0.05998731812252968,1264.4989652103632,117.16829938780272,0.05998557816276294
77,135,2013,8.0,1823.6959117463339,124.80080546918619,0.05999419741536119,1729.7724991810421,113.22837088209201,0.05998763955824758
2649,2426,2013,8.0,1523.4596869080522,101.38247287477272,0.05997952965086062,1619.7509079792997,120.64264656320024,0.05998887370592959
151,2572,2013,8.0,1659.401139640783,108.72988130367528,0.059983795595049835,975.7019251500757,139.43160939891902,0.05999666474837481
238,61,2013,8.0,1501.969343770898,108.45473801770677,0.05998147525250533,1885.228156294052,99.79392791093764,0.0599891718394079
2132,41,2013,8.0,1480.0799653755003,120.50311301536712,0.059994840345644056,1012.7084585220329,152.077877074273,0.05999650493276131
142,57,2013,8.0,2027.92643058889,129.14266808589645,0.0599954962989226,1779.0291706334417,102.69301134020894,0.059984442671867345
59,183,2013,8.0,1689.5506060575124,109.24190551310157,0.059987412805333554,1585.0093932123825,104.8253105491807,0.05998247749074953
2199,195,2013,8.0,1245.6296100091668,111.67793085542458,0.05998622116587261,1709.0041445070858,113.71739487192447,0.059987332039447484
193,2006,2013,8.0,935.7721645273565,123.03724689168102,0.05999758876793088,1262.1875394858525,114.92878372925553,0.05998494877775155
218,349,2013,8.0,962.5048792798885,144.797021978745,0.059997184341740756,1362.2799140797329,98.81971473277471,0.05997948068939959
2751,36,2013,8.0,1570.2191766773415,106.31904015196085,0.05998270728398379,1308.6403569749627,104.26003014761346,0.059984432443888645
2711,2050,2013,8.0,966.0167007459507,129.37142729610784,0.05999544021563525,1723.2735849892756,102.30321593402253,0.059980699309471315
2117,2459,2013,8.0,1329.2064191073368,105.14193213445178,0.05998527917094493,2017.0826438457964,138.9766816181563,0.059995736069525483
6,2309,2013,8.0,1492.0928600983489,96.80963050607112,0.05997947250234441,1352.9357956672602,111.04109679398414,0.059983479667444536
130,84,2013,8.0,1955.6118096810833,129.38754800203327,0.05999462633347408,1642.415832192304,103.17812774040628,0.05998382435093478
194,2294,2013,8.0,2066.60946421429,126.15774943528874,0.05999748625394948,1737.1669535729552,108.18791456175684,0.05998368375916476
2305,201,2013,8.0,1470.713343393961,118.7754333474595,0.059987671231638375,1949.8731864509148,127.2352230383443,0.05999440942071378
248,252,2013,8.0,1968.0242199663808,151.0868113370316,0.059995418750359346,1625.1046408642833,96.04881666391564,0.0599857144992092
245,2,2013,8.0,1847.2318613460898,105.92121675004738,0.059988651858808674,1858.5216639111027,100.4489869415272,0.05998655423856856
258,150,2013,8.0,1541.9348548910716,106.08436862221716,0.059981210375216525,1614.8056358392896,98.31690271459613,0.0599812575027554
154,120,2013,8.0,1494.263995417317,96.60555461467035,0.05997830676999263,1879.7057120955576,131.67687337527198,0.05999145886145402
24,26,2013,8.0,2024.994618010279,118.69764047828805,0.059994429595828375,2032.2857545651073,134.45830146021532,0.05999591329434077
2348,249,2013,8.0,1237.4819622213333,98.02271857183743,0.059979978168336986,1539.9347253265546,101.168885070373,0.059980412661155405
2084,113,2013,8.0,1543.612555931317,123.0570466906986,0.05998818803645831,1045.3437302576608,130.1586399527648,0.05999283156603344
9,264,2013,8.0,1756.11843810904,102.92589115067584,0.05998360882984412,1948.1077158703547,110.79079716689226,0.05998812790408973
326,2247,2013,8.0,1583.0465407124013,111.8509543982614,0.05999037314540017,1006.0717536750942,144.16327509595374,0.05999587985522119
333,8,2013,8.0,2101.666108653446,119.85448880514987,0.05999836731080284,1583.9841504301617,94.04137970502138,0.059978335439451816
239,66,2013,8.0,1989.6032469537747,143.0685318549848,0.05999511449627961,1317.6542975624725,128.8862531383653,0.05998892736558206
145,99,2013,8.0,1726.4150635951307,108.82173740214456,0.0599861871725083,1894.5321328427185,103.63862979331435,0.0599862380365159
87,30,2013,8.0,1769.7302631711193,102.70211648298194,0.05998461584211304,1677.99701761079,96.82768592327689,0.059980291697521095
356,275,2013,8.0,1674.7984475722064,115.37102809301672,0.05998489515022321,1651.1993294052588,112.469711786607,0.05998695092736147
166,242,2013,8.0,917.9559051424808,121.11065347538955,0.0599972926362488,1616.0908903104173,105.95601934296435,0.0599879391024707
68,2440,2013,8.0,1602.3598816259364,113.62660103725347,0.05998536226750578,1471.334807939352,111.70366806360542,0.059985498111163
228,52,2013,8.0,2058.8628726179777,124.0489033815469,0.05999627740911811,2081.133665665252,120.11410190248442,0.05999780433726117
167,328,2013,8.0,1303.765240672017,105.2732454865511,0.0599822076914868,1461.123278802138,92.87522483116294,0.059978957318200306
278,2439,2013,8.0,2009.284713102929,141.72191261770126,0.05999579011410671,1574.4751266168341,107.21703675718308,0.05998166399595402
12,254,2013,8.0,1772.0066961158839,118.63416704785925,0.05998902801615625,1741.6938609280571,104.70803785204726,0.059985891598267845
2483,265,2013,8.0,2055.804406765268,125.21497837418137,0.059997004931749476,1706.7736732270162,95.8010868991509,0.05997799862312175
25,204,2013,8.0,1377.3791611682632,132.285935797266,0.05998768112811641,1794.4611241907483,105.87751949286236,0.05998431420094776
344,96,2013,9.0,1582.2133366753121,90.64863152382938,0.059974610250267194,1271.115477864737,113.82019676307975,0.0599834277353041
2393,276,2013,9.0,1419.8349945020009,80.87808867523617,0.059975663650170465,1567.6502531732397,94.96268200584754,0.05997593327077051
252,68,2013,9.0,1676.5651626532017,81.40742348471916,0.059985440632102406,1636.638986178423,99.17333653380517,0.059980537743964
66,197,2013,9.0,1320.4077045748393,113.22884684161271,0.059983260115841555,1762.6903813062531,100.41791283259744,0.05997912690772175
2116,41,2013,9.0,1832.7169710603791,103.627864380177,0.059984902299025096,970.9158950597817,137.5866699890212,0.05999457405784476
2006,2050,2013,9.0,1256.8213249938167,101.87322216761902,0.059978269975807054,1731.7531904081873,90.3687435866835,0.059972198830872486
2294,77,2013,9.0,1730.1571650180072,94.57283360823641,0.059975460140081885,1759.3020496608126,104.09261664107683,0.059993035113245385
135,158,2013,9.0,1749.4088192145273,96.37040742806333,0.059979710422244766,1837.0565353412856,100.79483736800753,0.05998237788549327
2390,154,2013,9.0,2061.9184696818397,125.69647024596523,0.05999406864111293,1531.6595813018298,84.06752852403315,0.059973854160691606
58,97,2013,9.0,1263.675017349161,112.50770158911892,0.05999028462997977,1995.8856137581818,121.22425886594932,0.059992553147195433
164,248,2013,9.0,1771.33723516364,99.98664693138264,0.05997807619531048,1905.2139295861489,136.247442812502,0.05999508787001834
245,238,2013,9.0,1854.7506611931224,91.4873148964457,0.05997944842236466,1543.3126043944994,96.88190400772518,0.05997923516467637
258,59,2013,9.0,1526.0577506452385,90.61732025435549,0.05997207428732386,1692.892085497999,91.29677759943168,0.059977039615474494
2426,221,2013,9.0,1568.370178251043,98.70869890529545,0.05998455690483999,1766.5494208475723,97.19924166638148,0.059977826923130195
195,193,2013,9.0,1694.5159249949495,99.58638368384491,0.059980359476847454,882.2317776689254,108.63487235235765,0.059996574765355686
189,2649,2013,9.0,1598.818981364448,93.5395282296659,0.05997705627270353,1564.0307772991598,88.07769161250225,0.059975820998122396
2567,218,2013,9.0,1331.8671212575548,107.21307045536311,0.059981687586338824,1013.7876708267514,130.765847219437,0.05999595068755719
113,2711,2013,9.0,1041.6077552783725,114.63317917087862,0.059987375668449756,936.0542843190809,119.893505338807,0.05999318207045976
2655,202,2013,9.0,1598.6229145176624,78.07882773697447,0.05996641561863654,1299.0640980615092,93.83880815599504,0.05997428930941043
356,127,2013,9.0,1638.777634766874,99.58962619900086,0.05997991457422102,1771.914240187446,97.37550003590793,0.05998161666896364
