HomeID,AwayID,Season,Week,Glicko_Rating_Home,Glicko_Rating_Deviance_Home,Glicko_Sigma_Home,Glicko_Rating_Away,Glicko_Rating_Deviance_Away,Glicko_Sigma_Away
158,242,2001,5,1599.875265226142,227.73539941351623,0.059998353180856404,1747.318071978146,253.40460245322316,0.060000075109031
344,2579,2001,5,1662.3108939062977,290.31896371798047,0.05999967537233814,1799.625803773736,227.73540249000166,0.06000051574775676
5,349,2001,5,1500.0,253.404599204557,0.05999841754891583,1337.6891060937023,290.31896371798047,0.05999967537233814
12,2439,2001,5,1747.318071978146,253.40460245322316,0.060000075109031,1252.681928021854,253.40460245322316,0.060000075109031
24,9,2001,5,1500.0,253.404599204557,0.05999841754891583,1662.3108939062977,290.31896371798047,0.05999967537233814
26,194,2001,5,1747.318071978146,253.40460245322316,0.060000075109031,1500.0,253.404599204557,0.05999841754891583
36,21,2001,5,1599.875265226142,227.73539941351623,0.059998353180856404,1252.681928021854,253.40460245322316,0.060000075109031
38,2305,2001,5,1500.0,208.56031748478463,0.05999785619026675,1500.0,253.404599204557,0.05999841754891583
41,2084,2001,5,1252.681928021854,253.40460245322316,0.060000075109031,1252.681928021854,253.40460245322316,0.060000075109031
68,2638,2001,5,1252.681928021854,253.40460245322316,0.060000075109031,1500.0,253.404599204557,0.05999841754891583
84,254,2001,5,1337.6891060937023,290.31896371798047,0.05999967537233814,1599.875265226142,227.73539941351623,0.059998353180856404
87,127,2001,5,1337.6891060937023,290.31896371798047,0.05999967537233814,1747.318071978146,253.40460245322316,0.060000075109031
96,57,2001,5,1500.0,253.404599204557,0.05999841754891583,1799.625803773736,227.73540249000166,0.06000051574775676
130,2711,2001,5,1400.124734773858,227.73539941351623,0.059998353180856404,1500.0,253.404599204557,0.05999841754891583
150,77,2001,5,1252.681928021854,253.40460245322316,0.060000075109031,1662.3108939062977,290.31896371798047,0.05999967537233814
151,2729,2001,5,1400.124734773858,227.73539941351623,0.059998353180856404,1500.0,350.15516610002004,0.06
153,52,2001,5,1332.4709147089316,208.56031831575942,0.05999861670525175,1799.625803773736,227.73540249000166,0.06000051574775676
154,120,2001,5,1747.318071978146,253.40460245322316,0.060000075109031,1599.875265226142,227.73539941351623,0.059998353180856404
164,259,2001,5,1500.0,253.404599204557,0.05999841754891583,1599.875265226142,227.73539941351623,0.059998353180856404
183,2,2001,5,1500.0,208.56031748478463,0.05999785619026675,1599.875265226142,227.73539941351623,0.059998353180856404
189,218,2001,5,1747.318071978146,253.40460245322316,0.060000075109031,1500.0,253.404599204557,0.05999841754891583
193,2132,2001,5,1252.681928021854,253.40460245322316,0.060000075109031,1400.124734773858,227.73539941351623,0.059998353180856404
195,66,2001,5,1252.681928021854,253.40460245322316,0.060000075109031,1500.0,253.404599204557,0.05999841754891583
202,278,2001,5,1662.3108939062977,290.31896371798047,0.05999967537233814,1667.5290852910684,208.56031831575942,0.05999861670525175
213,275,2001,5,1337.6891060937023,290.31896371798047,0.05999967537233814,1400.124734773858,227.73539941351623,0.059998353180856404
228,258,2001,5,1799.625803773736,227.73540249000166,0.06000051574775676,1500.0,253.404599204557,0.05999841754891583
235,58,2001,5,1500.0,253.404599204557,0.05999841754891583,1500.0,253.404599204557,0.05999841754891583
238,257,2001,5,1252.681928021854,253.40460245322316,0.060000075109031,1337.6891060937023,290.31896371798047,0.05999967537233814
239,167,2001,5,1662.3108939062977,290.31896371798047,0.05999967537233814,1500.0,253.404599204557,0.05999841754891583
245,197,2001,5,1799.625803773736,227.73540249000166,0.06000051574775676,1500.0,253.404599204557,0.05999841754891583
248,251,2001,5,1337.6891060937023,290.31896371798047,0.05999967537233814,1799.625803773736,227.73540249000166,0.06000051574775676
249,2641,2001,5,1200.374196226264,227.73540249000166,0.06000051574775676,1500.0,253.404599204557,0.05999841754891583
264,70,2001,5,1500.0,253.404599204557,0.05999841754891583,1252.681928021854,253.40460245322316,0.060000075109031
265,25,2001,5,1799.625803773736,227.73540249000166,0.06000051574775676,1252.681928021854,253.40460245322316,0.060000075109031
277,2309,2001,5,1500.0,253.404599204557,0.05999841754891583,1500.0,253.404599204557,0.05999841754891583
309,2572,2001,5,1500.0,253.404599204557,0.05999841754891583,1662.3108939062977,290.31896371798047,0.05999967537233814
328,2751,2001,5,1252.681928021854,253.40460245322316,0.060000075109031,1500.0,253.404599204557,0.05999841754891583
333,8,2001,5,1599.875265226142,227.73539941351623,0.059998353180856404,1400.124734773858,227.73539941351623,0.059998353180856404
356,97,2001,5,1599.875265226142,227.73539941351623,0.059998353180856404,1835.0581785931108,208.56032080901497,0.060000898495714036
2032,55,2001,5,1252.681928021854,253.40460245322316,0.060000075109031,1500.0,350.15516610002004,0.06
2050,2460,2001,5,1252.681928021854,253.40460245322316,0.060000075109031,1337.6891060937023,290.31896371798047,0.05999967537233814
2117,2649,2001,5,1500.0,253.404599204557,0.05999841754891583,1799.625803773736,227.73540249000166,0.06000051574775676
2199,282,2001,5,1500.0,253.404599204557,0.05999841754891583,1337.6891060937023,290.31896371798047,0.05999967537233814
2306,166,2001,5,1500.0,253.404599204557,0.05999841754891583,1200.374196226264,227.73540249000166,0.06000051574775676
2426,103,2001,5,1252.681928021854,253.40460245322316,0.060000075109031,1599.875265226142,227.73539941351623,0.059998353180856404
2433,2393,2001,5,1252.681928021854,253.40460245322316,0.060000075109031,1747.318071978146,253.40460245322316,0.060000075109031
2440,62,2001,5,1252.681928021854,253.40460245322316,0.060000075109031,1662.3108939062977,290.31896371798047,0.05999967537233814
2459,2534,2001,5,1500.0,253.404599204557,0.05999841754891583,1662.3108939062977,290.31896371798047,0.05999967537233814
2483,30,2001,5,1799.625803773736,227.73540249000166,0.06000051574775676,1400.124734773858,227.73539941351623,0.059998353180856404
2509,2006,2001,5,1500.0,253.404599204557,0.05999841754891583,1500.0,253.404599204557,0.05999841754891583
2567,152,2001,5,1252.681928021854,253.40460245322316,0.060000075109031,1500.0,253.404599204557,0.05999841754891583
2628,2466,2001,5,1599.875265226142,227.73539941351623,0.059998353180856404,1500.0,350.15516610002004,0.06
2653,2447,2001,5,1252.681928021854,253.40460245322316,0.060000075109031,1337.6891060937023,290.31896371798047,0.05999967537233814
2655,2116,2001,5,1200.374196226264,227.73540249000166,0.06000051574775676,1252.681928021854,253.40460245322316,0.060000075109031
221,2390,2001,6,1601.7727094238924,176.35003108697705,0.05999520613054342,1895.4965772276437,186.01438617132396,0.05999928206974494
9,23,2001,6,1533.1538728635867,231.5462832831699,0.05999886896154598,1143.2692285028897,201.9510017970922,0.05999893614940291
12,265,2001,6,1810.507542199503,218.81087854234192,0.05999884908703315,1873.6119922580642,192.65007882498347,0.0599991004018857
21,2005,2001,6,1377.352447605894,210.28383427571342,0.05999962604971592,1527.0910314876141,209.7037170429189,0.059996486577728055
25,264,2001,6,1177.6154769831428,211.0803391404867,0.05999868355384996,1571.174823783897,189.27264255969934,0.05999611055476914
30,24,2001,6,1339.0858676528687,167.8653118929218,0.0599953269946083,1675.0201411115813,189.33268030475472,0.05999862986968413
