HomeID,AwayID,Season,Week,CTMC_Rating_Home,CTMC_Rating_Away
158,242,2001,5,0.0073961601387224725,0.007142115017739731
344,2579,2001,5,0.006990873648117827,0.007295189336880409
5,349,2001,5,0.007143974320380176,0.0071435991900426115
12,2439,2001,5,0.0069897827326480914,0.007346584478050487
24,9,2001,5,0.007244163776865342,0.007142857142857143
26,194,2001,5,0.007091474982823788,0.006991230398812424
36,21,2001,5,0.007038562721876358,0.007194244604316547
38,2305,2001,5,0.0073026742952598395,0.00714322679868472
41,2084,2001,5,0.007194619675720765,0.0071428491057211095
68,2638,2001,5,0.007143971582770516,0.007143232214255242
84,254,2001,5,0.0072452597502697695,0.0072974444507417306
87,127,2001,5,0.007090027427580554,0.00709109994902213
96,57,2001,5,0.0071953753933901785,0.006938381830883096
130,2711,2001,5,0.007194244604316547,0.007091834112749884
150,77,2001,5,0.0072452650700303425,0.007042253521126761
153,52,2001,5,0.007089171620770877,0.00698869468192682
154,120,2001,5,0.007143243010074157,0.007246037232029497
164,259,2001,5,0.007144341300346218,0.007193505139834742
183,2,2001,5,0.006989056529598793,0.014495420617020983
189,218,2001,5,0.007142482110140759,0.0070896210964579
193,2132,2001,5,0.007040808364165947,0.007039712584077039
195,66,2001,5,0.0071421255270857865,0.007142487448889809
213,275,2001,5,0.007194244604316547,0.007295917537952396
228,258,2001,5,0.007142481825010956,0.007089998833508857
235,58,2001,5,0.007295941967268481,0.007143229555015632
238,257,2001,5,0.007295931295508147,0.007194244604316547
239,167,2001,5,0.007193518362886348,0.007091099988274704
245,197,2001,5,0.007039332037859421,0.0070433114250960755
248,251,2001,5,0.007142862481886765,0.007039340376287019
249,2641,2001,5,0.007194241846854822,0.0071938694155608595
264,70,2001,5,0.007194244604316546,0.007246390092302534
265,25,2001,5,0.006987949994898251,0.007142106983395962
277,2309,2001,5,0.007142857160645722,0.007142109542218258
309,2572,2001,5,0.007142857142857143,0.007243475877501372
328,2751,2001,5,0.007090732614888476,0.007194619675720765
333,8,2001,5,0.007141750588808711,0.007090735406764228
356,97,2001,5,0.0071432403691075634,0.0069868084706342995
2050,2460,2001,5,0.007038195712155315,0.007194244604316547
2117,2649,2001,5,0.007246007136901832,0.007245273070536769
2306,166,2001,5,0.007347667485936214,0.007248271471017267
2426,103,2001,5,0.007297394521815097,0.007142123036684702
2433,2393,2001,5,0.00714433892526496,0.0069901346844665315
2459,2534,2001,5,0.0071428544636329815,0.007142846482552053
2483,30,2001,5,0.006939435783478863,0.0070382492004523005
2509,2006,2001,5,0.007296639039171879,0.007245283368635699
2567,152,2001,5,0.0071421147904146874,0.007091105287498074
2653,2447,2001,5,0.007095078194711037,0.007142857142857143
2655,2116,2001,5,0.0072463905442176485,0.007143974359749205
221,2390,2001,6,0.006756448479984925,0.006617621275328264
9,23,2001,6,0.006895896052093962,0.006755460228549113
12,265,2001,6,0.006709200601210648,0.00666165365876313
21,2005,2001,6,0.0068502948425218195,0.006803042316695862
25,264,2001,6,0.00680304239884676,0.00684833069259791
30,24,2001,6,0.006707922055792012,0.006800823605718364
52,154,2001,6,0.006708265209637534,0.0068968781176651965
57,344,2001,6,0.006483089403317715,0.006709843475003419
58,249,2001,6,0.006802067083819011,0.006896225999229898
59,228,2001,6,0.006709839192619178,0.006802732216597044
61,8,2001,6,0.0067098480108773876,0.006848667802156657
62,242,2001,6,0.0068027209928409535,0.0068486744452593016
66,239,2001,6,0.006802406049384468,0.006849323798117947
70,68,2001,6,0.0068972167795128434,0.006803691751452172
77,127,2001,6,0.006666666666666667,0.006709541575791465
84,194,2001,6,0.006800482272347203,0.006754869907586196
96,145,2001,6,0.006987924903910066,0.00670693735308871
97,235,2001,6,0.006659383135780675,0.006943165699494051
103,349,2001,6,0.0068027122925447365,0.006803359269682303
120,277,2001,6,0.006800525762044525,0.006664806775477883
130,356,2001,6,0.006943163486388164,0.00680404238639789
135,2509,2001,6,0.006802089341860334,0.006894614890771742
142,158,2001,6,0.006850283453075514,0.006985642701141277
152,153,2001,6,0.006709865294257355,0.006707237206760195
164,41,2001,6,0.00680368746184039,0.006849962254355335
183,151,2001,6,0.006524061979243807,0.006753198700592042
197,2466,2001,6,0.006756746159393165,0.006802401951691865
201,2306,2001,6,0.0067561451908578415,0.006987156578563435
204,26,2001,6,0.006756762887355487,0.00666453027003043
238,2,2001,6,0.006894647225541513,0.013937831380554537
245,87,2001,6,0.006663242904265256,0.006801468200677114
248,2628,2001,6,0.006849319486584419,0.0068493150529878085
251,2641,2001,6,0.006662311890196599,0.006802084941323015
254,167,2001,6,0.007038971259218461,0.006755486543999221
258,150,2001,6,0.006753879885138022,0.00694156039607617
259,2116,2001,6,0.006848346365629641,0.006803999920178341
276,189,2001,6,0.006942231415729652,0.0067088993040504
278,2348,2001,6,0.006615041800746135,0.006848681004709393
309,2393,2001,6,0.0068020805986040885,0.0066635429402937775
328,2483,2001,6,0.006754174181483791,0.006617252016584232
2006,2309,2001,6,0.006943783947273568,0.0069418906049413
2050,193,2001,6,0.006704992643586023,0.006710169171212982
2084,2117,2001,6,0.00680303785402607,0.006895920157977474
2199,2711,2001,6,0.006802738582436574,0.0066638727324935115
2294,213,2001,6,0.006895598566839921,0.006802721088435374
2433,166,2001,6,0.006805907420658408,0.006897576645354234
2439,252,2001,6,0.006941594524207396,0.006896198520905487
2572,5,2001,6,0.006895283641919057,0.006803372631214351
2579,333,2001,6,0.006895581331804527,0.006708590951526832
2633,99,2001,6,0.006710165114604185,0.0067554708240761905
2638,202,2001,6,0.006803042380671839,0.006849638638631204
2649,2459,2001,6,0.006894956088391149,0.006802725750583472
2751,36,2001,6,0.006850301601555602,0.006707247834336231
97,36,2001,7,0.006570051655868418,0.0066175463815875395
252,328,2001,7,0.00675449969714945,0.006664772253850595
2,344,2001,7,0.013746549759522565,0.006577156246753289
9,309,2001,7,0.006848660449233324,0.006711720278079381
12,2483,2001,7,0.006665115198554451,0.006530278072316216
41,2199,2001,7,0.006619776541107021,0.006712076124149951
87,221,2001,7,0.006710516985176536,0.0066670089275705086
99,57,2001,7,0.006710772845957209,0.0064429185734051625
103,218,2001,7,0.006757046454467014,0.006755203763855101
120,258,2001,7,0.006751114643264492,0.006662636495092762
150,59,2001,7,0.006847484892033245,0.006620399761291722
153,151,2001,7,0.006574418957844748,0.006708866015402624
154,152,2001,7,0.00684960444265659,0.00666515310642669
158,66,2001,7,0.006843486193872596,0.006664829379317073
164,183,2001,7,0.006849946984505693,0.00639546450382818
189,2309,2001,7,0.0066182357257267175,0.006845973368751088
193,2084,2001,7,0.00662105053128724,0.006711096394770688
194,77,2001,7,0.006664550700995108,0.006578668885331011
195,2649,2001,7,0.006709614149681764,0.006754903306788249
197,142,2001,7,0.006666360207011712,0.0068039846868100905
202,166,2001,7,0.0067573799940299824,0.006804336883330325
213,130,2001,7,0.0066654529811011965,0.0068483961872220596
235,2572,2001,7,0.006849406740253546,0.006802101731304509
242,68,2001,7,0.0067564459145115835,0.006712019646292052
245,239,2001,7,0.006575652787550814,0.006802752753430442
251,201,2001,7,0.006399127445845502,0.006664832544907516
254,58,2001,7,0.006943533872843081,0.006709806519389005
264,30,2001,7,0.006709506994267977,0.006574726938596274
265,204,2001,7,0.006528773143509148,0.006667281017294913
275,84,2001,7,0.0068928196409267836,0.006709845057652625
277,259,2001,7,0.006536420932551896,0.006756116384366547
333,2638,2001,7,0.006573843821637915,0.006711428736372057
349,248,2001,7,0.00666666845427287,0.0067567589879973244
356,135,2001,7,0.006712058374041094,0.006710505030116093
2032,145,2001,7,0.00666667907470936,0.006571330415210288
2116,5,2001,7,0.006712634685560421,0.006712045634180893
2132,2655,2001,7,0.006621023133434422,0.0068043332702492215
2306,38,2001,7,0.00689187420399599,0.006805534159594363
2348,23,2001,7,0.006756145940299975,0.00661947021553179
2390,2653,2001,7,0.006530027549751342,0.006668166097481653
2393,70,2001,7,0.006575036215878498,0.006804929761479211
2426,2005,2001,7,0.0068483791322385265,0.00671140915893874
2433,249,2001,7,0.006713562940569606,0.006804247845867271
2440,2439,2001,7,0.006711759283599128,0.00689285012717572
2459,276,2001,7,0.006757391174902863,0.006849063472736679
2509,2294,2001,7,0.006800857266146042,0.006847505815921706
2567,62,2001,7,0.0067567610426152195,0.006711098515790236
2579,96,2001,7,0.006848348161696481,0.006939792032597779
2633,61,2001,7,0.006576274461758572,0.006619785315141021
2641,2305,2001,7,0.006886733853888537,0.006757982333971036
2711,2006,2001,7,0.00657535032868881,0.006848697400333626
2751,167,2001,7,0.0067586661466962645,0.006662024320434698
59,120,2001,8,0.006535350786542515,0.006573869676876846
2,57,2001,8,0.013603718120694398,0.00631747145719302
5,2132,2001,8,0.0066231295143361745,0.0065333146365740445
8,2579,2001,8,0.0067114093767991385,0.006664833186067352
23,2567,2001,8,0.006532416633047722,0.0066669711548681555
24,265,2001,8,0.0066640447346329075,0.006487963552296155
25,2483,2001,8,0.006668800048986841,0.006444684342755237
26,264,2001,8,0.006492118451936774,0.006576222668904686
30,9,2001,8,0.006533026231524466,0.006711383582160711
36,278,2001,8,0.0065752949395622,0.006444691375669348
38,245,2001,8,0.006760052567565634,0.006490338448001128
52,2390,2001,8,0.006488612444212182,0.006445623001060806
58,41,2001,8,0.006619416534406626,0.0065323914968050895
62,2638,2001,8,0.00662192163934475,0.00671176991464635
68,202,2001,8,0.006621894445640708,0.006666340874172338
77,135,2001,8,0.006492684430631181,0.006710847400972783
84,356,2001,8,0.006620397119961445,0.00653364163666285
87,277,2001,8,0.006621647260115157,0.006451516737461567
96,99,2001,8,0.006936787713861971,0.0066672423257139405
127,2294,2001,8,0.006534490799027992,0.0067553115604931414
130,2509,2001,8,0.006802120589538708,0.006709300361530761
142,66,2001,8,0.006758301306619281,0.0065312703110398706
145,333,2001,8,0.006484652613532902,0.006401789559016812
150,154,2001,8,0.006752922290260938,0.006666352364522364
152,228,2001,8,0.006665783533734276,0.006622513123716581
153,258,2001,8,0.006488545970448583,0.006664541520688491
166,70,2001,8,0.006713911728349026,0.0067150981320559374
167,252,2001,8,0.006573225166934834,0.006664787609975403
193,2006,2001,8,0.006533960279385934,0.00675767514648547
194,275,2001,8,0.0065774757450323875,0.006799427429691997
197,251,2001,8,0.006534483035156018,0.0063169800098248794
204,12,2001,8,0.0065359819791392494,0.0065783377196584
218,164,2001,8,0.006710497921511643,0.0068036363595594
221,183,2001,8,0.006578399448981927,0.006270131838455476
238,61,2001,8,0.006710493799908552,0.006533920366576108
239,158,2001,8,0.006711452100103621,0.006796158793859561
248,235,2001,8,0.006667267419407209,0.006756904902871604
249,2393,2001,8,0.006713495068766553,0.006487929772649786
259,103,2001,8,0.006665729199053306,0.006621589292879654
344,2653,2001,8,0.0064496304876436915,0.006580700240694864
349,151,2001,8,0.0065783643518770585,0.006621583829309956
2005,2751,2001,8,0.006621588517588262,0.006668856504705407
2032,309,2001,8,0.006579588082374323,0.0066678909926869406
2084,276,2001,8,0.006622522297823486,0.006756845653630089
2117,195,2001,8,0.0067120484550549486,0.006665520612617022
2199,2050,2001,8,0.006624390928637501,0.006528769876605259
2305,201,2001,8,0.006666984926295224,0.006578978263139586
2309,2459,2001,8,0.006755059629487508,0.006666677071257985
2426,242,2001,8,0.006757089612082133,0.006666684891817439
2439,21,2001,8,0.006800656068048461,0.0066678972960872345
2440,2348,2001,8,0.006621342447231761,0.006666678491592217
2641,2306,2001,8,0.006794112456369501,0.006751671443820424
2655,2628,2001,8,0.006714494157674011,0.006666640103444204
2711,189,2001,8,0.006487949331094747,0.006529707926965729
2390,277,2001,10,0.006403472655727822,0.006409346088872163
62,278,2001,10,0.00657776308241047,0.006318375716590423
8,2,2001,10,0.006667273148093622,0.013468835370853995
9,264,2001,10,0.006711664513895738,0.0066204401456926186
12,30,2001,10,0.006492649144558348,0.006446172128475881
21,252,2001,10,0.0066222266682449535,0.00662066832264553
23,202,2001,10,0.006488838167985991,0.006622497771710489
24,26,2001,10,0.006662330506832777,0.006363951016398095
36,254,2001,10,0.006620084711500955,0.006801930698550105
41,2050,2001,10,0.006489133205518084,0.006486115493736997
52,120,2001,10,0.006447105114035494,0.006574177680669607
57,61,2001,10,0.006318367636142717,0.006403799776156848
