HomeID,AwayID,Season,Week,CTMC_Rating_Home,CTMC_Rating_Away
59,259,2013,5.0,0.01281646942478555,0.006445553530823639
202,66,2013,5.0,0.005348019039374295,0.004769654307313788
252,2393,2013,5.0,0.008515970782930085,0.005171626924581214
23,328,2013,5.0,0.003136105803590279,0.00719269456349754
2509,2459,2013,5.0,0.0032274845173452006,0.004911881996230615
2116,2579,2013,5.0,0.007005957043548035,0.008768583176260246
58,2390,2013,5.0,0.005410487992886184,0.0053941617843064095
2628,2567,2013,5.0,0.0034887631829193947,0.004334707116901827
277,197,2013,5.0,0.005256996129110863,0.008726195469799176
356,193,2013,5.0,0.005985596270372889,0.0015227076583172957
2633,6,2013,5.0,0.005981982261768146,0.004803778241064803
221,258,2013,5.0,0.007646557593812994,0.005882111352387051
153,151,2013,5.0,0.007362120062253307,0.005378383185570828
98,2426,2013,5.0,0.006027435263471322,0.0068765575338571
189,2006,2013,5.0,0.007205793401299797,0.004942200638875964
2050,2649,2013,5.0,0.004361034660912997,0.0060589694653788604
204,38,2013,5.0,0.005765595319919388,0.0057025039193270045
150,2653,2013,5.0,0.006632744323668827,0.0034820237538133072
152,2117,2013,5.0,0.007776583471387226,0.004485008682657191
61,99,2013,5.0,0.010770628830577804,0.004889193645839502
36,2638,2013,5.0,0.0038016692795513353,0.00620641043950095
228,154,2013,5.0,0.009931701045316323,0.003327581501130104
2084,41,2013,5.0,0.0045862723822473975,0.006116031170025581
103,52,2013,5.0,0.004189456042579731,0.010044506650914203
87,201,2013,5.0,0.004555277285684891,0.007654046229334553
135,2294,2013,5.0,0.00418619380553352,0.007154481460970682
2636,248,2013,5.0,0.009064216796960829,0.006418419548724732
2348,349,2013,5.0,0.0043236871517415105,0.004054618382504819
70,218,2013,5.0,0.004474850446472442,0.00444965855788476
333,145,2013,5.0,0.0059767501515829565,0.007424541177321739
242,2226,2013,5.0,0.006667685061503614,0.005531818623367266
264,12,2013,5.0,0.00973560693837857,0.01031280862770485
2711,2309,2013,5.0,0.004072490657209775,0.0034161307353121136
2433,2655,2013,5.0,0.0041978696001715955,0.004498521306203622
326,2751,2013,5.0,0.001925224636994763,0.006073498571863493
8,245,2013,5.0,0.003552117513810911,0.005583434207059659
96,57,2013,5.0,0.005726206348978704,0.010929662727307025
142,2032,2013,5.0,0.009173197385347614,0.0037053733831620248
238,5,2013,5.0,0.004789354662786903,0.0030392551508692596
166,21,2013,5.0,0.0035694284889620296,0.004890931392585157
194,275,2013,5.0,0.006555306316953357,0.00470365456366938
2440,2005,2013,5.0,0.003983138832693373,0.0038036589249140383
167,2439,2013,5.0,0.006171170663327524,0.004548690591609573
265,24,2013,5.0,0.00711638030058371,0.004961661623447609
68,2572,2013,5.0,0.006359284527998672,0.0027233197332126795
2483,25,2013,5.0,0.007965975328883323,0.007403686760722145
9,30,2013,5.0,0.007914133674448296,0.008203415671353185
62,278,2013,5.0,0.005073648096893967,0.006607042740026317
66,251,2013,6.0,0.0054382491906370305,0.004901781837003766
2433,98,2013,6.0,0.004880413672613022,0.007185165331764241
254,26,2013,6.0,0.005502063848773978,0.005437540916356403
328,252,2013,6.0,0.0059938962350205545,0.007811164372331425
21,2440,2013,6.0,0.0048306500284852755,0.003846234744539415
2426,2005,2013,6.0,0.004249256156629581,0.0029373297380606324
2567,164,2013,6.0,0.00493505202461517,0.004758008982148852
2084,2199,2013,6.0,0.005343291202648771,0.005577275286291604
158,356,2013,6.0,0.004347546210807334,0.006148129713905688
52,120,2013,6.0,0.00750743024953963,0.009107725609892094
218,97,2013,6.0,0.004668142947744945,0.010583963119438327
84,213,2013,6.0,0.004893060822243608,0.010248114662768147
258,2050,2013,6.0,0.005650989358188924,0.005325744713380159
2294,127,2013,6.0,0.007136319619582276,0.005597380498354304
2305,2641,2013,6.0,0.003223553458436328,0.004641315487806863
333,2247,2013,6.0,0.007243429715328378,0.0024726045245612367
259,153,2013,6.0,0.007526276921009209,0.0055861103131973604
2653,6,2013,6.0,0.004771318697741945,0.005540445145616305
103,349,2013,6.0,0.005571853822578964,0.005189887087948135
193,2117,2013,6.0,0.0019224306498254046,0.004220492239349916
2006,195,2013,6.0,0.005189754555464279,0.00569162634111956
276,2636,2013,6.0,0.007653064155051256,0.0071270232879756795
2649,2711,2013,6.0,0.00511685416804014,0.003523364625396277
5,2226,2013,6.0,0.0037738207327110054,0.005745697610922738
2390,59,2013,6.0,0.006175715844732641,0.00913576426398711
183,228,2013,6.0,0.006864413292270434,0.008452953180929458
2633,61,2013,6.0,0.006389685539611864,0.009319818309086169
2655,249,2013,6.0,0.004861838962770432,0.006045830709654018
154,152,2013,6.0,0.00425130884507429,0.006634452202835244
202,242,2013,6.0,0.005357449620929619,0.006927387984273078
189,113,2013,6.0,0.006459044285806778,0.00360489723116695
2309,2459,2013,6.0,0.004180048071786713,0.004197663820411566
197,2306,2013,6.0,0.007231956364320833,0.004779087480228368
2393,151,2013,6.0,0.004684442684554856,0.006598382327656218
130,135,2013,6.0,0.0062341122646549915,0.004222730591157706
2572,2229,2013,6.0,0.0031474765827319163,0.002765499265304382
25,265,2013,6.0,0.007458051842859898,0.00754261528612992
235,2116,2013,6.0,0.004058980765640986,0.007260786733910753
70,278,2013,6.0,0.004136375302003275,0.006963128374106007
38,2483,2013,6.0,0.003854706948693438,0.007981096932841731
2,145,2013,6.0,0.0060377528051936465,0.0056627657846029895
