HomeID,AwayID,Season,Week,CTMC_Rating_Home,CTMC_Rating_Away
158,242,2001,5,0.008082532142129362,0.007965861311198065
344,2579,2001,5,0.007062735140658628,0.007194366659404157
5,349,2001,5,0.0070684352748147505,0.007144477110427284
12,2439,2001,5,0.006829090529006578,0.007207675389311646
24,9,2001,5,0.007297538733023275,0.007527185444354029
26,194,2001,5,0.007072972620137112,0.007161435220768333
36,21,2001,5,0.006674218125716424,0.006749529925199473
38,2305,2001,5,0.00775290541019163,0.006369388273309692
41,2084,2001,5,0.0066903347773690685,0.007145227162689249
68,2638,2001,5,0.007162875089349419,0.007144758916855084
84,254,2001,5,0.007022237054770651,0.007623066059298519
87,127,2001,5,0.0073878205399391115,0.007084751298269767
96,57,2001,5,0.005994432483523565,0.007860986735086997
130,2711,2001,5,0.007495478103145933,0.00640807852208718
150,77,2001,5,0.006427785004656698,0.007357550379803919
153,52,2001,5,0.008263601974647,0.0072408352998254615
154,120,2001,5,0.007950588929945832,0.007646806311305264
164,259,2001,5,0.006546168268583286,0.008195513560509493
183,2,2001,5,0.006611327770015989,0.011748232847175388
189,218,2001,5,0.007412483280300101,0.007310974847182535
193,2132,2001,5,0.006718261274935313,0.006917681650607637
195,66,2001,5,0.006895967026724294,0.007666733928466487
213,275,2001,5,0.006896716099206973,0.006313074588640263
228,258,2001,5,0.007149287299921456,0.007800708557745534
235,58,2001,5,0.00722355973927449,0.0075387903320431335
238,257,2001,5,0.0076001335613605225,0.006495631684890929
239,167,2001,5,0.007437157449665421,0.006880426012968689
245,197,2001,5,0.007927729595793015,0.006550168292072441
248,251,2001,5,0.007136936249559727,0.007982527686755603
249,2641,2001,5,0.00741260727328919,0.007448667474739079
264,70,2001,5,0.007104882527259325,0.007475501980346368
265,25,2001,5,0.00609239893344155,0.00754765192697788
277,2309,2001,5,0.007526283804931785,0.007042848048200756
309,2572,2001,5,0.0066121830761605395,0.007475188645683369
328,2751,2001,5,0.007302557502657661,0.006456268977466371
333,8,2001,5,0.0068494329925681404,0.006033043361957858
356,97,2001,5,0.006359932985985119,0.006816743733993006
2050,2460,2001,5,0.008113580430393374,0.007313637067945833
2117,2649,2001,5,0.007121132181616435,0.006889652459774662
2306,166,2001,5,0.00744144134936164,0.00634721995816278
2426,103,2001,5,0.006872133782987696,0.007204783599448605
2433,2393,2001,5,0.006184728948230826,0.006684663069881337
2459,2534,2001,5,0.007381392350974609,0.007149750151451577
2483,30,2001,5,0.0074550580677517865,0.006638211180514851
2509,2006,2001,5,0.0075949387356663125,0.006575536574842652
2567,152,2001,5,0.007146611003441367,0.0069791713241256935
2653,2447,2001,5,0.006714329241285908,0.007146674941898128
2655,2116,2001,5,0.007111272083239523,0.007397701043123216
221,2390,2001,6,0.006391457985928087,0.0065788086746730815
9,23,2001,6,0.0069937112161013535,0.0066842297654889655
12,265,2001,6,0.0067402404273990595,0.00646169959810066
21,2005,2001,6,0.006456767783871324,0.007060631898027319
25,264,2001,6,0.006678862556813068,0.007032276119021288
30,24,2001,6,0.006728758047610225,0.0071784763573523635
52,154,2001,6,0.006755507924911758,0.007563593846585202
57,344,2001,6,0.0073256105234166735,0.007117664451552594
58,249,2001,6,0.00716850514840458,0.006964533689185414
59,228,2001,6,0.007408315835616613,0.0071423624349749555
61,8,2001,6,0.007090008175092112,0.0062716733364234145
62,242,2001,6,0.0068026620294490475,0.00771591194035259
66,239,2001,6,0.00749069683055538,0.007175388882236733
70,68,2001,6,0.006949065697585342,0.006734988575545483
77,127,2001,6,0.00715482313666584,0.006755662840155387
84,194,2001,6,0.0066864521671532815,0.006540746559092867
