Season,Start,Away,AwayID,Home,HomeID,NeutralSite,Home1Q,Home2Q,Home3Q,Home4Q,HomeOT,HomeFinal,Vis1Q,Vis2Q,Vis3Q,Vis4Q,VisOT,VisFinal,Spread,WeekDate,Week
2015,2015-09-03 23:00:00,KYW,2316,MURR,93,0,14.0,17.0,14.0,7.0,,52,0.0,0.0,6.0,6.0,,12,40,2015-09-03,1.0
2015,2015-09-03 23:00:00,MNDU,134,MNST,2364,0,0.0,3.0,10.0,7.0,,20,7.0,10.0,0.0,0.0,,17,3,2015-09-03,1.0
2015,2015-09-03 23:00:00,NOT,587,CHA,2128,0,20.0,7.0,23.0,6.0,,56,7.0,7.0,9.0,21.0,,44,12,2015-09-03,1.0
2015,2015-09-03 23:00:00,ASH,308,LKE,437,0,0.0,7.0,15.0,0.0,,22,21.0,14.0,21.0,0.0,,56,-34,2015-09-03,1.0
2015,2015-09-03 23:00:00,VMI,2678,BALL,2050,0,3.0,17.0,14.0,14.0,,48,0.0,10.0,7.0,19.0,,36,12,2015-09-03,1.0
2015,2015-09-03 23:05:00,LIU,2089,EAS,2188,0,6.0,10.0,10.0,14.0,,40,0.0,14.0,8.0,19.0,,41,-1,2015-09-03,1.0
2015,2015-09-03 23:30:00,MAN,2362,TRI,2651,0,3.0,14.0,14.0,7.0,,38,0.0,7.0,0.0,7.0,,14,24,2015-09-03,1.0
2015,2015-09-03 23:30:00,KENN,338,ETSU,2193,0,3.0,10.0,0.0,3.0,,16,7.0,14.0,21.0,14.0,,56,-40,2015-09-03,1.0
2015,2015-09-03 23:30:00,ODM,2477,MAL,556,0,7.0,0.0,14.0,0.0,,21,21.0,21.0,3.0,14.0,,59,-38,2015-09-03,1.0
2015,2015-09-03 23:30:00,NOVA,222,CONN,41,0,6.0,0.0,7.0,7.0,,20,0.0,9.0,0.0,6.0,,15,5,2015-09-03,1.0
2015,2015-09-03 23:30:00,CHA,2123,S&T,2402,0,0.0,0.0,7.0,20.0,,27,3.0,14.0,14.0,9.0,,40,-13,2015-09-03,1.0
2015,2015-09-03 23:30:00,ALCN,2016,GT,59,0,34.0,14.0,14.0,7.0,,69,0.0,0.0,6.0,0.0,,6,63,2015-09-03,1.0
2015,2015-09-04 00:00:00,WKU,98,VAN,238,0,0.0,3.0,0.0,9.0,,12,0.0,0.0,7.0,7.0,,14,-2,2015-09-04,1.0
2015,2015-09-04 00:00:00,BET,2802,WIS,2744,0,7.0,0.0,6.0,7.0,,20,7.0,7.0,0.0,21.0,,35,-15,2015-09-04,1.0
2015,2015-09-04 00:00:00,BEL,2056,MIL,2398,0,12.0,6.0,20.0,14.0,,52,9.0,7.0,7.0,0.0,,23,29,2015-09-04,1.0
2015,2015-09-04 00:00:00,WAS,2687,LIN,2815,0,0.0,0.0,7.0,13.0,,20,0.0,0.0,7.0,7.0,,14,6,2015-09-04,1.0
2015,2015-09-04 00:00:00,AZU,2049,WES,2704,0,14.0,7.0,3.0,0.0,,24,0.0,10.0,3.0,14.0,,27,-3,2015-09-04,1.0
2015,2015-09-04 00:00:00,NWMS,138,NEB,2438,0,0.0,0.0,0.0,0.0,,0,14.0,0.0,7.0,10.0,,31,-31,2015-09-04,1.0
2015,2015-09-04 00:00:00,ADST,2001,TXA,2837,0,3.0,24.0,14.0,7.0,,48,0.0,6.0,3.0,8.0,,17,31,2015-09-04,1.0
2015,2015-09-04 00:00:00,ARK,2033,STN,200,0,0.0,0.0,7.0,7.0,,14,17.0,28.0,10.0,7.0,,62,-48,2015-09-04,1.0
2015,2015-09-04 00:00:00,MOW,137,CEN,2118,0,3.0,6.0,0.0,9.0,,18,7.0,0.0,0.0,10.0,,17,1,2015-09-04,1.0
2015,2015-09-04 00:00:00,FHSU,2231,CEN,2122,0,13.0,7.0,3.0,6.0,,29,0.0,14.0,13.0,3.0,,30,-1,2015-09-04,1.0
2015,2015-09-04 00:00:00,NWO,2823,ARK,2028,0,17.0,0.0,14.0,0.0,,31,0.0,31.0,14.0,7.0,,52,-21,2015-09-04,1.0
2015,2015-09-04 00:00:00,OKP,2824,ANG,2025,0,6.0,29.0,14.0,3.0,,52,0.0,7.0,24.0,0.0,,31,21,2015-09-04,1.0
2015,2015-09-04 00:30:00,MICH,130,UTAH,254,0,3.0,7.0,7.0,7.0,,24,0.0,3.0,7.0,7.0,,17,7,2015-09-04,1.0
2015,2015-09-04 01:00:00,OHIO,195,IDHO,70,0,3.0,10.0,0.0,15.0,,28,21.0,7.0,3.0,14.0,,45,-17,2015-09-04,1.0
2015,2015-09-04 01:00:00,NMH,2424,EAS,2201,0,7.0,7.0,19.0,7.0,,40,0.0,10.0,0.0,0.0,,10,30,2015-09-04,1.0
2015,2015-09-04 01:00:00,TCU,2628,MINN,135,0,0.0,3.0,7.0,7.0,,17,10.0,0.0,10.0,3.0,,23,-6,2015-09-04,1.0
2015,2015-09-04 01:00:00,SUU,253,USU,328,0,5.0,0.0,0.0,7.0,,12,6.0,3.0,0.0,0.0,,9,3,2015-09-04,1.0
2015,2015-09-04 01:05:00,FOR,2237,MTST,147,0,0.0,14.0,14.0,17.0,,45,0.0,0.0,7.0,7.0,,14,31,2015-09-04,1.0
2015,2015-09-04 01:30:00,DUKE,150,TULN,2655,0,0.0,0.0,0.0,7.0,,7,3.0,10.0,3.0,21.0,,37,-30,2015-09-04,1.0
2015,2015-09-04 02:00:00,UCD,302,NEV,2440,0,7.0,14.0,3.0,7.0,,31,0.0,3.0,0.0,14.0,,17,14,2015-09-04,1.0
2015,2015-09-04 02:00:00,UTSA,2636,ARIZ,12,0,14.0,7.0,14.0,7.0,,42,0.0,20.0,6.0,6.0,,32,10,2015-09-04,1.0
2015,2015-09-04 02:00:00,UNH,160,SJSU,23,0,20.0,6.0,10.0,7.0,,43,0.0,7.0,0.0,6.0,,13,30,2015-09-04,1.0
2015,2015-09-04 02:00:00,ACU,2000,FRES,278,0,14.0,7.0,10.0,3.0,,34,7.0,0.0,0.0,6.0,,13,21,2015-09-04,1.0
2015,2015-09-04 05:00:00,COLO,38,HAW,62,0,8.0,10.0,7.0,3.0,,28,0.0,14.0,3.0,3.0,,20,8,2015-09-04,1.0
2015,2015-09-04 19:30:00,CHAR,2429,GAST,2247,0,0.0,3.0,3.0,14.0,,20,13.0,7.0,3.0,0.0,,23,-3,2015-09-04,1.0
2015,2015-09-04 23:00:00,WIL,398,MUH,2422,0,6.0,6.0,8.0,15.0,,35,0.0,7.0,0.0,0.0,,7,28,2015-09-04,1.0
2015,2015-09-04 23:00:00,STU,471,UNCW,286,0,3.0,6.0,0.0,0.0,,9,7.0,10.0,3.0,0.0,,20,-11,2015-09-04,1.0
2015,2015-09-04 23:00:00,SAL,2532,ALB,2015,0,0.0,3.0,0.0,21.0,,24,10.0,13.0,0.0,0.0,,23,1,2015-09-04,1.0
2015,2015-09-04 23:00:00,MIT,109,WPI,2749,0,14.0,14.0,0.0,3.0,,31,0.0,21.0,7.0,0.0,,28,3,2015-09-04,1.0
2015,2015-09-04 23:00:00,MSU,127,WMU,2711,0,7.0,3.0,7.0,7.0,,24,20.0,7.0,7.0,3.0,,37,-13,2015-09-04,1.0
2015,2015-09-04 23:00:00,GET,2248,BRD,2079,0,0.0,3.0,7.0,0.0,,10,3.0,6.0,20.0,20.0,,49,-39,2015-09-04,1.0
2015,2015-09-04 23:00:00,BEC,479,FIT,114,0,7.0,7.0,13.0,15.0,,42,5.0,13.0,0.0,7.0,,25,17,2015-09-04,1.0
2015,2015-09-04 23:00:00,MOU,481,MAS,379,0,7.0,20.0,0.0,14.0,,41,0.0,0.0,6.0,0.0,,6,35,2015-09-04,1.0
2015,2015-09-04 23:00:00,LEH,2329,CCSU,2115,0,0.0,7.0,0.0,7.0,,14,0.0,17.0,3.0,0.0,,20,-6,2015-09-04,1.0
2015,2015-09-04 23:00:00,BAY,239,SMU,2567,0,14.0,7.0,0.0,0.0,,21,28.0,0.0,14.0,14.0,,56,-35,2015-09-04,1.0
2015,2015-09-04 23:00:00,STL,2779,MOR,3110,0,14.0,8.0,0.0,6.0,,28,0.0,14.0,0.0,6.0,,20,8,2015-09-04,1.0
2015,2015-09-04 23:00:00,AVE,2047,UWL,2688,0,14.0,21.0,21.0,7.0,,63,7.0,7.0,7.0,14.0,,35,28,2015-09-04,1.0
2015,2015-09-04 23:00:00,WES,2909,NIC,2884,0,7.0,0.0,7.0,7.0,,21,0.0,27.0,7.0,10.0,,44,-23,2015-09-04,1.0
2015,2015-09-04 23:00:00,FOR,2230,ARMY,349,0,14.0,7.0,8.0,6.0,,35,14.0,13.0,2.0,8.0,,37,-2,2015-09-04,1.0
2015,2015-09-04 23:00:00,CUR,40,BGW,18,0,6.0,15.0,14.0,7.0,,42,0.0,0.0,14.0,7.0,,21,21,2015-09-04,1.0
2015,2015-09-04 23:00:00,JAC,294,DEL,48,0,0.0,7.0,0.0,7.0,,14,7.0,0.0,3.0,10.0,,20,-6,2015-09-04,1.0
2015,2015-09-04 23:00:00,URI,227,SYR,183,0,14.0,17.0,9.0,7.0,,47,0.0,0.0,0.0,0.0,,0,47,2015-09-04,1.0
2015,2015-09-05 00:00:00,LUT,67,WIS,2740,0,3.0,3.0,14.0,6.0,,26,0.0,0.0,6.0,13.0,,19,7,2015-09-05,1.0
2015,2015-09-05 00:00:00,WEB,2692,ORST,204,0,0.0,6.0,7.0,13.0,,26,0.0,0.0,7.0,0.0,,7,19,2015-09-05,1.0
2015,2015-09-05 02:26:00,WASH,264,BSU,68,0,6.0,10.0,0.0,0.0,,16,0.0,0.0,10.0,3.0,,13,3,2015-09-05,1.0
2015,2015-09-05 16:00:00,GLE,2249,URB,2666,0,0.0,0.0,0.0,0.0,,0,14.0,21.0,7.0,7.0,,49,-49,2015-09-05,1.0
2015,2015-09-05 16:00:00,CCI,2119,ABC,2017,0,3.0,16.0,0.0,3.0,,22,0.0,0.0,6.0,8.0,,14,8,2015-09-05,1.0
2015,2015-09-05 16:00:00,WMN,433,SWA,2904,0,,,,,,30,,,,,,17,13,2015-09-05,1.0
2015,2015-09-05 16:00:00,KCU,3077,DUQ,2184,0,21.0,16.0,3.0,7.0,,47,0.0,0.0,0.0,7.0,,7,40,2015-09-05,1.0
2015,2015-09-05 16:00:00,WOR,402,SAL,2776,0,7.0,13.0,15.0,6.0,,41,9.0,13.0,6.0,0.0,,28,13,2015-09-05,1.0
2015,2015-09-05 16:00:00,DAY,2168,RMU,2523,0,0.0,10.0,0.0,14.0,,24,0.0,0.0,17.0,10.0,,27,-3,2015-09-05,1.0
2015,2015-09-05 16:00:00,GAN,367,SOU,2583,0,3.0,0.0,6.0,13.0,,22,13.0,7.0,6.0,0.0,,26,-4,2015-09-05,1.0
2015,2015-09-05 16:00:00,HEI,191,COR,2782,0,6.0,7.0,0.0,13.0,,26,14.0,3.0,0.0,7.0,,24,2,2015-09-05,1.0
2015,2015-09-05 16:00:00,BEN,2060,MER,2385,0,14.0,7.0,0.0,14.0,,35,7.0,7.0,3.0,3.0,,20,15,2015-09-05,1.0
2015,2015-09-05 16:00:00,RICH,257,MD,120,0,10.0,12.0,7.0,21.0,,50,7.0,7.0,0.0,7.0,,21,29,2015-09-05,1.0
2015,2015-09-05 16:00:00,HAR,2264,OB,319,0,0.0,0.0,13.0,0.0,6.0,19,7.0,6.0,0.0,0.0,7.0,20,-1,2015-09-05,1.0
2015,2015-09-05 16:00:00,GTWN,46,SFU,2598,0,21.0,6.0,7.0,14.0,,48,0.0,6.0,7.0,7.0,,20,28,2015-09-05,1.0
2015,2015-09-05 16:00:00,ALF,365,HUS,2280,0,12.0,6.0,7.0,0.0,,25,0.0,21.0,11.0,7.0,,39,-14,2015-09-05,1.0
2015,2015-09-05 16:00:00,SDSU,2571,KU,2305,0,7.0,7.0,14.0,10.0,,38,17.0,14.0,3.0,7.0,,41,-3,2015-09-05,1.0
2015,2015-09-05 16:00:00,COLG,2142,NAVY,2426,0,10.0,21.0,7.0,10.0,,48,3.0,0.0,0.0,7.0,,10,38,2015-09-05,1.0
2015,2015-09-05 16:00:00,NSU,2450,RUTG,164,0,7.0,14.0,28.0,14.0,,63,7.0,6.0,0.0,0.0,,13,50,2015-09-05,1.0
2015,2015-09-05 16:00:00,ILST,2287,IOWA,2294,0,7.0,10.0,7.0,7.0,,31,0.0,0.0,0.0,14.0,,14,17,2015-09-05,1.0
2015,2015-09-05 16:00:00,STJ,374,THO,2646,0,10.0,17.0,7.0,14.0,,48,0.0,0.0,0.0,0.0,,0,48,2015-09-05,1.0
2015,2015-09-05 16:00:00,STAN,24,NW,77,0,3.0,7.0,0.0,6.0,,16,3.0,0.0,0.0,3.0,,6,10,2015-09-05,1.0
2015,2015-09-05 16:00:00,MAI,274,MAR,2951,0,14.0,3.0,13.0,0.0,,30,0.0,0.0,0.0,0.0,,0,30,2015-09-05,1.0
2015,2015-09-05 16:00:00,GRO,146,JUN,246,0,10.0,9.0,0.0,7.0,,26,0.0,0.0,13.0,0.0,,13,13,2015-09-05,1.0
2015,2015-09-05 16:00:00,UTM,2630,MISS,145,0,27.0,14.0,14.0,21.0,,76,0.0,0.0,3.0,0.0,,3,73,2015-09-05,1.0
2015,2015-09-05 16:00:00,HOB,174,DIC,2175,0,0.0,0.0,0.0,7.0,,7,14.0,9.0,0.0,6.0,,29,-22,2015-09-05,1.0
2015,2015-09-05 16:00:00,ULM,2433,UGA,61,0,14.0,21.0,9.0,7.0,,51,0.0,7.0,7.0,0.0,,14,37,2015-09-05,1.0
2015,2015-09-05 16:00:00,SHE,2974,WVW,455,0,0.0,0.0,0.0,0.0,,0,3.0,14.0,13.0,13.0,,43,-43,2015-09-05,1.0
2015,2015-09-05 16:00:00,AMU,3178,PAC,2487,0,7.0,10.0,13.0,6.0,,36,0.0,16.0,0.0,7.0,,23,13,2015-09-05,1.0
2015,2015-09-05 16:00:00,NOR,2467,REN,2528,0,14.0,21.0,0.0,2.0,,37,0.0,0.0,0.0,0.0,,0,37,2015-09-05,1.0
2015,2015-09-05 16:00:00,FRA,2967,END,452,0,0.0,6.0,0.0,0.0,,6,14.0,14.0,14.0,0.0,,42,-36,2015-09-05,1.0
2015,2015-09-05 16:30:00,WOF,2747,CLEM,228,0,14.0,21.0,7.0,7.0,,49,0.0,7.0,3.0,0.0,,10,39,2015-09-05,1.0
2015,2015-09-05 17:00:00,WAY,2845,MUS,332,0,0.0,10.0,0.0,0.0,,10,7.0,7.0,14.0,7.0,,35,-25,2015-09-05,1.0
2015,2015-09-05 17:00:00,FER,366,EMO,2213,0,10.0,28.0,3.0,14.0,,55,0.0,7.0,0.0,0.0,,7,48,2015-09-05,1.0
2015,2015-09-05 17:00:00,MAR,559,SIO,2894,0,21.0,13.0,21.0,0.0,,55,0.0,0.0,0.0,7.0,,7,48,2015-09-05,1.0
2015,2015-09-05 17:00:00,MON,2818,DV,2808,0,6.0,7.0,7.0,7.0,,27,7.0,0.0,3.0,14.0,,24,3,2015-09-05,1.0
2015,2015-09-05 17:00:00,CSR,2963,CHI,80,0,0.0,10.0,0.0,21.0,,31,0.0,10.0,7.0,13.0,,30,1,2015-09-05,1.0
2015,2015-09-05 17:00:00,JOH,2302,STV,2614,0,0.0,0.0,3.0,0.0,,3,0.0,20.0,0.0,6.0,,26,-23,2015-09-05,1.0
2015,2015-09-05 17:00:00,CAR,2102,WAS,143,0,17.0,14.0,7.0,7.0,,45,7.0,10.0,7.0,0.0,,24,21,2015-09-05,1.0
2015,2015-09-05 17:00:00,CAS,293,PLY,2972,0,7.0,3.0,0.0,0.0,,10,7.0,7.0,7.0,0.0,,21,-11,2015-09-05,1.0
2015,2015-09-05 17:00:00,YSU,2754,PITT,221,0,14.0,10.0,7.0,14.0,,45,3.0,10.0,10.0,14.0,,37,8,2015-09-05,1.0
2015,2015-09-05 17:00:00,BRO,2781,OBE,391,0,0.0,7.0,0.0,0.0,,7,14.0,14.0,7.0,9.0,,44,-37,2015-09-05,1.0
2015,2015-09-05 17:00:00,SVA,2896,RHO,2519,0,14.0,30.0,7.0,14.0,,65,0.0,0.0,3.0,7.0,,10,55,2015-09-05,1.0
2015,2015-09-05 17:00:00,ROW,2827,WID,2725,0,0.0,10.0,0.0,0.0,,10,0.0,3.0,14.0,7.0,,24,-14,2015-09-05,1.0
2015,2015-09-05 17:00:00,HC,107,MONM,2405,0,3.0,6.0,0.0,10.0,,19,14.0,7.0,0.0,6.0,,27,-8,2015-09-05,1.0
2015,2015-09-05 17:00:00,WMP,2970,ASC,3162,0,14.0,6.0,0.0,0.0,,20,7.0,13.0,21.0,0.0,,41,-21,2015-09-05,1.0
2015,2015-09-05 17:00:00,MTH,291,APP,3111,0,0.0,0.0,0.0,0.0,,0,6.0,0.0,0.0,12.0,,18,-18,2015-09-05,1.0
2015,2015-09-05 17:00:00,ALM,2800,FINL,109418,0,0.0,0.0,0.0,0.0,,0,22.0,0.0,21.0,0.0,,43,-43,2015-09-05,1.0
2015,2015-09-05 17:00:00,WAB,89,HAM,297,0,3.0,0.0,0.0,0.0,,3,7.0,14.0,7.0,7.0,,35,-32,2015-09-05,1.0
2015,2015-09-05 17:00:00,WAS,2686,WOO,2748,0,7.0,3.0,0.0,0.0,,10,14.0,14.0,14.0,14.0,,56,-46,2015-09-05,1.0
2015,2015-09-05 17:00:00,SPR,81,WES,2702,0,3.0,17.0,7.0,7.0,,34,0.0,7.0,0.0,7.0,,14,20,2015-09-05,1.0
2015,2015-09-05 17:00:00,CON,2148,WES,2699,0,7.0,10.0,7.0,5.0,,29,0.0,14.0,7.0,7.0,,28,1,2015-09-05,1.0
2015,2015-09-05 17:00:00,NOR,128,NAR,2886,0,6.0,7.0,0.0,7.0,,20,0.0,0.0,0.0,7.0,,7,13,2015-09-05,1.0
2015,2015-09-05 17:00:00,NOR,425,UI,389,0,0.0,10.0,0.0,7.0,,17,3.0,3.0,0.0,0.0,,6,11,2015-09-05,1.0
2015,2015-09-05 17:00:00,BOW,2075,MER,2771,0,3.0,0.0,14.0,15.0,,32,7.0,0.0,14.0,14.0,,35,-3,2015-09-05,1.0
2015,2015-09-05 17:00:00,LYC,2354,SUS,216,0,7.0,14.0,7.0,0.0,,28,7.0,0.0,0.0,6.0,,13,15,2015-09-05,1.0
2015,2015-09-05 17:00:00,SET,611,SHI,2559,0,14.0,13.0,23.0,14.0,,64,0.0,7.0,7.0,0.0,,14,50,2015-09-05,1.0
2015,2015-09-05 17:00:00,MAINE,311,BC,103,0,0.0,10.0,0.0,14.0,,24,3.0,0.0,0.0,0.0,,3,21,2015-09-05,1.0
2015,2015-09-05 17:00:00,JOH,118,RAN,2516,0,10.0,0.0,0.0,7.0,,17,14.0,21.0,14.0,3.0,,52,-35,2015-09-05,1.0
2015,2015-09-05 17:00:00,LIN,2339,CHE,2129,0,0.0,6.0,14.0,2.0,,22,10.0,7.0,6.0,6.0,,29,-7,2015-09-05,1.0
2015,2015-09-05 17:00:00,CAL,2858,VIR,330,0,0.0,9.0,0.0,7.0,,16,14.0,14.0,7.0,0.0,,35,-19,2015-09-05,1.0
2015,2015-09-05 17:00:00,ITH,175,UNI,237,0,0.0,7.0,7.0,9.0,,23,7.0,7.0,14.0,10.0,,38,-15,2015-09-05,1.0
2015,2015-09-05 17:00:00,SRU,215,NH,2441,0,3.0,7.0,3.0,0.0,,13,0.0,14.0,10.0,15.0,,39,-26,2015-09-05,1.0
2015,2015-09-05 17:00:00,BRE,2913,VIR,2676,0,7.0,7.0,0.0,21.0,,35,0.0,14.0,7.0,0.0,,21,14,2015-09-05,1.0
2015,2015-09-05 17:00:00,EAR,2189,OLI,354,0,19.0,27.0,14.0,14.0,,74,0.0,7.0,0.0,6.0,,13,61,2015-09-05,1.0
2015,2015-09-05 17:05:00,ASP,2038,KUT,2315,0,13.0,10.0,0.0,14.0,,37,0.0,7.0,14.0,20.0,,41,-4,2015-09-05,1.0
2015,2015-09-05 17:30:00,BUF,2085,OTT,359,0,0.0,0.0,0.0,0.0,,0,7.0,19.0,0.0,3.0,,29,-29,2015-09-05,1.0
2015,2015-09-05 17:30:00,BLU,2074,WIL,2733,0,0.0,0.0,7.0,7.0,,14,3.0,0.0,0.0,7.0,,10,4,2015-09-05,1.0
2015,2015-09-05 17:30:00,CEN,2121,HAN,2262,0,0.0,7.0,0.0,0.0,,7,14.0,21.0,21.0,7.0,,63,-56,2015-09-05,1.0
2015,2015-09-05 17:30:00,ILL,306,FRA,2233,0,7.0,14.0,3.0,0.0,,24,7.0,21.0,3.0,3.0,,34,-10,2015-09-05,1.0
2015,2015-09-05 17:30:00,WIT,2746,CAP,424,0,0.0,6.0,0.0,21.0,,27,7.0,7.0,21.0,3.0,,38,-11,2015-09-05,1.0
2015,2015-09-05 17:30:00,BER,2757,MAR,2373,0,16.0,14.0,7.0,6.0,,43,0.0,3.0,7.0,7.0,,17,26,2015-09-05,1.0
2015,2015-09-05 17:30:00,WES,2698,CAT,2107,0,6.0,7.0,0.0,0.0,,13,8.0,8.0,14.0,14.0,,44,-31,2015-09-05,1.0
2015,2015-09-05 17:30:00,BET,2062,MTU,426,0,6.0,28.0,10.0,3.0,,47,0.0,0.0,0.0,0.0,,0,47,2015-09-05,1.0
2015,2015-09-05 17:30:00,MON,2919,HOP,2812,0,6.0,0.0,13.0,0.0,,19,7.0,10.0,7.0,7.0,,31,-12,2015-09-05,1.0
2015,2015-09-05 18:00:00,NOR,75,CON,409,0,7.0,3.0,6.0,0.0,,16,10.0,3.0,10.0,0.0,,23,-7,2015-09-05,1.0
2015,2015-09-05 18:00:00,SDA,613,COL,2146,0,14.0,35.0,7.0,7.0,,63,0.0,14.0,7.0,7.0,,28,35,2015-09-05,1.0
2015,2015-09-05 18:00:00,MIN,2772,WAY,2844,0,21.0,22.0,6.0,9.0,,58,0.0,16.0,0.0,0.0,,16,42,2015-09-05,1.0
2015,2015-09-05 18:00:00,LAC,2347,HUN,2938,0,7.0,28.0,14.0,7.0,,56,7.0,7.0,14.0,7.0,,35,21,2015-09-05,1.0
2015,2015-09-05 18:00:00,LOR,263,ELM,72,0,10.0,0.0,7.0,14.0,,31,3.0,7.0,0.0,7.0,,17,14,2015-09-05,1.0
