HomeID,VisID,Season,Week,Spread_Mirage,Spread_Pinnacle,Spread_Sportsbet,Spread_Westgate,Spread_Station,Spread_SIA,Spread_SBG,Spread_BetUS,target_margin,Conf,SpreadMed,SpreadMode
142,8,2014,14,2.5,2.0,2.5,2.0,,2.5,2.0,2.0,7,sec,2.0,2.0
21,23,2014,14,-14.0,-14.5,-14.5,-14.0,,-14.0,-14.0,-14.0,31,mwc,-14.0,-14.0
228,2579,2014,14,-4.5,-4.5,-4.5,-6.0,-5.0,-4.5,-4.0,-4.5,18,acc,-4.5,-4.5
2636,249,2014,14,-5.5,-5.5,-6.0,-4.5,-5.0,-5.5,-5.5,-6.0,7,cusa,-5.5,-5.5
145,344,2014,14,3.0,2.5,2.5,3.0,3.0,3.0,2.5,2.5,14,sec,2.75,2.5
6,2426,2014,14,7.0,7.5,7.5,7.5,8.0,7.5,7.0,7.5,-2,sun-belt,7.5,7.5
2572,5,2014,14,3.0,2.5,2.5,3.0,3.0,2.5,3.0,3.0,-21,cusa,3.0,3.0
2711,2459,2014,14,-7.5,-8.0,-8.0,-8.5,-8.0,-8.0,-8.0,-8.0,-10,mac,-8.0,-8.0
30,87,2014,14,-5.5,-4.5,-5.5,-6.0,-6.0,-6.5,-5.5,-5.5,35,pac-12,-5.5,-5.5
12,9,2014,14,-2.0,-2.0,-2.0,-1.0,,-2.0,-2.0,-2.0,7,pac-12,-2.0,-2.0
2026,70,2014,14,-17.0,-17.0,-17.0,-17.0,,-17.0,,,17,sun-belt,-17.0,-17.0
2005,36,2014,14,8.5,7.5,7.5,7.5,8.0,7.5,7.5,7.5,3,mwc,7.5,7.5
38,254,2014,14,7.5,7.0,7.0,7.5,7.5,7.5,7.0,7.0,-4,pac-12,7.25,7.0
26,24,2014,14,-6.5,-6.5,-6.0,-6.5,-6.5,-6.0,-6.0,-6.5,-21,pac-12,-6.5,-6.5
25,252,2014,14,-3.0,-3.0,-3.5,-3.0,-3.5,-3.5,-3.5,-3.0,-7,pac-12,-3.25,-3.5
167,2751,2014,14,-3.5,-3.5,-4.0,-4.0,-4.5,-4.0,-3.5,-4.0,6,mwc,-4.0,-4.0
58,2116,2014,14,10.0,10.0,10.0,10.0,11.0,10.0,10.5,10.0,-16,american,10.0,10.0
52,57,2014,14,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,5,acc,-7.0,-7.0
259,258,2014,14,2.0,2.5,2.0,2.0,2.0,1.5,1.5,2.0,4,acc,2.0,2.0
97,96,2014,14,-13.5,-13.5,-14.0,-13.5,-13.5,-14.0,-14.0,-14.0,4,acc,-13.75,-14.0
235,41,2014,14,,-24.0,-23.5,-24.0,,-23.0,,,31,american,-23.75,-24.0
202,151,2014,14,19.5,18.5,18.5,19.0,18.5,19.5,,,-17,american,18.75,18.5
153,152,2014,14,-6.5,-6.5,-6.5,-6.5,-6.0,-6.5,-6.5,-6.5,-28,acc,-6.5,-6.5
2567,248,2014,14,,21.0,21.0,21.5,,21.0,,,-26,american,21.0,21.0
61,59,2014,14,-10.5,-10.5,-10.5,-11.0,-10.5,-10.5,-11.0,-10.5,-6,sec,-10.5,-10.5
