HomeID,VisID,Season,Week,Spread_Mirage,Spread_Pinnacle,Spread_Sportsbet,Spread_Westgate,Spread_Station,Spread_SIA,Spread_SBG,Spread_BetUS,target_margin,Conf,SpreadMed,SpreadMode
135,2509,2014,8,-12.5,-12.5,-12.0,-11.5,-12.5,-12.0,-12.0,-12.0,1,big-ten,-12.0,-12.0
2348,2636,2014,8,-11.5,-11.0,-11.0,-11.0,,-11.0,-11.0,-11.0,7,cusa,-11.0,-11.0
154,183,2014,8,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.5,-23,acc,6.0,6.0
2117,2050,2014,8,-10.0,-10.5,-10.0,-10.0,-10.5,-10.5,-10.5,-10.0,-3,mac,-10.25,-10.5
194,164,2014,8,,-20.0,-21.0,-21.0,-21.0,-21.0,,,39,big-ten,-21.0,-21.0
120,2294,2014,8,-3.5,-4.0,-3.5,-3.5,-4.0,-4.0,-4.0,-3.5,7,big-ten,-3.75,-4.0
2459,193,2014,8,-13.5,-13.5,-13.0,-13.0,-13.0,-13.0,-13.0,-13.5,10,mac,-13.0,-13.0
2653,2026,2014,8,-7.0,-7.5,-7.5,-7.0,,-7.5,-7.5,-7.5,-39,sun-belt,-7.5,-7.5
221,259,2014,8,,1.0,1.0,1.0,1.5,1.5,1.0,1.0,5,acc,1.0,1.0
2641,2305,2014,8,-12.5,-11.5,-12.0,-12.0,-13.0,-13.0,-12.5,-12.5,13,big-12,-12.5,-12.5
2116,2655,2014,8,,-17.5,-17.0,-17.0,,-17.0,,,7,american,-17.0,-17.0
2567,2132,2014,8,12.5,12.5,12.5,12.5,13.5,13.0,12.5,12.5,-38,american,12.5,12.5
195,2006,2014,8,3.0,3.0,3.0,3.0,,3.0,3.0,3.0,3,mac,3.0,3.0
2628,197,2014,8,-10.5,-10.5,-10.5,-10.0,-10.5,-10.5,-10.5,-10.5,33,big-12,-10.5,-10.5
277,239,2014,8,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,14,big-12,8.0,8.0
202,58,2014,8,2.5,2.0,2.5,2.5,2.5,2.5,2.0,2.5,-8,american,2.5,2.5
249,2572,2014,8,-7.5,-7.5,-7.5,-7.0,-7.5,-7.5,-7.5,-7.5,-10,cusa,-7.5,-7.5
2226,98,2014,8,3.0,3.0,3.0,3.0,3.5,3.0,3.5,3.0,7,cusa,3.0,3.0
2579,231,2014,8,,,-37.0,,,,,,31,sec,-37.0,-37.0
