teams_key,DateTime,Season,CTMC_Rating_Home,CTMC_Rating_Away
197-2306,2013-10-05 19:30:00,2013,0.00656493579407549,0.005345164573085418
2393-151,2013-10-05 19:30:00,2013,0.0031679355970442515,0.005821878982629193
130-135,2013-10-05 19:30:00,2013,0.0073090022979961505,0.003313250453973195
2572-2229,2013-10-05 20:00:00,2013,0.0010705297335306503,0.0004729845781881453
25-265,2013-10-05 20:00:00,2013,0.006154699909397805,0.008216276154200381
235-2116,2013-10-05 20:30:00,2013,0.004589148525155009,0.00855621040051965
70-278,2013-10-05 21:00:00,2013,0.0016083351796654217,0.004668621303448755
38-2483,2013-10-05 22:00:00,2013,0.0052026291563978,0.025065694904671487
2-145,2013-10-05 23:00:00,2013,0.008443585073683323,0.0054446087775193025
309-326,2013-10-05 23:00:00,2013,0.003962438789148812,0.003351838232956965
57-8,2013-10-05 23:00:00,2013,0.0166914846162819,0.0074569232684957125
167-166,2013-10-05 23:00:00,2013,0.002687807935527827,0.0012764838172282173
344-99,2013-10-05 23:00:00,2013,0.0061283896542681385,0.012191018470563085
201-2628,2013-10-05 23:00:00,2013,0.012527659377476538,0.009663674664885588
58-2132,2013-10-05 23:00:00,2013,0.004311051525248152,0.004816794202148198
87-9,2013-10-05 23:30:00,2013,0.007886747103801594,0.010895492477601935
238-142,2013-10-05 23:30:00,2013,0.005413315844328384,0.009700756146280878
2638-2348,2013-10-05 23:30:00,2013,0.0021711643597497323,0.002109758777430838
2579-96,2013-10-05 23:30:00,2013,0.009079188972831491,0.006873847807290426
239-277,2013-10-06 00:00:00,2013,0.014058880343054806,0.0061166548996674655
77-194,2013-10-06 00:00:00,2013,0.007998582718737806,0.011129406085390751
24-264,2013-10-06 02:30:00,2013,0.015424929799392978,0.014672216950445746
62-23,2013-10-06 04:00:00,2013,0.0029499915926065583,0.0032353649510648394
97-164,2013-10-10 23:30:00,2013,0.017508884983423546,0.005332606963656669
2005-21,2013-10-11 01:00:00,2013,0.002503697701876362,0.0038568539278699614
30-12,2013-10-11 02:30:00,2013,0.0100908928415498,0.00832267936119253
2132-218,2013-10-12 00:30:00,2013,0.004692256246230161,0.00272572106278509
251-201,2013-10-12 16:00:00,2013,0.007954682867051664,0.009199518909929205
2628-2305,2013-10-12 16:00:00,2013,0.008277189100769912,0.0036452687416933804
2509-158,2013-10-12 16:00:00,2013,0.0026541002481650557,0.008012729899879258
2641-66,2013-10-12 16:00:00,2013,0.010490643315712792,0.0074659526082592785
259-221,2013-10-12 16:00:00,2013,0.008090228444116342,0.006361579115409987
349-2199,2013-10-12 16:00:00,2013,0.004316215546660611,0.0019245761156623082
41-58,2013-10-12 16:00:00,2013,0.0032300918538971787,0.003973406047415593
248-235,2013-10-12 16:00:00,2013,0.006987689309967855,0.0048553755449450295
127-84,2013-10-12 16:00:00,2013,0.010014408400371391,0.00836081803104939
61-142,2013-10-12 16:00:00,2013,0.011756517507582442,0.012143084572016842
8-2579,2013-10-12 16:21:00,2013,0.005057440749412007,0.010395210360619562
150-2426,2013-10-12 16:30:00,2013,0.005876833472774659,0.004918919638224259
2711-2084,2013-10-12 18:00:00,2013,0.0017168122140972311,0.004880966880628816
2-2717,2013-10-12 18:00:00,2013,0.00930592731019709,0.0007850562600401284
195-2117,2013-10-12 18:00:00,2013,0.004978552767473247,0.002179870221316139
113-193,2013-10-12 19:00:00,2013,0.001220303530579568,0.00126837286669129
2050-2309,2013-10-12 19:00:00,2013,0.006460592265799963,0.003164071957097455
275-77,2013-10-12 19:30:00,2013,0.012847838063269643,0.0065199982444146395
99-57,2013-10-12 19:30:00,2013,0.01289898353618716,0.011873182572039474
2655-151,2013-10-12 19:30:00,2013,0.003885831421514677,0.004917850805580409
2751-167,2013-10-12 19:30:00,2013,0.004630802787418202,0.0031389787850039296
152-183,2013-10-12 19:30:00,2013,0.004807126948539707,0.005761520080245995
120-258,2013-10-12 19:30:00,2013,0.004484584906746686,0.004579250291584665
228-103,2013-10-12 19:30:00,2013,0.015371911346885694,0.00934014661366441
2306-239,2013-10-12 19:30:00,2013,0.0070606871458938235,0.013009189842349264
2247-2653,2013-10-12 19:30:00,2013,0.0016502709271660298,0.0028429170248589195
36-23,2013-10-12 19:30:00,2013,0.003373703470255266,0.003363998104821151
264-2483,2013-10-12 20:00:00,2013,0.013839211899776282,0.02351274642228118
2636-242,2013-10-12 20:00:00,2013,0.003630368750746818,0.005724145648980779
2226-276,2013-10-12 21:00:00,2013,0.0035666615798514863,0.00544743397843535
2459-2006,2013-10-12 21:00:00,2013,0.005308964379751258,0.002831636063116121
213-130,2013-10-12 21:00:00,2013,0.008133085862167658,0.007753721802157497
254-24,2013-10-12 22:00:00,2013,0.010730867451115825,0.01336569348536281
2032-70,2013-10-12 23:00:00,2013,0.003227184428863316,0.0016072459282315064
326-2433,2013-10-12 23:00:00,2013,0.002989494661140914,0.0016843514039124475
249-2393,2013-10-12 23:00:00,2013,0.00597135315564151,0.0027975035109649637
252-59,2013-10-12 23:00:00,2013,0.010828928815727914,0.007410068077296538
96-333,2013-10-12 23:00:00,2013,0.005297142680551134,0.022308358179919843
344-189,2013-10-12 23:30:00,2013,0.006400629336457282,0.005661644688528168
2229-5,2013-10-12 23:30:00,2013,0.0007097584360317872,0.002689255741634309
328-68,2013-10-13 00:00:00,2013,0.006779412380025944,0.005321014007112714
2638-202,2013-10-13 00:00:00,2013,0.002253048563994948,0.0035638679179884666
2439-62,2013-10-13 00:00:00,2013,0.0027581567930995846,0.003146327983649202
145-245,2013-10-13 00:30:00,2013,0.008287858588543383,0.012112327510409263
9-38,2013-10-13 02:00:00,2013,0.011777399504477959,0.004521768725840784
26-25,2013-10-13 02:30:00,2013,0.013103047519916757,0.005310102036323766
265-204,2013-10-13 02:30:00,2013,0.006681734633605498,0.009137054676932023
153-2390,2013-10-17 23:30:00,2013,0.005265320371622435,0.01072359000463688
97-2116,2013-10-19 00:00:00,2013,0.013553866032001266,0.010995862388313382
197-2628,2013-10-19 16:00:00,2013,0.009253695762364825,0.007134177403978919
235-2567,2013-10-19 16:00:00,2013,0.005046258069582107,0.0043031677452450125
277-2641,2013-10-19 16:00:00,2013,0.00748419626066012,0.009307461560205588
2633-2579,2013-10-19 16:00:00,2013,0.006960513957441349,0.00960666856270075
127-2509,2013-10-19 16:00:00,2013,0.01034764721265356,0.0025930883348688344
77-135,2013-10-19 16:00:00,2013,0.00524348420644054,0.004164112000737978
2649-2426,2013-10-19 16:00:00,2013,0.005767937092320764,0.005054181480236373
151-2572,2013-10-19 16:00:00,2013,0.005377179633649941,0.0011345028057573815
238-61,2013-10-19 16:00:00,2013,0.007548288556449476,0.009876035695573698
2132-41,2013-10-19 16:00:00,2013,0.005287389462722075,0.0030625718938182573
142-57,2013-10-19 16:21:00,2013,0.012628519876518616,0.009144939258540579
59-183,2013-10-19 16:30:00,2013,0.009089185099687919,0.0035962742186963883
2199-195,2013-10-19 17:00:00,2013,0.001947369418121514,0.0046117043363188065
193-2006,2013-10-19 17:00:00,2013,0.001343591205314339,0.0029003454912435523
218-349,2013-10-19 17:00:00,2013,0.0034376902034821224,0.004085268617203923
2751-36,2013-10-19 18:00:00,2013,0.0035937373130217336,0.004125713324507559
2711-2050,2013-10-19 18:00:00,2013,0.0017247732073841777,0.005779692082152371
2117-2459,2013-10-19 19:00:00,2013,0.0021425274923183336,0.005072022306649532
6-2309,2013-10-19 19:00:00,2013,0.004206244255480636,0.002852049571553014
130-84,2013-10-19 19:30:00,2013,0.008949435968369848,0.008039008825870124
194-2294,2013-10-19 19:30:00,2013,0.010500520377086165,0.007176027751449323
2305-201,2013-10-19 19:30:00,2013,0.003761653960505217,0.009259952922995293
248-252,2013-10-19 19:30:00,2013,0.008745318133035916,0.010693507605327703
245-2,2013-10-19 19:30:00,2013,0.012519179921954605,0.01089408234910165
258-150,2013-10-19 19:30:00,2013,0.004065741333778298,0.006316157672889037
154-120,2013-10-19 19:30:00,2013,0.004199991495358077,0.0041083727199998765
24-26,2013-10-19 19:30:00,2013,0.014956687618265354,0.010843439797177183
2348-249,2013-10-19 19:30:00,2013,0.0020884945413363635,0.005389473849488637
2084-113,2013-10-19 19:30:00,2013,0.0053737916126145886,0.00114415657308049
9-264,2013-10-19 22:00:00,2013,0.014276027701115652,0.0113568427265818
326-2247,2013-10-19 23:00:00,2013,0.002609279533662425,0.0017826932100497065
333-8,2013-10-19 23:00:00,2013,0.02674441747064885,0.0038030087737919447
239-66,2013-10-19 23:00:00,2013,0.018158549017061487,0.00507181519873974
145-99,2013-10-19 23:00:00,2013,0.009385765348159068,0.011554313626486257
87-30,2013-10-19 23:30:00,2013,0.009195207730406373,0.011079476999101397
356-275,2013-10-20 00:00:00,2013,0.007003088240395517,0.012736863750354498
166-242,2013-10-20 00:00:00,2013,0.001650529061702345,0.0059596321963969814
68-2440,2013-10-20 00:00:00,2013,0.005529115176384308,0.0034250770042779767
228-52,2013-10-20 00:00:00,2013,0.011072114309683754,0.026127213179144976
167-328,2013-10-20 01:00:00,2013,0.002858670926719583,0.007236709871802607
278-2439,2013-10-20 02:00:00,2013,0.005152489866002189,0.0027174933960207796
12-254,2013-10-20 02:00:00,2013,0.009773461701865004,0.010099832016710348
2483-265,2013-10-20 02:00:00,2013,0.01836568088333326,0.008141258646326047
25-204,2013-10-20 02:30:00,2013,0.00449105411910072,0.00978064741934584
344-96,2013-10-24 23:30:00,2013,0.006580913444915769,0.005028298729737248
2393-276,2013-10-24 23:30:00,2013,0.0034673623672016097,0.004888918290439567
252-68,2013-10-26 00:00:00,2013,0.011134346419071788,0.0054363295107646425
66-197,2013-10-26 16:00:00,2013,0.005130420803967097,0.009818107834379058
2116-41,2013-10-26 16:00:00,2013,0.010828873613049373,0.0030341862389136253
2006-2050,2013-10-26 16:00:00,2013,0.003002218076779423,0.00576738130566766
2294-77,2013-10-26 16:00:00,2013,0.008309471921294215,0.005739314748854236
135-158,2013-10-26 16:00:00,2013,0.004791185290712447,0.005471777170820984
2390-154,2013-10-26 16:00:00,2013,0.00949228717146996,0.004923943819173042
58-97,2013-10-26 16:00:00,2013,0.0032129257036735115,0.014028318345914358
164-248,2013-10-26 16:00:00,2013,0.004351280880386048,0.009743523089490466
245-238,2013-10-26 16:21:00,2013,0.013361761254327621,0.007076328087502294
258-59,2013-10-26 16:30:00,2013,0.004557612770790333,0.00871238079017205
2426-221,2013-10-26 17:00:00,2013,0.005252828105552433,0.006240534735716443
195-193,2013-10-26 18:00:00,2013,0.004320801932063449,0.0012797461649297292
189-2649,2013-10-26 18:30:00,2013,0.005476034549584866,0.005756022964202233
2567-218,2013-10-26 19:00:00,2013,0.004118271356834224,0.003453353433293392
113-2711,2013-10-26 19:00:00,2013,0.001274701891335684,0.0018320819852163568
2655-202,2013-10-26 19:30:00,2013,0.003939563221805784,0.0034557370428459724
356-127,2013-10-26 19:30:00,2013,0.005460984860222073,0.013008492738946595
333-2633,2013-10-26 19:30:00,2013,0.02758792585499298,0.006743035082740239
242-2638,2013-10-26 19:30:00,2013,0.006545981796300836,0.0021411848740899944
120-228,2013-10-26 19:30:00,2013,0.004670867201599795,0.010022500697281084
2459-2199,2013-10-26 19:30:00,2013,0.005357952945300733,0.0018359152395906481
259-150,2013-10-26 19:30:00,2013,0.008895909029376677,0.006598067615106708
2309-2084,2013-10-26 19:30:00,2013,0.0028719238487033795,0.0057330755576158535
52-152,2013-10-26 19:30:00,2013,0.02181122166474217,0.005172537045695825
153-103,2013-10-26 19:30:00,2013,0.006271791654500084,0.0074389423283920475
2306-277,2013-10-26 19:45:00,2013,0.009927932277643546,0.006907780299929388
98-2653,2013-10-26 20:00:00,2013,0.0041798696955809385,0.0031112332527964896
30-254,2013-10-26 20:00:00,2013,0.011423223407065615,0.008948328003259377
201-2641,2013-10-26 20:45:00,2013,0.009803911658978877,0.008742991842755305
2005-87,2013-10-26 21:00:00,2013,0.0022948419918137663,0.0096090291558464
2636-5,2013-10-26 21:00:00,2013,0.00439626818538862,0.0026343520318649234
2229-2348,2013-10-26 22:00:00,2013,0.0007006121680223727,0.0021301068664943312
2440-2439,2013-10-26 22:05:00,2013,0.0030378952386528593,0.002829575651022343
2483-26,2013-10-26 23:00:00,2013,0.019607835241415426,0.008921583535885198
2305-239,2013-10-26 23:00:00,2013,0.00391659230093889,0.018510473132363835
2572-249,2013-10-26 23:00:00,2013,0.0011375490585431966,0.005405929365218664
2433-2247,2013-10-26 23:00:00,2013,0.0021533056401822274,0.00159394859742492
99-231,2013-10-26 23:00:00,2013,0.011465652212763591,0.003821884070921197
142-2579,2013-10-26 23:00:00,2013,0.011759845509606941,0.0100929136400549
326-6,2013-10-26 23:00:00,2013,0.0028353389478889255,0.003944731372507028
23-2751,2013-10-26 23:00:00,2013,0.0037860486035834915,0.003277329527662251
145-70,2013-10-26 23:30:00,2013,0.009660780072594922,0.0017440551106005665
2628-251,2013-10-26 23:30:00,2013,0.006240626883760897,0.00920404483550771
2-2226,2013-10-26 23:30:00,2013,0.011531646219490743,0.003351509182393973
194-213,2013-10-27 00:00:00,2013,0.01280739094039104,0.006564879913065686
38-12,2013-10-27 00:00:00,2013,0.0045127085731566895,0.009657454908776581
204-24,2013-10-27 02:30:00,2013,0.009523251385335097,0.014604791140573628
21-278,2013-10-27 02:30:00,2013,0.003833978901434255,0.004979594407400209
264-25,2013-10-27 03:00:00,2013,0.011180159274144204,0.00480800405069692
62-36,2013-10-27 04:00:00,2013,0.0032897710602465364,0.004008655949574486
248-58,2013-10-31 23:00:00,2013,0.008959903381439678,0.0037141527955375075
249-242,2013-10-31 23:30:00,2013,0.0057797345912343106,0.005922047536231512
2653-2433,2013-10-31 23:30:00,2013,0.0028089308934030016,0.0023314922584586123
265-9,2013-11-01 02:30:00,2013,0.007768200514595495,0.015358319294403318
204-30,2013-11-02 01:00:00,2013,0.008771782865969578,0.012313511714389888
276-2572,2013-11-02 16:00:00,2013,0.004883302359244165,0.0011426312737184145
103-259,2013-11-02 16:00:00,2013,0.00811504112852161,0.008250958422149018
2509-194,2013-11-02 16:00:00,2013,0.0020838001596121506,0.013925462237185415
2294-275,2013-11-02 16:00:00,2013,0.00792090737982813,0.014054361921918446
213-356,2013-11-02 16:00:00,2013,0.006556783915414952,0.005583104122130866
113-2459,2013-11-02 16:00:00,2013,0.0013527573232939285,0.004975736733877533
164-218,2013-11-02 16:00:00,2013,0.004232280440067758,0.0033404356730715704
2005-349,2013-11-02 16:00:00,2013,0.0026056405308138987,0.003468549903857747
2579-344,2013-11-02 16:21:00,2013,0.010477711197570287,0.006043600263882644
152-153,2013-11-02 16:30:00,2013,0.005295209683128774,0.006400726559540035
183-154,2013-11-02 16:30:00,2013,0.00394612423778114,0.004615032830343148
2247-98,2013-11-02 17:00:00,2013,0.0017056630275566528,0.003852091438176987
5-2393,2013-11-02 17:00:00,2013,0.0026590224946491194,0.0034524177279199636
2306-66,2013-11-02 19:30:00,2013,0.010572801741089178,0.0044785822526789585
258-228,2013-11-02 19:30:00,2013,0.003963458104178852,0.011107680484678382
57-61,2013-11-02 19:30:00,2013,0.008719869775163893,0.00986377465340464
25-12,2013-11-02 19:30:00,2013,0.005104354523278547,0.009168159166711277
202-2636,2013-11-02 19:30:00,2013,0.0030385031951133726,0.004408454144368665
251-2305,2013-11-02 19:30:00,2013,0.009122126219386368,0.0036716933848346036
2006-2309,2013-11-02 19:30:00,2013,0.0029266107771868375,0.0026958135185502254
2628-277,2013-11-02 19:30:00,2013,0.0060166597868935535,0.006807595442152083
84-135,2013-11-02 19:30:00,2013,0.007594233634861917,0.005438810418466575
158-77,2013-11-02 19:30:00,2013,0.0056638939159373855,0.006023246701109225
87-2426,2013-11-02 19:30:00,2013,0.009261597659499084,0.005791437279130469
127-130,2013-11-02 19:30:00,2013,0.014561773178943584,0.007948595119836975
328-62,2013-11-02 20:00:00,2013,0.0076307845039515565,0.0030218881809453836
2439-23,2013-11-02 20:00:00,2013,0.0028400383355189052,0.003865296773849155
70-326,2013-11-02 21:00:00,2013,0.001688441698516289,0.0027737442926127807
309-166,2013-11-02 21:00:00,2013,0.004078734718889558,0.0018094625765507281
2226-2655,2013-11-02 21:00:00,2013,0.003589198818949897,0.0035458124385099868
2229-151,2013-11-02 22:00:00,2013,0.000876029000439941,0.005495547200060002
8-2,2013-11-02 22:00:00,2013,0.004023275866228144,0.010942194743886054
59-221,2013-11-02 23:00:00,2013,0.008833697893467366,0.006088855506866482
2649-2199,2013-11-02 23:00:00,2013,0.005872753395438566,0.001769199129671575
2641-197,2013-11-02 23:00:00,2013,0.007847326331293295,0.010050657782239375
142-2633,2013-11-02 23:00:00,2013,0.012679553878404743,0.005970609674954764
26-38,2013-11-02 23:30:00,2013,0.008953538740047867,0.004424206823043019
96-2011,2013-11-02 23:30:00,2013,0.004969856886402064,0.0014495415918672693
6-2032,2013-11-02 23:30:00,2013,0.003582779224079754,0.003434583288094022
36-68,2013-11-03 00:00:00,2013,0.003903738699167545,0.005589601294856971
52-2390,2013-11-03 00:00:00,2013,0.023532067273494977,0.009317246175111907
21-167,2013-11-03 00:00:00,2013,0.003743149621875508,0.002833436779228179
245-2638,2013-11-03 01:00:00,2013,0.013042185162871414,0.0020220320778374453
278-2440,2013-11-03 02:30:00,2013,0.004945373912250142,0.0030576353455235026
2050-2117,2013-11-07 01:00:00,2013,0.005344322924502152,0.0022993940388058576
309-2653,2013-11-08 00:30:00,2013,0.004145285719459417,0.0029535115023135165
239-201,2013-11-08 00:30:00,2013,0.019395612950258167,0.00810822796307656
24-2483,2013-11-08 02:00:00,2013,0.01552108103329541,0.017488134675966188
41-97,2013-11-09 01:30:00,2013,0.0030935289498295266,0.013743295551573284
167-2005,2013-11-09 02:00:00,2013,0.0030418918876083563,0.0025368627940857433
2633-2,2013-11-09 17:00:00,2013,0.005641970497972519,0.011295219182071551
135-213,2013-11-09 17:00:00,2013,0.006119489525991457,0.0061368092937094075
349-98,2013-11-09 17:00:00,2013,0.0033855370295985308,0.0038157772922839325
96-142,2013-11-09 17:00:00,2013,0.004930625013482376,0.012727674759567027
2641-2306,2013-11-09 17:00:00,2013,0.007389096123164449,0.011381650782087045
154-52,2013-11-09 17:00:00,2013,0.003454681075996272,0.023494218879722903
66-2628,2013-11-09 17:00:00,2013,0.004493578863994311,0.005899423484420189
2132-2567,2013-11-09 17:00:00,2013,0.0047322152427525825,0.003927769149919966
2509-2294,2013-11-09 17:00:00,2013,0.002145125935868754,0.007866870569999537
57-238,2013-11-09 17:00:00,2013,0.007620812987205016,0.007634292058209895
276-5,2013-11-09 17:00:00,2013,0.005533259942303518,0.002526054318869195
145-8,2013-11-09 17:21:00,2013,0.009083541743525825,0.004238195673564243
153-258,2013-11-09 17:30:00,2013,0.006665539862735821,0.0036252790022402535
2199-2711,2013-11-09 18:00:00,2013,0.0017890061068297576,0.001863143591971846
2636-2655,2013-11-09 19:00:00,2013,0.004462926493952444,0.003592995720345317
25-30,2013-11-09 20:00:00,2013,0.0051410017582325575,0.011951583683464174
36-2440,2013-11-09 20:30:00,2013,0.003999374516321799,0.0030500587734895532
166-103,2013-11-09 20:30:00,2013,0.0022430397018911525,0.007377434366434888
249-2638,2013-11-09 20:30:00,2013,0.006032481043483922,0.0019734055601555605
245-344,2013-11-09 20:30:00,2013,0.01246460992563114,0.00702049297739997
2426-62,2013-11-09 20:30:00,2013,0.005643374025619338,0.003228146429989011
275-252,2013-11-09 20:30:00,2013,0.014383153065919125,0.010692175591153374
84-356,2013-11-09 20:30:00,2013,0.007641973774761574,0.005597654853187254
130-158,2013-11-09 20:30:00,2013,0.007672341248670856,0.00608725056850484
120-183,2013-11-09 20:30:00,2013,0.004214309240986833,0.004134614062266413
151-202,2013-11-09 20:45:00,2013,0.0058433488020462115,0.0028497309357396455
150-152,2013-11-09 21:00:00,2013,0.006951711402666936,0.00496202020757746
2393-2229,2013-11-09 21:00:00,2013,0.0037536796045281756,0.0007413452408959236
254-9,2013-11-09 21:00:00,2013,0.00937883915010877,0.014849302055991498
197-2305,2013-11-09 21:00:00,2013,0.010670750269580611,0.003285253112004833
70-295,2013-11-09 22:00:00,2013,0.0017114249885091678,0.00266543373145741
2433-2032,2013-11-10 00:00:00,2013,0.00213683103342832,0.0037052909449763853
2116-248,2013-11-10 00:00:00,2013,0.010884536540108554,0.00880746294758188
2348-2572,2013-11-10 00:00:00,2013,0.0021140700557792454,0.0011569794663241562
2390-259,2013-11-10 00:00:00,2013,0.008267941361419827,0.009283244992893276
277-251,2013-11-10 00:00:00,2013,0.007099043831309278,0.008868096036237878
333-99,2013-11-10 01:00:00,2013,0.026388494454711756,0.011366247197560832
2439-328,2013-11-10 01:00:00,2013,0.0032882209942219857,0.0073015477150371435
264-38,2013-11-10 01:00:00,2013,0.01190879419836152,0.00383864720098945
221-87,2013-11-10 01:00:00,2013,0.006809820307518789,0.008471894356649055
12-26,2013-11-10 03:00:00,2013,0.009065572337779186,0.009328806713850167
2751-278,2013-11-10 03:15:00,2013,0.0030989868720622134,0.00557336577232143
23-21,2013-11-10 03:30:00,2013,0.0039572283688743505,0.003959832477412056
2459-2050,2013-11-14 01:00:00,2013,0.005505293505482903,0.004835171328897246
2309-193,2013-11-14 01:00:00,2013,0.0026854231709038954,0.0012538426614673072
228-59,2013-11-15 00:30:00,2013,0.011185339384274438,0.008094990561408685
