HomeID,VisID,Season,Week,HomePredFinal,VisPredFinal
2116,276,2003,14,21.3333403151737,32.73074312508106
2653,276,2003,6,24.645263279066057,29.614830339793116
193,276,2003,13,32.23246307480258,21.752300803549588
2306,38,2003,9,34.20469400167531,18.023440959863365
239,38,2003,7,24.230797474046994,30.208426409401
2641,38,2003,11,33.648806510445866,20.495573999825865
66,38,2003,13,23.045653090221094,28.087087482213974
52,38,2003,5,31.16150311871752,20.664794069249183
2306,2305,2003,10,34.20112533647625,18.343408196233213
245,2305,2003,11,28.2070885164012,25.76636222517118
197,2305,2003,13,36.23235529444901,20.438091911375523
38,2305,2003,8,25.520652310307923,26.84671878395602
2306,239,2003,11,43.87260736738972,9.7043716176413
2305,239,2003,9,38.17329459666507,18.44060050137341
201,239,2003,13,53.333560450068035,0.8045859006233513
245,239,2003,8,32.96503489886891,22.044851806014776
2306,142,2003,14,34.39300650547193,18.883973334915936
2305,142,2003,6,25.990018690170473,29.875531998928636
201,142,2003,9,40.358717099959904,14.432734705973417
38,142,2003,12,22.394518928336765,29.102218580432236
189,2309,2003,13,41.26366927177696,16.118391340598464
195,2309,2003,12,28.146180001454923,24.54570859344676
213,2309,2003,5,37.32126832434187,16.842532521113753
276,2309,2003,8,35.248221668622136,17.742679998278618
2459,2199,2003,14,42.731415529826336,15.953841197304428
2426,2199,2003,5,37.86836514517927,19.831744704395533
2117,2199,2003,11,31.144917755587812,22.034268768504262
2649,2199,2003,8,41.12203104394757,13.031048594042659
2006,47,2003,5,32.846471271919654,18.69329927675426
2006,13,2003,8,33.37296632762627,21.95746469590813
2006,2116,2003,9,34.69081839416867,20.393492138013244
2199,2116,2003,12,23.870580312172024,31.80062878318131
195,2116,2003,8,26.568873603586326,26.591056268196553
277,2116,2003,11,36.67281820412609,16.977123990654945
2309,2116,2003,6,24.281457333287108,30.187735811807215
183,2116,2003,5,29.994344907419872,25.194665542338043
2006,195,2003,13,34.92713972681668,19.781398448627442
2459,195,2003,7,38.941875100725156,16.544232323300093
276,195,2003,15,37.878431636099776,16.546705313958228
96,195,2003,9,31.905316743985168,20.787167388945818
2084,195,2003,10,21.204345195628775,32.818209439050406
2050,2117,2003,5,32.95866121150539,22.84425383899361
189,2117,2003,7,44.820932153017566,14.590550346765667
2426,2117,2003,14,38.274820841190376,19.397677757311612
2711,2117,2003,13,32.52999736788115,22.021346896886826
2116,2117,2003,10,30.714459946144416,23.126596547663212
2050,193,2003,9,20.580519799899776,33.17803190276027
189,193,2003,16,26.105828461626515,29.743414760101587
195,193,2003,14,16.11836504285384,41.208010581322014
36,193,2003,5,26.162360421212725,23.496777646709234
2309,193,2003,10,17.0502796278397,38.78742705611512
2116,193,2003,15,15.602449216465175,40.92266125511378
2050,2649,2003,10,21.65534063685118,32.303825886920094
189,2649,2003,15,33.30930128836917,24.399681279901415
2117,2649,2003,9,20.189812233164048,34.08265531156212
183,2649,2003,6,24.113038459823656,28.506344793364406
2050,189,2003,14,19.38150565804972,35.599631236400455
2199,189,2003,9,13.256162793390104,42.90240296116099
194,189,2003,5,28.560882247922564,23.928760850802064
2711,189,2003,8,21.304164099599802,32.49798846570775
193,189,2003,12,29.520423332844075,25.147566948086023
238,59,2003,6,24.296866217384377,27.80916178924963
258,59,2003,14,30.797966680376703,23.13629870628938
154,59,2003,8,29.029254102761115,23.639317454304546
150,59,2003,12,19.522890835525686,35.462290628347546
252,24,2003,5,29.757044327468975,26.31730719609186
204,24,2003,13,33.92268645566037,19.124287826940417
30,24,2003,8,38.10321965370167,16.137238617055118
264,24,2003,6,32.610004595921055,22.702677606139332
2483,24,2003,10,28.614760595099142,24.553881048690528
252,2005,2003,6,24.970171350916644,29.600736644584686
2426,2005,2003,7,22.31662840550962,32.42476496659219
21,2005,2003,14,24.807860892407916,30.442804008722305
167,2005,2003,13,29.27761391715285,24.761872056871653
36,2005,2003,9,27.667339014622485,26.467599991243333
252,36,2003,8,25.59719122739989,27.042373498901725
2439,36,2003,14,22.322475718856367,29.88033618964255
2751,36,2003,11,21.719309687749046,33.85944373346865
167,36,2003,12,27.331583979828793,24.2577693304047
252,68,2003,11,19.7611127920336,35.35876186285168
2348,68,2003,7,18.690926985924307,36.32021087501198
204,68,2003,5,21.53673929346769,26.328114620409906
62,68,2003,16,21.20539689691941,34.61077229725197
278,68,2003,14,21.246424562828906,34.2189681455493
2567,68,2003,9,13.280616930853284,42.86028914200142
252,254,2003,14,21.8074257058106,33.385142161976546
2439,254,2003,9,25.97655257913175,28.73125992109999
2005,254,2003,11,28.426972940273117,26.075005548540503
36,254,2003,6,26.564245395677062,26.493279620539397
2199,120,2003,6,13.453876106879761,38.878017702605575
152,120,2003,14,25.08410445478148,27.342124775983393
154,120,2003,15,19.878427690095123,31.600322986021638
59,120,2003,10,23.5526703794676,29.188491195440292
2459,66,2003,6,30.67378108703815,23.170998486224562
2641,66,2003,8,34.45387390785072,19.7441495237872
142,66,2003,15,39.58552126120776,16.125740287825465
158,66,2003,10,38.1584409213101,16.41834959341213
2305,66,2003,14,31.946328121164697,22.93384185573086
2459,2711,2003,9,34.716123707939914,20.421589020173997
2199,2711,2003,7,23.288104516666863,32.35755210695788
195,2711,2003,6,26.827032567660353,26.360961962956935
41,2711,2003,11,31.595488655904774,21.726635100785643
2649,2711,2003,14,35.02426664840823,20.690417296718806
2459,2050,2003,11,34.77214070184709,21.260583259165287
2199,2050,2003,13,21.35077063661265,32.70963612571359
103,2050,2003,6,33.19969757169383,19.985317294020206
2711,2050,2003,12,26.17796795759932,26.938676653429866
2309,2050,2003,7,28.855466529414116,26.762386253569275
189,2459,2003,10,31.050647991900405,25.432023643050343
333,2459,2003,5,30.7239819755996,23.058398937806487
2117,2459,2003,8,21.546091895614154,36.522056475281715
2649,2459,2003,13,28.276777568647958,29.227902597747743
2084,2459,2003,12,16.828296064326423,42.81329341838136
167,328,2003,7,35.92981894117838,17.374741728417575
70,328,2003,14,26.17263166128032,28.221724851988256
249,328,2003,9,37.36750399819721,18.315778160933405
166,328,2003,12,29.329821118342807,26.929312861990184
254,2483,2003,7,28.696099846554716,25.742760728579015
264,2483,2003,11,28.48909906004519,24.770302020478994
9,2483,2003,8,24.874978381043547,28.08610979001969
26,2483,2003,13,30.87682395863885,24.031342891044915
254,21,2003,8,30.722941729603917,22.778675966896117
2439,21,2003,12,30.328516824893086,23.945518570020795
36,21,2003,13,33.33905793684062,21.10568072879687
26,21,2003,6,24.604972458748307,27.98589930124581
254,167,2003,10,27.83903892597118,24.50483535695821
2751,167,2003,14,20.402406639961555,33.061789371073246
21,167,2003,9,22.72324953657335,28.62838508374989
265,167,2003,5,27.984625390303336,19.885929385665804
254,2751,2003,13,35.4116493498841,19.948184385430068
2005,2751,2003,5,37.656841909931245,16.743182899430394
21,2751,2003,10,29.79744057469179,25.139464081265032
68,2751,2003,6,43.573170100791685,12.6805869480595
328,2751,2003,8,27.368320939824116,25.439816881436855
103,2390,2003,5,19.437196240955018,30.393514082301408
259,2390,2003,11,26.197104239750843,28.012876852415502
221,2390,2003,15,27.26910038654205,29.00181683897972
52,2390,2003,8,27.58398794286586,24.594472348690033
2348,242,2003,15,31.232482309300394,24.253358541056514
62,242,2003,6,36.40385699328726,18.07651330344379
278,242,2003,10,37.03063039415065,18.876744644716382
2567,242,2003,13,22.44144138179945,31.651257920544595
2393,218,2003,7,26.496274739745786,23.26619847677648
277,218,2003,15,42.01254588058691,15.041428300086409
2132,218,2003,5,34.331822059592014,17.581075775437057
2390,218,2003,9,43.04635572295774,10.608793313615024
183,218,2003,12,37.08522059259849,17.130778803955764
97,218,2003,6,35.276328769601605,18.11861708620563
2393,166,2003,8,25.892879837672808,24.62502975203097
167,166,2003,6,31.730370427485468,19.33223339682445
309,166,2003,9,22.3367960295418,30.360944780055434
2433,166,2003,10,22.96333909414352,28.223077641800046
8,166,2003,13,40.30053380212121,14.816640210803598
2393,249,2003,10,25.662368273309767,27.921348419506103
70,249,2003,8,22.031026182727146,31.97351380996406
2433,249,2003,12,18.375707121062078,37.06716452725232
8,249,2003,5,37.2661307191629,18.578611980192363
166,249,2003,15,21.854082348230804,33.50432024989277
2393,309,2003,13,33.68620694276433,21.615701463073492
135,309,2003,5,40.159164784505265,12.568075206130743
197,309,2003,7,44.26263761826522,10.714954169932753
249,309,2003,6,37.730499539400626,17.635273130144924
2572,309,2003,11,40.76038538882494,15.83317601121962
204,9,2003,6,32.62315504802609,21.874344436917454
265,9,2003,13,37.52848021572754,16.3309536119923
2294,9,2003,5,35.52114438976787,18.658687211107463
153,9,2003,9,21.220586376330175,31.420471617020667
24,9,2003,12,27.48789628834311,26.035472629591823
26,9,2003,10,31.596571550548106,23.640743653289974
204,264,2003,9,36.452491045187344,18.446585214231163
25,264,2003,13,29.16049251016193,23.482252867892385
12,264,2003,12,18.2958129102808,34.81446029711515
26,264,2003,7,25.62031855123496,27.421690873336047
204,12,2003,11,41.287498288891584,14.184931851923466
25,12,2003,10,37.483574809688434,16.658754711505026
265,12,2003,7,46.5904472697257,10.929837306030095
2509,12,2003,5,35.54056250269787,18.093156665563583
9,12,2003,15,34.550556040656375,19.949534027837217
213,135,2003,6,23.789302894054345,28.578551813494414
2294,135,2003,13,28.766682970224792,25.318574889563024
356,135,2003,10,17.66719713940438,35.003064547199756
77,135,2003,7,19.74093116698532,35.60155836911872
2439,252,2003,10,30.43677470536568,23.09649960277602
2751,252,2003,9,27.085531250737404,26.240016012918204
21,252,2003,7,30.366637182789418,22.263451386243105
87,252,2003,13,25.757153767042837,24.14893078431487
248,5,2003,15,27.26322490601342,28.57784333266318
2579,5,2003,5,32.16468823460855,20.880379422102123
235,5,2003,7,33.58036501362585,19.58244922477752
58,5,2003,14,32.661572945286025,20.15105517860502
61,5,2003,10,38.974614753646165,12.530801036395133
2628,5,2003,9,36.00499747613867,19.81655084900558
239,2534,2003,5,35.307294146385175,17.914224970620126
2638,2534,2003,6,29.760768019448733,23.820727017708123
239,251,2003,10,15.63296872713363,39.31890465784818
66,251,2003,9,19.027371806529118,33.64124047802761
245,251,2003,15,17.05065151906092,37.106954337563366
197,251,2003,12,23.001979541113542,29.599729594774544
242,251,2003,5,13.150996234315244,33.320010190829635
239,2641,2003,12,16.272396434180337,36.25565861817449
152,2641,2003,5,22.938160516738208,25.571829070802778
142,2641,2003,10,25.60834010754661,27.92235038522631
251,2641,2003,13,33.479323045470665,19.863259143196046
197,2641,2003,9,29.88875099850884,23.658342951908708
145,2641,2003,6,29.183880847846012,25.079734953586012
239,197,2003,14,14.369952993256447,38.66158600943163
201,197,2003,11,33.885681005120205,18.089396737981588
245,197,2003,10,22.3088950285819,31.116698090918362
2567,197,2003,5,15.226758156572032,35.33716998901218
344,99,2003,6,14.942664193424207,37.60030470555648
333,99,2003,13,20.13641041314804,30.103567944839597
2579,99,2003,9,22.682491004356052,30.252495280466974
145,99,2003,14,21.006937765054317,32.48837070167065
344,238,2003,7,26.908362999671226,25.365298641379923
2633,238,2003,14,41.22877697973854,14.146496868226677
2579,238,2003,10,36.95317950064782,17.459502049721777
57,238,2003,12,43.507525269935286,10.837871166411787
2628,238,2003,5,37.8039410770416,18.7736748252064
344,235,2003,8,24.53559792091619,28.690505565609783
248,235,2003,9,32.15163649504575,25.397035379428416
2655,235,2003,10,26.763571313627835,27.275904272682965
97,235,2003,13,31.49198744761634,24.325192738790065
344,333,2003,12,17.651886203493632,32.63873191131279
2,333,2003,14,26.382935383429867,24.919771118555218
62,333,2003,15,25.86611411654485,27.243050768505782
61,333,2003,7,28.194664315098635,20.38671363564208
145,333,2003,9,25.269885842148142,25.62694821320474
344,145,2003,15,17.78246182181647,37.016794201452285
2,145,2003,12,28.723733392498616,24.634814518969506
57,145,2003,7,33.54200039724492,18.214000590145588
2751,2439,2003,15,26.156725610966532,27.916172586847097
2005,2439,2003,8,31.434593828691504,23.743582049850374
167,2439,2003,11,34.357026326710184,19.104402804747224
2440,2439,2003,7,26.857146191632637,27.73895851895213
41,164,2003,12,32.027039965165386,21.817922628484666
277,164,2003,8,31.341922206247546,20.94665551558137
218,164,2003,10,25.92702861118414,26.806565418839455
2390,164,2003,14,40.954510452655086,14.24546761577949
99,2348,2003,11,38.27923981576532,14.539653933607042
2440,2348,2003,10,30.413112707430628,23.40295579470694
278,2348,2003,5,29.671969246719527,23.411197054199874
2638,2348,2003,8,23.526555251011814,30.667303340509534
202,2348,2003,13,30.64620316060791,25.43404440721497
127,2294,2003,6,19.503115808814982,34.51473292708397
194,2294,2003,9,26.391174654423594,26.208536711055785
275,2294,2003,14,24.124243400126943,29.369046958629042
2509,2294,2003,12,25.320951963265543,28.24565062718466
127,84,2003,7,36.9294766808307,18.383224959485233
213,84,2003,13,36.0739185772909,17.331397824920714
130,84,2003,6,45.899540936079575,10.864305507857352
135,84,2003,11,43.050280877389014,13.461694447789341
127,130,2003,11,21.41982804301915,29.89573608711362
135,130,2003,8,27.130969973208266,25.44976116484031
2294,130,2003,7,25.926921680791565,24.88995655812323
77,130,2003,13,17.545916369652332,37.48126712394878
2483,130,2003,5,20.289542769709442,30.860612790100276
127,213,2003,14,30.35894394164825,23.734253361355513
2294,213,2003,10,34.27673853264059,18.081839587539434
77,213,2003,12,23.71971151145408,27.62390876468271
2509,213,2003,8,32.330246908448316,19.849520661402494
2426,48,2003,10,38.72591542886585,20.205625338479877
2426,2655,2003,11,33.123057404502106,23.84592908900231
251,2655,2003,6,34.69751539263416,17.641019120812416
5,2655,2003,12,32.286820812583755,22.62308196676895
349,2655,2003,5,21.101617951500884,32.26789434067905
2572,2655,2003,13,34.49898464523176,19.731704541947693
97,2655,2003,9,35.17297118658098,20.45766734983772
2426,349,2003,16,42.70782857607264,13.885415783151984
2005,349,2003,12,45.39834408752904,11.862252087332308
62,349,2003,14,45.20350498228072,12.867859571240842
2132,349,2003,10,42.4389610560811,13.941364094614983
5,349,2003,11,40.16283692851175,16.63742831815034
2628,349,2003,7,41.53699810636681,13.100157745182514
97,349,2003,8,44.6610062279633,12.370416650548577
152,153,2003,6,37.907790879333334,15.620012818835676
228,153,2003,10,34.958232414444865,17.94471298996359
275,153,2003,5,30.321984595662798,20.637826474383473
59,153,2003,13,34.1825599746644,20.648943006061018
151,153,2003,8,22.684280688117724,27.535567881073803
120,153,2003,11,39.37048004045391,14.280792078468949
152,41,2003,8,29.260066654696857,23.321603309828788
259,41,2003,6,29.877255745703224,21.66063128039241
154,41,2003,13,27.944572940963553,26.351888147182763
2084,41,2003,5,13.531842418062297,38.485630518291146
2309,41,2003,9,22.326323668461555,32.389680141583085
152,228,2003,9,28.81932914654317,23.920603847131133
2579,228,2003,14,26.577655781282374,28.016349406912923
154,228,2003,11,25.89205915742059,27.325951343402267
59,228,2003,5,28.286767637677258,22.976531139109284
120,228,2003,7,28.30610884457019,22.476047037169337
152,258,2003,11,26.555419689473638,25.524399797897786
228,258,2003,8,25.205041351251566,27.255550536327064
153,258,2003,7,19.065746264479458,32.92363860271871
120,258,2003,13,29.789851293495303,21.46034687059
62,278,2003,8,28.286501698717984,24.165410411544144
2440,278,2003,12,28.090304600023956,27.21004115231335
36,278,2003,7,26.68668023457394,25.75845702504739
2638,278,2003,15,21.659503542881794,37.83513098396361
2567,278,2003,11,18.10978615444583,35.32751934090629
2633,2579,2003,6,34.192289951495695,20.953742512501776
8,2579,2003,12,31.914486259065598,22.004355407785624
145,2579,2003,11,32.92021271021986,22.228509452659637
2633,61,2003,8,22.322369415460344,28.203007765114307
238,61,2003,9,13.941118324401032,42.146574299782515
99,61,2003,5,22.858207428565947,25.800063089467585
99,61,2003,16,26.17958230234217,24.845959841273725
59,61,2003,15,17.50584271718799,37.02736301952973
2633,150,2003,11,40.688944563700716,13.596009727101773
228,150,2003,13,36.49928681759775,17.6963857174851
153,150,2003,14,30.434570950577836,24.53375904634595
120,150,2003,8,42.408131900307126,12.190406907815486
2633,344,2003,13,40.187169388364055,14.266144382301718
2,344,2003,9,36.71084001422969,17.312428201083094
248,344,2003,5,30.391882936139154,24.235094083938748
96,344,2003,10,34.03118023467323,18.648493865970522
8,344,2003,14,41.68294584031719,13.298031644430012
2641,245,2003,7,32.182718525229575,22.004100777208805
142,245,2003,13,37.143151812379074,19.861224678345025
158,245,2003,9,33.34049261004657,21.156391490716487
201,245,2003,12,47.754935245577144,9.03792512929067
259,245,2003,5,33.74621453058171,19.72689998196438
2641,201,2003,14,17.687702084953344,37.4786659758538
66,201,2003,7,17.53103210979134,34.010118830017745
251,201,2003,8,23.225982145751914,26.670815785881132
38,201,2003,10,14.855270579866556,39.15472365915775
2649,2084,2003,11,43.62452982299874,14.077799122780561
2309,2084,2003,14,35.8671235866841,19.65918245865032
2116,2084,2003,7,37.67922108977291,17.374631936196238
193,2084,2003,8,45.158754382357074,10.342013872694224
164,2426,2003,6,27.059207591933955,28.77476114453748
238,2426,2003,8,25.929197614746954,27.866197794210166
87,2426,2003,12,25.537261830970237,26.64170642569661
242,2426,2003,9,23.399675744738488,29.622550339903682
164,259,2003,7,18.553262880896,36.09825504664332
258,259,2003,15,25.394863627803716,27.80061584711075
277,259,2003,10,18.13567094787504,32.9626572355628
218,259,2003,13,13.338076904894479,41.434795800130814
221,259,2003,12,24.53210204347488,28.409990357235074
164,221,2003,9,20.96226742759609,33.33411446213722
103,221,2003,11,24.145566633766066,27.590395878069103
245,221,2003,6,22.2669486251325,29.169359567575157
277,221,2003,13,24.34795684601886,27.348985275253654
2649,221,2003,5,24.73201233110558,24.811167280189693
218,221,2003,14,18.181650441501915,36.66189921880141
164,103,2003,13,24.579698046291014,30.806758949998766
259,103,2003,14,34.93615952829532,19.783651704434305
218,103,2003,8,19.925218227524965,32.527841899544
183,103,2003,9,23.4140182331721,28.745006159413606
164,183,2003,15,24.39368253747125,30.958944655023515
259,183,2003,8,34.68885793325353,19.166429141070694
221,183,2003,10,30.383130349817293,22.81630074745044
2390,183,2003,13,36.79316222956186,19.79042675718665
130,356,2003,9,41.26575940069233,13.424032638315111
2294,356,2003,11,41.220581257008234,12.39862061990425
2509,356,2003,7,33.033529914369865,18.963371927384287
84,356,2003,12,26.55215675760155,26.58662834018469
142,2393,2003,5,35.9022614245896,16.95409914199263
70,2393,2003,9,23.637749471070492,29.890885833650827
2032,2393,2003,14,27.032586662606263,29.53129802411422
328,2393,2003,11,26.738882355777605,26.933796883095056
142,158,2003,8,22.437781120135696,32.02258608723059
2305,158,2003,12,23.491590744064524,32.34010801045224
251,158,2003,11,27.712919433177376,25.27973433258012
38,158,2003,15,23.521756954733064,28.057992005720735
2572,158,2003,6,23.43982496004537,30.631821022368968
25,30,2003,6,20.508088200300335,32.3358566951938
12,30,2003,13,12.220440753777439,43.69817757513374
264,30,2003,10,19.607708547579023,32.75651876209304
87,30,2003,9,17.483542689171372,33.7825857931748
9,30,2003,7,17.985988488506337,33.260128227993846
2,98,2003,6,39.552671813629786,12.740266973618418
2,2633,2003,7,23.3239921314198,27.077963445335627
333,2633,2003,10,26.75411675518808,23.777687272056937
57,2633,2003,5,30.62724188840548,19.04945312999189
96,2633,2003,15,21.959383161851292,32.450441614724696
2390,2633,2003,12,30.963863988061348,21.944657813291997
2,2433,2003,11,43.79917034858772,13.044358732178807
309,2433,2003,8,27.951546816369955,26.10670735919848
2032,2433,2003,7,39.10287820236226,19.849696578923613
2653,2433,2003,14,39.96977463359508,17.11105822212994
328,2433,2003,6,31.58221683517695,21.692486779764295
213,275,2003,7,27.613820074917385,25.23149253288284
135,275,2003,12,33.191581731571205,22.100169335491955
356,275,2003,6,27.102646641626052,24.506413327995688
77,275,2003,10,23.450352652283982,32.126008288003504
213,194,2003,11,21.13973031624664,32.399371730629355
130,194,2003,14,33.08625856606341,23.704822129104286
275,194,2003,8,25.593996688610787,32.04628868633881
84,194,2003,10,14.977255622048688,39.65224939258769
235,58,2003,15,29.440320690708177,25.633935016579926
151,58,2003,12,16.069987863116694,38.17201294377446
349,58,2003,6,16.90219056245951,35.81616556830704
2572,58,2003,10,21.929595410490947,31.532463708892465
238,96,2003,13,19.60439320855039,33.38631760748103
2579,96,2003,8,28.751111074489017,23.500574324280024
61,96,2003,14,36.833404495191644,14.900561616756022
84,96,2003,5,24.29716517523957,26.919026700779796
333,8,2003,6,24.868454299699806,26.365948336664587
99,8,2003,15,31.855681208227907,21.22142610931769
96,8,2003,11,24.857128816516706,26.179184401407838
145,8,2003,10,26.755753801237006,25.840083888266236
333,2572,2003,8,33.27680282039728,18.545475013088435
248,2572,2003,12,24.604483823206465,30.89180551841855
2132,2572,2003,7,32.78213397434229,21.19788128370419
151,2572,2003,15,16.14838932121347,39.428744373843074
150,152,2003,10,18.718455013686253,36.570500653237104
59,152,2003,7,22.933689056839285,29.434988470282406
52,152,2003,13,31.575486565916435,20.943120792973787
194,77,2003,6,38.64189552600146,16.820608872454613
356,77,2003,14,24.088554616610054,28.654336700681597
150,77,2003,5,27.794495873504275,24.14647709997371
2509,77,2003,11,35.22585990379048,19.154859326779842
84,77,2003,8,25.19068009939292,27.199798767454922
194,127,2003,12,31.42606676754076,23.2768911072053
135,127,2003,9,30.172827907288593,23.96806795708835
275,127,2003,13,26.17042596288411,27.505185207352042
356,127,2003,8,22.21433724796043,30.078980901744217
87,127,2003,5,30.87376029339066,25.077137428335845
194,2509,2003,13,31.9381194883008,24.75127389281988
130,2509,2003,10,30.2666679231952,21.954524126369506
275,2509,2003,9,25.413242880686084,29.67323071928695
84,2509,2003,14,14.84094476381506,39.85299570951611
228,52,2003,12,18.665435643895762,35.588366348296404
258,52,2003,9,20.384026013998664,31.414170631673187
57,52,2003,15,25.55775898718275,27.714533029589802
150,52,2003,6,16.24030049277826,40.81303681246936
87,52,2003,11,15.823605593219327,35.63186210813001
99,2,2003,10,29.770825159539527,22.51084147579968
61,2,2003,13,32.28937966357989,19.904986625071615
8,2,2003,8,30.130975157037028,22.111639923416078
21,2535,2003,5,35.50553896596648,16.011696274392307
158,2306,2003,13,23.045980016351677,28.400918697007
66,2306,2003,12,13.645871896807876,35.90383860422298
201,2306,2003,16,32.3596342348701,18.363445829600096
251,2306,2003,7,27.819027403365908,22.8188282311894
197,2306,2003,8,27.361487035099344,24.468721410259604
2305,55,2003,5,36.97878133464292,16.708070611581206
62,2638,2003,10,41.46331617533906,16.507545311003923
68,2638,2003,13,49.706830821132826,7.505189733579755
2567,2638,2003,7,27.464458365277096,25.868291389662772
242,2638,2003,14,33.484254516446526,21.381208799779415
97,2638,2003,5,44.569360783232696,13.515804973430932
25,204,2003,7,23.728779257940914,28.80434855632484
265,204,2003,10,30.68076441105768,21.392630282323807
30,204,2003,16,34.883989559257316,18.133877995423973
2483,204,2003,14,23.443991495772934,30.6356182936579
2655,248,2003,8,31.42166089514467,25.926216990686953
151,248,2003,7,21.062331058821655,31.628142898436636
349,248,2003,13,23.732972546180463,34.99858132377267
97,248,2003,14,34.79200115040476,22.393422849476337
103,87,2003,10,28.868684903281974,20.985948518384248
221,87,2003,8,33.77318776892571,17.587584557011724
24,87,2003,15,24.47243031182734,27.07642944715917
2509,87,2003,6,32.92583732726416,18.91547254472971
183,87,2003,16,26.592391595000663,26.42389520816505
258,154,2003,6,29.302659480588773,23.441702387761325
153,154,2003,12,20.39072164737445,33.52086568297818
150,154,2003,9,21.4579345746115,32.37081537814811
52,154,2003,10,33.90611110442114,17.759644812438637
103,277,2003,12,23.553735923831482,26.698650508653373
2390,277,2003,7,36.9144646054192,15.944253510329872
120,277,2003,5,24.201800198032288,21.490806540008634
183,277,2003,14,25.911588829096218,27.745231207925826
276,2006,2003,11,31.314601357016727,23.710006755311042
41,2006,2003,10,29.315394654737247,25.587330223526806
2117,2006,2003,12,22.818540612648576,31.438318063039333
2084,2006,2003,6,17.453243111949632,35.82848634198308
193,2006,2003,7,31.66967831126931,22.45874941209331
99,57,2003,8,30.611932995409006,20.89352335780859
2579,57,2003,13,20.26624534187249,31.515190141741186
96,57,2003,6,19.838271778246053,29.557524474337697
61,57,2003,11,28.82134691396641,21.4225222771056
8,57,2003,9,24.435828470517663,25.03674178989604
12,2628,2003,6,17.845088837713774,36.55608917074278
248,2628,2003,10,24.947225372210596,35.146614093799144
58,2628,2003,8,28.23093207732927,27.2294918615371
2572,2628,2003,14,29.4150427871009,28.756794415879995
2567,2628,2003,15,15.40702525774941,45.10631923843175
12,26,2003,8,18.334101018337606,33.80218567373231
265,26,2003,12,32.78322321158885,21.198510573245585
201,26,2003,5,34.91228831553235,18.116193233523518
30,26,2003,14,37.96395831499467,14.34014762332663
24,26,2003,11,23.56157792520571,31.485833438113332
278,23,2003,13,35.45240727451528,20.96876165876165
68,23,2003,10,41.786147082824755,13.790124393068254
2638,23,2003,12,25.786007519613122,28.118844732176512
242,23,2003,7,24.115742053876602,25.918752278201282
309,70,2003,10,27.575255598398144,26.890137867536396
264,70,2003,5,37.35051121264951,13.725977336987853
2433,70,2003,13,26.843968049992327,26.075174213387072
2032,70,2003,12,33.33049534536258,24.171319545712322
166,70,2003,7,38.779653126126505,17.70029989629984
41,2329,2003,7,37.050241464357896,17.88939027301967
235,2032,2003,6,31.764369763863215,23.210457145236433
249,2032,2003,13,39.02048835481946,18.965700170956552
166,2032,2003,11,30.851022866754647,22.4883165047504
145,2032,2003,8,36.20970398306963,19.600845169276
202,2032,2003,5,23.06227822553774,30.665328439325094
328,2032,2003,10,26.292326416054493,26.382510072551668
235,151,2003,11,39.247365838326004,16.874575527384877
2655,151,2003,14,33.885390942499725,20.755489990115166
154,151,2003,5,37.81598920489523,17.337838476523757
349,151,2003,9,27.60818559972722,27.24868049332872
235,2132,2003,14,32.5203858190016,22.64545346936211
5,2132,2003,8,22.718771117661163,31.486583661753684
58,2132,2003,11,31.579209852783606,22.542506045661867
2628,2132,2003,13,34.965431319900745,22.95285090850666
193,2132,2003,6,28.309570225195785,25.583687796257436
2132,97,2003,15,26.405000443641256,29.22467419039458
58,97,2003,7,27.990232547854248,25.919427248183638
2628,97,2003,12,31.171217998402426,26.921933646779507
151,97,2003,10,16.313674982729935,38.90125943906605
2132,227,2003,12,39.98793681440293,17.615751657169312
2433,2466,2003,5,26.07784700933371,23.816397892311215
278,2502,2003,6,36.84052951993908,16.87105868710205
309,2229,2003,12,30.542619082540114,27.619969663210213
2653,2229,2003,9,37.21422963054647,18.039607460144907
58,2127,2003,9,40.481691726537974,14.542815836612135
30,265,2003,11,28.118095477921088,23.69422431383282
264,265,2003,14,20.73580848608981,33.615124258212745
24,265,2003,9,17.572858355641074,34.85889389971271
2483,265,2003,6,24.35827228969356,27.8213512590155
2653,2545,2003,5,32.33765533543192,18.185668610036373
2309,195,2004,10,27.527631340859443,26.155568409711123
2116,195,2004,11,23.261315037610984,30.138382750563323
96,195,2004,6,29.41599286064593,24.175628693774343
2649,195,2004,8,32.73194063011579,22.796792110893875
193,2309,2004,7,36.790125261866706,17.286249412223697
2084,2309,2004,11,21.917394648151458,30.80334193073213
2116,2309,2004,14,19.468961776707147,33.93039346020669
2117,2309,2004,6,28.711470303349415,26.43818123312667
193,2116,2004,9,41.711983399942255,13.021851232275367
2050,2116,2004,12,30.41311879758905,22.77917765174061
276,2116,2004,10,42.04220083578184,12.875422467943281
2084,2116,2004,6,25.83117282184321,27.856542369816452
193,2649,2004,11,32.062961814726805,22.61567654274404
2711,2649,2004,7,24.705070918627825,28.115241921972483
2459,2649,2004,12,32.48328096373916,23.437448263633996
24,30,2004,5,17.583719713529717,32.242300438694656
26,30,2004,15,17.22588065654236,37.30274180835113
265,30,2004,10,14.651952650525345,37.96658112620935
204,30,2004,11,15.778691744026219,37.40542707266286
2050,2711,2004,5,23.372752893970755,27.017528710421175
276,2711,2004,13,40.63553678257995,15.71852958900854
189,2711,2004,11,43.97798082282861,12.950493304990232
