HomeID,VisID,Season,Week,Spread_Mirage,Spread_Pinnacle,Spread_Sportsbet,Spread_Westgate,Spread_Station,Spread_SIA,Spread_SBG,Spread_BetUS,target_margin,Conf,Spread_Med,Spread_Mode
326,2572,2015,3,-1.5,-1.5,-1.5,-1.5,-2.5,-1.5,-1.5,-1.5,-6,sun-belt,-1.5,-1.5
194,2459,2015,3,,,-34.5,,,,,,7,big-ten,-34.5,-34.5
113,218,2015,3,13.5,13.5,13.5,13.0,13.0,13.5,13.5,13.0,-2,mac,13.5,13.5
135,2309,2015,3,,-24.0,-24.0,,,-23.5,,,3,big-ten,-24.0,-24.0
183,2117,2015,3,-9.5,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,3,acc,-8.0,-8.0
150,77,2015,3,-3.5,-3.5,-4.0,-3.5,-3.5,-3.5,-3.5,-3.5,-9,acc,-3.5,-3.5
130,2439,2015,3,,,-32.5,,,,,,21,big-ten,-32.5,-32.5
2390,158,2015,3,-3.0,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.0,3,acc,-3.5,-3.5
153,356,2015,3,-7.0,-6.5,-7.0,-7.0,-7.0,-7.0,-6.5,-6.5,34,acc,-7.0,-7.0
142,41,2015,3,,-21.0,-21.0,,,-21.0,,,3,sec,-21.0,-21.0
2229,2428,2015,3,,,-21.0,,,,,,25,cusa,-21.0,-21.0
201,202,2015,3,,,-33.0,,,,,,14,big-12,-33.0,-33.0
275,2653,2015,3,,,-29.0,,,,,,25,big-ten,-29.0,-29.0
276,2450,2015,3,,,-40.0,,,,,,38,cusa,-40.0,-40.0
2226,2084,2015,3,-2.5,-2.5,-2.5,-2.5,,-2.5,-2.5,-2.5,-18,cusa,-2.5,-2.5
2199,2050,2015,3,4.5,4.5,4.5,4.5,4.0,4.5,,4.5,-11,mac,4.5,4.5
195,2545,2015,3,,,-14.5,,,,,,21,mac,-14.5,-14.5
2032,2623,2015,3,,,-23.0,,,,,,63,sun-belt,-23.0,-23.0
238,2046,2015,3,,,-47.0,,,,,,40,sec,-47.0,-47.0
249,242,2015,3,7.5,7.0,7.5,7.5,7.5,7.5,7.0,7.0,-14,cusa,7.5,7.5
2393,2429,2015,3,,-19.0,-19.0,-18.0,-18.0,-18.0,,,59,cusa,-18.0,-18.0
245,2440,2015,3,,,-31.5,,,,,,17,sec,-31.5,-31.5
258,2729,2015,3,,,-22.0,,,,,,6,acc,-22.0,-22.0
2116,231,2015,3,,,-24.0,,,,,,-1,american,-24.0,-24.0
2483,2247,2015,3,,,-42.5,,,,,,33,pac-12,-42.5,-42.5
290,2643,2015,3,,,-22.0,,,,,,35,sun-belt,-22.0,-22.0
344,2466,2015,3,,,-38.5,,,,,,49,sec,-38.5,-38.5
2711,93,2015,3,,,-28.5,,,,,,32,mac,-28.5,-28.5
2633,2717,2015,3,,,-37.0,,,,,,45,sec,-37.0,-37.0
