HomeID,VisID,Season,Week,Spread_Mirage,Spread_Pinnacle,Spread_Sportsbet,Spread_Westgate,Spread_Station,Spread_SIA,Spread_SBG,Spread_BetUS,target_margin,Conf,SpreadMed,SpreadMode
2633,61,2015,6,2.5,2.5,2.5,2.5,3.0,2.5,2.5,2.5,7,sec,2.5,2.5
2229,2638,2015,6,-14.0,-13.5,-14.0,-14.0,-14.0,-13.5,-14.0,,40,cusa,-14.0,-14.0
2440,167,2015,6,-4.0,-4.0,-4.0,-4.0,-5.0,-4.0,-4.0,-4.0,18,mwc,-4.0,-4.0
30,264,2015,6,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,,-17.0,-5,pac-12,-17.0,-17.0
12,204,2015,6,-9.0,-8.0,-8.5,-8.5,-9.0,-8.5,-8.5,-8.5,37,pac-12,-8.5,-8.5
2483,265,2015,6,-15.5,-15.5,-15.5,-16.0,-16.0,-15.5,,,-7,pac-12,-15.5,-15.5
36,68,2015,6,15.0,14.5,15.5,15.5,15.5,15.5,,15.0,-31,mwc,15.5,15.5
221,258,2015,6,-8.5,-8.0,-8.0,-8.0,-8.5,-8.0,-8.0,-8.0,7,acc,-8.0,-8.0
2509,135,2015,6,3.0,3.0,3.0,3.0,3.5,3.5,3.5,3.5,-28,big-ten,3.25,3.0
189,113,2015,6,-13.0,-11.5,-12.0,-12.0,-13.0,-12.0,-12.0,-11.5,24,mac,-12.0,-12.0
252,151,2015,6,-10.0,-10.0,-10.0,-9.5,-10.0,-10.0,-10.0,-10.0,7,independent,-10.0,-10.0
87,2426,2015,6,-14.0,-14.0,-14.0,-14.0,-14.0,-14.5,-14.0,-14.5,17,independent,-14.0,-14.0
259,152,2015,6,-3.0,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-3.0,15,acc,-2.5,-2.5
58,183,2015,6,1.0,1.5,1.5,1.5,2.0,1.5,1.5,1.0,21,american,1.5,1.5
309,326,2015,6,-4.0,-4.0,-4.0,-4.5,-4.0,-4.0,-4.0,-4.0,22,sun-belt,-4.0,-4.0
145,166,2015,6,,,-46.0,,,,,,49,sec,-46.0,-46.0
248,2567,2015,6,,-25.0,-25.0,,,,,,21,american,-25.0,-25.0
218,2655,2015,6,-14.5,-14.5,-14.5,-14.5,-14.5,-14.5,-14.5,-14.5,39,american,-14.5,-14.5
202,2433,2015,6,-9.5,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,10,american,-10.0,-10.0
99,2579,2015,6,,-20.5,-20.5,-20.5,,-20.5,,,21,sec,-20.5,-20.5
277,197,2015,6,-5.5,-5.0,-5.0,-5.0,-5.5,-5.0,-5.0,-5.0,-7,big-12,-5.0,-5.0
2306,2628,2015,6,9.5,8.5,9.0,9.0,10.0,9.5,9.0,9.0,-7,big-12,9.0,9.0
2247,2026,2015,6,14.0,14.5,14.5,14.5,14.5,14.5,14.5,14.5,-34,sun-belt,14.5,14.5
228,59,2015,6,-7.0,-7.5,-7.5,-7.0,-7.5,-7.5,-7.5,-7.5,19,acc,-7.5,-7.5
103,154,2015,6,-9.5,-9.5,-9.5,-9.5,-9.5,-9.5,-9.5,-9.5,-3,acc,-9.5,-9.5
142,57,2015,6,6.0,6.5,7.0,6.5,6.0,7.0,6.5,6.5,-18,sec,6.5,6.5
195,193,2015,6,-15.0,-15.5,-15.5,-15.5,-15.5,-15.5,,,31,mac,-15.5,-15.5
2636,2348,2015,6,13.0,13.0,13.5,13.0,,13.5,13.5,13.0,-3,cusa,13.0,13.0
98,2393,2015,6,-7.0,-7.0,-7.5,-7.0,-7.5,-7.0,-7.0,-7.0,30,cusa,-7.0,-7.0
276,2572,2015,6,-3.5,-3.0,-3.0,-3.0,-3.5,-3.0,-3.0,-3.0,21,cusa,-3.0,-3.0
2199,2006,2015,6,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,-26,mac,8.5,8.5
2649,2309,2015,6,-15.5,-16.5,-16.5,-16.5,,-16.5,-16.5,-16.5,31,mac,-16.5,-16.5
213,84,2015,6,-4.5,-5.0,-4.5,-4.5,-4.0,-4.0,-4.0,-4.5,22,big-ten,-4.5,-4.5
158,275,2015,6,2.5,2.5,2.5,2.5,2.0,2.5,2.5,3.0,-2,big-ten,2.5,2.5
194,120,2015,6,,,-31.5,,,,,,21,big-ten,-31.5,-31.5
2711,2117,2015,6,-5.0,-5.0,-5.0,-5.0,-5.0,-4.5,-5.0,-5.0,2,mac,-5.0,-5.0
130,77,2015,6,-10.5,-10.5,-10.5,-10.0,-10.0,-10.0,-10.5,-10.5,38,big-ten,-10.5,-10.5
2294,356,2015,6,-11.0,-10.5,-10.5,-10.5,-10.5,-10.0,-10.0,-10.5,9,big-ten,-10.5,-10.5
2116,41,2015,6,0.0,1.5,1.5,1.0,1.0,1.0,1.0,1.5,-27,american,1.0,1.0
333,8,2015,6,-15.0,-15.0,-15.5,-15.5,-16.5,-15.5,,,13,sec,-15.5,-15.5
344,2653,2015,6,,,-31.5,,,,,,28,sec,-31.5,-31.5
349,150,2015,6,13.5,14.0,14.0,13.0,13.5,13.5,13.5,14.0,-41,independent,13.5,13.5
2459,2050,2015,6,-10.5,-10.5,-10.0,-11.0,-10.5,-10.5,-10.0,-10.0,18,mac,-10.5,-10.5
2641,66,2015,6,-12.5,-13.5,-13.5,-12.5,-13.0,-12.0,-13.5,-13.5,35,big-12,-13.25,-13.5
2226,242,2015,6,-3.5,-4.0,-4.0,-3.5,-3.5,-3.5,-4.0,-4.0,-1,cusa,-3.75,-4.0
249,2502,2015,6,,,4.0,,,4.0,,3.5,-59,cusa,4.0,4.0
251,201,2015,6,16.5,15.0,16.0,16.0,16.0,16.0,,,7,big-12,16.0,16.0
2305,239,2015,6,,,46.0,,,,,,-59,big-12,46.0,46.0
