Season,Start,Week,Visiter,VisID,Home,HomeID,NeutralSite,Home1Q,Home2Q,Home3Q,Home4Q,HomeOT,HomeFinal,Vis1Q,Vis2Q,Vis3Q,Vis4Q,VisOT,VisFinal
2015,9/26/2015 17:00,0,MAS,110,WOR,402,0,7,14,10,0,,31,0,7,21,7,,35
2015,9/26/2015 17:00,0,WIS,2723,SW,2588,0,0,7,10,3,,20,0,7,7,21,,35
2015,9/26/2015 17:00,0,SBI,284,LIU,2089,0,7,3,20,7,,37,0,0,13,27,,40
2015,9/26/2015 17:00,0,DEP,83,HIR,2274,0,7,0,0,0,,7,17,7,21,0,,45
2015,9/26/2015 17:00,0,DEN,2171,WOO,2748,0,3,7,0,7,,17,0,3,21,7,,31
2015,9/26/2015 17:00,0,GVSU,125,LKE,437,0,13,10,0,0,,23,20,14,14,17,,65
2015,9/26/2015 17:00,0,CSR,2963,THI,2644,0,6,0,0,0,,6,7,14,20,0,,41
2015,9/26/2015 17:00,0,BLO,2071,SHI,2559,0,3,0,0,3,,6,3,0,7,7,,17
2015,9/26/2015 17:00,0,BEM,132,CON,3066,0,0,0,0,7,,7,10,17,17,3,,47
2015,9/26/2015 17:00,0,PAC,2487,ASP,2038,0,21,26,14,0,,61,2,0,0,7,,9
2015,9/26/2015 17:00,0,UTI,390,COR,2782,0,0,24,9,7,7,47,14,7,7,12,0,40
2015,9/26/2015 17:00,0,IND,2291,MER,2385,0,0,7,7,0,,14,14,0,14,7,,35
2015,9/26/2015 17:00,0,AMH,7,BAT,121,0,7,0,0,7,,14,14,14,0,9,,37
2015,9/26/2015 17:00,0,TRI,2977,COL,33,0,0,0,0,0,,0,14,13,0,7,,34
2015,9/26/2015 17:00,0,STA,2830,AIC,2022,0,6,14,0,0,,20,0,2,7,17,,26
2015,9/26/2015 17:00,0,WIT,2746,WAB,89,0,7,7,7,21,,42,0,7,7,0,,14
2015,9/26/2015 17:00,0,TUF,112,HAM,348,0,0,0,7,14,0,21,7,14,0,0,3,24
2015,9/26/2015 17:00,0,ALB,2015,LYC,2354,0,0,3,7,0,,10,0,14,15,3,,32
2015,9/26/2015 17:00,0,MCD,2700,URS,2667,0,7,13,13,0,,33,6,3,0,8,,17
2015,9/26/2015 17:00,0,MAN,2816,WJC,2911,0,7,3,7,6,,23,24,17,0,0,,41
2015,9/26/2015 17:00,0,GTWN,46,CLMB,171,0,0,10,0,6,,16,0,17,7,0,,24
2015,9/26/2015 17:00,0,COR,172,YALE,43,0,0,13,3,17,,33,6,20,0,0,,26
2015,9/26/2015 17:00,0,REN,2528,WPI,2749,0,0,0,7,14,,21,14,14,0,0,,28
2015,9/26/2015 17:00,0,ALF,365,ITH,175,0,0,14,7,17,,38,0,10,0,8,,18
2015,9/26/2015 17:00,0,WIL,2731,BOW,340,0,0,0,0,7,,7,7,7,7,6,,27
2015,9/26/2015 17:00,0,WAY,131,NAR,2886,0,7,7,7,10,,31,0,6,0,7,,13
2015,9/26/2015 17:00,0,DAV,2166,MORE,2413,0,7,20,7,0,,34,0,0,0,0,,0
2015,9/26/2015 17:00,0,BUF,2085,MOR,3110,0,7,10,6,14,,37,0,6,3,14,,23
2015,9/26/2015 17:00,0,THO,2646,WMN,2849,0,0,0,0,14,,14,0,10,28,7,,45
2015,9/26/2015 17:00,0,WES,223,MIL,210,0,0,0,3,0,,3,7,20,14,7,,48
2015,9/26/2015 17:00,0,JOH,2304,VIR,2676,0,7,13,0,13,,33,0,0,3,0,,3
2015,9/26/2015 17:00,0,STL,2779,UNI,237,0,7,10,0,6,,23,7,14,7,14,,42
2015,9/26/2015 17:00,0,BEN,2060,MER,2771,0,10,14,10,7,,41,0,10,0,0,,10
2015,9/26/2015 17:00,0,CNEW,2105,MAR,2369,0,3,14,7,14,,38,14,14,20,14,,62
2015,9/26/2015 17:00,0,SVA,2896,SAL,2532,0,28,35,14,14,,91,7,0,0,0,,7
2015,9/26/2015 17:00,0,NIU,2459,BC,103,0,0,7,7,3,,17,0,7,0,7,,14
2015,9/26/2015 17:00,0,STA,395,CHO,2804,0,20,3,19,7,,49,0,0,0,0,,0
2015,9/26/2015 17:00,0,MONM,2405,FOR,2230,0,14,21,13,6,,54,3,14,7,7,,31
2015,9/26/2015 17:00,0,MOR,323,DIC,2175,0,0,9,14,15,,38,7,21,14,13,,55
2015,9/26/2015 17:30,0,VAW,2842,GLE,2249,0,16,7,0,14,,37,0,0,7,14,,21
2015,9/26/2015 17:30,0,NICH,2447,COLO,38,0,21,3,17,7,,48,0,0,0,0,,0
2015,9/26/2015 17:30,0,FRA,2233,BLU,2074,0,10,7,7,7,,31,13,14,3,19,,49
2015,9/26/2015 17:30,0,HAN,2262,DEF,190,0,0,9,7,3,,19,7,7,0,0,,14
2015,9/26/2015 17:30,0,EAR,2189,AND,2023,0,20,10,14,7,,51,13,7,0,0,,20
2015,9/26/2015 17:30,0,MTU,426,MAR,317,0,0,0,0,0,,0,20,21,14,6,,61
2015,9/26/2015 17:30,0,HEI,191,ON,427,0,0,10,14,10,,34,10,3,7,0,,20
2015,9/26/2015 17:30,0,EMO,2213,ETSU,2193,0,14,3,0,7,,24,7,7,6,7,,27
2015,9/26/2015 17:30,0,USD,301,VALP,2674,0,3,0,0,3,,6,0,10,14,14,,38
2015,9/26/2015 17:30,0,CINU,109424,ABC,2017,0,,,,,,53,,,,,,6
2015,9/26/2015 17:30,0,MTS,2419,MAN,2362,0,7,16,14,7,,44,7,10,0,14,,31
2015,9/26/2015 17:30,0,SAL,2776,COA,2557,0,0,6,12,3,,21,0,7,7,6,,20
2015,9/26/2015 17:30,0,BET,2062,WAY,2845,0,7,7,0,0,,14,7,17,3,0,,27
2015,9/26/2015 18:00,0,MIL,2398,HEND,418,0,0,14,17,14,,45,0,14,0,20,,34
2015,9/26/2015 18:00,0,CON,2152,STO,133,0,0,7,0,0,,7,7,21,6,3,,37
2015,9/26/2015 18:00,0,CLK,2805,WES,2698,0,14,18,14,10,,56,0,0,0,0,,0
2015,9/26/2015 18:00,0,WIL,2733,OTT,359,0,3,7,21,0,,31,0,0,2,7,,9
2015,9/26/2015 18:00,0,BIR,3,WAS,143,0,21,7,6,7,,41,0,7,0,6,,13
2015,9/26/2015 18:00,0,MNST,2364,MIN,2772,0,0,3,0,0,,3,7,17,21,18,,63
2015,9/26/2015 18:00,0,CAR,2101,BET,2802,0,21,24,13,0,,58,0,7,7,7,,21
2015,9/26/2015 18:00,0,MIN,568,AUG,2043,0,14,14,7,6,,41,0,7,7,3,,17
2015,9/26/2015 18:00,0,RIP,2891,COR,2155,0,7,0,7,7,,21,0,20,0,6,,26
2015,9/26/2015 18:00,0,KNO,255,LAW,268,0,0,0,0,6,,6,0,0,13,7,,20
2015,9/26/2015 18:00,0,HUN,2938,BEL,2056,0,7,3,3,8,,21,0,7,14,14,,35
2015,9/26/2015 18:00,0,CAR,32,MON,2919,0,0,0,14,8,,22,0,9,7,0,,16
2015,9/26/2015 18:00,0,STN,2832,ILLC,2286,0,0,0,2,0,,2,0,7,0,14,,21
2015,9/26/2015 18:00,0,MIL,74,AUR,2044,0,0,10,7,7,,24,3,7,7,3,,20
2015,9/26/2015 18:00,0,MESA,11,CHA,2123,0,7,6,0,0,,13,6,0,7,10,,23
2015,9/26/2015 18:00,0,STMN,2900,STJ,2600,0,0,7,0,7,,14,0,7,14,14,,35
2015,9/26/2015 18:00,0,BEL,266,LAK,262,0,14,14,7,7,,42,7,10,10,7,,34
2015,9/26/2015 18:00,0,SHO,2560,SEMO,2546,0,7,7,7,0,,21,7,0,7,12,,26
2015,9/26/2015 18:00,0,STV,2614,GRO,146,0,7,7,0,14,,28,21,7,13,7,,48
2015,9/26/2015 18:00,0,WMN,433,GRE,2257,0,7,6,0,7,,20,6,0,7,17,,30
2015,9/26/2015 18:00,0,FAY,2220,VIR,330,0,0,7,13,0,,20,7,12,6,8,,33
2015,9/26/2015 18:00,0,HOB,174,MER,2383,0,0,7,0,8,,15,0,14,9,7,,30
2015,9/26/2015 18:00,0,STET,56,DRKE,2181,0,0,17,10,14,,41,0,3,0,0,,3
2015,9/26/2015 18:00,0,WES,2846,NOC,3071,0,7,21,7,14,,49,7,7,14,22,,50
2015,9/26/2015 18:00,0,MAR,421,CON,2151,0,14,21,7,0,,42,0,13,0,8,,21
2015,9/26/2015 18:00,0,MUH,2422,JOH,118,0,14,7,7,21,,49,0,21,7,0,,28
2015,9/26/2015 18:00,0,NWM,583,MAR,446,0,0,0,7,7,,14,0,7,14,34,,55
2015,9/26/2015 18:00,0,AUS,2045,HOW,2758,0,3,7,14,3,,27,14,3,14,3,,34
2015,9/26/2015 18:00,0,MOS,2403,WAS,2687,0,7,6,0,14,,27,7,0,14,0,,21
2015,9/26/2015 18:00,0,ELM,72,SIM,2564,0,6,0,6,0,,12,7,3,7,14,,31
2015,9/26/2015 18:00,0,CEN,2121,CHI,80,0,14,14,21,0,,49,0,10,6,14,,30
2015,9/26/2015 18:00,0,AUG,124,GUS,2968,0,14,21,21,3,,59,7,7,13,15,,42
2015,9/26/2015 18:00,0,BER,2757,SEW,2553,0,0,3,0,0,,3,0,0,14,0,,14
2015,9/26/2015 18:00,0,WAY,2844,MAR,559,0,0,3,0,7,,10,7,7,7,3,,24
2015,9/26/2015 18:00,0,UCD,302,UND,155,0,14,7,10,0,,31,7,3,7,7,,24
2015,9/26/2015 18:00,0,JOH,2302,BAL,188,0,7,0,0,7,,14,3,7,7,0,,17
2015,9/26/2015 18:00,0,UAPB,2029,AAMU,2010,0,0,7,21,0,,28,6,3,0,0,,9
2015,9/26/2015 18:00,0,COL,2146,BLA,2069,0,0,16,6,0,,22,20,14,21,7,,62
2015,9/26/2015 18:00,0,ALB,2013,DEL,2170,0,6,21,10,3,,40,0,0,0,0,,0
2015,9/26/2015 18:00,0,GRI,65,MAC,2359,0,13,7,14,7,,41,0,6,0,7,,13
2015,9/26/2015 18:00,0,CAR,2106,LAKE,6353,0,7,13,8,0,,28,7,7,7,8,,29
2015,9/26/2015 18:00,0,EUR,101,MAC,273,0,0,0,6,7,,13,7,0,0,3,,10
2015,9/26/2015 18:00,0,SAG,129,FER,2222,0,14,15,6,0,,35,6,6,0,6,,18
2015,9/26/2015 18:30,0,FIU,2229,LT,2348,0,7,10,0,10,,27,0,3,7,7,,17
2015,9/26/2015 19:00,0,QUI,2825,SWB,2586,0,7,28,14,7,,56,7,19,7,0,,33
2015,9/26/2015 19:00,0,MISC,2969,STU,471,0,14,7,0,7,,28,0,0,7,6,,13
2015,9/26/2015 19:00,0,MIN,2399,IOW,2295,0,0,10,7,8,,25,3,10,0,20,,33
2015,9/26/2015 19:00,0,CCI,2119,KYS,2310,1,14,0,0,7,,21,7,10,0,0,,17
2015,9/26/2015 19:00,0,SWO,2927,HEN,2271,0,0,17,3,13,,33,0,0,0,0,,0
2015,9/26/2015 19:00,0,TRU,2654,LIN,2876,0,0,0,0,14,,14,14,14,0,3,,31
2015,9/26/2015 19:00,0,CON,3099,ALCN,2016,0,6,7,13,14,,40,0,0,0,7,,7
2015,9/26/2015 19:00,0,MD,120,WVU,277,0,21,17,0,7,,45,0,0,0,6,,6
2015,9/26/2015 19:00,0,RICE,242,BAY,239,0,21,21,21,7,,70,10,0,7,0,,17
2015,9/26/2015 19:00,0,SUL,2834,WAY,630,0,10,0,14,22,,46,7,34,0,13,,54
2015,9/26/2015 19:00,0,NEO,196,EMP,2214,0,21,21,10,3,,55,0,7,7,0,,14
2015,9/26/2015 19:00,0,JVST,55,UTM,2630,0,6,7,7,21,,41,14,14,14,6,,48
2015,9/26/2015 19:00,0,SRU,215,SET,611,0,14,14,10,3,,41,14,14,3,7,,38
2015,9/26/2015 19:00,0,CAR,2102,GEN,2242,0,0,7,0,0,,7,7,7,21,0,,35
2015,9/26/2015 19:00,0,UNM,167,WYO,2751,0,0,14,7,7,,28,14,14,7,3,,38
2015,9/26/2015 19:00,0,VMI,2678,FUR,231,0,0,7,14,3,,24,7,7,0,7,,21
2015,9/26/2015 19:00,0,FOR,2237,NMH,2424,0,0,7,0,0,,7,7,21,14,7,,49
2015,9/26/2015 19:00,0,TOWS,119,ELON,2210,0,7,0,10,0,,17,13,0,0,0,,13
2015,9/26/2015 19:00,0,DUQ,2184,ALBY,399,0,0,7,10,0,,17,7,7,0,0,,14
2015,9/26/2015 19:00,0,TUS,2657,LAN,2323,0,0,0,7,7,,14,3,10,14,14,,41
2015,9/26/2015 19:00,0,LIN,2815,MOW,137,0,3,3,19,9,,34,7,7,0,0,,14
2015,9/26/2015 19:00,0,OKP,2824,BKN,487,0,0,14,0,6,,20,7,34,14,14,,69
2015,9/26/2015 19:30,0,WMU,2711,OSU,194,0,7,17,7,7,,38,0,6,6,0,,12
2015,9/26/2015 19:30,0,NEV,2440,BUFF,2084,0,7,3,3,8,,21,14,3,0,7,,24
2015,9/26/2015 19:30,0,SDSU,21,PSU,213,0,10,17,0,10,,37,7,7,7,0,,21
2015,9/26/2015 19:30,0,VT,259,ECU,151,0,14,7,14,0,,35,14,0,7,7,,28
2015,9/26/2015 19:30,0,OKST,197,TEX,251,0,6,14,7,0,,27,14,3,7,6,,30
2015,9/26/2015 19:30,0,M-OH,193,WKU,98,0,21,28,0,7,,56,0,7,0,7,,14
2015,9/26/2015 19:30,0,CEN,2122,NWMS,138,0,10,0,7,6,,23,7,6,3,0,,16
2015,9/26/2015 19:30,0,UMASS,113,ND,87,0,14,21,20,7,,62,6,14,0,7,,27
2015,9/26/2015 19:30,0,MRSH,276,KENT,2309,0,6,7,6,3,7,29,7,0,7,8,7,36
2015,9/26/2015 19:30,0,STC,2594,WIN,2851,0,14,3,0,3,,20,7,3,7,14,,31
2015,9/26/2015 19:30,0,UNT,249,IOWA,2294,0,14,21,13,14,,62,0,13,3,0,,16
2015,9/26/2015 19:30,0,URI,227,MAINE,311,0,14,3,7,3,,27,3,0,7,7,,17
2015,9/26/2015 19:30,0,OHIO,195,MINN,135,0,0,14,3,10,,27,7,7,0,10,,24
2015,9/26/2015 19:30,0,APP,2026,ODU,295,0,0,0,0,0,,0,7,28,14,0,,49
2015,9/26/2015 19:30,0,TENN,2633,FLA,57,0,7,0,7,14,,28,7,10,3,7,,27
2015,9/26/2015 19:30,0,SIO,2894,NOR,425,0,3,0,0,7,,10,14,7,0,7,,28
2015,9/26/2015 19:35,0,WEB,2692,UNCO,2458,0,0,0,14,3,,17,7,10,14,7,,38
2015,9/26/2015 19:35,0,CP,13,MTST,147,0,21,10,14,0,,45,7,14,0,7,,28
2015,9/26/2015 20:00,0,CEN,2118,NEB,2438,0,7,0,0,0,,7,3,14,21,0,,38
2015,9/26/2015 20:00,0,WES,2703,CSUP,2570,0,0,21,14,7,,42,0,21,6,0,,27
2015,9/26/2015 20:00,0,CUM,2161,VAL,2673,0,7,29,13,7,,56,7,2,13,0,,22
2015,9/26/2015 20:00,0,ULM,2433,ALA,333,0,7,7,10,10,,34,0,0,0,0,,0
2015,9/26/2015 20:00,0,HAMP,2261,NSU,2450,0,7,0,17,0,,24,0,14,0,0,,14
2015,9/26/2015 20:00,0,WIS,2743,FINL,109418,0,6,0,0,0,,6,14,35,21,7,,77
2015,9/26/2015 20:00,0,MTSU,2393,ILL,356,0,7,10,7,3,,27,3,9,0,13,,25
2015,9/26/2015 20:00,0,NAU,2464,MONT,149,0,10,6,0,7,,23,0,0,14,0,,14
2015,9/26/2015 20:00,0,PLY,2972,MAS,379,0,6,16,7,0,,29,7,0,0,6,,13
2015,9/26/2015 20:00,0,SIM,2829,CEN,2120,0,21,14,5,0,,40,0,0,0,7,,7
2015,9/26/2015 20:00,0,TUS,2839,NBY,2444,0,3,14,14,7,,38,3,14,7,7,,31
2015,9/26/2015 20:00,0,SAV,2542,BCU,2065,0,7,14,7,14,,42,3,0,0,9,,12
2015,9/26/2015 20:00,0,TRI,386,PAC,2486,0,7,0,0,6,,13,0,6,17,0,,23
2015,9/26/2015 20:00,0,WSSU,2736,ELI,2207,0,3,0,0,7,,10,0,10,7,0,,17
2015,9/26/2015 20:00,0,SS,375,CRO,509,0,0,0,0,0,,0,13,20,6,6,,45
2015,9/26/2015 20:30,0,MORG,2415,HOW,47,1,0,7,3,3,,13,7,14,0,0,,21
2015,9/26/2015 20:45,0,TCU,2628,TTU,2641,0,14,14,10,14,,52,16,17,7,15,,55
2015,9/26/2015 21:00,0,GRAM,2755,PVAM,2504,1,7,27,0,20,,54,21,21,14,14,,70
2015,9/26/2015 21:00,0,MCM,241,LAN,2324,0,,,,,,32,,,,,,29
2015,9/26/2015 21:00,0,MOR,60,MIL,2396,0,0,7,6,0,,13,3,0,7,0,,10
2015,9/26/2015 21:00,0,LEH,2329,PRIN,163,0,10,14,7,21,,52,7,6,0,13,,26
2015,9/26/2015 21:00,0,CAL,25,WASH,264,0,7,0,14,3,,24,3,17,7,3,,30
2015,9/26/2015 21:05,0,WES,2848,PRST,2502,0,0,17,7,7,,31,0,0,0,0,,0
2015,9/26/2015 22:00,0,CHSO,2127,CIT,2643,0,7,10,3,0,,20,0,6,10,17,,33
2015,9/26/2015 22:00,0,CCSU,2115,UNH,160,0,25,21,8,3,,57,0,7,7,0,,14
2015,9/26/2015 22:00,0,BBG,490,FOR,2232,0,3,17,13,0,,33,0,0,3,0,,3
2015,9/26/2015 22:00,0,RMU,2523,SDSU,2571,0,7,13,7,7,,34,0,10,0,0,,10
2015,9/26/2015 22:00,0,SAM,2535,LOU,97,0,21,10,7,7,,45,0,3,0,0,,3
2015,9/26/2015 22:00,0,LVI,2940,BOW,2075,0,20,13,6,6,,45,7,3,0,7,,17
2015,9/26/2015 22:00,0,PEAY,2046,EKY,2198,0,13,17,21,0,,51,0,7,0,6,,13
2015,9/26/2015 22:00,0,KENN,338,DAY,2168,0,7,14,7,3,,31,13,14,0,0,,27
2015,9/26/2015 22:00,0,SHA,2551,LIN,2339,0,0,14,3,3,,20,0,0,0,10,,10
2015,9/26/2015 22:00,0,BRO,2781,STJ,374,0,,,,,,42,,,,,,41
2015,9/26/2015 22:00,0,ANG,2025,WES,2704,0,14,3,0,0,,17,14,14,0,7,,35
2015,9/26/2015 22:00,0,ARMY,349,EMU,2199,0,3,14,13,6,,36,15,14,7,22,,58
2015,9/26/2015 22:00,0,WIN,351,CAT,2107,0,0,0,0,0,,0,0,0,10,7,,17
2015,9/26/2015 22:00,0,TNST,2634,FAMU,50,0,0,7,7,0,,14,0,7,9,14,,30
2015,9/26/2015 22:00,0,BRY,2803,CCU,324,0,7,10,7,7,,31,10,7,0,0,,17
2015,9/26/2015 22:00,0,LAF,322,WAG,2681,0,14,7,3,0,,24,7,7,7,14,,35
2015,9/26/2015 23:00,0,CSU,36,UTSA,2636,0,7,10,7,7,,31,9,7,14,3,,33
2015,9/26/2015 23:00,0,FAU,2226,CHAR,2429,0,0,0,0,7,,7,7,3,0,7,,17
2015,9/26/2015 23:00,0,FLTH,53,NOR,2453,0,13,21,7,14,,55,7,14,13,14,,48
2015,9/26/2015 23:00,0,VAN,238,MISS,145,0,7,6,7,7,,27,3,0,10,3,,16
2015,9/26/2015 23:00,0,SWA,2904,TEX,2639,0,14,28,7,7,,56,0,14,0,14,,28
2015,9/26/2015 23:00,0,SHU,2529,DART,159,0,21,14,7,7,,49,0,0,7,0,,7
2015,9/26/2015 23:00,0,MIS,2401,MCNS,2377,0,13,7,10,7,,37,0,0,0,0,,0
2015,9/26/2015 23:00,0,TXSO,2640,JKST,2296,0,10,10,7,7,,34,7,10,7,6,,30
2015,9/26/2015 23:00,0,HBU,2277,SHSU,2534,0,14,14,28,7,,63,7,7,0,0,,14
2015,9/26/2015 23:00,0,SEOS,199,STN,200,0,7,0,0,0,,7,13,14,14,0,,41
2015,9/26/2015 23:00,0,SOU,2568,ARK,2033,0,7,17,13,7,,44,0,7,14,0,,21
2015,9/26/2015 23:00,0,OBE,391,OHI,2980,0,27,14,7,7,,55,0,12,0,30,,42
2015,9/26/2015 23:00,0,CHAT,236,PRE,2506,0,0,0,0,0,,0,7,7,0,7,,21
2015,9/26/2015 23:00,0,LIB,2335,SIU,79,0,3,17,7,7,,34,3,3,0,7,,13
2015,9/26/2015 23:00,0,MOO,2817,SWM,2587,0,7,14,20,7,,48,6,3,0,0,,9
2015,9/26/2015 23:00,0,MON,2818,ROW,2827,0,3,0,0,10,,13,0,0,7,0,,7
2015,9/26/2015 23:00,0,UCA,2110,NWST,2466,0,0,7,7,7,,21,18,10,14,7,,49
2015,9/26/2015 23:00,0,ALST,2011,MVSU,2400,0,0,3,6,6,,15,14,3,7,21,,45
2015,9/26/2015 23:00,0,ARST,2032,TOL,2649,0,17,10,3,7,,37,0,7,0,0,,7
2015,9/26/2015 23:00,0,JMU,256,SMU,2567,0,7,7,17,14,,45,10,7,17,14,,48
2015,9/26/2015 23:00,0,BRWN,225,HARV,108,0,16,21,16,0,,53,0,0,13,14,,27
2015,9/26/2015 23:00,0,NCP,2882,NGR,2822,0,20,14,0,6,,40,0,0,7,10,,17
2015,9/26/2015 23:00,0,MUS,332,CAP,424,0,7,7,6,14,,34,0,14,10,7,,31
2015,9/26/2015 23:00,0,AKR,2006,ULL,309,0,0,7,0,7,,14,7,7,14,7,,35
2015,9/26/2015 23:00,0,KIN,247,DV,2808,0,7,7,6,6,,26,3,7,0,0,,10
2015,9/26/2015 23:00,0,WEBB,2241,WOF,2747,0,6,7,0,3,,16,0,0,0,0,,0
2015,9/26/2015 23:00,0,ARK,2028,HAR,2264,0,3,9,28,7,,47,0,0,14,7,,21
2015,9/26/2015 23:00,0,TNTC,2635,MURR,93,0,7,7,9,6,,29,7,7,14,3,,31
2015,9/26/2015 23:00,0,NOR,128,MIC,2392,0,7,3,0,14,,24,0,7,13,3,,23
2015,9/26/2015 23:00,0,IND,2292,HIL,2273,0,7,0,0,0,,7,3,14,21,0,,38
2015,9/26/2015 23:00,0,LEN,2331,LIM,2336,0,0,6,8,8,,22,8,21,17,0,,46
2015,9/26/2015 23:00,0,FIN,2224,ASH,308,0,3,23,7,7,,40,0,14,7,7,,28
2015,9/26/2015 23:00,0,TA&M,245,ARK,8,1,7,0,7,7,0,21,0,10,3,8,7,28
2015,9/26/2015 23:05,0,UI,389,MNDU,134,0,7,11,0,10,,28,0,0,10,14,,24
2015,9/26/2015 23:30,0,STON,2619,W&M,2729,0,7,7,0,7,,21,0,0,0,0,,0
2015,9/26/2015 23:30,0,MSST,344,AUB,2,0,0,0,6,3,,9,7,7,3,0,,17
2015,9/26/2015 23:30,0,STJ,2601,S&T,2402,0,11,14,7,7,,39,7,7,13,0,,27
2015,9/26/2015 23:30,0,MIZ,142,UK,96,0,0,7,7,7,,21,7,0,3,3,,13
2015,9/27/2015 0:00,0,LYON,101161,SDA,613,0,27,21,3,0,,51,0,7,0,3,,10
2015,9/27/2015 0:00,0,EAS,2201,TXA,2837,0,21,7,0,14,,42,14,10,7,0,,31
2015,9/27/2015 0:00,0,TXST,326,HOU,248,0,14,28,10,7,,59,7,0,0,7,,14
2015,9/27/2015 0:00,0,AZU,2049,DIX,3101,0,0,0,3,2,,5,0,14,7,13,,34
2015,9/27/2015 0:00,0,HAW,62,WIS,275,0,7,7,7,7,,28,0,0,0,0,,0
2015,9/27/2015 0:00,0,NWO,2823,OUA,2888,0,21,7,17,10,,55,7,6,0,0,,13
2015,9/27/2015 0:00,0,UCLA,26,ARIZ,12,0,7,7,9,7,,30,14,28,7,7,,56
2015,9/27/2015 0:00,0,BALL,2050,NW,77,0,0,7,17,0,,24,3,7,6,3,,19
2015,9/27/2015 0:00,0,BRE,2913,SUU,253,0,7,20,14,14,,55,0,0,0,7,,7
2015,9/27/2015 0:00,0,NCST,152,USA,6,0,7,3,3,0,,13,28,14,7,14,,63
2015,9/27/2015 0:00,0,IW,2916,UTEP,2638,0,7,3,7,10,,27,3,7,7,0,,17
2015,9/27/2015 0:00,0,TAR,2627,MID,2395,0,7,21,21,14,,63,7,0,17,22,,46
2015,9/27/2015 0:00,0,WES,2714,ADST,2001,0,0,13,15,14,10,52,21,21,0,0,9,51
2015,9/27/2015 0:00,0,WES,2695,TXA,2658,0,0,7,6,9,,22,3,9,10,9,,31
2015,9/27/2015 0:00,0,WAL,3080,BUE,63,0,0,7,0,7,,14,7,0,0,3,,10
2015,9/27/2015 0:00,0,LAC,2347,EAS,2194,0,13,7,0,24,,44,7,3,14,10,,34
2015,9/27/2015 0:00,0,PIT,90,FHSU,2231,0,14,10,0,0,,24,14,0,3,14,,31
2015,9/27/2015 0:30,0,UTAH,254,ORE,2483,0,6,7,0,7,,20,6,21,28,7,,62
2015,9/27/2015 1:00,0,IDST,304,UNLV,2439,0,35,17,21,7,,80,0,8,0,0,,8
2015,9/27/2015 1:00,0,GASO,290,IDHO,70,0,3,10,7,0,,20,10,6,14,14,,44
2015,9/27/2015 1:05,0,EWU,331,SAC,16,0,10,10,0,0,,20,7,0,21,0,,28
2015,9/27/2015 2:00,0,WHI,2721,CHA,411,0,0,0,7,0,,7,3,20,14,0,,37
2015,9/27/2015 2:00,0,PAC,205,OCC,2475,0,6,10,0,7,,23,0,14,13,14,,41
2015,9/27/2015 2:15,0,GFU,415,AZCR,108358,0,7,7,6,7,,27,14,21,3,7,,45
2015,9/27/2015 2:30,0,USC,30,ASU,9,0,0,0,7,7,,14,7,28,0,7,,42
2015,9/27/2015 2:30,0,FRES,278,SJSU,23,0,14,7,14,14,,49,0,10,13,0,,23
2015,10/1/2015 23:00,0,LAM,2320,SELA,2545,0,13,0,10,7,,30,0,14,10,3,,27
2015,10/1/2015 23:00,0,CON,2148,CHA,2128,0,13,16,0,0,,29,0,7,7,7,,21
2015,10/1/2015 23:30,0,ALST,2011,TXSO,2640,0,14,3,6,0,,23,7,13,7,14,,41
2015,10/1/2015 23:30,0,MIAMI,2390,CIN,2132,0,14,13,0,7,,34,13,7,0,3,,23
2015,10/2/2015 23:00,0,GTWN,46,HARV,108,0,10,21,14,0,,45,0,0,0,0,,0
2015,10/2/2015 23:00,0,COLG,2142,COR,172,0,0,7,0,14,,21,7,14,7,0,,28
2015,10/2/2015 23:00,0,DV,2808,FDU,2221,0,7,0,0,7,,14,13,7,7,13,,40
2015,10/2/2015 23:00,0,BEN,2060,PAC,2487,0,7,0,6,0,,13,10,2,0,3,,15
2015,10/2/2015 23:00,0,CLMB,171,PRIN,163,0,10,0,0,0,,10,0,3,2,0,,5
2015,10/2/2015 23:00,0,GRN,2256,FER,366,0,7,7,17,0,,31,12,0,0,8,,20
2015,10/2/2015 23:00,0,MEM,235,USF,58,0,7,3,0,7,,17,0,7,10,7,,24
2015,10/2/2015 23:00,0,TEM,218,CHAR,2429,0,0,3,0,0,,3,3,7,20,7,,37
2015,10/3/2015 0:00,0,SUU,253,WEB,2692,0,0,0,0,0,,0,7,10,14,13,,44
2015,10/3/2015 0:00,0,WES,2848,DIX,3101,0,10,0,0,14,,24,0,14,7,21,,42
2015,10/3/2015 2:15,0,CONN,41,BYU,252,0,7,0,3,20,,30,0,7,3,3,,13
2015,10/3/2015 15:00,0,ELI,2207,LVI,2940,0,0,0,0,6,,6,21,6,14,0,,41
2015,10/3/2015 16:00,0,HAR,2264,OUA,2888,0,3,7,7,9,,26,7,7,0,7,,21
2015,10/3/2015 16:00,0,ASP,2038,STA,2830,0,0,13,0,6,,19,17,10,14,10,,51
2015,10/3/2015 16:00,0,UNI,237,SPR,81,0,7,7,3,3,,20,0,0,3,14,,17
2015,10/3/2015 16:00,0,ARMY,349,PSU,213,0,7,3,10,0,,20,0,0,7,7,,14
2015,10/3/2015 16:00,0,WVU,277,OKLA,201,0,7,17,10,10,,44,0,7,17,0,,24
2015,10/3/2015 16:00,0,WES,223,LOC,209,0,9,0,0,0,,9,6,3,10,14,,33
