user,item,rating
107|322,SpreadWag,NA
107|322,SpreadWestgate,NA
107|399,SpreadMirage,NA
107|399,SpreadPinnacle,NA
107|399,SpreadSBG,NA
107|399,SpreadSIA,NA
107|399,SpreadSportsbet,NA
107|399,SpreadStation,NA
107|399,SpreadWag,NA
107|399,SpreadWestgate,NA
107|46,SpreadMirage,NA
107|46,SpreadPinnacle,NA
107|46,SpreadSBG,NA
107|46,SpreadSIA,NA
107|46,SpreadSportsbet,NA
107|46,SpreadStation,NA
107|46,SpreadWag,NA
107|46,SpreadWestgate,NA
108|159,SpreadMirage,NA
108|159,SpreadPinnacle,NA
108|159,SpreadSBG,NA
108|159,SpreadSIA,NA
108|159,SpreadSportsbet,NA
108|159,SpreadStation,NA
108|159,SpreadWag,NA
108|159,SpreadWestgate,NA
108|163,SpreadMirage,NA
108|163,SpreadPinnacle,NA
108|163,SpreadSBG,NA
108|163,SpreadSIA,NA
108|163,SpreadSportsbet,NA
108|163,SpreadStation,NA
108|163,SpreadWag,NA
108|163,SpreadWestgate,NA
108|219,SpreadMirage,NA
108|219,SpreadPinnacle,NA
108|219,SpreadSBG,NA
108|219,SpreadSIA,NA
108|219,SpreadSportsbet,NA
108|219,SpreadStation,NA
108|219,SpreadWag,NA
108|219,SpreadWestgate,NA
108|225,SpreadMirage,NA
108|225,SpreadPinnacle,NA
108|225,SpreadSBG,NA
108|225,SpreadSIA,NA
108|225,SpreadSportsbet,NA
108|225,SpreadStation,NA
108|225,SpreadWag,NA
108|225,SpreadWestgate,NA
108|46,SpreadMirage,NA
108|46,SpreadPinnacle,NA
108|46,SpreadSBG,NA
108|46,SpreadSIA,NA
108|46,SpreadSportsbet,NA
108|46,SpreadStation,NA
108|46,SpreadWag,NA
108|46,SpreadWestgate,NA
108358|415,SpreadMirage,NA
108358|415,SpreadPinnacle,NA
108358|415,SpreadSBG,NA
108358|415,SpreadSIA,NA
108358|415,SpreadSportsbet,NA
108358|415,SpreadStation,NA
108358|415,SpreadWag,NA
108358|415,SpreadWestgate,NA
108382|205,SpreadMirage,NA
108382|205,SpreadPinnacle,NA
108382|205,SpreadSBG,NA
108382|205,SpreadSIA,NA
108382|205,SpreadSportsbet,NA
108382|205,SpreadStation,NA
108382|205,SpreadWag,NA
108382|205,SpreadWestgate,NA
109|2702,SpreadMirage,NA
109|2702,SpreadPinnacle,NA
109|2702,SpreadSBG,NA
109|2702,SpreadSIA,NA
109|2702,SpreadSportsbet,NA
109|2702,SpreadStation,NA
109|2702,SpreadWag,NA
109|2702,SpreadWestgate,NA
109|274,SpreadMirage,NA
109|274,SpreadPinnacle,NA
109|274,SpreadSBG,NA
109|274,SpreadSIA,NA
109|274,SpreadSportsbet,NA
109|274,SpreadStation,NA
109|274,SpreadWag,NA
109|274,SpreadWestgate,NA
109|2776,SpreadMirage,NA
109|2776,SpreadPinnacle,NA
109|2776,SpreadSBG,NA
109|2776,SpreadSIA,NA
109|2776,SpreadSportsbet,NA
109|2776,SpreadStation,NA
109|2776,SpreadWag,NA
109|2776,SpreadWestgate,NA
109|2884,SpreadMirage,NA
109|2884,SpreadPinnacle,NA
109|2884,SpreadSBG,NA
109|2884,SpreadSIA,NA
109|2884,SpreadSportsbet,NA
109|2884,SpreadStation,NA
109|2884,SpreadWag,NA
109|2884,SpreadWestgate,NA
109418|2743,SpreadMirage,NA
109418|2743,SpreadPinnacle,NA
109418|2743,SpreadSBG,NA
109418|2743,SpreadSIA,NA
109418|2743,SpreadSportsbet,NA
109418|2743,SpreadStation,NA
109418|2743,SpreadWag,NA
109418|2743,SpreadWestgate,NA
109418|2800,SpreadMirage,NA
109418|2800,SpreadPinnacle,NA
109418|2800,SpreadSBG,NA
109418|2800,SpreadSIA,NA
109418|2800,SpreadSportsbet,NA
109418|2800,SpreadStation,NA
109418|2800,SpreadWag,NA
109418|2800,SpreadWestgate,NA
109418|3214,SpreadMirage,NA
109418|3214,SpreadPinnacle,NA
109418|3214,SpreadSBG,NA
109418|3214,SpreadSIA,NA
109418|3214,SpreadSportsbet,NA
109418|3214,SpreadStation,NA
109418|3214,SpreadWag,NA
109418|3214,SpreadWestgate,NA
109418|421,SpreadMirage,NA
109418|421,SpreadPinnacle,NA
109418|421,SpreadSBG,NA
109418|421,SpreadSIA,NA
109418|421,SpreadSportsbet,NA
109418|421,SpreadStation,NA
109418|421,SpreadWag,NA
109418|421,SpreadWestgate,NA
109418|597,SpreadMirage,NA
109418|597,SpreadPinnacle,NA
109418|597,SpreadSBG,NA
109418|597,SpreadSIA,NA
109418|597,SpreadSportsbet,NA
109418|597,SpreadStation,NA
109418|597,SpreadWag,NA
109418|597,SpreadWestgate,NA
11|2001,SpreadMirage,NA
11|2001,SpreadPinnacle,NA
11|2001,SpreadSBG,NA
11|2001,SpreadSIA,NA
11|2001,SpreadSportsbet,NA
11|2001,SpreadStation,NA
11|2001,SpreadWag,NA
11|2001,SpreadWestgate,NA
11|2069,SpreadMirage,NA
11|2069,SpreadPinnacle,NA
11|2069,SpreadSBG,NA
11|2069,SpreadSIA,NA
11|2069,SpreadSportsbet,NA
11|2069,SpreadStation,NA
11|2069,SpreadWag,NA
11|2069,SpreadWestgate,NA
11|2146,SpreadMirage,NA
11|2146,SpreadPinnacle,NA
11|2146,SpreadSBG,NA
11|2146,SpreadSIA,NA
11|2146,SpreadSportsbet,NA
11|2146,SpreadStation,NA
11|2146,SpreadWag,NA
11|2146,SpreadWestgate,NA
11|2395,SpreadMirage,NA
11|2395,SpreadPinnacle,NA
11|2395,SpreadSBG,NA
11|2395,SpreadSIA,NA
11|2395,SpreadSportsbet,NA
11|2395,SpreadStation,NA
11|2395,SpreadWag,NA
11|2395,SpreadWestgate,NA
11|2703,SpreadMirage,NA
11|2703,SpreadPinnacle,NA
11|2703,SpreadSBG,NA
11|2703,SpreadSIA,NA
11|2703,SpreadSportsbet,NA
11|2703,SpreadStation,NA
11|2703,SpreadWag,NA
11|2703,SpreadWestgate,NA
110|114,SpreadMirage,NA
110|114,SpreadPinnacle,NA
110|114,SpreadSBG,NA
110|114,SpreadSIA,NA
110|114,SpreadSportsbet,NA
110|114,SpreadStation,NA
110|114,SpreadWag,NA
110|114,SpreadWestgate,NA
110|18,SpreadMirage,NA
110|18,SpreadPinnacle,NA
110|18,SpreadSBG,NA
110|18,SpreadSIA,NA
110|18,SpreadSportsbet,NA
110|18,SpreadStation,NA
110|18,SpreadWag,NA
110|18,SpreadWestgate,NA
110|2951,SpreadMirage,NA
110|2951,SpreadPinnacle,NA
110|2951,SpreadSBG,NA
110|2951,SpreadSIA,NA
110|2951,SpreadSportsbet,NA
110|2951,SpreadStation,NA
110|2951,SpreadWag,NA
110|2951,SpreadWestgate,NA
110|2972,SpreadMirage,NA
110|2972,SpreadPinnacle,NA
110|2972,SpreadSBG,NA
110|2972,SpreadSIA,NA
110|2972,SpreadSportsbet,NA
110|2972,SpreadStation,NA
110|2972,SpreadWag,NA
110|2972,SpreadWestgate,NA
110|379,SpreadMirage,NA
110|379,SpreadPinnacle,NA
110|379,SpreadSBG,NA
110|379,SpreadSIA,NA
110|379,SpreadSportsbet,NA
110|379,SpreadStation,NA
110|379,SpreadWag,NA
110|379,SpreadWestgate,NA
112|2394,SpreadMirage,NA
112|2394,SpreadPinnacle,NA
112|2394,SpreadSBG,NA
112|2394,SpreadSIA,NA
112|2394,SpreadSportsbet,NA
112|2394,SpreadStation,NA
112|2394,SpreadWag,NA
112|2394,SpreadWestgate,NA
112|2977,SpreadMirage,NA
112|2977,SpreadPinnacle,NA
112|2977,SpreadSBG,NA
112|2977,SpreadSIA,NA
112|2977,SpreadSportsbet,NA
112|2977,SpreadStation,NA
112|2977,SpreadWag,NA
112|2977,SpreadWestgate,NA
112|340,SpreadMirage,NA
112|340,SpreadPinnacle,NA
112|340,SpreadSBG,NA
112|340,SpreadSIA,NA
112|340,SpreadSportsbet,NA
112|340,SpreadStation,NA
112|340,SpreadWag,NA
112|340,SpreadWestgate,NA
112|7,SpreadMirage,NA
112|7,SpreadPinnacle,NA
112|7,SpreadSBG,NA
112|7,SpreadSIA,NA
112|7,SpreadSportsbet,NA
112|7,SpreadStation,NA
112|7,SpreadWag,NA
112|7,SpreadWestgate,NA
113|193,SpreadMirage,-7.5
113|193,SpreadPinnacle,-7
113|193,SpreadSBG,-7.5
113|193,SpreadSIA,-7.5
113|193,SpreadSportsbet,-7.5
113|193,SpreadStation,-7.5
113|193,SpreadWag,-7.5
113|193,SpreadWestgate,-7
113|2006,SpreadMirage,-1.5
113|2006,SpreadPinnacle,-1
113|2006,SpreadSBG,-1.5
113|2006,SpreadSIA,-2
113|2006,SpreadSportsbet,-1
113|2006,SpreadStation,-2
113|2006,SpreadWag,-2.5
113|2006,SpreadWestgate,-1.5
113|218,SpreadMirage,13.5
113|218,SpreadPinnacle,13.5
113|218,SpreadSBG,13.5
113|218,SpreadSIA,13.5
113|218,SpreadSportsbet,13.5
113|218,SpreadStation,13
113|218,SpreadWag,13
113|218,SpreadWestgate,13
113|2229,SpreadMirage,-2.5
113|2229,SpreadPinnacle,-2.5
113|2229,SpreadSBG,-2.5
113|2229,SpreadSIA,-2.5
113|2229,SpreadSportsbet,-2.5
113|2229,SpreadStation,-2.5
113|2229,SpreadWag,-3
113|2229,SpreadWestgate,-2.5
113|2309,SpreadMirage,-7
113|2309,SpreadPinnacle,-7
113|2309,SpreadSBG,-7
113|2309,SpreadSIA,-7
113|2309,SpreadSportsbet,-7
113|2309,SpreadStation,-7
113|2309,SpreadWag,-7
113|2309,SpreadWestgate,-7
113|2649,SpreadMirage,14.5
113|2649,SpreadPinnacle,14.5
113|2649,SpreadSBG,14.5
113|2649,SpreadSIA,14.5
113|2649,SpreadSportsbet,14.5
113|2649,SpreadStation,16
113|2649,SpreadWag,14.5
113|2649,SpreadWestgate,14.5
114|18,SpreadMirage,NA
114|18,SpreadPinnacle,NA
114|18,SpreadSBG,NA
114|18,SpreadSIA,NA
114|18,SpreadSportsbet,NA
114|18,SpreadStation,NA
114|18,SpreadWag,NA
114|18,SpreadWestgate,NA
114|2972,SpreadMirage,NA
114|2972,SpreadPinnacle,NA
114|2972,SpreadSBG,NA
114|2972,SpreadSIA,NA
114|2972,SpreadSportsbet,NA
114|2972,SpreadStation,NA
114|2972,SpreadWag,NA
114|2972,SpreadWestgate,NA
114|379,SpreadMirage,NA
114|379,SpreadPinnacle,NA
114|379,SpreadSBG,NA
114|379,SpreadSIA,NA
114|379,SpreadSportsbet,NA
114|379,SpreadStation,NA
114|379,SpreadWag,NA
114|379,SpreadWestgate,NA
114|402,SpreadMirage,NA
114|402,SpreadPinnacle,NA
114|402,SpreadSBG,NA
114|402,SpreadSIA,NA
114|402,SpreadSportsbet,NA
114|402,SpreadStation,NA
114|402,SpreadWag,NA
114|402,SpreadWestgate,NA
114|479,SpreadMirage,NA
114|479,SpreadPinnacle,NA
114|479,SpreadSBG,NA
114|479,SpreadSIA,NA
114|479,SpreadSportsbet,NA
114|479,SpreadStation,NA
114|479,SpreadWag,NA
114|479,SpreadWestgate,NA
118|216,SpreadMirage,NA
118|216,SpreadPinnacle,NA
118|216,SpreadSBG,NA
118|216,SpreadSIA,NA
118|216,SpreadSportsbet,NA
118|216,SpreadStation,NA
118|216,SpreadWag,NA
118|216,SpreadWestgate,NA
118|2175,SpreadMirage,NA
118|2175,SpreadPinnacle,NA
118|2175,SpreadSBG,NA
118|2175,SpreadSIA,NA
118|2175,SpreadSportsbet,NA
118|2175,SpreadStation,NA
118|2175,SpreadWag,NA
118|2175,SpreadWestgate,NA
118|2234,SpreadMirage,NA
118|2234,SpreadPinnacle,NA
118|2234,SpreadSBG,NA
118|2234,SpreadSIA,NA
118|2234,SpreadSportsbet,NA
118|2234,SpreadStation,NA
118|2234,SpreadWag,NA
118|2234,SpreadWestgate,NA
118|2422,SpreadMirage,NA
118|2422,SpreadPinnacle,NA
118|2422,SpreadSBG,NA
118|2422,SpreadSIA,NA
118|2422,SpreadSportsbet,NA
118|2422,SpreadStation,NA
118|2422,SpreadWag,NA
118|2422,SpreadWestgate,NA
118|2667,SpreadMirage,NA
118|2667,SpreadPinnacle,NA
118|2667,SpreadSBG,NA
118|2667,SpreadSIA,NA
118|2667,SpreadSportsbet,NA
118|2667,SpreadStation,NA
118|2667,SpreadWag,NA
118|2667,SpreadWestgate,NA
118|2702,SpreadMirage,NA
118|2702,SpreadPinnacle,NA
118|2702,SpreadSBG,NA
118|2702,SpreadSIA,NA
118|2702,SpreadSportsbet,NA
118|2702,SpreadStation,NA
118|2702,SpreadWag,NA
118|2702,SpreadWestgate,NA
118|2846,SpreadMirage,NA
118|2846,SpreadPinnacle,NA
118|2846,SpreadSBG,NA
118|2846,SpreadSIA,NA
118|2846,SpreadSportsbet,NA
118|2846,SpreadStation,NA
118|2846,SpreadWag,NA
118|2846,SpreadWestgate,NA
119|107,SpreadMirage,NA
119|107,SpreadPinnacle,NA
119|107,SpreadSBG,NA
119|107,SpreadSIA,NA
119|107,SpreadSportsbet,NA
119|107,SpreadStation,NA
119|107,SpreadWag,NA
119|107,SpreadWestgate,NA
119|222,SpreadMirage,NA
119|222,SpreadPinnacle,NA
119|222,SpreadSBG,NA
119|222,SpreadSIA,NA
119|222,SpreadSportsbet,NA
119|222,SpreadStation,NA
119|222,SpreadWag,NA
119|222,SpreadWestgate,NA
119|227,SpreadMirage,NA
119|227,SpreadPinnacle,NA
119|227,SpreadSBG,NA
119|227,SpreadSIA,NA
119|227,SpreadSportsbet,NA
119|227,SpreadStation,NA
119|227,SpreadWag,NA
119|227,SpreadWestgate,NA
119|256,SpreadMirage,NA
119|256,SpreadPinnacle,NA
119|256,SpreadSBG,NA
119|256,SpreadSIA,NA
119|256,SpreadSportsbet,NA
119|256,SpreadStation,NA
119|256,SpreadWag,NA
119|256,SpreadWestgate,NA
119|2598,SpreadMirage,NA
119|2598,SpreadPinnacle,NA
119|2598,SpreadSBG,NA
119|2598,SpreadSIA,NA
119|2598,SpreadSportsbet,NA
119|2598,SpreadStation,NA
119|2598,SpreadWag,NA
119|2598,SpreadWestgate,NA
119|48,SpreadMirage,NA
119|48,SpreadPinnacle,NA
119|48,SpreadSBG,NA
119|48,SpreadSIA,NA
119|48,SpreadSportsbet,NA
119|48,SpreadStation,NA
119|48,SpreadWag,NA
119|48,SpreadWestgate,NA
12|204,SpreadMirage,-9
12|204,SpreadPinnacle,-8
12|204,SpreadSBG,-8.5
12|204,SpreadSIA,-8.5
12|204,SpreadSportsbet,-8.5
12|204,SpreadStation,-9
12|204,SpreadWag,-10
12|204,SpreadWestgate,-8.5
12|2464,SpreadMirage,NA
12|2464,SpreadPinnacle,NA
12|2464,SpreadSBG,NA
12|2464,SpreadSIA,NA
12|2464,SpreadSportsbet,-35
12|2464,SpreadStation,NA
12|2464,SpreadWag,NA
12|2464,SpreadWestgate,NA
12|254,SpreadMirage,6
12|254,SpreadPinnacle,5.5
12|254,SpreadSBG,6
12|254,SpreadSIA,6.5
12|254,SpreadSportsbet,5.5
12|254,SpreadStation,6.5
12|254,SpreadWag,NA
12|254,SpreadWestgate,6
12|26,SpreadMirage,1
12|26,SpreadPinnacle,1
12|26,SpreadSBG,1
12|26,SpreadSIA,1
12|26,SpreadSportsbet,1
12|26,SpreadStation,NA
12|26,SpreadWag,NA
12|26,SpreadWestgate,NA
12|2636,SpreadMirage,NA
12|2636,SpreadPinnacle,NA
12|2636,SpreadSBG,NA
12|2636,SpreadSIA,NA
12|2636,SpreadSportsbet,-33
12|2636,SpreadStation,NA
12|2636,SpreadWag,NA
12|2636,SpreadWestgate,NA
12|265,SpreadMirage,-6.5
12|265,SpreadPinnacle,-7
12|265,SpreadSBG,-6.5
12|265,SpreadSIA,-6
12|265,SpreadSportsbet,-7
12|265,SpreadStation,-6
12|265,SpreadWag,-6
12|265,SpreadWestgate,-7
120|130,SpreadMirage,13.5
120|130,SpreadPinnacle,14
120|130,SpreadSBG,NA
120|130,SpreadSIA,14
120|130,SpreadSportsbet,14
120|130,SpreadStation,NA
120|130,SpreadWag,14
120|130,SpreadWestgate,14
120|189,SpreadMirage,-7.5
120|189,SpreadPinnacle,-7
120|189,SpreadSBG,-7.5
120|189,SpreadSIA,-7
120|189,SpreadSportsbet,-7.5
120|189,SpreadStation,-7.5
120|189,SpreadWag,-7
120|189,SpreadWestgate,-7
120|213,SpreadMirage,6
120|213,SpreadPinnacle,6
120|213,SpreadSBG,6
120|213,SpreadSIA,6
120|213,SpreadSportsbet,6
120|213,SpreadStation,6
120|213,SpreadWag,6
120|213,SpreadWestgate,6
120|257,SpreadMirage,NA
120|257,SpreadPinnacle,NA
120|257,SpreadSBG,NA
120|257,SpreadSIA,NA
120|257,SpreadSportsbet,-22
120|257,SpreadStation,NA
120|257,SpreadWag,NA
120|257,SpreadWestgate,NA
120|275,SpreadMirage,10
120|275,SpreadPinnacle,10
120|275,SpreadSBG,9.5
120|275,SpreadSIA,10
120|275,SpreadSportsbet,10
120|275,SpreadStation,10.5
120|275,SpreadWag,10.5
120|275,SpreadWestgate,10
120|58,SpreadMirage,-7
120|58,SpreadPinnacle,-6
120|58,SpreadSBG,-6
120|58,SpreadSIA,-6
120|58,SpreadSportsbet,-6
120|58,SpreadStation,-6
120|58,SpreadWag,-6.5
120|58,SpreadWestgate,-6
120|84,SpreadMirage,-1
120|84,SpreadPinnacle,1.5
120|84,SpreadSBG,1.5
120|84,SpreadSIA,1.5
120|84,SpreadSportsbet,1.5
120|84,SpreadStation,1
120|84,SpreadWag,1
120|84,SpreadWestgate,-1
121|112,SpreadMirage,NA
121|112,SpreadPinnacle,NA
121|112,SpreadSBG,NA
121|112,SpreadSIA,NA
121|112,SpreadSportsbet,NA
121|112,SpreadStation,NA
121|112,SpreadWag,NA
121|112,SpreadWestgate,NA
121|2394,SpreadMirage,NA
121|2394,SpreadPinnacle,NA
121|2394,SpreadSBG,NA
121|2394,SpreadSIA,NA
121|2394,SpreadSportsbet,NA
121|2394,SpreadStation,NA
121|2394,SpreadWag,NA
121|2394,SpreadWestgate,NA
121|340,SpreadMirage,NA
121|340,SpreadPinnacle,NA
121|340,SpreadSBG,NA
121|340,SpreadSIA,NA
121|340,SpreadSportsbet,NA
121|340,SpreadStation,NA
121|340,SpreadWag,NA
121|340,SpreadWestgate,NA
121|7,SpreadMirage,NA
121|7,SpreadPinnacle,NA
121|7,SpreadSBG,NA
121|7,SpreadSIA,NA
121|7,SpreadSportsbet,NA
121|7,SpreadStation,NA
121|7,SpreadWag,NA
121|7,SpreadWestgate,NA
124|133,SpreadMirage,NA
124|133,SpreadPinnacle,NA
124|133,SpreadSBG,NA
124|133,SpreadSIA,NA
124|133,SpreadSportsbet,NA
124|133,SpreadStation,NA
124|133,SpreadWag,NA
124|133,SpreadWestgate,NA
124|2101,SpreadMirage,NA
124|2101,SpreadPinnacle,NA
124|2101,SpreadSBG,NA
124|2101,SpreadSIA,NA
124|2101,SpreadSportsbet,NA
124|2101,SpreadStation,NA
124|2101,SpreadWag,NA
124|2101,SpreadWestgate,NA
124|2802,SpreadMirage,NA
124|2802,SpreadPinnacle,NA
124|2802,SpreadSBG,NA
124|2802,SpreadSIA,NA
124|2802,SpreadSportsbet,NA
124|2802,SpreadStation,NA
124|2802,SpreadWag,NA
124|2802,SpreadWestgate,NA
124|2900,SpreadMirage,NA
124|2900,SpreadPinnacle,NA
124|2900,SpreadSBG,NA
124|2900,SpreadSIA,NA
124|2900,SpreadSportsbet,NA
124|2900,SpreadStation,NA
124|2900,SpreadWag,NA
124|2900,SpreadWestgate,NA
124|409,SpreadMirage,NA
124|409,SpreadPinnacle,NA
124|409,SpreadSBG,NA
124|409,SpreadSIA,NA
124|409,SpreadSportsbet,NA
124|409,SpreadStation,NA
124|409,SpreadWag,NA
124|409,SpreadWestgate,NA
125|129,SpreadMirage,NA
125|129,SpreadPinnacle,NA
125|129,SpreadSBG,NA
125|129,SpreadSIA,NA
125|129,SpreadSportsbet,NA
125|129,SpreadStation,NA
125|129,SpreadWag,NA
125|129,SpreadWestgate,NA
125|2222,SpreadMirage,NA
125|2222,SpreadPinnacle,NA
125|2222,SpreadSBG,NA
125|2222,SpreadSIA,NA
125|2222,SpreadSportsbet,NA
125|2222,SpreadStation,NA
125|2222,SpreadWag,NA
125|2222,SpreadWestgate,NA
125|2224,SpreadMirage,NA
125|2224,SpreadPinnacle,NA
125|2224,SpreadSBG,NA
125|2224,SpreadSIA,NA
125|2224,SpreadSportsbet,NA
125|2224,SpreadStation,NA
125|2224,SpreadWag,NA
125|2224,SpreadWestgate,NA
125|2273,SpreadMirage,NA
125|2273,SpreadPinnacle,NA
125|2273,SpreadSBG,NA
125|2273,SpreadSIA,NA
125|2273,SpreadSportsbet,NA
125|2273,SpreadStation,NA
125|2273,SpreadWag,NA
125|2273,SpreadWestgate,NA
125|2392,SpreadMirage,NA
125|2392,SpreadPinnacle,NA
125|2392,SpreadSBG,NA
125|2392,SpreadSIA,NA
125|2392,SpreadSportsbet,NA
125|2392,SpreadStation,NA
125|2392,SpreadWag,NA
125|2392,SpreadWestgate,NA
125|2586,SpreadMirage,NA
125|2586,SpreadPinnacle,NA
125|2586,SpreadSBG,NA
125|2586,SpreadSIA,NA
125|2586,SpreadSportsbet,NA
125|2586,SpreadStation,NA
125|2586,SpreadWag,NA
125|2586,SpreadWestgate,NA
126|2151,SpreadMirage,NA
126|2151,SpreadPinnacle,NA
126|2151,SpreadSBG,NA
126|2151,SpreadSIA,NA
126|2151,SpreadSportsbet,NA
126|2151,SpreadStation,NA
126|2151,SpreadWag,NA
126|2151,SpreadWestgate,NA
126|2790,SpreadMirage,NA
126|2790,SpreadPinnacle,NA
126|2790,SpreadSBG,NA
126|2790,SpreadSIA,NA
126|2790,SpreadSportsbet,NA
126|2790,SpreadStation,NA
126|2790,SpreadWag,NA
126|2790,SpreadWestgate,NA
126|2812,SpreadMirage,NA
126|2812,SpreadPinnacle,NA
126|2812,SpreadSBG,NA
126|2812,SpreadSIA,NA
126|2812,SpreadSportsbet,NA
126|2812,SpreadStation,NA
126|2812,SpreadWag,NA
126|2812,SpreadWestgate,NA
126|354,SpreadMirage,NA
126|354,SpreadPinnacle,NA
126|354,SpreadSBG,NA
126|354,SpreadSIA,NA
126|354,SpreadSportsbet,NA
126|354,SpreadStation,NA
126|354,SpreadWag,NA
126|354,SpreadWestgate,NA
127|120,SpreadMirage,-15
127|120,SpreadPinnacle,-14.5
127|120,SpreadSBG,NA
127|120,SpreadSIA,-15.5
127|120,SpreadSportsbet,-14.5
127|120,SpreadStation,-14.5
127|120,SpreadWag,-15.5
127|120,SpreadWestgate,-14.5
127|2005,SpreadMirage,NA
127|2005,SpreadPinnacle,-24.5
127|2005,SpreadSBG,NA
127|2005,SpreadSIA,-24.5
127|2005,SpreadSportsbet,-24.5
127|2005,SpreadStation,NA
127|2005,SpreadWag,-25.5
127|2005,SpreadWestgate,NA
127|2117,SpreadMirage,NA
127|2117,SpreadPinnacle,-25
127|2117,SpreadSBG,NA
127|2117,SpreadSIA,NA
127|2117,SpreadSportsbet,-25
127|2117,SpreadStation,NA
127|2117,SpreadWag,-27
127|2117,SpreadWestgate,NA
127|213,SpreadMirage,-7.5
127|213,SpreadPinnacle,-7.5
127|213,SpreadSBG,-8
127|213,SpreadSIA,-7.5
127|213,SpreadSportsbet,-8
127|213,SpreadStation,-8.5
127|213,SpreadWag,-8
127|213,SpreadWestgate,-7.5
