Season,Start,Visiter,VisID,Home,HomeID,NeutralSite,Home1Q,Home2Q,Home3Q,Home4Q,HomeOT,HomeFinal,Vis1Q,Vis2Q,Vis3Q,Vis4Q,VisOT,VisFinal,Spread,WeekDate,Week,HomeConf,VisConf,HomePtsF,HomePtsA,HomeWins,HomeGames,HomeWinPct,VisPtsF,VisPtsA,VisWins,VisGames,VisWinPct,HomePythPct,HomePythWins,HomeLuck,HomePrevLuck,VisPythPct,VisPythWins,VisLuck,VisPrevLuck,HomeElo,EloSpread,VisElo,HomeEloProb,VisEloProb
2013,2013-09-28 22:00:00,OBE,391,WIT,2746,0,14,28.0,3.0,14.0,,59,0,0.0,0.0,0.0,,0,59,2013-09-28,5,NotMajor,NotMajor,69.0,49.0,1.0,2.0,0.5,40.0,41.0,1.0,2.0,0.5,0.6923690578639796,1.3847381157279592,0.0,0,0.4853738010764808,0.9707476021529616,0.0,0,1304,3.0,1294,0.5143871841659987,0.48561281583400134
2013,2013-09-28 22:00:00,TOWS,119,STON,2619,0,14,7.0,0.0,0.0,,21,0,10.0,7.0,18.0,,35,-14,2013-09-28,5,NotMajor,NotMajor,53.0,61.0,1.0,3.0,0.3333333333333333,166.0,49.0,4.0,4.0,1.0,0.4174672709051568,1.2524018127154704,0.0,0,0.9474394380651462,3.7897577522605848,0.0,0,1279,-3.2399999999999998,1425,0.30144137358197703,0.698558626418023
2013,2013-09-28 22:00:00,ALCN,2016,ALST,2011,0,14,14.0,7.0,14.0,,49,0,7.0,0.0,23.0,,30,19,2013-09-28,5,NotMajor,NotMajor,137.0,114.0,2.0,4.0,0.5,126.0,107.0,3.0,4.0,0.75,0.6072016270815842,2.428806508326337,0.0,0,0.595652739701327,2.382610958805308,0.0,0,1302,0.8800000000000001,1345,0.43843206102635396,0.5615679389736461
2013,2013-09-28 22:00:00,POINT,3179,WEBB,2241,0,14,17.0,3.0,21.0,,55,0,7.0,0.0,0.0,,7,48,2013-09-28,5,NotMajor,NotMajor,43.0,86.0,3.0,4.0,0.75,17.0,38.0,0.0,1.0,0.0,0.16209001924460364,0.6483600769784146,1.0,0,0.1293899372456376,0.1293899372456376,0.0,0,1328,4.800000000000001,1273,0.5784967523447427,0.42150324765525726
2013,2013-09-28 22:00:00,SHU,2529,BUCK,2083,0,0,0.0,0.0,0.0,,0,0,9.0,0.0,7.0,,16,-16,2013-09-28,5,NotMajor,NotMajor,40.0,59.0,1.0,2.0,0.5,186.0,83.0,4.0,4.0,1.0,0.28472985645582394,0.5694597129116479,0.0,0,0.8712848767179708,3.4851395068718833,0.0,0,1285,-2.0399999999999996,1401,0.33900090875364175,0.6609990912463583
2013,2013-09-28 22:00:00,ALBY,399,ODU,295,0,21,21.0,10.0,14.0,,66,7,0.0,3.0,0.0,,10,56,2013-09-28,5,NotMajor,NotMajor,183.0,176.0,2.0,4.0,0.5,91.0,108.0,1.0,4.0,0.25,0.5230923386126444,2.0923693544505775,0.0,0,0.39989227610169603,1.5995691044067841,0.0,0,1326,5.68,1249,0.6090326034042396,0.39096739659576046
2013,2013-09-28 22:00:00,KUT,2315,WES,223,0,3,7.0,0.0,12.0,,22,7,7.0,0.0,7.0,,21,1,2013-09-28,5,NotMajor,NotMajor,149.0,58.0,3.0,3.0,1.0,60.0,115.0,0.0,3.0,0.0,0.9034450323165752,2.7103350969497257,0.0,0,0.17626032475377804,0.5287809742613341,0.0,0,1382,8.36,1238,0.6961287704295998,0.3038712295704002
2013,2013-09-28 22:00:00,MAR,2369,NBY,2444,0,7,10.0,7.0,0.0,,24,0,7.0,3.0,0.0,,10,14,2013-09-28,5,NotMajor,NotMajor,85.0,51.0,3.0,3.0,1.0,85.0,91.0,1.0,3.0,0.3333333333333333,0.7704151289294396,2.311245386788319,0.0,0,0.45967438894245716,1.3790231668273716,0.0,0,1362,6.04,1276,0.6212967231224545,0.3787032768775454
2013,2013-09-28 22:00:00,FUR,231,CIT,2643,0,0,7.0,3.0,7.0,,17,3,14.0,0.0,7.0,,24,-7,2013-09-28,5,NotMajor,NotMajor,125.0,133.0,1.0,4.0,0.25,70.0,83.0,1.0,3.0,0.3333333333333333,0.4633100978877364,1.8532403915509457,0.0,0,0.40041925502906706,1.2012577650872012,0.0,0,1274,2.84,1268,0.5086338358210827,0.4913661641789174
2013,2013-09-28 22:00:00,ALF,365,BRO,2781,0,14,14.0,0.0,0.0,0.0,28,0,0.0,14.0,14.0,6.0,34,-6,2013-09-28,5,NotMajor,NotMajor,70.0,44.0,1.0,2.0,0.5,54.0,34.0,1.0,2.0,0.5,0.7503358499371202,1.5006716998742404,0.0,0,0.7495882977312083,1.4991765954624166,0.0,0,1321,2.64,1320,0.5014391117091528,0.4985608882908471
2013,2013-09-28 22:30:00,MISS,145,ALA,333,0,3,6.0,7.0,9.0,,25,0,0.0,0.0,0.0,,0,25,2013-09-28,5,SEC,SEC,115.0,58.0,3.0,3.0,1.0,114.0,71.0,3.0,3.0,1.0,0.8351037126609352,2.5053111379828055,0.0,0,0.754403794353719,2.263211383061157,0.0,0,1577,3.56,1553,0.5344839447268315,0.46551605527316847
2013,2013-09-28 23:00:00,MID,2395,TXA,2837,0,3,7.0,0.0,14.0,,24,7,10.0,10.0,3.0,,30,-6,2013-09-28,5,NotMajor,NotMajor,124.0,105.0,2.0,3.0,0.6666666666666666,62.0,55.0,1.0,2.0,0.5,0.597288850953076,1.7918665528592281,0.0,0,0.5705091679300643,1.1410183358601287,0.0,0,1321,2.84,1315,0.5086338358210827,0.4913661641789174
2013,2013-09-28 23:00:00,HC,107,DART,159,0,7,7.0,14.0,0.0,,28,0,7.0,14.0,10.0,,31,-3,2013-09-28,5,NotMajor,NotMajor,30.0,23.0,1.0,1.0,1.0,89.0,108.0,1.0,4.0,0.25,0.6524251772818397,0.6524251772818397,0.0,0,0.38732207404018376,1.549288296160735,0.0,0,1321,4.720000000000001,1268,0.5756869523764296,0.4243130476235704
2013,2013-09-28 23:00:00,STI,2948,KYS,2310,0,0,14.0,0.0,7.0,,21,0,0.0,7.0,19.0,,26,-5,2013-09-28,5,NotMajor,NotMajor,80.0,64.0,2.0,3.0,0.6666666666666666,86.0,41.0,2.0,3.0,0.6666666666666666,0.6292149033463672,1.8876447100391016,0.0,0,0.8526624196922609,2.5579872590767825,0.0,0,1311,2.6,1311,0.5,0.5
2013,2013-09-28 23:00:00,ANG,2025,VAL,2673,0,14,6.0,7.0,10.0,,37,0,0.0,3.0,0.0,,3,34,2013-09-28,5,NotMajor,NotMajor,77.0,21.0,2.0,2.0,1.0,96.0,109.0,1.0,3.0,0.3333333333333333,0.9560307971031767,1.9120615942063535,0.0,0,0.4253156664501731,1.2759469993505193,0.0,0,1355,5.720000000000001,1277,0.6104024220946891,0.389597577905311
2013,2013-09-28 23:00:00,KAL,126,CHI,80,0,6,3.0,15.0,7.0,,31,7,7.0,3.0,0.0,,17,14,2013-09-28,5,NotMajor,NotMajor,50.0,13.0,3.0,3.0,1.0,82.0,72.0,2.0,3.0,0.6666666666666666,0.9605535071357121,2.8816605214071362,0.0,0,0.5764521678901512,1.7293565036704535,0.0,0,1367,4.640000000000001,1316,0.5728722513945045,0.4271277486054956
2013,2013-09-28 23:00:00,TXSO,2640,AAMU,2010,0,6,0.0,0.0,6.0,,12,0,3.0,7.0,0.0,,10,2,2013-09-28,5,NotMajor,NotMajor,56.0,92.0,1.0,4.0,0.25,37.0,127.0,0.0,3.0,0.0,0.23567210592339938,0.9426884236935975,0.0,0,0.05103559585288195,0.15310678755864585,0.0,0,1247,4.16,1208,0.5558909611168531,0.4441090388831469
2013,2013-09-28 23:00:00,FAU,2226,RICE,242,0,3,3.0,0.0,12.0,,18,7,0.0,0.0,7.0,,14,4,2013-09-28,5,ConferenceUSA,ConferenceUSA,80.0,97.0,1.0,3.0,0.3333333333333333,82.0,117.0,1.0,4.0,0.25,0.38777801330243067,1.163334039907292,0.0,0,0.3010237478541251,1.2040949914165004,0.0,0,1479,3.88,1447,0.5459219227804837,0.4540780772195163
2013,2013-09-28 23:00:00,PVAM,2504,SFA,2617,0,14,17.0,3.0,14.0,,48,21,14.0,14.0,7.0,,56,-8,2013-09-28,5,NotMajor,NotMajor,155.0,162.0,2.0,4.0,0.5,127.0,129.0,2.0,4.0,0.5,0.4738524283073976,1.8954097132295904,0.0,0,0.49074305700884835,1.9629722280353934,0.0,0,1330,3.52,1307,0.5330513938844411,0.46694860611555894
2013,2013-09-28 23:00:00,ARIZ,12,WASH,264,0,8,3.0,14.0,6.0,,31,0,6.0,7.0,0.0,,13,18,2013-09-28,5,PAC12,PAC12,128.0,30.0,3.0,3.0,1.0,131.0,26.0,3.0,3.0,1.0,0.968885543337456,2.906656630012368,0.0,0,0.978804205958226,2.9364126178746783,0.0,0,1575,2.68,1573,0.502878199574811,0.4971218004251891
2013,2013-09-28 23:00:00,NOR,128,ASH,308,0,0,31.0,7.0,14.0,,52,7,3.0,7.0,7.0,,24,28,2013-09-28,5,NotMajor,NotMajor,38.0,78.0,0.0,3.0,0.0,64.0,61.0,1.0,2.0,0.5,0.15390179624123818,0.4617053887237145,0.0,0,0.5284148134003152,1.0568296268006303,0.0,0,1233,-0.3599999999999999,1307,0.3950870979920432,0.6049129020079569
2013,2013-09-28 23:00:00,ARK,2028,SWO,2927,0,7,7.0,7.0,14.0,,35,7,7.0,0.0,3.0,,17,18,2013-09-28,5,NotMajor,NotMajor,72.0,60.0,2.0,3.0,0.6666666666666666,86.0,100.0,2.0,3.0,0.6666666666666666,0.6063755161446597,1.819126548433979,0.0,0,0.4115769286639053,1.2347307859917158,0.0,0,1327,3.68,1300,0.5387780920571715,0.46122190794282847
2013,2013-09-28 23:00:00,SEOS,199,OUA,2888,0,3,21.0,7.0,14.0,,45,0,0.0,0.0,7.0,,7,38,2013-09-28,5,NotMajor,NotMajor,73.0,41.0,2.0,2.0,1.0,125.0,136.0,1.0,3.0,0.3333333333333333,0.7969311294350035,1.593862258870007,0.0,0,0.4501935955457519,1.3505807866372557,0.0,0,1346,5.4,1276,0.5993967967092568,0.40060320329074317
2013,2013-09-28 23:00:00,EDW,2206,MOR,60,0,0,0.0,0.0,28.0,,28,0,0.0,0.0,26.0,,26,2,2013-09-28,5,NotMajor,NotMajor,75.0,78.0,1.0,3.0,0.3333333333333333,12.0,63.0,0.0,1.0,0.0,0.4767784451049135,1.4303353353147406,0.0,0,0.019265222399496428,0.019265222399496428,0.0,0,1281,3.44,1260,0.5301846800039021,0.469815319996098
2013,2013-09-28 23:00:00,FHSU,2231,MOW,137,0,7,14.0,28.0,3.0,,52,7,7.0,7.0,0.0,,21,31,2013-09-28,5,NotMajor,NotMajor,120.0,45.0,3.0,3.0,1.0,44.0,146.0,0.0,3.0,0.0,0.910891197056884,2.732673591170652,0.0,0,0.05506414538652138,0.16519243615956414,0.0,0,1366,8.76,1212,0.7081663882812006,0.2918336117187994
2013,2013-09-28 23:00:00,YSU,2754,SIU,79,0,7,20.0,0.0,0.0,,27,7,7.0,0.0,14.0,,28,-1,2013-09-28,5,NotMajor,NotMajor,138.0,111.0,2.0,4.0,0.5,171.0,95.0,3.0,4.0,0.75,0.626213047833563,2.504852191334252,0.0,0,0.8010794123815698,3.204317649526279,0.0,0,1330,0.7200000000000002,1377,0.4327711556570478,0.5672288443429522
2013,2013-09-28 23:00:00,S&T,2402,LIN,2815,0,17,0.0,0.0,10.0,,27,0,7.0,3.0,0.0,,10,17,2013-09-28,5,NotMajor,NotMajor,87.0,96.0,2.0,3.0,0.6666666666666666,64.0,117.0,1.0,3.0,0.3333333333333333,0.44193738195006066,1.325812145850182,0.0,0,0.19312995475331973,0.5793898642599592,0.0,0,1294,3.6,1269,0.5359159269451023,0.4640840730548977
2013,2013-09-28 23:00:00,MAR,317,MTU,426,0,21,28.0,14.0,21.0,,84,7,0.0,0.0,7.0,,14,70,2013-09-28,5,NotMajor,NotMajor,67.0,27.0,2.0,2.0,1.0,29.0,79.0,0.0,2.0,0.0,0.8960408654250771,1.7920817308501542,0.0,0,0.08509123677831339,0.17018247355662677,0.0,0,1345,7.040000000000001,1234,0.654519994382466,0.34548000561753406
2013,2013-09-28 23:00:00,KYW,2316,LIB,2335,0,24,21.0,14.0,14.0,,73,7,0.0,0.0,0.0,,7,66,2013-09-28,5,NotMajor,NotMajor,114.0,72.0,2.0,4.0,0.5,55.0,130.0,0.0,3.0,0.0,0.7482106292572211,2.9928425170288846,0.0,0,0.1152015171119403,0.3456045513358209,0.0,0,1322,7.040000000000001,1211,0.654519994382466,0.34548000561753406
2013,2013-09-28 23:00:00,MOS,2403,SWB,2586,0,0,14.0,7.0,17.0,,38,7,20.0,0.0,6.0,,33,5,2013-09-28,5,NotMajor,NotMajor,71.0,134.0,0.0,3.0,0.0,128.0,62.0,3.0,3.0,1.0,0.18163206448015082,0.5448961934404525,0.0,0,0.8478714613147067,2.54361438394412,0.0,0,1237,-2.8400000000000003,1373,0.3136997423166875,0.6863002576833125
2013,2013-09-28 23:00:00,OTT,359,JOH,2302,0,7,14.0,7.0,0.0,,28,0,0.0,0.0,0.0,,0,28,2013-09-28,5,NotMajor,NotMajor,68.0,7.0,2.0,2.0,1.0,30.0,42.0,1.0,2.0,0.5,0.9954516236673624,1.9909032473347248,0.0,0,0.31057356497129723,0.6211471299425945,0.0,0,1366,5.48,1294,0.6021580931747169,0.39784190682528303
2013,2013-09-28 23:00:00,KENT,2309,WMU,2711,0,0,7.0,7.0,0.0,,14,7,8.0,7.0,10.0,,32,-18,2013-09-28,5,MidAmerican,MidAmerican,56.0,150.0,0.0,4.0,0.0,52.0,130.0,1.0,4.0,0.25,0.0882556320078886,0.3530225280315544,0.0,0,0.10232913633305596,0.40931654533222384,0.0,0,1395,1.28,1428,0.45265148195413535,0.5473485180458647
2013,2013-09-28 23:00:00,AUG,2043,STC,2594,0,0,7.0,14.0,10.0,,31,0,0.0,0.0,6.0,,6,25,2013-09-28,5,NotMajor,NotMajor,112.0,64.0,3.0,3.0,1.0,82.0,51.0,2.0,3.0,0.6666666666666666,0.7902261985315142,2.3706785955945424,0.0,0,0.7550070896072505,2.2650212688217515,0.0,0,1373,4.16,1334,0.5558909611168531,0.4441090388831469
2013,2013-09-28 23:00:00,TULN,2655,ULM,2433,0,0,0.0,7.0,7.0,,14,3,7.0,21.0,0.0,,31,-17,2013-09-28,5,SunBelt,ConferenceUSA,76.0,133.0,2.0,4.0,0.5,114.0,115.0,2.0,4.0,0.5,0.20977380146848573,0.8390952058739429,1.0,0,0.49482547936535165,1.9793019174614066,0.0,0,1457,1.6400000000000001,1481,0.46551605527316847,0.5344839447268315
2013,2013-09-28 23:00:00,LAN,2324,NWST,2466,0,7,14.0,16.0,0.0,,37,0,0.0,0.0,0.0,,0,37,2013-09-28,5,NotMajor,NotMajor,115.0,149.0,2.0,4.0,0.5,32.0,97.0,0.0,3.0,0.0,0.3511783628957199,1.4047134515828796,0.0,0,0.06734096566456087,0.2020228969936826,0.0,0,1308,6.4,1213,0.6334077000711676,0.3665922999288324
2013,2013-09-28 23:00:00,WYO,2751,TXST,326,0,7,7.0,14.0,14.0,,42,0,14.0,0.0,7.0,,21,21,2013-09-28,5,SunBelt,MountainWest,57.0,51.0,2.0,3.0,0.6666666666666666,167.0,77.0,3.0,4.0,0.75,0.5655222131012685,1.6965666393038055,0.0,0,0.8623356953097143,3.4493427812388573,0.0,0,1504,0.48,1557,0.4243130476235704,0.5756869523764296
2013,2013-09-28 23:00:00,JMU,256,DEL,48,0,0,7.0,15.0,7.0,,29,13,6.0,0.0,3.0,,22,7,2013-09-28,5,NotMajor,NotMajor,149.0,116.0,3.0,4.0,0.75,129.0,76.0,3.0,4.0,0.75,0.6441320444011427,2.5765281776045708,0.0,0,0.7779772420289623,3.1119089681158494,0.0,0,1367,2.48,1370,0.49568276024494023,0.5043172397550598
2013,2013-09-28 23:00:00,TA&M,245,ARK,8,0,7,13.0,13.0,0.0,,33,17,7.0,14.0,7.0,,45,-12,2013-09-28,5,SEC,SEC,113.0,66.0,3.0,4.0,0.75,201.0,121.0,3.0,4.0,0.75,0.7814997022700104,3.1259988090800417,0.0,0,0.7690241189516587,3.0760964758066347,0.0,0,1544,2.24,1553,0.48705085510713625,0.5129491448928637
2013,2013-09-28 23:00:00,FLTH,53,DEL,2170,0,7,14.0,10.0,21.0,,52,0,10.0,14.0,7.0,,31,21,2013-09-28,5,NotMajor,NotMajor,98.0,93.0,2.0,3.0,0.6666666666666666,42.0,81.0,1.0,3.0,0.3333333333333333,0.5309882634921127,1.592964790476338,0.0,0,0.17413974012420508,0.5224192203726152,0.0,0,1314,4.36,1270,0.5629847281035958,0.43701527189640416
2013,2013-09-28 23:00:00,ALB,2013,MIL,2396,0,0,7.0,6.0,9.0,,22,7,0.0,0.0,7.0,,14,8,2013-09-28,5,NotMajor,NotMajor,14.0,73.0,0.0,2.0,0.0,71.0,58.0,1.0,3.0,0.3333333333333333,0.019573270986231305,0.03914654197246261,0.0,0,0.6175828907514521,1.8527486722543562,0.0,0,1237,0.0,1302,0.4075337694156682,0.5924662305843318
2013,2013-09-28 23:00:00,OKP,2824,MCM,241,0,12,20.0,14.0,7.0,,53,6,7.0,7.0,7.0,,27,26,2013-09-28,5,NotMajor,NotMajor,62.0,162.0,0.0,3.0,0.0,59.0,161.0,1.0,4.0,0.25,0.09310533493242114,0.27931600479726343,0.0,0,0.08477536045356557,0.33910144181426227,0.0,0,1209,1.28,1242,0.45265148195413535,0.5473485180458647
2013,2013-09-28 23:00:00,ARK,2033,NICH,2447,0,14,13.0,7.0,10.0,,44,0,21.0,3.0,10.0,,34,10,2013-09-28,5,NotMajor,NotMajor,79.0,181.0,2.0,4.0,0.5,104.0,45.0,2.0,3.0,0.6666666666666666,0.12294349573771708,0.4917739829508683,1.0,0,0.8792573628041965,2.6377720884125897,0.0,0,1307,1.52,1334,0.46122190794282847,0.5387780920571715
2013,2013-09-28 23:00:00,UTM,2630,SEMO,2546,0,0,0.0,0.0,7.0,,7,7,10.0,0.0,0.0,,17,-10,2013-09-28,5,NotMajor,NotMajor,39.0,112.0,0.0,3.0,0.0,69.0,107.0,2.0,3.0,0.6666666666666666,0.0758440746999743,0.2275322240999229,0.0,0,0.26119400415964455,0.7835820124789337,1.0,0,1229,-0.52,1307,0.389597577905311,0.6104024220946891
2013,2013-09-28 23:00:00,SUL,2834,MAR,2371,0,13,3.0,17.0,7.0,,40,0,12.0,6.0,0.0,,18,22,2013-09-28,5,NotMajor,NotMajor,100.0,27.0,3.0,3.0,1.0,36.0,139.0,0.0,3.0,0.0,0.9570212573973194,2.871063772191958,0.0,0,0.03909941918784883,0.11729825756354649,0.0,0,1387,9.92,1204,0.7414335229692995,0.25856647703070046
2013,2013-09-28 23:00:00,LAM,2320,GRAM,2755,0,16,0.0,0.0,0.0,,16,0,10.0,14.0,3.0,,27,-11,2013-09-28,5,NotMajor,NotMajor,74.0,170.0,0.0,4.0,0.0,145.0,86.0,2.0,4.0,0.5,0.12225919222921228,0.4890367689168491,0.0,0,0.7752254303109948,3.100901721243979,-1.0,0,1201,-3.44,1352,0.29541540733727906,0.704584592662721
2013,2013-09-28 23:00:00,EAS,2201,IW,2916,0,10,16.0,0.0,7.0,,33,7,2.0,7.0,10.0,,26,7,2013-09-28,5,NotMajor,NotMajor,121.0,110.0,2.0,4.0,0.5,83.0,55.0,1.0,2.0,0.5,0.5562323840988862,2.224929536395545,0.0,0,0.7261691887356235,1.452338377471247,0.0,0,1303,2.04,1317,0.47986327796418354,0.5201367220358165
2013,2013-09-28 23:00:00,FLA,57,UK,96,0,7,0.0,0.0,0.0,,7,7,14.0,0.0,3.0,,24,-17,2013-09-28,5,SEC,SEC,80.0,69.0,1.0,3.0,0.3333333333333333,71.0,44.0,2.0,3.0,0.6666666666666666,0.5867559673441721,1.7602679020325165,0.0,0,0.7565803581756169,2.2697410745268507,0.0,0,1486,0.52,1538,0.42571979634547563,0.5742802036545245
2013,2013-09-28 23:00:00,DEN,2171,OHI,2980,0,7,14.0,6.0,7.0,7.0,41,7,7.0,3.0,17.0,13.0,47,-6,2013-09-28,5,NotMajor,NotMajor,57.0,33.0,2.0,2.0,1.0,81.0,90.0,2.0,3.0,0.6666666666666666,0.785044366684277,1.570088733368554,0.0,0,0.437896252243796,1.3136887567313882,0.0,0,1347,4.08,1310,0.5530468951694625,0.4469531048305375
2013,2013-09-28 23:00:00,LKE,437,SAG,129,0,7,28.0,9.0,7.0,,51,7,7.0,12.0,15.0,,41,10,2013-09-28,5,NotMajor,NotMajor,118.0,99.0,2.0,3.0,0.6666666666666666,117.0,109.0,1.0,3.0,0.3333333333333333,0.6025468880779247,1.807640664233774,0.0,0,0.5418661797132553,1.625598539139766,0.0,0,1313,3.3200000000000003,1295,0.525880930891169,0.4741190691088309
2013,2013-09-28 23:00:00,STN,200,HAR,2264,0,21,14.0,14.0,14.0,,63,0,0.0,21.0,0.0,,21,42,2013-09-28,5,NotMajor,NotMajor,92.0,27.0,1.0,2.0,0.5,41.0,180.0,0.0,3.0,0.0,0.9481179260817257,1.8962358521634515,0.0,0,0.029137978328233012,0.08741393498469904,0.0,0,1323,7.5600000000000005,1199,0.6712405808158318,0.32875941918416823
2013,2013-09-28 23:00:00,JKST,2296,SOU,2582,0,0,7.0,7.0,0.0,,14,3,0.0,16.0,0.0,,19,-5,2013-09-28,5,NotMajor,NotMajor,106.0,183.0,2.0,4.0,0.5,88.0,90.0,2.0,4.0,0.5,0.21515432762979367,0.8606173105191747,1.0,0,0.4866879796082382,1.9467519184329527,0.0,0,1287,1.6400000000000001,1311,0.46551605527316847,0.5344839447268315
2013,2013-09-28 23:30:00,ARST,2032,MIZ,142,0,7,7.0,6.0,21.0,,41,6,7.0,3.0,3.0,,19,22,2013-09-28,5,SEC,SunBelt,141.0,65.0,3.0,3.0,1.0,119.0,114.0,2.0,4.0,0.5,0.8623875200946428,2.5871625602839283,0.0,0,0.5254111767518397,2.1016447070073587,0.0,0,1567,6.52,1469,0.6374083767444845,0.36259162325551547
2013,2013-09-28 23:30:00,UAB,5,VAN,238,0,7,17.0,7.0,21.0,,52,3,3.0,3.0,15.0,,24,28,2013-09-28,5,SEC,ConferenceUSA,122.0,84.0,2.0,4.0,0.5,100.0,118.0,1.0,3.0,0.3333333333333333,0.7077526349516732,2.8310105398066927,0.0,0,0.40317115194047404,1.2095134558214222,0.0,0,1496,3.56,1472,0.5344839447268315,0.46551605527316847
2013,2013-09-28 23:30:00,BRWN,225,HARV,108,0,0,28.0,10.0,3.0,,41,13,0.0,7.0,3.0,,23,18,2013-09-28,5,NotMajor,NotMajor,42.0,20.0,1.0,1.0,1.0,45.0,7.0,1.0,1.0,1.0,0.8530080933401535,0.8530080933401535,0.0,0,0.9879905945472144,0.9879905945472144,0.0,0,1329,2.4,1334,0.49280491829094863,0.5071950817090514
2013,2013-09-29 00:00:00,SAC,16,WEB,2692,0,0,0.0,3.0,0.0,,3,0,14.0,17.0,0.0,,31,-28,2013-09-28,5,NotMajor,NotMajor,69.0,223.0,1.0,4.0,0.25,84.0,159.0,1.0,4.0,0.25,0.058405498287512764,0.23362199315005105,0.0,0,0.18060304524609244,0.7224121809843698,0.0,0,1262,1.96,1278,0.4769904127024377,0.5230095872975623
2013,2013-09-29 00:00:00,INST,282,TNTC,2635,0,10,14.0,7.0,7.0,,38,6,6.0,22.0,3.0,,37,1,2013-09-28,5,NotMajor,NotMajor,114.0,123.0,2.0,4.0,0.5,119.0,100.0,1.0,3.0,0.3333333333333333,0.4550996322469046,1.8203985289876183,0.0,0,0.601631898468568,1.804895695405704,0.0,0,1302,2.12,1314,0.4827374755676238,0.5172625244323762
2013,2013-09-29 00:00:00,OB,319,HBU,2277,0,0,0.0,14.0,20.0,,34,0,3.0,0.0,0.0,,3,31,2013-09-28,5,NotMajor,NotMajor,52.0,102.0,1.0,2.0,0.5,14.0,23.0,0.0,1.0,0.0,0.16843802463623186,0.33687604927246373,0.0,0,0.23567210592339938,0.23567210592339938,0.0,0,1288,3.16,1274,0.5201367220358165,0.47986327796418354
2013,2013-09-29 00:00:00,CEN,2118,TRU,2654,0,3,7.0,6.0,7.0,,23,10,10.0,0.0,24.0,,44,-21,2013-09-28,5,NotMajor,NotMajor,79.0,91.0,2.0,3.0,0.6666666666666666,94.0,82.0,1.0,3.0,0.3333333333333333,0.4169891437856979,1.2509674313570938,0.0,0,0.5802218122462984,1.7406654367388952,0.0,0,1293,2.04,1307,0.47986327796418354,0.5201367220358165
2013,2013-09-29 00:00:00,SDSU,21,NMSU,166,0,10,6.0,0.0,0.0,,16,0,5.0,6.0,15.0,,26,-10,2013-09-28,5,Independent,MountainWest,62.0,201.0,0.0,4.0,0.0,56.0,116.0,0.0,3.0,0.0,0.058002083004561375,0.2320083320182455,0.0,0,0.15110952787119628,0.45332858361358885,0.0,0,1387,1.7200000000000002,1409,0.46838170217189273,0.5316182978281073
2013,2013-09-29 00:00:00,WIL,2930,EAS,2194,0,6,0.0,12.0,7.0,,25,17,7.0,14.0,7.0,,45,-20,2013-09-28,5,NotMajor,NotMajor,108.0,44.0,2.0,2.0,1.0,97.0,62.0,2.0,2.0,1.0,0.8936065512483901,1.7872131024967801,0.0,0,0.7428350919530716,1.4856701839061432,0.0,0,1355,2.8000000000000003,1350,0.5071950817090514,0.49280491829094863
2013,2013-09-29 00:00:00,CSUP,2570,ADST,2001,0,0,7.0,0.0,0.0,,7,10,7.0,24.0,7.0,,48,-41,2013-09-28,5,NotMajor,NotMajor,86.0,24.0,3.0,3.0,1.0,130.0,67.0,3.0,3.0,1.0,0.953682701725468,2.861048105176404,0.0,0,0.8279168789524558,2.4837506368573674,0.0,0,1368,2.2,1378,0.48561281583400134,0.5143871841659987
2013,2013-09-29 00:00:00,WES,2704,TXA,2658,0,0,7.0,0.0,0.0,,7,7,24.0,35.0,3.0,,69,-62,2013-09-28,5,NotMajor,NotMajor,113.0,83.0,3.0,3.0,1.0,144.0,80.0,3.0,3.0,1.0,0.6750810277900262,2.0252430833700785,0.0,0,0.8010794123815698,2.403238237144709,0.0,0,1352,1.4000000000000001,1382,0.4569335079777882,0.5430664920222119
2013,2013-09-29 00:00:00,WIS,275,OSU,194,0,14,10.0,7.0,0.0,,31,7,7.0,0.0,10.0,,24,7,2013-09-28,5,Big10,Big10,210.0,61.0,4.0,4.0,1.0,164.0,42.0,3.0,4.0,0.75,0.9493036013821886,3.7972144055287544,0.0,0,0.9618893788127207,3.847557515250883,0.0,0,1589,3.48,1567,0.5316182978281073,0.46838170217189273
2013,2013-09-29 00:00:00,AFA,2005,NEV,2440,0,7,10.0,7.0,21.0,,45,7,14.0,14.0,7.0,,42,3,2013-09-28,5,MountainWest,MountainWest,94.0,136.0,2.0,4.0,0.5,101.0,163.0,1.0,4.0,0.25,0.2941353550803632,1.1765414203214528,0.0,0,0.24335878459205357,0.9734351383682143,0.0,0,1475,4.88,1418,0.581301478368915,0.41869852163108506
2013,2013-09-29 00:00:00,UNLV,2439,UNM,167,0,21,14.0,7.0,0.0,,42,14,21.0,7.0,14.0,,56,-14,2013-09-28,5,MountainWest,MountainWest,82.0,105.0,1.0,3.0,0.3333333333333333,105.0,137.0,2.0,4.0,0.5,0.3575620290655637,1.0726860871966912,0.0,0,0.3474042545157677,1.3896170180630707,0.0,0,1465,1.96,1481,0.4769904127024377,0.5230095872975623
