HomeID,VisID,Season,Week,Spread_Mirage,Spread_Pinnacle,Spread_Sportsbet,Spread_Westgate,Spread_Station,Spread_SIA,Spread_SBG,Spread_BetUS,target_margin,Conf,Spread_Med,Spread_Mode
96,142,2013,11,14.5,14.0,14.0,14.5,,15.0,14.5,,-31,sec,14.5,14.5
245,344,2013,11,,-19.5,-19.5,-19.5,,-20.0,,,10,sec,-19.5,-19.5
349,98,2013,11,6.0,6.0,5.5,5.5,,5.5,5.5,5.5,-4,independent,5.5,5.5
2633,2,2013,11,7.0,7.5,8.0,7.5,7.5,7.5,7.5,8.0,-32,sec,7.5,7.5
24,2483,2013,11,10.0,10.0,10.0,10.0,11.0,10.5,10.0,10.0,6,pac-12,10.0,10.0
36,2440,2013,11,-8.5,-9.0,-9.0,-8.0,-9.0,-8.5,-8.5,-8.5,21,mwc,-8.5,-8.5
254,9,2013,11,7.0,7.0,7.5,7.0,7.5,7.0,7.0,7.0,-1,pac-12,7.0,7.0
25,30,2013,11,18.0,19.5,19.0,18.5,,18.5,,,-34,pac-12,18.5,18.5
166,103,2013,11,,26.0,25.0,,,25.0,,,-14,independent,25.0,25.0
167,2005,2013,11,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,,8,mwc,-3.0,-3.0
249,2638,2013,11,,-27.0,-27.0,,,-26.5,,,34,cusa,-27.0,-27.0
41,97,2013,11,,27.5,28.0,,,28.0,,,-21,american,28.0,28.0
150,152,2013,11,-10.5,-10.5,-10.5,-10.5,-10.5,-11.0,-10.5,-10.5,18,acc,-10.5,-10.5
120,183,2013,11,-5.5,-6.0,-6.0,-5.5,-5.0,-6.0,-6.0,-6.0,-17,acc,-6.0,-6.0
145,8,2013,11,-17.0,-17.0,-17.0,-17.0,,-17.0,,,10,sec,-17.0,-17.0
154,52,2013,11,,,34.0,,,,,,-56,acc,34.0,34.0
57,238,2013,11,-11.0,-13.0,-12.0,-11.5,-11.0,-10.5,-12.5,-13.0,-17,sec,-11.75,-13.0
2509,2294,2013,11,15.0,16.5,16.0,,,16.0,,,-24,big-ten,16.0,16.0
66,2628,2013,11,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,-4,big-12,7.0,7.0
70,295,2013,11,,,14.0,,,,,,-21,independent,14.0,14.0
135,213,2013,11,-3.0,-2.5,-3.0,-2.0,-3.0,,-3.0,-3.0,14,big-ten,-3.0,-3.0
84,356,2013,11,-9.0,-9.5,-9.5,-10.0,-9.5,-10.0,-9.5,-10.0,17,big-ten,-9.5,-9.5
239,201,2013,11,-16.5,-17.0,-16.5,-16.5,-16.0,-16.0,,,29,big-12,-16.5,-16.5
275,252,2013,11,-9.0,-9.0,-9.0,-9.5,-9.5,-9.5,-9.5,-9.0,10,big-ten,-9.25,-9.5
2393,2229,2013,11,,-19.5,-19.5,-20.0,,-19.5,,,48,cusa,-19.5,-19.5
309,2653,2013,11,-13.5,-13.5,-14.0,-13.5,-14.0,-14.0,-14.0,-14.0,5,sun-belt,-14.0,-14.0
276,5,2013,11,,-24.0,-24.0,-24.0,,-25.0,,,42,cusa,-24.0,-24.0
2199,2711,2013,11,3.0,3.0,3.0,2.5,,2.5,2.5,3.0,3,mac,3.0,3.0
153,258,2013,11,-12.0,-13.0,-12.5,-12.5,-13.0,-12.0,-12.5,-12.0,31,acc,-12.5,-12.5
130,158,2013,11,-6.0,-5.5,-6.0,-6.0,-6.5,-6.0,-6.0,-6.0,-4,big-ten,-6.0,-6.0
2050,2117,2013,11,,-21.0,-20.5,-21.0,,-21.0,,,20,mac,-21.0,-21.0
151,202,2013,11,,-16.0,-16.0,-16.5,,-16.0,,,34,cusa,-16.0,-16.0
2636,2655,2013,11,-9.5,-8.5,-8.5,-9.5,,-8.5,-9.5,-8.5,3,cusa,-8.5,-8.5
197,2305,2013,11,,,-31.5,,,,,,36,big-12,-31.5,-31.5
2641,2306,2013,11,-3.0,-2.5,-2.5,-2.5,-2.5,-3.0,-2.5,-3.0,-23,big-12,-2.5,-2.5
2132,2567,2013,11,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,3,american,-7.0,-7.0
2426,62,2013,11,-16.5,-17.0,-17.0,-16.5,,-17.0,,,14,independent,-17.0,-17.0
