HomeID,VisID,Season,Week,Spread_Mirage,Spread_Pinnacle,Spread_Sportsbet,Spread_Westgate,Spread_Station,Spread_SIA,Spread_SBG,Spread_BetUS,target_margin,Conf,SpreadMed,SpreadMode
96,193,2013,2,,-17.5,-18.0,-17.5,,-18.0,,,34,sec,-17.75,-18.0
2229,2116,2013,2,,24.0,24.5,24.0,,24.0,,,-38,cusa,24.0,24.0
97,2198,2013,2,,,-40.5,,,,,,37,american,-40.5,-40.5
99,5,2013,2,,,-34.5,,,,,,39,sec,-34.5,-34.5
103,154,2013,2,-2.5,-3.0,-3.0,-2.5,-2.5,-2.5,-2.5,-3.0,14,acc,-2.5,-2.5
2050,349,2013,2,-10.5,-10.0,-10.0,-10.0,,-9.5,-10.0,-9.5,26,mac,-10.0,-10.0
201,277,2013,2,,-21.0,-21.0,-21.0,,-21.0,,,9,big-12,-21.0,-21.0
145,2546,2013,2,,,-49.5,,,,,,18,sec,-49.5,-49.5
152,257,2013,2,,,-23.5,,,,,,2,acc,-23.5,-23.5
235,150,2013,2,4.0,3.5,3.5,3.5,4.0,4.0,3.5,3.0,-14,american,3.5,3.5
218,248,2013,2,2.5,3.0,3.0,2.5,3.0,3.0,3.0,3.0,-9,american,3.0,3.0
213,2199,2013,2,,-28.0,-28.0,-28.0,,-28.0,,,38,big-ten,-28.0,-28.0
164,2450,2013,2,,,-40.5,,,,,,38,american,-40.5,-40.5
194,21,2013,2,,-28.0,-28.0,,,-28.0,,,35,big-ten,-28.0,-28.0
239,2084,2013,2,,-28.5,-28.5,,,,,,57,big-12,-28.5,-28.5
238,2046,2013,2,,,-47.5,,,,,,35,sec,-47.5,-47.5
2348,2320,2013,2,,,-28.5,,,,,,13,cusa,-28.5,-28.5
202,36,2013,2,-14.0,-13.5,-14.0,-14.0,-13.5,-13.5,-14.0,-14.0,3,cusa,-14.0,-14.0
228,2569,2013,2,,,-51.5,,,,,,39,acc,-51.5,-51.5
245,2534,2013,2,,,-35.0,,,,,,37,sec,-35.0,-35.0
254,2692,2013,2,,,-27.5,,,,,,63,pac-12,-27.5,-27.5
275,2635,2013,2,,,-44.5,,,,,,48,big-ten,-44.5,-44.5
276,2241,2013,2,,,-42.0,,,,,,55,cusa,-42.0,-42.0
2711,2447,2013,2,,,-29.5,,,,,,-4,mac,-29.5,-29.5
2655,6,2013,2,-5.5,-4.5,-4.5,-4.5,,-5.0,-4.5,-4.5,-2,cusa,-4.5,-4.5
326,2504,2013,2,,,-31.0,,,,,,25,sun-belt,-31.0,-31.0
2247,236,2013,2,,,5.0,,,,,,-28,sun-belt,5.0,5.0
344,2016,2013,2,,,-41.5,,,,,,44,sec,-41.5,-41.5
2006,256,2013,2,,,-3.0,,,,,-3.0,2,mac,-3.0,-3.0
2117,160,2013,2,,,-7.0,,,,,-7.0,3,mac,-7.0,-7.0
2294,2623,2013,2,,,-26.5,,,,,,14,big-ten,-26.5,-26.5
2305,233,2013,2,,,-28.5,,,,,,17,big-12,-28.5,-28.5
2653,2542,2013,2,,,-51.5,,,,,,63,sun-belt,-51.5,-51.5
2433,2755,2013,2,,,-47.5,,,,,,38,sun-belt,-47.5,-47.5
2628,2545,2013,2,,,-40.5,,,,,,21,big-12,-40.5,-40.5
2641,2617,2013,2,,,-35.5,,,,,,48,big-12,-35.5,-35.5
245,333,2013,3,9.5,8.5,9.5,9.0,8.5,9.0,8.0,8.0,-7,sec,8.75,8.0
2,344,2013,3,-5.5,-6.5,-6.5,-6.5,-6.5,-6.0,-6.0,-6.5,4,sec,-6.5,-6.5
58,2226,2013,3,,-12.0,-12.0,-12.5,,-12.5,-12.0,-12.0,-18,american,-12.0,-12.0
2132,2466,2013,3,,,-30.0,,,,,,57,american,-30.0,-30.0
8,2572,2013,3,,-24.5,-25.0,-25.0,,,,,21,sec,-25.0,-25.0
6,98,2013,3,7.0,7.0,7.0,7.0,,6.5,7.0,7.0,7,sun-belt,7.0,7.0
265,253,2013,3,,,-21.0,,,,,,38,pac-12,-21.0,-21.0
99,2309,2013,3,,,-36.0,,,,,,32,sec,-36.0,-36.0
356,264,2013,3,10.5,10.5,10.5,10.5,11.0,10.5,10.5,10.5,-10,big-ten,10.5,10.5
52,2440,2013,3,,,-36.0,,,,,,55,acc,-36.0,-36.0
158,26,2013,3,-1.5,-1.5,0.0,-1.0,-2.0,,0.0,-1.0,-20,big-ten,-1.0,-1.5
25,194,2013,3,,12.5,13.0,13.5,,13.0,12.5,12.5,-18,pac-12,12.75,12.5
30,103,2013,3,-15.0,-14.5,-15.5,-14.5,-14.5,-14.5,-14.5,,28,pac-12,-14.5,-14.5
36,13,2013,3,,,,,,,,,17,mwc,,
68,2005,2013,3,,-23.0,-23.0,-23.0,,-23.0,,,22,mwc,-23.0,-23.0
96,97,2013,3,13.0,12.0,12.0,13.5,14.0,13.5,,,-14,sec,13.25,12.0
41,120,2013,3,5.5,4.5,4.5,4.5,5.5,6.0,4.5,4.5,-11,american,4.5,4.5
2393,235,2013,3,-7.5,-8.0,-8.0,-8.0,,-8.0,-8.0,-8.0,2,cusa,-8.0,-8.0
2229,2065,2013,3,,,3.0,,,,,3.0,-21,cusa,3.0,3.0
2579,238,2013,3,-12.0,-10.5,-11.0,-12.0,-12.5,-12.5,-11.0,-10.5,10,sec,-11.5,-12.5
2483,2633,2013,3,,-28.0,-28.5,,,-28.0,,,45,pac-12,-28.0,-28.0
151,259,2013,3,8.0,8.0,8.0,7.5,7.5,8.5,8.0,8.0,-5,cusa,8.0,8.0
66,2294,2013,3,,0.0,0.0,0.0,1.5,0.0,0.0,0.0,-6,big-12,0.0,0.0
2641,2628,2013,3,3.5,3.0,2.5,3.0,3.0,3.0,3.0,3.0,10,big-12,3.0,3.0
70,2459,2013,3,,30.0,30.0,,,,,,-10,independent,30.0,30.0
84,189,2013,3,-2.5,-2.5,-2.5,-2.5,-1.5,-2.5,-2.5,-2.5,32,big-ten,-2.5,-2.5
213,2116,2013,3,-4.5,-4.5,-4.5,-4.5,-5.0,-4.5,-4.5,-4.5,-3,big-ten,-4.5,-4.5
2032,2653,2013,3,-6.5,-6.0,-6.0,-6.5,-6.5,-7.0,-7.0,-6.0,7,sun-belt,-6.5,-6.5
130,2006,2013,3,,,-35.5,,,,,,4,big-ten,-35.5,-35.5
127,2754,2013,3,,,-22.5,,,,,,38,big-ten,-22.5,-22.5
135,2710,2013,3,,,-26.5,,,,,,17,big-ten,-26.5,-26.5
150,59,2013,3,9.0,8.5,8.5,9.0,9.0,9.0,9.0,9.0,-24,acc,9.0,9.0
201,202,2013,3,,-23.0,-23.0,-23.5,,,,,31,big-12,-23.0,-23.0
154,2433,2013,3,-2.5,-1.5,-1.5,-2.0,-2.0,-1.5,-1.5,-1.5,-2,acc,-1.5,-1.5
164,2199,2013,3,,-28.0,-28.0,,,,,,18,american,-28.0,-28.0
2348,2655,2013,3,-7.5,-7.0,-7.0,-7.5,-7.0,-7.0,-7.0,-7.0,-9,cusa,-7.0,-7.0
183,2681,2013,3,,,-29.5,,,,,,54,acc,-29.5,-29.5
2306,113,2013,3,,,-37.5,,,,,,30,big-12,-37.5,-37.5
242,2305,2013,3,-6.0,-6.0,-6.0,-6.0,-6.5,-6.5,-6.0,-6.0,9,cusa,-6.0,-6.0
197,2320,2013,3,,,-47.0,,,,,,56,big-12,-47.0,-47.0
2649,331,2013,3,,,-7.5,,,,,-7.5,12,mac,-7.5,-7.5
218,2230,2013,3,,,-20.5,,,,,,-1,american,-20.5,-20.5
221,167,2013,3,,-21.5,-21.5,-21.5,,,,,22,acc,-21.5,-21.5
249,2050,2013,3,3.0,3.0,3.0,3.5,3.5,3.0,3.0,3.0,7,cusa,3.0,3.0
349,24,2013,3,,,30.5,,,,,,-14,independent,30.5,30.5
277,2247,2013,3,,,-41.5,,,,,,34,big-12,-41.5,-41.5
309,2447,2013,3,,,-26.0,,,,,,63,sun-belt,-26.0,-26.0
2084,2619,2013,3,,,-12.5,,,,,-12.5,3,mac,-12.5,-12.5
2426,48,2013,3,,,-17.0,,,,,,44,independent,-17.0,-17.0
2751,2458,2013,3,,,-27.5,,,,,,28,mwc,-27.5,-27.5
235,2032,2013,4,4.0,3.5,3.5,3.5,4.0,4.0,3.5,3.5,24,american,3.5,3.5
2226,2393,2013,4,3.0,3.0,3.0,3.0,3.5,3.0,3.0,3.0,-7,cusa,3.0,3.0
5,2466,2013,4,,,-20.5,,,,,,24,cusa,-20.5,-20.5
213,2309,2013,4,,-23.5,-23.5,-24.0,,-23.5,,,34,big-ten,-23.5,-23.5
99,2,2013,4,,-17.5,-17.5,-17.0,,-17.5,,,14,sec,-17.5,-17.5
2006,309,2013,4,7.0,7.5,7.5,7.5,7.5,7.0,7.5,7.5,-5,mac,7.5,7.5
21,204,2013,4,7.5,7.0,7.0,7.0,7.5,7.0,7.0,7.0,-4,mwc,7.0,7.0
2459,2197,2013,4,,,-14.0,,,,,-14.0,4,mac,-14.0,-14.0
30,328,2013,4,-6.5,-6.5,-7.0,-7.0,-7.0,-7.0,-6.5,-7.0,3,pac-12,-7.0,-7.0
24,9,2013,4,-7.0,-6.5,-7.0,-7.0,-7.0,-7.0,-6.5,-7.0,14,pac-12,-7.0,-7.0
135,23,2013,4,-3.5,-4.0,-4.0,-4.0,-3.0,-4.0,-4.0,-4.0,19,big-ten,-4.0,-4.0
52,2065,2013,4,,,-40.0,,,,,,48,acc,-40.0,-40.0
164,8,2013,4,,-1.5,-1.0,-1.0,,-2.0,-1.5,-1.0,4,american,-1.25,-1.0
113,238,2013,4,,29.0,29.5,,,,,,-17,mac,29.25,29.0
57,2633,2013,4,,-16.0,-16.5,-16.5,,-15.5,,,14,sec,-16.25,-16.5
2117,2649,2013,4,13.0,13.5,13.5,13.5,,13.5,13.5,13.5,-21,mac,13.5,13.5
193,2132,2013,4,,24.5,24.5,25.0,,24.0,,,-14,mac,24.5,24.5
59,153,2013,4,-6.5,-6.5,-7.0,-7.0,-7.0,-7.0,-7.0,-6.5,8,acc,-7.0,-7.0
150,221,2013,4,4.0,4.5,4.5,4.5,3.5,4.5,4.5,4.5,-3,acc,4.5,4.5
61,249,2013,4,,,-34.0,,,-33.0,,,24,sec,-33.5,-34.0
2641,326,2013,4,,-27.0,-27.0,,,,,,26,big-12,-27.0,-27.0
87,127,2013,4,-4.5,-4.0,-4.0,-4.0,-4.0,-4.5,-4.0,-4.0,4,independent,-4.0,-4.0
77,311,2013,4,,,-29.0,,,,,,14,big-ten,-29.0,-29.0
275,2509,2013,4,,-21.5,-22.0,-22.5,,-21.5,,,31,big-ten,-21.75,-21.5
97,2229,2013,4,,,-41.0,,,,,,72,american,-41.0,-41.0
98,2415,2013,4,,,-35.0,,,,,,41,sun-belt,-35.0,-35.0
344,2653,2013,4,-13.0,-13.5,-13.0,-13.5,,-13.5,,-13.0,55,sec,-13.25,-13.5
349,154,2013,4,2.5,2.5,2.5,2.5,2.5,1.5,2.5,2.5,-14,independent,2.5,2.5
2294,2711,2013,4,,-16.5,-16.5,-16.5,,-16.5,,,56,big-ten,-16.5,-16.5
152,228,2013,4,13.0,12.5,12.5,13.0,13.5,14.5,13.0,12.5,-12,acc,13.0,12.5
120,277,2013,4,-4.0,-3.5,-3.5,-4.0,-4.5,-4.0,-3.5,-3.5,37,acc,-3.75,-3.5
189,93,2013,4,,,-26.0,,,,,,41,mac,-26.0,-26.0
2305,2348,2013,4,-10.0,-10.0,-10.0,-10.0,-10.5,-10.0,-10.0,-10.5,3,big-12,-10.0,-10.0
239,2433,2013,4,,-30.0,-30.5,,,,,,63,big-12,-30.25,-30.5
158,2571,2013,4,,,-21.0,,,,,,39,big-ten,-21.0,-21.0
242,248,2013,4,-3.0,-3.0,-3.5,-3.0,-3.0,-3.5,-3.5,-3.5,-5,cusa,-3.25,-3.5
183,2655,2013,4,-17.5,-17.5,-17.5,-17.5,,-17.5,,,35,acc,-17.5,-17.5
194,50,2013,4,,,-52.0,,,,,,76,big-ten,-52.0,-52.0
195,2046,2013,4,,,-36.5,,,,,,38,mac,-36.5,-36.5
333,36,2013,4,,,-39.5,,,,,,25,sec,-39.5,-39.5
259,276,2013,4,-9.5,-8.5,-8.0,-8.5,-9.5,-8.0,-8.0,-8.5,8,acc,-8.5,-8.5
245,2567,2013,4,,-27.5,-27.5,,,,,,29,sec,-27.5,-27.5
2199,2050,2013,4,10.0,10.0,10.0,10.5,,10.0,10.0,10.0,-31,mac,10.0,10.0
278,68,2013,4,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,1,mwc,-3.5,-3.5
258,2678,2013,4,,,-44.5,,,,,,49,acc,-44.5,-44.5
264,304,2013,4,,,-50.5,,,,,,56,pac-12,-50.5,-50.5
2247,55,2013,4,,,10.5,,,,,10.5,-6,sun-belt,10.5,10.5
2390,2542,2013,4,,,-58.0,,,,,,70,acc,-58.0,-58.0
333,145,2013,5,,-14.0,-14.0,-14.0,,-14.0,-13.5,-14.0,25,sec,-14.0,-14.0
142,2032,2013,5,,-23.0,-23.0,-22.5,,-22.0,,,22,sec,-22.75,-23.0
242,2226,2013,5,-14.0,-14.5,-14.5,-14.0,-14.0,-14.5,-14.0,-14.5,4,cusa,-14.25,-14.5
252,2393,2013,5,,-23.5,-23.5,-23.5,,-23.5,,,27,independent,-23.5,-23.5
2711,2309,2013,5,,2.5,2.5,2.5,,2.5,2.5,2.5,-18,mac,2.5,2.5
8,245,2013,5,,13.5,13.5,13.5,,14.0,13.5,13.5,-12,sec,13.5,13.5
2116,2579,2013,5,6.5,7.0,7.0,6.5,6.5,7.0,6.5,7.0,-3,american,6.75,6.5
23,328,2013,5,10.0,10.0,10.0,10.5,10.0,10.0,10.0,10.5,-28,mwc,10.0,10.0
98,2426,2013,5,3.5,3.5,3.5,4.0,4.0,3.5,3.5,4.0,12,sun-belt,3.5,3.5
326,2751,2013,5,11.0,10.5,10.5,10.5,,11.0,10.5,10.5,21,sun-belt,10.5,10.5
264,12,2013,5,-9.5,-8.5,-8.5,-9.5,-9.5,-9.5,-8.5,-8.5,18,pac-12,-9.0,-9.5
204,38,2013,5,-12.0,-12.0,-11.5,-12.0,-12.0,-12.5,-11.5,-11.5,27,pac-12,-12.0,-12.0
36,2638,2013,5,-13.5,-14.0,-13.5,-14.0,,,-13.5,-14.0,17,mwc,-13.75,-14.0
103,52,2013,5,,23.5,24.0,24.0,,24.0,,,-14,acc,24.0,24.0
2050,2649,2013,5,,-1.5,-1.5,,,-2.0,-1.5,,7,mac,-1.5,-1.5
58,2390,2013,5,,17.5,17.5,18.0,,17.5,,,-28,american,17.5,17.5
59,259,2013,5,-7.5,-7.0,-7.5,-7.0,-7.0,-7.0,-7.0,-7.0,-7,acc,-7.0,-7.0
61,99,2013,5,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,3,sec,-3.0,-3.0
277,197,2013,5,,19.5,19.5,20.0,,19.5,,,9,big-12,19.5,19.5
135,2294,2013,5,,2.5,2.5,2.5,2.5,2.5,2.5,3.0,-16,big-ten,2.5,2.5
70,218,2013,5,7.5,7.5,7.5,7.5,,7.5,7.5,7.5,2,independent,7.5,7.5
2509,2459,2013,5,4.0,3.5,3.5,4.0,4.0,3.5,4.0,4.0,-31,big-ten,4.0,4.0
87,201,2013,5,3.5,3.5,3.5,3.5,4.0,3.5,3.5,3.5,-14,independent,3.5,3.5
96,57,2013,5,11.0,11.0,11.0,11.5,12.5,12.0,11.0,11.0,-17,sec,11.0,11.0
356,193,2013,5,,-27.5,-28.0,-28.0,,-27.5,,,36,big-ten,-27.75,-28.0
150,2653,2013,5,-13.0,-13.5,-13.5,-13.0,,-13.5,,-13.5,7,acc,-13.5,-13.5
238,5,2013,5,,-20.0,-20.0,-20.5,,-20.0,,,28,sec,-20.0,-20.0
228,154,2013,5,,-28.5,-28.5,,,,,,49,acc,-28.5,-28.5
2348,349,2013,5,-3.5,-3.5,-3.5,-3.0,-3.0,-3.5,-3.5,-3.5,-19,cusa,-3.5,-3.5
189,2006,2013,5,,-14.0,-14.5,-14.5,,-14.0,,,17,mac,-14.25,-14.5
221,258,2013,5,-6.0,-6.0,-6.0,-5.5,-5.5,-6.0,-6.0,-6.0,11,acc,-6.0,-6.0
152,2117,2013,5,,-24.0,-23.5,-23.5,,-23.0,,,34,acc,-23.5,-23.5
153,151,2013,5,-13.0,-12.5,-12.5,-12.5,,-12.5,-12.5,-12.5,-24,acc,-12.5,-12.5
2636,248,2013,5,,-3.0,-3.0,-2.5,-2.5,-1.5,-2.5,-3.0,-31,cusa,-2.5,-3.0
2433,2655,2013,5,-12.5,-11.5,-11.5,-12.5,,-12.5,-12.5,-11.5,-17,sun-belt,-12.5,-12.5
202,66,2013,5,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-17,cusa,-3.0,-3.0
2628,2567,2013,5,,-17.0,-17.0,-17.0,,-17.0,,,31,big-12,-17.0,-17.0
2633,6,2013,5,,-16.0,-16.0,-17.0,,-16.0,,,7,sec,-16.0,-16.0
2084,41,2013,5,,2.0,2.0,1.0,1.0,2.0,2.0,,29,mac,2.0,2.0
