Date, Vis Team, Rushing Yards, Rushing Attempts, Passing Yards,Passing Attempts, Passing Completions, Penalties, Penalty Yards, Fumbles Lost,Interceptions Thrown, 1st Downs, 3rd Down Attempts, 3rd Down Conversions,4th Down Attempts, 4th Down conversions, Time of Possession, Score,Home Team, Rushing Yards, Rushing Attempts, Passing Yards,Passing Attempts, Passing Completions, Penalties, Penalty Yards, Fumbles Lost,Interceptions Thrown, 1st Downs, 3rd Down Attempts, 3rd Down Conversions,4th Down Attempts, 4th Down conversions, Time of Possession, Score
2017-09-09, Charlotte, 115, 28, 58, 25, 10, 7, 50, 1, 2, 10, 15, 4, 0, 0, 1434, 7, Kansas State, 304, 51, 189, 23, 17, 5, 44, 0, 0, 28, 9, 4, 0, 0, 2166, 55
2017-09-09, Nicholls, 74, 31, 264, 25, 13, 7, 54, 1, 1, 13, 12, 3, 1, 1, 1520, 14, Texas A&M, 195, 47, 198, 36, 24, 4, 45, 0, 0, 27, 19, 10, 1, 1, 2080, 24
2017-09-09, Tulane, 191, 46, 71, 13, 8, 7, 41, 0, 0, 11, 14, 3, 4, 2, 1777, 21, Navy, 194, 52, 132, 12, 4, 0, 0, 1, 1, 15, 15, 6, 2, 1, 1823, 23
2017-09-09, FAU, 106, 35, 142, 19, 9, 8, 73, 0, 0, 9, 14, 2, 1, 0, 1286, 14, Wisconsin, 357, 54, 207, 30, 17, 1, 10, 1, 1, 29, 14, 6, 1, 0, 2314, 31
2017-09-09, Austin Peay, 160, 37, 110, 18, 11, 6, 49, 2, 1, 12, 13, 5, 3, 0, 1469, 10, Miami (OH), 138, 51, 145, 22, 11, 3, 20, 3, 0, 18, 17, 8, 4, 3, 2131, 31
2017-09-09, Pitt, 155, 45, 187, 41, 24, 6, 55, 1, 2, 24, 17, 5, 4, 3, 2300, 14, Penn State, 148, 24, 164, 28, 15, 1, 15, 0, 1, 14, 12, 4, 0, 0, 1300, 33
2017-09-09, Alabama A&M, 59, 32, 44, 21, 8, 5, 21, 0, 2, 7, 14, 2, 0, 0, 1759, 0, Vanderbilt, 174, 35, 227, 26, 19, 4, 40, 0, 0, 18, 13, 6, 1, 0, 1841, 42
2017-09-09, Marshall, 101, 25, 350, 43, 26, 9, 86, 1, 1, 18, 15, 6, 2, 1, 1743, 20, North Carolina St, 144, 33, 341, 36, 29, 3, 33, 0, 0, 23, 10, 3, 2, 1, 1857, 37
2017-09-09, E Kentucky, 62, 20, 256, 43, 31, 11, 90, 1, 1, 17, 14, 6, 1, 1, 1712, 16, Kentucky, 207, 39, 229, 24, 16, 6, 60, 0, 0, 22, 13, 6, 1, 0, 1888, 27
2017-09-09, Louisville, 312, 44, 393, 39, 25, 6, 61, 0, 0, 35, 15, 9, 3, 1, 2156, 47, UNC, 17, 23, 384, 38, 29, 5, 50, 0, 0, 20, 10, 3, 3, 1, 1444, 35
2017-09-09, Iowa, 164, 41, 333, 41, 27, 10, 84, 0, 0, 29, 15, 7, 0, 0, 2227, 44, Iowa State, 120, 26, 347, 46, 25, 2, 15, 0, 1, 22, 14, 4, 2, 2, 1373, 41
2017-09-09, Northwestern, 22, 21, 169, 33, 14, 3, 26, 1, 2, 15, 10, 1, 0, 0, 1122, 17, Duke, 233, 59, 305, 45, 29, 8, 55, 1, 1, 34, 22, 15, 0, 0, 2478, 41
2017-09-09, Villanova, 20, 30, 382, 41, 27, 5, 35, 1, 0, 19, 17, 9, 2, 0, 2044, 13, Temple, 79, 27, 274, 34, 20, 8, 59, 0, 0, 17, 14, 5, 0, 0, 1556, 16
2017-09-09, South Carolina, 172, 40, 187, 28, 18, 4, 29, 0, 0, 20, 15, 8, 0, 0, 2256, 31, Missouri, 178, 37, 245, 32, 14, 4, 24, 1, 2, 21, 14, 5, 2, 1, 1344, 13
2017-09-09, Fresno State, 58, 22, 216, 41, 26, 1, 6, 0, 1, 18, 11, 3, 0, 0, 1758, 10, Alabama, 305, 39, 192, 27, 20, 4, 30, 0, 0, 28, 10, 4, 1, 1, 1842, 41
2017-09-09, UT Martin, 219, 44, 115, 17, 10, 7, 47, 0, 1, 14, 13, 5, 1, 1, 2227, 23, Ole Miss, 54, 18, 489, 43, 32, 7, 62, 0, 1, 24, 10, 6, 0, 0, 1373, 45
2017-09-09, Gardner-Webb, 173, 52, 22, 7, 2, 2, 18, 0, 1, 12, 17, 9, 1, 0, 1838, 0, Wyoming, 65, 28, 328, 32, 22, 4, 45, 0, 0, 19, 13, 5, 1, 1, 1762, 27
2017-09-09, UNH, 145, 32, 129, 22, 13, 6, 41, 0, 0, 14, 10, 4, 1, 0, 1535, 22, Ga Southern, 233, 57, 93, 22, 11, 5, 50, 1, 1, 21, 18, 9, 3, 2, 2065, 12
2017-09-09, Abil Christian, 62, 26, 271, 45, 26, 6, 55, 0, 2, 18, 16, 5, 3, 0, 1730, 10, Colorado State, 268, 38, 337, 40, 25, 8, 88, 1, 1, 30, 10, 5, 1, 0, 1870, 38
2017-09-09, Wake Forest, 158, 52, 151, 19, 13, 5, 40, 0, 0, 15, 18, 7, 0, 0, 1993, 34, Boston College, 142, 41, 163, 41, 18, 0, 0, 1, 3, 19, 17, 6, 2, 0, 1607, 10
2017-09-09, Indiana, 121, 41, 197, 30, 19, 7, 78, 0, 1, 19, 15, 4, 2, 1, 1507, 34, UVA, 55, 25, 259, 66, 39, 5, 26, 0, 0, 22, 24, 10, 3, 1, 2093, 17
2017-09-09, Georgia, 185, 43, 141, 29, 16, 12, 126, 1, 1, 16, 18, 4, 0, 0, 1962, 20, Notre Dame, 55, 37, 211, 39, 19, 8, 63, 2, 0, 18, 17, 3, 1, 1, 1638, 19
2017-09-09, Miss St, 327, 40, 132, 20, 13, 5, 39, 0, 1, 21, 10, 5, 1, 0, 1432, 57, LA Tech, 152, 50, 163, 30, 13, 3, 28, 2, 1, 20, 15, 4, 2, 1, 2168, 21
2017-09-09, Hawaii, 281, 42, 234, 39, 24, 8, 80, 0, 1, 25, 16, 8, 3, 0, 2165, 23, UCLA, 132, 26, 373, 29, 24, 10, 83, 0, 0, 25, 9, 7, 0, 0, 1435, 56
2017-09-09, E Illinois, 60, 45, 127, 32, 14, 8, 75, 1, 2, 16, 17, 5, 1, 0, 1824, 10, N Illinois, 230, 47, 269, 35, 24, 15, 194, 2, 1, 26, 17, 10, 0, 0, 1776, 38
2017-09-09, Buffalo, 119, 23, 193, 16, 9, 3, 25, 2, 0, 11, 8, 3, 0, 0, 1545, 17, Army, 322, 66, 17, 8, 2, 5, 44, 0, 0, 19, 16, 7, 4, 3, 2055, 21
2017-09-09, LA-Lafayette, 287, 41, 309, 34, 21, 7, 64, 0, 2, 27, 12, 7, 3, 1, 1648, 42, Tulsa, 424, 72, 243, 20, 14, 5, 46, 1, 0, 33, 15, 8, 3, 3, 1952, 66
2017-09-09, Howard, 206, 48, 226, 23, 10, 13, 114, 1, 1, 19, 13, 3, 3, 2, 1576, 31, Kent State, 294, 53, 105, 16, 8, 13, 132, 2, 0, 17, 15, 8, 1, 0, 2024, 38
2017-09-09, Indiana State, 122, 38, 93, 19, 9, 5, 45, 0, 0, 13, 11, 0, 2, 1, 1853, 7, Tennessee, 160, 37, 235, 30, 17, 6, 53, 1, 1, 24, 13, 7, 0, 0, 1747, 42
2017-09-09, Delaware, 107, 46, 116, 17, 8, 11, 84, 1, 1, 12, 18, 5, 0, 0, 2207, 0, VT, 81, 28, 222, 29, 16, 2, 10, 1, 0, 15, 11, 3, 0, 0, 1393, 27
2017-09-09, Mid Tennessee, 94, 33, 269, 36, 22, 9, 113, 2, 1, 20, 12, 3, 1, 0, 1596, 30, Syracuse, 126, 49, 182, 44, 27, 4, 40, 1, 1, 25, 22, 8, 6, 3, 2004, 23
2017-09-09, Southern, 62, 26, 78, 26, 10, 8, 68, 1, 2, 7, 12, 0, 1, 0, 1462, 0, Southern Miss, 197, 44, 280, 32, 20, 5, 35, 2, 0, 27, 13, 6, 1, 0, 2138, 45
2017-09-09, Alabama St., 85, 32, 80, 28, 15, 10, 74, 0, 0, 14, 16, 4, 2, 1, 1893, 7, Troy, 251, 35, 354, 42, 33, 10, 110, 0, 1, 32, 11, 6, 1, 0, 1707, 34
2017-09-09, Auburn, 38, 42, 79, 24, 13, 5, 43, 0, 0, 13, 18, 6, 2, 1, 1945, 6, Clemson, 99, 36, 185, 31, 20, 8, 60, 2, 0, 18, 16, 9, 0, 0, 1655, 14
2017-09-10, Minnesota, 253, 58, 158, 8, 7, 6, 70, 1, 0, 21, 13, 9, 0, 0, 2296, 48, Oregon State, 80, 26, 145, 29, 17, 7, 91, 3, 0, 14, 11, 3, 1, 1, 1304, 14
2017-09-10, Stanford, 170, 26, 172, 28, 15, 7, 35, 0, 0, 16, 12, 6, 1, 0, 1525, 24, USC, 307, 48, 316, 26, 21, 8, 90, 0, 2, 28, 12, 10, 0, 0, 2075, 42
2017-09-10, San Diego State, 279, 43, 73, 18, 9, 12, 95, 0, 0, 14, 15, 7, 1, 0, 1903, 30, Arizona State, 44, 31, 298, 33, 20, 5, 50, 1, 0, 15, 15, 7, 2, 0, 1697, 20
2017-09-10, UTSA, 220, 45, 155, 20, 15, 10, 75, 1, 0, 20, 16, 7, 1, 0, 2332, 17, Baylor, 137, 31, 137, 27, 11, 10, 98, 0, 1, 14, 12, 2, 3, 1, 1268, 10
2017-09-10, Rice, 306, 49, 131, 18, 10, 4, 31, 1, 0, 22, 10, 4, 1, 0, 2062, 31, UTEP, 26, 24, 203, 33, 18, 2, 15, 1, 0, 12, 14, 4, 3, 3, 1538, 14
2017-09-10, Boise State, 164, 44, 237, 28, 19, 5, 34, 3, 1, 19, 14, 5, 0, 0, 1732, 44, Washington St, 22, 27, 433, 67, 49, 5, 55, 1, 2, 25, 20, 9, 0, 0, 1868, 47
2017-09-10, W Kentucky, 6, 16, 238, 43, 28, 11, 100, 1, 1, 14, 12, 2, 2, 0, 1326, 7, Illinois, 193, 50, 107, 25, 14, 9, 95, 0, 1, 19, 18, 9, 0, 0, 2274, 20
2017-09-10, Utah, 116, 36, 314, 37, 28, 11, 97, 2, 0, 18, 14, 3, 2, 1, 1947, 19, BYU, 63, 24, 170, 39, 21, 4, 35, 0, 3, 13, 15, 6, 1, 0, 1653, 13
2017-09-10, New Mexico St, 99, 26, 401, 57, 34, 10, 82, 1, 1, 23, 18, 6, 1, 1, 1822, 30, New Mexico, 176, 37, 254, 38, 20, 13, 104, 2, 2, 21, 13, 2, 1, 1, 1778, 28
2017-09-10, Houston, 158, 37, 225, 32, 25, 10, 110, 0, 2, 18, 15, 6, 1, 0, 1763, 19, Arizona, 152, 39, 219, 37, 22, 4, 35, 1, 1, 21, 17, 8, 2, 1, 1837, 16
2017-09-10, Montana, 31, 33, 132, 31, 19, 4, 35, 2, 2, 10, 17, 2, 5, 3, 1777, 7, Washington, 213, 37, 293, 28, 24, 6, 50, 0, 1, 25, 8, 4, 1, 1, 1823, 63
2017-09-15, Illinois, 67, 15, 287, 40, 20, 15, 138, 0, 3, 15, 15, 6, 0, 0, 1303, 23, USF, 376, 66, 304, 32, 17, 16, 155, 0, 1, 38, 18, 12, 0, 0, 2297, 47
2017-09-15, New Mexico, 198, 51, 79, 16, 8, 0, 0, 1, 1, 18, 13, 3, 4, 2, 1984, 14, Boise State, 127, 32, 137, 19, 15, 8, 73, 0, 0, 12, 11, 4, 1, 0, 1616, 28
2017-09-15, UMass, 81, 33, 377, 39, 23, 6, 48, 1, 0, 25, 12, 4, 2, 1, 1702, 21, Temple, 119, 34, 268, 39, 24, 7, 74, 0, 0, 20, 19, 9, 1, 1, 1898, 29
2017-09-16, LSU, 133, 29, 137, 29, 13, 9, 112, 0, 0, 13, 13, 3, 2, 0, 1445, 7, Miss St, 285, 48, 180, 23, 15, 5, 49, 0, 0, 25, 13, 7, 0, 0, 2155, 37
2017-09-16, SMU, 124, 30, 339, 38, 18, 5, 53, 0, 2, 19, 14, 6, 2, 1, 1508, 36, TCU, 254, 49, 365, 30, 24, 11, 94, 3, 0, 30, 13, 8, 3, 1, 2092, 56
2017-09-16, Bowling Green, 96, 30, 256, 44, 27, 3, 15, 1, 0, 21, 17, 5, 1, 0, 1795, 7, Northwestern, 303, 43, 375, 31, 24, 4, 23, 2, 0, 30, 11, 8, 0, 0, 1805, 49
2017-09-16, Furman, 133, 47, 196, 19, 11, 1, 5, 2, 1, 16, 16, 8, 1, 0, 1844, 16, North Carolina St, 242, 39, 248, 30, 24, 5, 50, 0, 0, 25, 11, 7, 0, 0, 1756, 49
2017-09-16, Kentucky, 184, 47, 169, 26, 16, 4, 10, 1, 1, 20, 16, 9, 0, 0, 2209, 23, South Carolina, 54, 20, 304, 37, 24, 7, 45, 0, 2, 14, 12, 3, 3, 1, 1391, 13
2017-09-16, Southern Miss, 284, 48, 250, 32, 17, 12, 125, 0, 1, 23, 17, 5, 1, 1, 2017, 28, UL Monroe, 218, 37, 112, 27, 11, 5, 54, 1, 0, 15, 16, 3, 2, 1, 1583, 17
2017-09-16, Alabama A&M, 72, 26, 100, 28, 18, 4, 43, 1, 1, 11, 13, 3, 1, 1, 1852, 0, South Alabama, 158, 39, 255, 13, 9, 9, 83, 0, 0, 18, 8, 3, 1, 0, 1748, 45
2017-09-16, Idaho State, 114, 35, 269, 38, 19, 9, 80, 0, 0, 18, 18, 7, 1, 0, 1474, 30, Nevada, 218, 56, 205, 33, 19, 7, 62, 2, 1, 25, 17, 8, 5, 2, 2126, 28
2017-09-16, Oklahoma State, 104, 35, 572, 37, 26, 4, 30, 1, 1, 27, 14, 10, 1, 0, 1708, 59, Pitt, 103, 34, 288, 35, 20, 6, 50, 0, 2, 17, 15, 5, 2, 1, 1892, 21
2017-09-16, North Carolina A&T, 161, 40, 259, 26, 16, 6, 75, 1, 0, 19, 14, 6, 1, 1, 1878, 35, Charlotte, 266, 46, 170, 29, 13, 7, 60, 1, 2, 27, 14, 6, 2, 1, 1722, 31
2017-09-16, Southern, 84, 33, 65, 26, 9, 4, 25, 0, 3, 10, 13, 1, 0, 0, 1695, 17, UTSA, 167, 39, 335, 30, 24, 9, 78, 2, 2, 25, 12, 7, 0, 0, 1905, 51
2017-09-16, UNC, 254, 49, 257, 26, 16, 9, 110, 1, 0, 24, 11, 3, 0, 0, 1840, 53, Old Dominion, 102, 33, 214, 32, 14, 2, 23, 1, 1, 14, 16, 3, 2, 1, 1760, 23
2017-09-16, Oregon State, 155, 33, 199, 37, 24, 8, 80, 2, 0, 21, 17, 8, 3, 1, 1827, 23, Washington St, 60, 16, 431, 58, 42, 7, 50, 0, 0, 27, 12, 6, 2, 2, 1773, 52
2017-09-16, N Illinois, 85, 31, 128, 23, 15, 3, 25, 1, 0, 13, 13, 3, 0, 0, 1406, 21, Nebraska, 85, 36, 299, 47, 25, 5, 48, 0, 3, 18, 19, 6, 4, 2, 2194, 17
2017-09-16, Tennessee Tech, 116, 33, 239, 35, 19, 3, 30, 0, 2, 20, 14, 4, 3, 1, 1855, 13, Ball State, 228, 33, 238, 31, 23, 4, 45, 1, 2, 20, 13, 7, 1, 1, 1745, 28
2017-09-16, Colgate, 167, 38, 56, 23, 6, 3, 25, 0, 0, 18, 15, 5, 2, 2, 1601, 10, Buffalo, 302, 58, 184, 16, 9, 7, 70, 0, 0, 26, 14, 9, 2, 2, 1999, 33
2017-09-16, Baylor, 57, 27, 263, 34, 12, 11, 100, 1, 3, 9, 12, 1, 3, 0, 1263, 20, Duke, 246, 51, 184, 35, 20, 5, 54, 1, 1, 24, 18, 4, 2, 2, 2337, 34
2017-09-16, Utah State, 42, 31, 225, 37, 15, 4, 39, 0, 1, 11, 18, 5, 2, 1, 1440, 10, Wake Forest, 291, 59, 297, 27, 16, 8, 62, 0, 0, 26, 19, 9, 1, 0, 2160, 46
2017-09-16, Mercer, 100, 35, 146, 32, 20, 2, 30, 0, 0, 12, 18, 6, 3, 1, 1928, 10, Auburn, 146, 43, 364, 37, 32, 6, 65, 4, 1, 26, 17, 12, 0, 0, 1672, 24
2017-09-16, Colorado State, 144, 40, 247, 38, 21, 3, 14, 0, 2, 22, 18, 10, 2, 1, 2033, 23, Alabama, 239, 39, 248, 21, 13, 4, 45, 0, 0, 23, 12, 7, 0, 0, 1567, 41
2017-09-16, Air Force, 168, 49, 64, 9, 1, 3, 29, 0, 1, 15, 13, 3, 1, 1, 1825, 13, Michigan, 190, 42, 169, 23, 14, 7, 72, 1, 0, 17, 14, 5, 1, 1, 1775, 29
2017-09-16, LA-Lafayette, 93, 29, 216, 44, 28, 4, 25, 2, 3, 17, 15, 4, 1, 1, 1750, 21, Texas A&M, 179, 40, 301, 34, 21, 3, 17, 1, 1, 27, 13, 5, 1, 0, 1850, 45
2017-09-16, Purdue, 205, 50, 272, 34, 26, 3, 25, 0, 1, 26, 17, 8, 3, 2, 2623, 35, Missouri, 70, 24, 133, 28, 12, 6, 46, 1, 2, 10, 11, 2, 0, 0, 977, 3
2017-09-16, Mid Tennessee, 46, 15, 184, 42, 25, 6, 45, 0, 2, 11, 14, 3, 1, 0, 1503, 3, Minnesota, 221, 47, 122, 18, 11, 3, 22, 0, 0, 18, 12, 3, 2, 2, 2097, 34
2017-09-16, Kansas, 108, 32, 343, 47, 30, 7, 50, 0, 1, 23, 16, 7, 4, 3, 1642, 30, Ohio, 196, 42, 254, 22, 16, 7, 61, 0, 1, 22, 9, 5, 0, 0, 1958, 42
2017-09-16, N Colorado, 71, 31, 202, 37, 20, 7, 60, 1, 1, 18, 14, 1, 0, 0, 1714, 21, Colorado, 212, 39, 357, 41, 29, 14, 114, 2, 1, 30, 14, 7, 0, 0, 1886, 41
2017-09-16, Kansas State, 201, 35, 76, 28, 10, 7, 68, 0, 2, 13, 16, 4, 2, 1, 1827, 7, Vanderbilt, 65, 32, 205, 23, 14, 5, 50, 1, 0, 11, 13, 4, 1, 1, 1773, 14
2017-09-16, Tennessee, 183, 33, 259, 39, 21, 7, 54, 0, 3, 23, 16, 6, 0, 0, 1965, 20, Florida, 168, 29, 212, 28, 18, 8, 38, 2, 1, 14, 14, 7, 0, 0, 1635, 26
2017-09-16, Tulsa, 423, 68, 125, 20, 12, 9, 97, 0, 0, 29, 16, 8, 4, 3, 2062, 51, Toledo, 221, 33, 458, 33, 22, 15, 155, 0, 1, 29, 7, 3, 1, 0, 1538, 54
2017-09-16, Idaho, 170, 34, 229, 26, 16, 6, 44, 2, 1, 15, 12, 3, 0, 0, 1691, 28, W Michigan, 135, 42, 212, 31, 21, 6, 70, 1, 0, 20, 17, 8, 0, 0, 1909, 37
2017-09-16, Georgia State, 150, 49, 170, 32, 18, 3, 25, 2, 3, 21, 20, 11, 0, 0, 2327, 0, Penn State, 166, 24, 360, 29, 21, 5, 45, 0, 0, 19, 9, 4, 0, 0, 1273, 56
2017-09-16, Appalachian St, 116, 29, 167, 28, 17, 6, 57, 1, 0, 19, 11, 4, 0, 0, 1589, 20, Texas State, 125, 37, 260, 35, 23, 7, 67, 0, 1, 21, 18, 10, 0, 0, 2011, 13
2017-09-16, Tulane, 237, 62, 54, 12, 6, 2, 20, 1, 1, 20, 14, 4, 2, 2, 2227, 14, Oklahoma, 197, 32, 434, 30, 20, 4, 37, 2, 0, 24, 7, 4, 1, 0, 1373, 56
2017-09-16, Arizona, 326, 65, 175, 23, 20, 3, 20, 1, 0, 29, 15, 8, 4, 4, 2162, 63, UTEP, 17, 14, 201, 39, 18, 4, 35, 1, 1, 12, 12, 2, 2, 0, 1438, 16
2017-09-16, Delaware State, 161, 44, 140, 16, 10, 11, 85, 2, 1, 12, 13, 2, 1, 0, 2268, 16, West Virginia, 204, 35, 334, 34, 24, 6, 60, 2, 1, 23, 13, 6, 1, 1, 1332, 59
2017-09-16, UConn, 205, 41, 227, 26, 18, 1, 5, 1, 1, 23, 11, 5, 4, 1, 1614, 18, UVA, 171, 31, 455, 40, 30, 9, 109, 0, 1, 27, 12, 7, 3, 2, 1986, 38
2017-09-16, Bethune-Cookman, 61, 33, 56, 22, 9, 10, 83, 1, 1, 7, 15, 3, 0, 0, 1616, 0, FAU, 439, 58, 180, 32, 19, 8, 83, 1, 1, 32, 13, 4, 4, 2, 1984, 45
2017-09-16, Army, 259, 58, 19, 8, 2, 2, 22, 1, 0, 16, 15, 4, 4, 3, 2217, 7, OSU, 270, 32, 316, 37, 29, 5, 55, 0, 0, 30, 8, 4, 0, 0, 1383, 38
2017-09-16, LA Tech, 122, 30, 306, 39, 22, 3, 25, 0, 1, 20, 15, 7, 0, 0, 1559, 23, W Kentucky, 141, 41, 226, 35, 25, 3, 22, 0, 0, 23, 14, 6, 1, 0, 2041, 22
2017-09-16, VT, 287, 62, 388, 33, 25, 7, 69, 0, 0, 34, 15, 9, 1, 1, 2353, 64, ECU, 40, 31, 241, 30, 11, 6, 40, 2, 1, 12, 15, 4, 1, 1, 1247, 17
2017-09-16, Cent Michigan, 105, 34, 277, 46, 23, 5, 38, 1, 2, 22, 16, 3, 2, 1, 1814, 17, Syracuse, 300, 44, 279, 35, 19, 9, 104, 2, 1, 18, 19, 7, 1, 1, 1786, 41
2017-09-16, Iowa State, 191, 37, 317, 33, 24, 7, 72, 0, 0, 23, 13, 6, 1, 0, 1912, 41, Akron, 38, 24, 293, 44, 27, 7, 79, 1, 2, 19, 18, 11, 0, 0, 1688, 14
2017-09-16, North Texas, 112, 17, 193, 29, 18, 13, 119, 1, 1, 17, 6, 0, 0, 0, 1155, 14, Iowa, 238, 59, 197, 27, 16, 6, 63, 2, 0, 28, 18, 11, 5, 4, 2445, 31
2017-09-16, Samford, 22, 23, 227, 35, 26, 3, 17, 1, 0, 16, 11, 4, 1, 0, 1489, 14, Georgia, 284, 54, 175, 15, 9, 3, 25, 1, 0, 22, 15, 9, 3, 1, 2111, 42
2017-09-16, Notre Dame, 515, 51, 96, 27, 11, 5, 45, 1, 1, 19, 18, 9, 1, 0, 1775, 49, Boston College, 185, 44, 215, 41, 24, 6, 35, 1, 2, 22, 17, 4, 2, 1, 1825, 20
2017-09-16, Wisconsin, 235, 49, 256, 19, 18, 6, 56, 0, 0, 28, 12, 8, 1, 1, 2409, 40, BYU, 68, 26, 111, 20, 11, 5, 33, 0, 2, 11, 12, 5, 0, 0, 1191, 6
2017-09-16, UCLA, 170, 35, 463, 56, 34, 10, 99, 1, 2, 32, 17, 8, 1, 0, 1913, 45, Memphis, 162, 37, 398, 39, 23, 11, 109, 1, 2, 26, 12, 3, 3, 2, 1687, 48
2017-09-16, Coastal Carolina, 227, 49, 100, 23, 9, 9, 75, 0, 3, 22, 15, 6, 2, 0, 2013, 23, UAB, 169, 47, 105, 15, 8, 5, 70, 2, 0, 18, 13, 5, 1, 1, 1587, 30
2017-09-16, Oregon, 307, 65, 251, 30, 18, 4, 40, 2, 1, 32, 17, 9, 2, 1, 1976, 49, Wyoming, 117, 32, 66, 25, 10, 6, 62, 1, 1, 10, 15, 4, 0, 0, 1624, 13
2017-09-16, Morgan State, 80, 37, 65, 23, 8, 7, 53, 1, 3, 6, 18, 4, 0, 0, 1589, 0, Rutgers, 326, 54, 152, 19, 13, 7, 45, 1, 0, 25, 13, 7, 2, 1, 2011, 65
2017-09-16, Kent State, 142, 44, 117, 17, 7, 8, 80, 0, 1, 14, 15, 4, 3, 1, 1814, 0, Marshall, 158, 33, 223, 43, 23, 8, 75, 0, 1, 23, 17, 9, 2, 1, 1786, 21
2017-09-17, San Jose State, 30, 37, 233, 35, 17, 6, 58, 3, 2, 16, 13, 1, 0, 0, 1473, 16, Utah, 160, 40, 341, 44, 30, 6, 50, 2, 1, 29, 14, 6, 1, 1, 2127, 54
2017-09-17, Clemson, 297, 48, 316, 33, 23, 4, 30, 0, 0, 25, 17, 9, 1, 1, 2132, 47, Louisville, 116, 27, 317, 42, 21, 4, 35, 0, 1, 21, 16, 5, 3, 2, 1468, 21
2017-09-17, Troy, 190, 38, 286, 41, 25, 9, 61, 0, 0, 26, 16, 8, 3, 1, 2049, 27, New Mexico St, 51, 17, 331, 45, 32, 6, 66, 0, 0, 18, 15, 8, 0, 0, 1551, 24
2017-09-17, Rice, 129, 35, 113, 25, 11, 2, 15, 2, 1, 14, 14, 4, 0, 0, 1683, 3, Houston, 130, 37, 354, 38, 34, 2, 10, 0, 0, 22, 15, 9, 1, 0, 1917, 38
2017-09-17, Ole Miss, 53, 29, 363, 44, 26, 16, 113, 0, 3, 19, 17, 5, 1, 0, 1627, 16, Cal, 163, 40, 236, 48, 24, 7, 90, 0, 2, 25, 22, 8, 3, 2, 1973, 27
2017-09-17, Fresno State, 119, 31, 194, 36, 21, 6, 54, 0, 1, 18, 13, 3, 1, 0, 1975, 16, Washington, 92, 30, 328, 28, 25, 4, 41, 2, 0, 21, 8, 3, 1, 0, 1625, 48
2017-09-17, Stanford, 174, 22, 80, 21, 10, 4, 20, 1, 2, 8, 11, 3, 0, 0, 1126, 17, San Diego State, 166, 49, 187, 29, 21, 6, 60, 0, 0, 21, 17, 7, 1, 0, 2474, 20
2017-09-17, Texas, 68, 35, 298, 40, 21, 10, 73, 2, 2, 17, 16, 4, 3, 2, 1634, 24, USC, 71, 37, 397, 51, 28, 8, 49, 0, 2, 24, 18, 6, 3, 0, 1966, 27
2017-09-17, Arizona State, 168, 44, 326, 41, 27, 4, 37, 1, 0, 27, 16, 7, 3, 2, 1949, 45, Texas Tech, 72, 29, 543, 50, 37, 6, 67, 1, 0, 33, 11, 6, 1, 0, 1651, 52
2017-09-17, Cincinnati, 139, 35, 222, 43, 24, 6, 56, 0, 2, 21, 19, 8, 1, 0, 1820, 21, Miami (OH), 70, 32, 221, 31, 16, 9, 77, 0, 1, 14, 14, 3, 1, 0, 1780, 17
2017-09-21, Temple, -4, 33, 89, 26, 8, 6, 51, 2, 4, 7, 15, 3, 1, 0, 1636, 7, USF, 312, 63, 96, 20, 8, 9, 70, 2, 0, 22, 16, 3, 2, 1, 1964, 43
2017-09-23, Oklahoma, 342, 40, 283, 19, 13, 10, 105, 1, 0, 20, 10, 4, 0, 0, 1733, 49, Baylor, 60, 35, 463, 50, 33, 6, 29, 1, 0, 22, 21, 9, 2, 2, 1867, 41
2017-09-23, New Mexico, 338, 59, 108, 14, 9, 6, 49, 2, 1, 25, 15, 6, 3, 1, 2561, 16, Tulsa, 155, 31, 131, 27, 13, 6, 59, 0, 1, 15, 13, 5, 2, 1, 1039, 13
2017-09-23, Miss St, 177, 37, 103, 33, 15, 4, 35, 0, 2, 15, 16, 6, 2, 1, 1721, 3, Georgia, 203, 42, 201, 12, 9, 4, 35, 1, 0, 15, 11, 5, 1, 0, 1879, 31
2017-09-23, FAU, 262, 37, 150, 29, 17, 8, 65, 0, 1, 22, 10, 3, 2, 1, 1172, 31, Buffalo, 204, 57, 254, 27, 18, 7, 52, 0, 0, 28, 16, 8, 0, 0, 2428, 34
2017-09-23, Florida, 186, 36, 209, 27, 17, 8, 72, 0, 1, 20, 14, 5, 4, 3, 1805, 28, Kentucky, 120, 32, 220, 27, 18, 7, 55, 0, 0, 21, 10, 1, 1, 1, 1795, 27
2017-09-23, Toledo, 81, 35, 344, 50, 29, 10, 77, 1, 0, 23, 23, 13, 0, 0, 2131, 30, Miami (FL), 254, 26, 333, 36, 27, 8, 75, 0, 1, 27, 9, 3, 0, 0, 1469, 52
2017-09-23, Wagner, 56, 35, 57, 16, 8, 6, 53, 1, 0, 11, 11, 2, 0, 0, 1877, 14, W Michigan, 366, 51, 165, 12, 11, 10, 92, 2, 0, 23, 10, 8, 0, 0, 1723, 49
2017-09-23, Auburn, 263, 53, 219, 21, 16, 5, 50, 0, 0, 22, 15, 7, 1, 0, 2060, 51, Missouri, 124, 30, 216, 39, 23, 7, 55, 3, 1, 21, 12, 4, 2, 0, 1540, 14
