Season,Start,Week,Away,Home,APts,HPts,AFD,AFum,AFumL,APA,API,ARA,ARY,HFD,HFum,HFumL,HPA,HPI,HRA,HRY
2015,2015-09-26 16:00:00,0,USM,NEB,28,36,19,2,1,42,0,23,11,25,2,1,35,1,39,242
2015,2015-09-26 16:00:00,0,BGSU,PUR,35,28,39,1,1,59,1,33,137,25,1,0,40,1,38,77
2015,2015-09-26 16:00:00,0,LSU,SYR,34,24,17,1,0,16,0,42,268,21,1,0,38,1,31,127
2015,2015-09-26 16:00:00,0,SOU,UGA,6,48,10,0,0,23,0,35,105,27,2,1,24,0,33,261
2015,2015-09-26 16:30:00,0,DEL,UNC,14,41,15,1,0,10,1,49,279,29,6,1,33,0,35,191
2015,2015-09-26 16:30:00,0,IND,WAKE,31,24,26,0,0,34,0,52,211,25,0,0,48,1,32,99
2015,2015-09-26 17:00:00,0,NIU,BC,14,17,10,1,1,25,1,31,72,18,2,0,14,1,63,234
2015,2015-09-26 17:30:00,0,NICH,COLO,0,48,8,2,1,22,2,34,126,33,2,1,31,0,62,358
2015,2015-09-26 18:30:00,0,FIU,LT,17,27,18,1,0,44,0,23,45,29,1,0,32,0,42,246
2015,2015-09-26 19:00:00,0,RICE,BAY,17,70,20,3,2,21,0,45,94,39,1,1,25,0,53,427
2015,2015-09-26 19:00:00,0,MD,WVU,6,45,14,1,1,36,5,29,173,37,2,1,37,1,59,304
2015,2015-09-26 19:00:00,0,UNM,WYO,38,28,15,0,0,8,0,47,302,26,1,0,42,2,30,42
2015,2015-09-26 19:30:00,0,UMASS,ND,27,62,22,1,0,48,1,29,148,30,1,0,28,1,51,457
2015,2015-09-26 19:30:00,0,NEV,BUFF,24,21,15,0,0,21,0,39,289,23,1,1,46,2,35,149
2015,2015-09-26 19:30:00,0,OKST,TEX,30,27,27,1,1,36,2,46,103,11,1,0,17,1,42,171
2015,2015-09-26 19:30:00,0,UNT,IOWA,16,62,22,1,1,43,2,45,183,23,2,2,22,0,43,210
2015,2015-09-26 19:30:00,0,WMU,OSU,12,38,20,1,0,33,1,41,169,25,2,0,36,2,34,223
2015,2015-09-26 19:30:00,0,SDSU,PSU,21,37,13,4,3,29,0,34,101,19,1,1,36,0,34,72
2015,2015-09-26 19:30:00,0,TENN,FLA,27,28,20,3,1,19,0,51,254,17,0,0,43,1,28,109
2015,2015-09-26 19:30:00,0,MRSH,KENT,36,29,17,2,1,36,2,44,126,20,1,1,34,0,55,247
2015,2015-09-26 19:30:00,0,APP,ODU,49,0,24,3,1,17,0,56,303,8,2,2,28,2,21,42
2015,2015-09-26 19:30:00,0,VT,ECU,28,35,20,0,0,35,1,42,158,19,3,1,20,1,43,182
2015,2015-09-26 19:30:00,0,M-OH,WKU,14,56,15,1,1,28,3,40,123,27,1,0,42,0,32,105
2015,2015-09-26 19:30:00,0,OHIO,MINN,24,27,18,0,0,27,0,38,151,24,6,1,31,0,36,204
2015,2015-09-26 20:00:00,0,ULM,ALA,0,34,10,0,0,43,2,31,9,17,0,0,32,1,35,137
2015,2015-09-26 20:00:00,0,MTSU,ILL,25,27,19,1,1,43,0,37,38,25,2,0,49,0,39,140
2015,2015-09-26 20:45:00,0,TCU,TTU,55,52,38,1,0,56,0,47,247,32,2,0,45,0,39,215
2015,2015-09-26 21:00:00,0,CAL,WASH,30,24,28,1,1,41,1,51,139,15,3,3,28,2,27,107
2015,2015-09-26 22:00:00,0,ARMY,EMU,58,36,29,2,2,9,1,71,556,24,1,1,39,1,25,193
2015,2015-09-26 22:00:00,0,SAM,LOU,3,45,12,2,1,30,3,27,71,25,1,0,28,2,46,288
2015,2015-09-26 23:00:00,0,AKR,ULL,35,14,22,1,0,29,1,42,220,18,2,2,37,2,28,112
2015,2015-09-26 23:00:00,0,VAN,MISS,16,27,21,0,0,42,0,43,128,30,1,0,42,2,42,151
2015,2015-09-26 23:00:00,0,FAU,CHAR,17,7,13,8,3,25,2,48,40,16,3,1,34,6,49,117
2015,2015-09-26 23:00:00,0,JMU,SMU,48,45,34,0,0,33,3,52,440,24,3,2,30,0,44,232
2015,2015-09-26 23:00:00,0,ARST,TOL,7,37,11,6,2,35,3,24,-14,29,2,0,52,1,46,169
2015,2015-09-26 23:00:00,0,TA&M,ARK,28,21,17,0,0,28,0,20,65,25,1,1,25,1,42,232
2015,2015-09-26 23:00:00,0,CSU,UTSA,33,31,25,1,0,30,0,46,171,18,0,0,18,1,34,279
2015,2015-09-26 23:30:00,0,MSST,AUB,17,9,18,1,1,41,0,21,56,25,2,0,28,1,50,201
2015,2015-09-26 23:30:00,0,MIZ,UK,13,21,24,1,0,35,0,33,111,18,2,0,27,0,38,120
2015,2015-09-27 00:00:00,0,UCLA,ARIZ,56,30,23,1,0,28,0,47,213,32,4,2,28,1,59,353
2015,2015-09-27 00:00:00,0,TXST,HOU,14,59,21,2,2,50,2,32,99,29,1,0,24,0,54,366
2015,2015-09-27 00:00:00,0,HAW,WIS,0,28,11,1,0,34,0,18,15,31,0,0,25,0,54,326
2015,2015-09-27 00:00:00,0,IW,UTEP,17,27,15,1,1,38,2,29,119,16,0,0,28,0,31,81
2015,2015-09-27 00:00:00,0,BALL,NW,19,24,17,3,1,35,0,34,181,23,3,2,31,1,57,290
2015,2015-09-27 00:00:00,0,NCST,USA,63,13,26,1,0,27,0,41,330,14,3,1,35,2,26,45
2015,2015-09-27 00:30:00,0,UTAH,ORE,62,20,24,0,0,32,0,42,273,20,2,1,30,2,40,222
2015,2015-09-27 01:00:00,0,GASO,IDHO,44,20,23,1,1,16,1,52,441,20,0,0,36,2,34,111
2015,2015-09-27 01:00:00,0,IDST,UNLV,8,80,20,4,2,46,4,30,91,25,1,0,15,0,54,517
2015,2015-09-27 02:30:00,0,USC,ASU,42,14,18,2,1,34,1,32,76,26,3,3,44,1,35,182
2015,2015-09-27 02:30:00,0,FRES,SJSU,23,49,13,2,0,33,1,29,88,33,1,1,23,0,58,291
2015,2015-10-01 23:30:00,0,MIAMI,CIN,23,34,21,1,0,40,0,32,146,22,0,0,33,1,34,167
2015,2015-10-02 23:00:00,0,MEM,USF,24,17,20,1,0,33,0,39,120,19,0,0,26,1,43,178
2015,2015-10-02 23:00:00,0,TEM,CHAR,37,3,19,2,1,23,0,45,206,16,2,0,27,1,44,223
2015,2015-10-03 02:15:00,0,CONN,BYU,13,30,14,0,0,28,2,27,62,31,1,1,54,2,41,174
2015,2015-10-03 16:00:00,0,PITT,VT,17,13,15,4,1,15,0,46,166,12,1,0,20,3,33,9
2015,2015-10-03 16:00:00,0,PUR,MSU,21,24,16,2,2,31,1,32,165,20,1,0,19,0,47,267
2015,2015-10-03 16:00:00,0,TEX,TCU,7,50,20,1,1,28,0,51,191,31,2,0,38,0,42,228
2015,2015-10-03 16:00:00,0,MICH,MD,28,0,14,3,2,33,1,40,198,7,0,0,36,3,26,29
2015,2015-10-03 16:00:00,0,MINN,NW,0,27,11,1,1,32,1,33,74,16,2,0,19,0,51,184
2015,2015-10-03 16:00:00,0,ARMY,PSU,14,20,17,7,3,1,0,55,261,12,0,0,19,0,34,108
2015,2015-10-03 16:00:00,0,UCF,TULN,31,45,20,2,2,52,3,22,-35,17,3,1,29,0,44,170
2015,2015-10-03 16:00:00,0,IOWA,WIS,10,6,14,2,1,21,1,40,144,21,3,2,38,2,34,86
2015,2015-10-03 16:00:00,0,SC,MIZ,10,24,17,0,0,30,3,34,112,18,1,0,28,0,42,163
2015,2015-10-03 16:00:00,0,WVU,OKLA,24,44,27,2,2,32,3,54,196,16,1,1,25,1,33,107
2015,2015-10-03 16:00:00,0,KU,ISU,13,38,15,2,1,37,0,33,38,24,0,0,37,2,37,243
2015,2015-10-03 16:00:00,0,HOU,TLSA,38,24,28,2,1,38,0,56,365,23,1,1,45,1,43,130
2015,2015-10-03 16:30:00,0,LOU,NCST,20,13,20,2,0,27,0,45,203,11,2,2,28,0,30,45
2015,2015-10-03 18:00:00,0,OHIO,AKR,14,12,17,1,0,29,1,32,48,20,1,0,38,1,35,88
2015,2015-10-03 19:00:00,0,TOL,BALL,24,10,21,1,0,22,2,48,280,19,2,1,37,0,30,26
2015,2015-10-03 19:00:00,0,NIU,CMU,19,29,17,6,3,30,1,59,211,15,0,0,32,1,34,93
2015,2015-10-03 19:00:00,0,FIU,UMASS,14,24,13,0,0,34,0,29,73,29,2,2,43,0,39,132
2015,2015-10-03 19:30:00,0,ODU,MRSH,7,27,16,3,2,37,2,43,184,17,3,2,35,0,40,112
2015,2015-10-03 19:30:00,0,AFA,NAVY,11,33,15,4,3,12,1,56,204,14,0,0,10,0,51,270
2015,2015-10-03 19:30:00,0,WYO,APP,13,31,18,3,2,19,1,51,218,14,0,0,12,1,34,249
2015,2015-10-03 19:30:00,0,ALA,UGA,38,10,15,2,2,16,0,47,189,12,4,1,31,3,38,193
2015,2015-10-03 19:30:00,0,M-OH,KENT,14,20,24,1,0,51,4,36,91,13,4,1,21,0,41,214
2015,2015-10-03 19:30:00,0,FSU,WAKE,24,16,14,0,0,31,0,21,127,27,2,1,43,1,36,142
2015,2015-10-03 19:30:00,0,BC,DUKE,7,9,13,1,1,21,0,41,164,16,0,0,36,0,35,33
2015,2015-10-03 19:30:00,0,LIB,GAST,41,33,24,1,1,32,0,50,263,14,0,0,29,1,14,11
2015,2015-10-03 19:30:00,0,OSU,IND,34,27,13,4,2,27,1,34,272,21,0,0,36,0,55,176
2015,2015-10-03 19:30:00,0,BGSU,BUFF,28,22,25,2,0,29,0,42,212,34,0,0,59,1,37,152
2015,2015-10-03 19:30:00,0,WKU,RICE,49,10,24,0,0,39,0,32,80,15,4,3,30,2,34,85
2015,2015-10-03 19:30:00,0,UNC,GT,38,31,21,1,0,26,0,31,231,27,3,1,21,1,59,255
2015,2015-10-03 19:30:00,0,TTU,BAY,35,63,27,2,2,65,2,24,106,26,1,0,24,1,52,368
2015,2015-10-03 20:00:00,0,KSU,OKST,34,36,22,0,0,25,1,42,144,26,1,1,56,1,27,49
2015,2015-10-03 20:00:00,0,WSU,CAL,28,34,20,3,3,49,1,25,14,25,4,1,45,1,30,79
2015,2015-10-03 20:00:00,0,ECU,SMU,49,23,26,1,0,26,2,54,306,21,1,0,38,0,30,40
2015,2015-10-03 20:00:00,0,SJSU,AUB,21,35,22,3,2,33,2,38,182,15,4,0,10,0,48,234
2015,2015-10-03 20:02:00,0,NEB,ILL,13,14,12,2,1,31,1,34,187,17,0,0,45,0,32,131
2015,2015-10-03 23:00:00,0,GASO,ULM,51,31,26,1,0,10,1,67,455,16,1,0,36,3,26,47
2015,2015-10-03 23:00:00,0,USA,TROY,24,18,21,2,1,21,1,51,160,18,0,0,35,3,33,119
2015,2015-10-03 23:00:00,0,EMU,LSU,22,44,16,2,0,24,3,33,94,28,2,1,14,0,50,391
2015,2015-10-03 23:00:00,0,VAN,MTSU,17,13,18,1,1,31,2,41,237,18,2,2,51,0,23,34
2015,2015-10-03 23:00:00,0,UNLV,NEV,23,17,18,0,0,19,1,44,167,24,1,0,44,1,35,141
2015,2015-10-03 23:00:00,0,IDHO,ARST,35,49,19,1,0,42,3,29,172,29,4,1,25,1,53,333
2015,2015-10-03 23:00:00,0,ARK,TENN,24,20,23,0,0,24,0,49,288,19,2,0,37,0,33,133
2015,2015-10-03 23:00:00,0,CSU,USU,18,33,24,3,2,46,1,31,109,21,0,0,21,0,45,298
2015,2015-10-03 23:00:00,0,ULL,LT,14,43,18,1,1,37,2,27,149,27,2,1,33,0,35,138
2015,2015-10-03 23:00:00,0,UNT,USM,14,49,26,0,0,32,1,49,185,24,0,0,36,0,33,248
2015,2015-10-03 23:00:00,0,MISS,FLA,10,38,23,3,3,40,1,33,69,18,1,0,29,0,34,84
2015,2015-10-03 23:30:00,0,ASU,UCLA,38,23,25,2,0,44,1,46,192,17,0,0,40,1,28,62
2015,2015-10-03 23:30:00,0,EKY,UK,27,34,20,2,1,32,0,51,180,24,1,1,42,2,36,55
2015,2015-10-03 23:30:00,0,MSST,TA&M,17,30,20,2,2,34,0,34,196,23,1,0,41,0,45,194
2015,2015-10-04 00:00:00,0,UTSA,UTEP,25,6,22,2,1,32,0,48,137,14,2,1,49,4,22,59
2015,2015-10-04 00:00:00,0,NMSU,UNM,29,38,14,1,1,28,2,39,308,21,2,1,17,1,61,401
2015,2015-10-04 00:00:00,0,ND,CLEM,22,24,20,6,3,35,1,33,116,15,1,0,22,1,42,199
2015,2015-10-04 02:15:00,0,HAW,BSU,0,55,12,2,1,38,3,30,82,29,0,0,29,0,59,279
2015,2015-10-04 02:30:00,0,FRES,SDSU,7,21,6,0,0,25,0,22,12,19,1,1,12,0,60,305
2015,2015-10-04 02:30:00,0,ARIZ,STAN,17,55,16,0,0,33,0,34,118,30,2,0,23,0,46,314
2015,2015-10-04 03:05:00,0,ORE,COLO,41,24,27,1,0,21,1,60,361,18,3,2,42,1,36,77
2015,2015-10-09 00:00:00,0,SMU,HOU,28,49,21,4,3,35,0,39,151,23,2,1,18,0,48,214
2015,2015-10-09 01:00:00,0,WASH,USC,17,12,17,0,0,33,1,36,135,20,1,1,29,2,39,190
2015,2015-10-09 23:00:00,0,USM,MRSH,10,31,26,5,4,58,1,35,125,14,0,0,21,1,35,114
2015,2015-10-10 00:00:00,0,NCST,VT,13,28,17,0,0,25,1,40,157,20,1,0,29,0,36,200
2015,2015-10-10 16:00:00,0,NMSU,MISS,3,52,18,2,0,37,2,37,98,31,5,2,35,1,34,265
2015,2015-10-10 16:00:00,0,IND,PSU,7,29,14,2,0,33,1,33,79,22,1,1,40,0,32,154
2015,2015-10-10 16:00:00,0,TULN,TEM,10,49,8,5,0,30,2,27,8,23,6,2,18,0,46,122
2015,2015-10-10 16:00:00,0,ILL,IOWA,20,29,20,1,1,43,1,24,46,23,0,0,31,0,51,278
2015,2015-10-10 16:00:00,0,MTSU,WKU,28,58,22,1,1,43,1,30,123,24,3,1,37,1,40,165
2015,2015-10-10 16:00:00,0,MD,OSU,28,49,20,0,0,27,2,42,253,31,1,0,30,0,47,182
2015,2015-10-10 16:00:00,0,DUKE,ARMY,44,3,25,0,0,30,0,48,215,12,7,2,6,1,49,113
2015,2015-10-10 16:00:00,0,UTEP,FIU,12,52,13,2,0,24,1,47,155,22,1,0,22,0,31,150
2015,2015-10-10 16:00:00,0,BAY,KU,66,7,34,1,1,37,0,45,281,14,3,2,36,1,39,69
2015,2015-10-10 16:00:00,0,CMU,WMU,39,41,24,2,1,32,1,31,161,24,1,1,22,0,41,215
2015,2015-10-10 16:00:00,0,OKLA,TEX,17,24,21,1,1,28,0,37,67,20,0,0,12,0,58,313
2015,2015-10-10 16:30:00,0,UVA,PITT,19,26,16,1,0,34,1,31,139,16,4,2,24,0,35,141
2015,2015-10-10 18:00:00,0,M-OH,OHIO,3,34,12,1,0,25,4,24,87,25,0,0,40,1,37,150
2015,2015-10-10 18:00:00,0,UMASS,BGSU,38,62,30,1,1,61,1,15,30,37,0,0,45,1,46,206
2015,2015-10-10 18:30:00,0,RICE,FAU,27,26,29,2,1,35,0,50,203,19,0,0,29,0,32,142
2015,2015-10-10 19:00:00,0,WAKE,BC,3,0,5,1,1,25,1,28,33,18,4,3,20,1,54,196
2015,2015-10-10 19:00:00,0,AKR,EMU,47,21,28,0,0,22,0,53,278,20,2,2,35,1,31,161
2015,2015-10-10 19:00:00,0,KENT,TOL,7,38,13,0,0,32,1,32,123,27,1,1,33,0,46,288
2015,2015-10-10 19:30:00,0,WIS,NEB,23,21,26,0,0,50,0,34,147,13,1,1,28,0,37,196
2015,2015-10-10 19:30:00,0,GT,CLEM,24,43,12,0,0,14,1,42,71,24,2,2,33,1,41,201
2015,2015-10-10 19:30:00,0,BALL,NIU,41,59,30,0,0,53,1,35,110,35,2,1,32,0,59,273
2015,2015-10-10 19:30:00,0,SC,LSU,24,45,12,1,0,30,1,20,74,29,2,0,29,0,54,396
2015,2015-10-10 19:30:00,0,UGA,TENN,31,38,15,3,1,33,0,29,165,26,1,1,42,1,48,207
2015,2015-10-10 19:30:00,0,ISU,TTU,31,66,19,0,0,30,3,45,315,33,0,0,56,0,31,261
2015,2015-10-10 19:30:00,0,APP,GAST,37,3,24,0,0,25,1,44,207,14,1,1,39,1,21,59
2015,2015-10-10 19:30:00,0,NW,MICH,0,38,13,0,0,33,1,25,38,21,0,0,23,0,46,201
2015,2015-10-10 19:30:00,0,NAVY,ND,24,41,16,2,2,6,1,49,318,27,0,0,31,1,40,178
2015,2015-10-10 19:30:00,0,MINN,PUR,41,13,17,0,0,18,1,48,326,17,1,1,49,3,28,68
2015,2015-10-10 19:30:00,0,SYR,USF,24,45,23,3,2,34,1,33,73,26,1,1,22,0,47,281
2015,2015-10-10 19:45:00,0,CONN,UCF,40,13,20,0,0,24,0,45,170,21,1,1,50,3,14,60
2015,2015-10-10 20:00:00,0,TROY,MSST,17,45,19,2,1,36,1,46,112,12,1,0,15,0,33,125
2015,2015-10-10 20:00:00,0,ORST,ARIZ,7,44,15,0,0,35,1,31,151,27,1,0,30,0,58,368
2015,2015-10-10 21:00:00,0,PRST,UNT,66,7,27,0,0,22,0,46,368,13,1,1,41,0,31,76
2015,2015-10-10 22:00:00,0,ULM,TLSA,24,34,21,3,2,48,1,29,173,31,0,0,45,0,62,222
2015,2015-10-10 22:00:00,0,WSU,ORE,45,38,31,3,2,75,0,30,136,18,1,1,24,1,50,410
2015,2015-10-10 23:00:00,0,LT,UTSA,34,31,24,1,0,44,2,31,93,15,2,0,27,2,39,73
2015,2015-10-10 23:00:00,0,TXST,ULL,27,49,16,2,1,33,0,37,173,27,2,0,30,0,52,288
2015,2015-10-10 23:00:00,0,UNM,NEV,17,35,14,1,1,24,1,37,135,30,2,2,19,0,54,351
2015,2015-10-10 23:00:00,0,ARK,ALA,14,27,10,1,0,32,1,25,44,22,0,0,33,2,46,134
2015,2015-10-10 23:00:00,0,BSU,CSU,41,10,27,2,0,37,1,44,201,14,2,1,30,2,37,105
2015,2015-10-10 23:00:00,0,OKST,WVU,33,26,20,1,0,43,3,38,134,26,5,3,37,1,61,255
2015,2015-10-10 23:30:00,0,ECU,BYU,38,45,27,2,2,42,1,32,133,26,2,1,38,1,43,167
2015,2015-10-10 23:30:00,0,FLA,MIZ,21,3,23,0,0,33,0,44,129,12,0,0,39,2,26,106
2015,2015-10-10 23:30:00,0,TCU,KSU,52,45,22,1,0,30,2,23,242,28,1,1,33,1,48,228
2015,2015-10-11 00:00:00,0,MSU,RUTG,31,24,22,0,0,39,1,36,123,15,1,0,26,0,32,141
2015,2015-10-11 00:00:00,0,MIAMI,FSU,24,29,19,4,0,49,0,19,20,25,0,0,33,0,36,248
2015,2015-10-11 01:00:00,0,SJSU,UNLV,33,27,22,1,1,48,1,24,115,23,1,0,30,2,48,186
2015,2015-10-11 02:00:00,0,COLO,ASU,23,48,19,1,1,41,1,28,49,21,2,0,31,1,40,231
2015,2015-10-11 02:15:00,0,CAL,UTAH,24,30,25,2,1,47,5,28,127,21,2,1,26,2,51,265
2015,2015-10-11 02:26:00,0,WYO,AFA,17,31,19,3,2,29,2,35,115,16,1,1,10,1,58,299
2015,2015-10-11 02:30:00,0,USU,FRES,56,14,21,1,1,27,0,43,201,10,2,0,20,3,42,82
2015,2015-10-11 03:59:00,0,SDSU,HAW,28,14,19,3,1,15,0,57,218,14,3,1,39,2,28,53
2015,2015-10-15 23:00:00,0,AUB,UK,30,27,21,0,0,28,0,47,152,25,0,0,44,1,33,138
2015,2015-10-15 23:30:00,0,WKU,UNT,55,28,35,0,0,43,1,40,283,22,3,1,35,1,35,203
2015,2015-10-16 02:30:00,0,UCLA,STAN,35,56,19,0,0,42,2,31,181,19,1,0,16,1,48,310
2015,2015-10-17 00:00:00,0,CIN,BYU,24,38,21,3,0,31,0,46,121,22,0,0,32,1,29,197
2015,2015-10-17 01:00:00,0,HOU,TULN,42,7,24,1,0,25,1,47,239,11,0,0,33,0,32,112
2015,2015-10-17 01:00:00,0,BSU,USU,26,52,20,5,5,50,3,30,34,15,1,1,24,0,43,177
2015,2015-10-17 02:30:00,0,UNLV,FRES,28,31,20,0,0,24,0,48,188,23,1,1,31,0,38,217
2015,2015-10-17 16:00:00,0,LOU,FSU,21,41,20,1,1,35,1,30,99,24,1,0,39,0,32,133
2015,2015-10-17 16:00:00,0,TTU,KU,30,20,29,2,1,50,1,44,222,26,4,2,50,1,40,145
2015,2015-10-17 16:00:00,0,FIU,MTSU,34,42,25,1,0,51,1,30,86,22,1,1,26,1,43,200
2015,2015-10-17 16:00:00,0,BUCK,ARMY,14,21,14,0,0,33,1,21,104,18,3,1,10,2,61,263
2015,2015-10-17 16:00:00,0,TLSA,ECU,17,30,22,2,1,41,1,45,175,18,1,0,29,1,43,143
2015,2015-10-17 16:00:00,0,EMU,TOL,20,63,23,3,1,37,1,48,282,23,1,1,33,0,29,238
2015,2015-10-17 16:00:00,0,PUR,WIS,7,24,12,2,1,26,0,29,55,26,1,0,39,1,37,96
2015,2015-10-17 16:00:00,0,WMU,OHIO,49,14,23,1,0,20,0,44,430,20,1,0,40,0,30,99
2015,2015-10-17 16:00:00,0,MRSH,FAU,33,17,26,0,0,28,1,47,326,17,0,0,31,1,34,131
2015,2015-10-17 16:00:00,0,MISS,MEM,24,37,25,0,0,48,2,24,40,31,0,0,53,1,41,107
2015,2015-10-17 16:00:00,0,LT,MSST,20,45,24,0,0,41,1,32,110,28,2,0,43,0,30,93
2015,2015-10-17 16:00:00,0,IOWA,NW,40,10,24,1,0,27,1,51,294,13,2,2,43,1,26,51
2015,2015-10-17 16:00:00,0,WVU,BAY,38,62,22,0,0,39,1,44,182,34,3,0,34,0,50,304
2015,2015-10-17 16:00:00,0,USF,CONN,28,20,17,0,0,16,2,44,275,26,3,0,42,1,38,163
2015,2015-10-17 16:30:00,0,PITT,GT,31,28,21,2,0,23,0,43,200,19,3,1,15,1,40,376
2015,2015-10-17 17:00:00,0,BUFF,CMU,14,51,13,2,2,28,2,29,92,25,1,0,30,1,45,150
2015,2015-10-17 18:30:00,0,NIU,M-OH,45,12,21,2,2,26,0,37,311,17,2,1,33,1,41,153
2015,2015-10-17 19:00:00,0,AKR,BGSU,10,59,16,2,2,30,2,42,167,27,1,0,33,0,42,120
2015,2015-10-17 19:00:00,0,GAST,BALL,31,19,21,2,1,39,0,32,33,24,1,0,48,1,40,154
2015,2015-10-17 19:30:00,0,VT,MIAMI,20,30,20,2,1,27,3,35,160,20,2,0,30,0,39,99
2015,2015-10-17 19:30:00,0,CHAR,ODU,34,37,31,3,2,36,1,70,309,24,4,1,46,1,31,115
2015,2015-10-17 19:30:00,0,SYR,UVA,38,44,21,4,2,22,0,43,184,25,2,1,37,1,44,159
2015,2015-10-17 19:30:00,0,RUTG,IND,55,52,25,3,0,43,1,40,210,28,2,1,42,2,34,163
2015,2015-10-17 19:30:00,0,OKLA,KSU,55,0,30,1,0,32,0,52,232,7,0,0,22,3,31,65
2015,2015-10-17 19:30:00,0,KENT,UMASS,15,10,18,1,0,25,1,50,192,16,0,0,33,1,27,86
2015,2015-10-17 19:30:00,0,NEB,MINN,48,25,23,1,0,26,0,39,203,18,1,1,40,2,26,65
2015,2015-10-17 19:30:00,0,AFA,CSU,23,38,21,3,1,16,1,56,269,22,0,0,30,1,37,160
2015,2015-10-17 19:30:00,0,IDHO,TROY,19,16,20,1,0,37,0,37,123,22,2,2,38,2,37,143
2015,2015-10-17 19:30:00,0,MSU,MICH,27,23,20,0,0,39,0,33,58,10,2,1,25,0,33,62
2015,2015-10-17 19:30:00,0,ALA,TA&M,41,23,17,2,1,25,0,45,258,16,2,0,45,4,25,32
2015,2015-10-17 20:00:00,0,ORST,WSU,31,52,21,1,0,30,2,45,218,32,2,1,52,2,22,111
2015,2015-10-17 20:00:00,0,NEV,WYO,21,28,27,1,0,41,0,30,118,25,1,0,20,0,51,272
2015,2015-10-17 20:00:00,0,VAN,SC,10,19,20,5,2,42,3,35,155,17,2,1,29,1,37,152
2015,2015-10-17 22:00:00,0,NMSU,GASO,26,56,19,1,0,37,1,29,133,24,2,1,8,0,59,507
2015,2015-10-17 23:00:00,0,FLA,LSU,28,35,15,1,0,32,0,31,55,18,3,1,19,0,41,221
2015,2015-10-17 23:00:00,0,HAW,UNM,27,28,23,0,0,25,2,50,220,28,3,2,26,0,53,197
2015,2015-10-17 23:00:00,0,UTSA,USM,10,32,12,2,2,22,0,41,139,23,1,1,31,3,44,213
2015,2015-10-17 23:00:00,0,WAKE,UNC,14,50,16,1,1,30,0,43,113,22,0,0,26,2,33,212
2015,2015-10-17 23:00:00,0,TCU,ISU,45,21,30,1,1,34,0,41,177,24,2,2,38,0,38,115
2015,2015-10-17 23:00:00,0,APP,ULM,59,14,23,2,1,16,0,50,379,21,0,0,35,2,39,159
2015,2015-10-17 23:00:00,0,BC,CLEM,17,34,11,2,0,23,0,38,159,24,0,0,42,2,36,112
2015,2015-10-17 23:30:00,0,USC,ND,31,41,19,0,0,47,2,30,150,21,1,1,25,0,35,214
2015,2015-10-17 23:30:00,0,MIZ,UGA,6,9,6,2,1,26,0,22,21,19,0,0,32,1,45,120
2015,2015-10-17 23:30:00,0,UCF,TEM,16,30,10,1,0,31,2,29,67,20,3,3,27,1,41,212
2015,2015-10-18 00:00:00,0,PSU,OSU,10,38,14,2,1,13,0,40,195,25,1,0,19,0,50,315
2015,2015-10-18 01:00:00,0,ARIZ,COLO,38,31,26,5,2,40,0,44,291,22,4,1,44,0,43,128
2015,2015-10-18 02:00:00,0,ASU,UTAH,18,34,12,2,1,42,1,28,15,16,1,0,36,0,31,72
2015,2015-10-18 02:30:00,0,SDSU,SJSU,30,7,23,0,0,14,0,48,233,14,2,0,24,2,35,35
2015,2015-10-18 02:30:00,0,ORE,WASH,26,20,21,2,0,25,0,51,170,17,0,0,32,1,30,180
2015,2015-10-22 23:00:00,0,TEM,ECU,24,14,17,1,0,36,0,25,72,24,1,1,53,1,35,95
2015,2015-10-22 23:30:00,0,GASO,APP,13,31,13,0,0,13,2,38,188,22,0,0,20,0,48,231
2015,2015-10-23 01:00:00,0,CAL,UCLA,24,40,25,0,0,53,0,35,131,31,1,1,48,0,42,174
2015,2015-10-24 00:00:00,0,MEM,TLSA,66,42,35,1,1,44,0,52,257,27,2,2,36,1,45,113
2015,2015-10-24 02:30:00,0,USU,SDSU,14,48,16,4,3,20,1,36,144,19,0,0,10,0,61,336
2015,2015-10-24 16:00:00,0,AUB,ARK,46,54,22,1,0,34,0,52,162,29,2,0,32,1,49,213
2015,2015-10-24 16:00:00,0,HOU,UCF,59,10,30,1,0,28,0,48,366,14,1,1,29,3,30,97
2015,2015-10-24 16:00:00,0,ARMY,RICE,31,38,18,2,1,10,0,56,378,21,2,2,30,0,35,165
2015,2015-10-24 16:00:00,0,USM,CHAR,44,10,22,2,2,40,0,38,212,13,0,0,30,3,36,137
2015,2015-10-24 16:00:00,0,PITT,SYR,23,20,24,3,0,28,0,46,188,16,0,0,31,2,23,136
2015,2015-10-24 16:00:00,0,NCST,WAKE,35,17,19,0,0,34,0,30,248,17,1,0,30,1,38,149
2015,2015-10-24 16:00:00,0,NW,NEB,30,28,15,0,0,28,0,28,156,22,0,0,48,1,38,82
2015,2015-10-24 16:00:00,0,ISU,BAY,27,45,23,5,2,29,2,55,232,27,1,1,38,1,49,276
2015,2015-10-24 16:00:00,0,KSU,TEX,9,23,15,2,0,24,1,37,135,20,0,0,16,0,53,274
2015,2015-10-24 16:00:00,0,CLEM,MIAMI,58,0,33,2,1,25,0,63,416,6,0,0,32,3,29,53
2015,2015-10-24 16:30:00,0,BC,LOU,14,17,4,4,1,22,0,30,-14,18,2,2,26,2,48,135
2015,2015-10-24 17:00:00,0,TULN,NAVY,14,31,21,2,2,38,1,27,123,18,0,0,12,0,54,133
