Season,Start,Week,Away,Home,APts,HPts,AFD,AFum,AFumL,APA,API,ARA,ARY,HFD,HFum,HFumL,HPA,HPI,HRA,HRY
2013,2013-09-21 19:00:00,0,NWST,UAB,28,52,21,4,1,45,1,39,150,21,1,1,27,1,34,242
2013,2013-09-21 19:30:00,0,SDSU,NEB,20,59,25,1,1,29,2,38,227,34,3,2,26,0,51,335
2013,2013-09-21 19:30:00,0,USU,USC,14,17,13,0,0,40,0,27,106,17,4,1,26,0,39,118
2013,2013-09-21 19:30:00,0,MAINE,NW,21,35,23,1,1,47,2,30,107,20,1,1,17,1,49,251
2013,2013-09-21 19:30:00,0,ARK,RUTG,24,28,14,0,0,28,0,34,101,24,3,2,43,1,36,54
2013,2013-09-21 19:30:00,0,WVU,MD,0,37,6,4,4,22,2,25,113,17,4,2,26,0,46,120
2013,2013-09-21 19:30:00,0,PUR,WIS,10,41,12,0,0,36,1,21,45,22,0,0,21,1,48,388
2013,2013-09-21 19:30:00,0,MSU,ND,13,17,19,0,0,36,1,35,119,14,0,0,34,0,32,78
2013,2013-09-21 19:30:00,0,MURR,BGSU,7,48,17,1,1,34,0,32,166,32,0,0,32,1,42,282
2013,2013-09-21 19:30:00,0,KENT,PSU,0,34,9,2,0,36,1,24,56,27,2,0,36,1,53,287
2013,2013-09-21 19:30:00,0,TENN,FLA,17,31,12,2,2,34,4,23,66,20,6,2,20,1,56,215
2013,2013-09-21 19:30:00,0,VMI,UVA,0,49,4,4,2,31,0,25,41,29,2,0,30,2,63,357
2013,2013-09-21 20:00:00,0,ULM,BAY,7,70,16,3,1,46,3,35,75,29,2,0,36,1,41,311
2013,2013-09-21 20:00:00,0,CIN,M-OH,14,0,24,1,1,37,2,52,198,4,2,0,16,2,29,7
2013,2013-09-21 20:30:00,0,ARST,MEM,7,31,17,0,0,39,1,31,74,23,1,1,26,0,45,329
2013,2013-09-21 22:00:00,0,ULL,AKR,35,30,26,3,0,38,1,43,156,22,0,0,43,2,27,134
2013,2013-09-21 22:00:00,0,BCU,FSU,6,54,18,2,0,17,1,56,182,26,1,1,25,0,36,266
2013,2013-09-21 23:00:00,0,EIU,NIU,39,43,27,1,0,49,2,34,127,31,1,1,30,2,52,367
2013,2013-09-21 23:00:00,0,TXST,TTU,7,33,11,3,2,31,1,37,107,23,3,0,63,3,33,118
2013,2013-09-21 23:00:00,0,MORG,WKU,17,58,18,1,0,25,2,37,182,28,2,1,24,2,44,377
2013,2013-09-21 23:00:00,0,CSU,ALA,6,31,13,1,1,38,0,26,51,16,0,0,27,1,21,66
2013,2013-09-21 23:00:00,0,ASU,STAN,28,42,20,0,0,56,2,24,50,19,0,0,17,1,49,240
2013,2013-09-21 23:00:00,0,SMU,TA&M,13,42,25,2,2,67,1,17,93,27,2,0,35,1,48,265
2013,2013-09-21 23:00:00,0,SAV,MIAMI,7,77,8,0,0,25,4,26,139,27,0,0,23,0,46,324
2013,2013-09-21 23:30:00,0,TROY,MSST,7,62,11,1,1,31,1,26,47,30,1,0,27,0,44,235
2013,2013-09-21 23:30:00,0,ORST,SDSU,34,30,22,4,2,55,0,20,10,18,0,0,26,2,40,74
2013,2013-09-21 23:45:00,0,AUB,LSU,21,35,21,3,1,33,2,52,213,16,2,1,22,1,44,228
2013,2013-09-22 00:00:00,0,KSU,TEX,21,31,21,3,3,30,0,38,115,24,2,0,34,0,47,227
2013,2013-09-22 00:00:00,0,MICH,CONN,24,21,19,4,2,23,2,49,192,12,2,0,32,1,25,47
2013,2013-09-22 00:00:00,0,UTSA,UTEP,32,13,19,0,0,24,0,35,181,14,0,0,31,0,29,99
2013,2013-09-22 00:00:00,0,MIZ,IND,45,28,33,1,1,47,2,50,280,20,2,0,53,3,26,98
2013,2013-09-22 00:05:00,0,HAW,NEV,9,31,20,3,2,45,4,36,133,10,1,1,20,0,44,138
2013,2013-09-22 01:00:00,0,WIU,UNLV,7,38,19,0,0,33,2,41,197,23,0,0,22,0,49,284
2013,2013-09-22 02:15:00,0,UTAH,BYU,20,13,16,0,0,35,0,33,129,24,1,0,48,1,47,183
2013,2013-09-22 02:15:00,0,WYO,AFA,56,23,34,1,1,41,0,44,249,24,2,1,20,0,57,346
2013,2013-09-22 02:30:00,0,NMSU,UCLA,13,59,22,3,1,26,1,41,202,39,2,1,49,2,45,298
2013,2013-09-22 02:30:00,0,IDHO,WSU,0,42,17,2,1,25,1,49,79,21,2,2,43,2,15,71
2013,2013-09-26 23:30:00,0,ISU,TLSA,38,21,25,0,0,42,1,44,179,22,3,3,49,1,28,86
2013,2013-09-26 23:30:00,0,VT,GT,17,10,14,0,0,25,0,27,55,16,3,1,24,2,42,129
2013,2013-09-28 01:00:00,0,MTSU,BYU,10,37,13,1,0,34,1,41,107,22,5,4,19,1,55,309
2013,2013-09-28 01:00:00,0,USU,SJSU,40,12,32,1,0,43,0,50,253,28,2,1,52,3,35,101
2013,2013-09-28 16:00:00,0,SC,UCF,28,25,23,3,3,34,1,46,225,20,3,1,37,3,25,69
2013,2013-09-28 16:00:00,0,SMU,TCU,17,48,15,3,1,44,4,31,16,16,5,2,26,0,36,107
2013,2013-09-28 16:00:00,0,OKST,WVU,21,30,18,2,1,47,2,40,111,21,2,0,51,2,39,68
2013,2013-09-28 16:00:00,0,M-OH,ILL,14,50,14,2,0,15,0,41,155,36,0,0,33,2,43,289
2013,2013-09-28 16:00:00,0,MIAMI,USF,49,21,22,4,2,32,2,39,165,13,2,2,27,1,33,99
2013,2013-09-28 16:00:00,0,NIU,PUR,55,24,22,1,1,26,0,36,177,29,1,1,55,4,30,153
2013,2013-09-28 16:21:00,0,USA,TENN,24,31,22,0,0,51,3,28,135,24,1,0,36,3,37,278
2013,2013-09-28 16:30:00,0,ECU,UNC,55,31,36,0,0,47,1,54,227,26,0,0,47,1,32,67
2013,2013-09-28 16:30:00,0,UVA,PITT,3,14,11,5,2,37,0,33,65,11,1,1,31,2,35,8
2013,2013-09-28 18:00:00,0,NAVY,WKU,7,19,10,0,0,17,2,34,86,23,2,1,31,1,43,219
2013,2013-09-28 18:30:00,0,AKR,BGSU,14,31,19,0,0,37,0,25,97,22,2,0,24,0,44,167
2013,2013-09-28 19:00:00,0,TROY,DUKE,31,38,29,1,0,50,1,41,150,21,3,0,28,1,39,190
2013,2013-09-28 19:00:00,0,COLO,ORST,17,44,14,2,2,34,2,35,154,29,2,1,54,1,34,120
2013,2013-09-28 19:00:00,0,TOL,BALL,24,31,23,2,1,46,1,29,141,29,3,2,39,1,36,128
2013,2013-09-28 19:30:00,0,FSU,BC,48,34,24,1,0,27,1,36,159,22,0,0,28,2,45,200
2013,2013-09-28 19:30:00,0,OKLA,ND,35,21,25,0,0,31,0,42,212,12,0,0,25,3,29,220
2013,2013-09-28 19:30:00,0,WAKE,CLEM,7,56,14,3,1,30,1,31,60,27,3,0,36,0,47,166
2013,2013-09-28 19:30:00,0,LSU,UGA,41,44,22,2,1,37,0,36,77,28,1,0,34,1,36,196
2013,2013-09-28 19:30:00,0,CONN,BUFF,12,41,14,1,1,29,3,39,27,15,0,0,21,1,43,153
2013,2013-09-28 19:30:00,0,UTEP,CSU,42,59,28,3,1,43,0,47,132,25,1,1,29,0,34,250
2013,2013-09-28 19:30:00,0,IOWA,MINN,23,7,22,1,0,25,1,45,246,11,0,0,24,2,27,30
2013,2013-09-28 19:30:00,0,CMU,NCST,14,48,13,0,0,37,3,26,94,19,2,0,20,1,52,239
2013,2013-09-28 20:00:00,0,ARMY,LT,35,16,28,0,0,3,0,77,414,20,1,1,36,1,23,57
2013,2013-09-28 20:00:00,0,HOU,UTSA,59,28,27,0,0,39,0,32,150,27,1,1,49,4,29,128
2013,2013-09-28 21:00:00,0,TEM,IDHO,24,26,22,0,0,47,0,29,161,19,0,0,44,0,33,168
2013,2013-09-28 22:30:00,0,MISS,ALA,0,25,11,1,1,32,1,25,46,21,3,0,32,1,40,254
2013,2013-09-28 23:00:00,0,TA&M,ARK,45,33,26,0,0,30,0,44,262,23,1,0,36,2,30,201
2013,2013-09-28 23:00:00,0,WYO,TXST,21,42,19,0,0,48,1,29,64,19,1,0,19,1,48,256
2013,2013-09-28 23:00:00,0,KENT,WMU,32,14,26,1,1,30,1,47,276,13,1,0,23,2,32,151
2013,2013-09-28 23:00:00,0,TULN,ULM,31,14,17,0,0,20,1,53,253,15,3,3,45,2,24,26
2013,2013-09-28 23:00:00,0,FAU,RICE,14,18,15,2,2,46,2,28,94,17,0,0,25,1,51,204
2013,2013-09-28 23:00:00,0,ARIZ,WASH,13,31,19,2,0,37,2,49,199,24,2,0,25,1,61,244
2013,2013-09-28 23:00:00,0,FLA,UK,24,7,22,0,0,18,1,45,246,12,0,0,26,1,21,48
2013,2013-09-28 23:30:00,0,ARST,MIZ,19,41,25,1,0,47,1,41,117,23,1,1,30,0,28,239
2013,2013-09-28 23:30:00,0,UAB,VAN,24,52,17,0,0,36,2,29,156,23,0,0,29,1,35,206
2013,2013-09-29 00:00:00,0,SDSU,NMSU,26,16,22,1,1,34,0,43,212,14,1,1,35,0,27,40
2013,2013-09-29 00:00:00,0,AFA,NEV,42,45,18,1,0,11,1,51,375,35,2,0,56,1,44,210
2013,2013-09-29 00:00:00,0,WIS,OSU,24,31,20,2,0,34,1,27,104,21,1,0,25,0,43,192
2013,2013-09-29 00:00:00,0,UNLV,UNM,56,42,25,1,1,35,0,37,248,22,3,2,13,0,59,497
2013,2013-09-29 02:00:00,0,STAN,WSU,55,17,20,0,0,28,1,40,238,22,3,0,65,2,13,51
2013,2013-09-29 02:15:00,0,USM,BSU,7,60,15,3,1,34,2,30,103,30,2,1,27,0,52,229
2013,2013-09-29 02:30:00,0,USC,ASU,41,62,22,1,1,30,3,37,247,25,0,0,35,1,35,261
2013,2013-09-29 02:30:00,0,CAL,ORE,16,55,20,4,4,45,1,51,149,21,6,2,26,0,48,264
2013,2013-09-29 04:00:00,0,FRES,HAW,42,37,31,4,3,47,2,45,206,21,0,0,46,2,35,54
2013,2013-10-03 23:30:00,0,TEX,ISU,31,30,23,3,1,45,0,29,119,21,2,1,27,1,50,201
2013,2013-10-03 23:30:00,0,WKU,ULM,31,10,27,2,0,36,1,40,160,16,2,1,40,1,27,116
2013,2013-10-04 02:00:00,0,UCLA,UTAH,34,27,20,3,1,28,1,53,186,22,0,0,44,6,33,99
2013,2013-10-05 00:00:00,0,BYU,USU,31,14,18,2,1,32,1,50,159,20,2,2,51,1,35,186
2013,2013-10-05 01:00:00,0,NEV,SDSU,44,51,33,2,2,51,0,58,177,21,1,1,32,0,39,255
2013,2013-10-05 15:30:00,0,AFA,NAVY,10,28,19,1,1,16,2,57,231,18,0,0,10,0,51,273
2013,2013-10-05 16:00:00,0,RUTG,SMU,55,52,22,1,1,33,1,52,191,23,4,1,71,0,28,74
2013,2013-10-05 16:00:00,0,MSU,IOWA,26,14,20,0,0,44,1,37,135,13,0,0,46,2,16,23
2013,2013-10-05 16:00:00,0,BALL,UVA,48,27,29,0,0,41,0,40,160,22,3,3,42,1,41,236
2013,2013-10-05 16:00:00,0,ILL,NEB,19,39,24,1,1,31,1,48,195,24,3,1,20,0,50,335
2013,2013-10-05 16:00:00,0,EMU,BUFF,14,42,17,1,1,27,2,29,147,24,0,0,24,0,45,228
2013,2013-10-05 16:00:00,0,LOU,TEM,30,7,26,0,0,36,0,34,177,13,2,1,26,1,28,48
2013,2013-10-05 16:00:00,0,TTU,KU,54,16,31,3,0,57,1,43,114,15,4,3,35,1,37,53
2013,2013-10-05 16:00:00,0,MD,FSU,0,63,9,3,1,32,0,25,33,33,1,0,39,0,43,183
2013,2013-10-05 16:00:00,0,PSU,IND,24,44,27,2,1,55,0,38,70,23,0,0,39,1,41,150
2013,2013-10-05 16:21:00,0,GAST,ALA,3,45,9,3,1,22,0,22,15,31,0,0,34,0,30,181
2013,2013-10-05 16:30:00,0,UNC,VT,17,27,18,3,1,35,2,38,99,14,1,0,28,0,34,48
2013,2013-10-05 17:00:00,0,CMU,M-OH,21,9,18,3,1,21,1,41,184,16,1,1,29,0,36,123
2013,2013-10-05 17:00:00,0,ARMY,BC,27,48,23,0,0,11,0,65,326,21,0,0,13,0,41,320
2013,2013-10-05 17:00:00,0,USA,TROY,33,34,30,2,0,41,0,42,159,24,1,1,34,0,38,129
2013,2013-10-05 18:00:00,0,OHIO,AKR,43,3,22,0,0,26,1,39,147,14,2,1,26,1,39,56
2013,2013-10-05 18:00:00,0,UTSA,MRSH,10,34,16,0,0,34,3,29,97,23,1,1,32,0,49,125
2013,2013-10-05 19:00:00,0,WMU,TOL,20,47,18,2,2,32,2,40,87,26,0,0,32,0,39,360
2013,2013-10-05 19:00:00,0,FAU,UAB,37,23,25,0,0,36,0,46,280,16,3,0,33,0,25,51
2013,2013-10-05 19:30:00,0,NIU,KENT,38,24,36,1,0,35,2,63,454,15,2,1,37,1,24,147
2013,2013-10-05 19:30:00,0,NCST,WAKE,13,28,21,0,0,43,2,32,115,23,1,0,39,1,32,114
2013,2013-10-05 19:30:00,0,MINN,MICH,13,42,16,2,1,21,1,41,136,17,1,0,17,0,35,113
2013,2013-10-05 19:30:00,0,KSU,OKST,29,33,19,3,2,28,3,38,144,19,1,1,40,0,25,85
2013,2013-10-05 19:30:00,0,UMASS,BGSU,7,28,15,0,0,25,1,32,184,21,0,0,22,0,43,232
2013,2013-10-05 19:30:00,0,CLEM,SYR,49,14,27,0,0,33,2,44,156,13,1,0,29,4,48,323
2013,2013-10-05 19:30:00,0,UNT,TULN,21,24,18,2,0,42,2,20,34,17,1,1,28,0,39,95
2013,2013-10-05 19:30:00,0,GT,MIAMI,30,45,23,2,1,19,2,62,335,22,2,2,22,2,31,227
2013,2013-10-05 19:30:00,0,ECU,MTSU,24,17,33,3,1,58,0,40,146,20,0,0,37,2,32,89
2013,2013-10-05 19:30:00,0,RICE,TLSA,30,27,19,2,1,22,1,48,167,24,1,1,32,2,53,222
2013,2013-10-05 19:30:00,0,UGA,TENN,34,31,22,0,0,35,0,37,238,18,1,1,31,0,41,189
2013,2013-10-05 20:00:00,0,FIU,USM,24,23,20,1,0,23,2,50,160,19,2,2,45,2,24,71
2013,2013-10-05 20:00:00,0,WSU,CAL,44,22,27,0,0,67,1,21,49,26,3,3,63,2,28,64
2013,2013-10-05 20:30:00,0,UCF,MEM,24,17,16,1,0,36,0,30,110,25,2,1,39,3,35,118
2013,2013-10-05 21:00:00,0,FRES,IDHO,61,14,39,2,1,51,2,50,309,18,2,1,40,4,43,96
2013,2013-10-05 22:00:00,0,ORE,COLO,57,16,31,2,1,34,2,62,349,15,0,0,34,2,36,94
2013,2013-10-05 23:00:00,0,MISS,AUB,22,30,24,0,0,50,2,39,124,19,2,2,17,0,48,282
2013,2013-10-05 23:00:00,0,TXST,ULL,24,48,11,3,2,16,0,31,120,25,2,1,26,0,50,212
2013,2013-10-05 23:00:00,0,ARK,FLA,10,30,17,3,1,43,1,29,111,17,0,0,22,0,41,115
2013,2013-10-05 23:00:00,0,LSU,MSST,59,26,27,1,0,29,1,39,223,23,1,1,31,1,36,216
2013,2013-10-05 23:00:00,0,NMSU,UNM,17,66,19,1,1,34,2,40,182,24,0,0,8,0,56,541
2013,2013-10-05 23:00:00,0,TCU,OKLA,17,20,10,3,0,26,0,27,44,20,2,1,31,0,38,203
2013,2013-10-05 23:00:00,0,CIN,USF,20,26,21,4,2,36,2,33,110,12,2,1,18,0,37,112
2013,2013-10-05 23:30:00,0,LT,UTEP,38,35,24,2,2,20,0,50,353,22,1,0,33,1,45,203
2013,2013-10-05 23:30:00,0,ASU,ND,34,37,22,3,1,47,2,25,65,23,0,0,38,1,37,145
2013,2013-10-05 23:30:00,0,UK,SC,28,35,19,0,0,24,0,36,123,22,2,1,23,0,39,178
2013,2013-10-05 23:30:00,0,MIZ,VAN,51,28,29,3,0,28,0,43,245,27,1,0,41,1,38,130
2013,2013-10-06 00:00:00,0,OSU,NW,40,30,25,2,2,26,1,48,248,20,1,1,31,1,43,94
2013,2013-10-06 00:00:00,0,WVU,BAY,42,73,21,3,0,41,1,34,118,38,3,1,33,3,61,476
2013,2013-10-06 02:30:00,0,WASH,STAN,28,31,30,0,0,48,1,40,139,14,0,0,20,1,41,179
2013,2013-10-06 04:00:00,0,SJSU,HAW,37,27,23,0,0,35,2,55,216,22,4,1,53,3,33,87
2013,2013-10-10 23:30:00,0,RUTG,LOU,10,24,15,1,0,37,4,27,12,25,2,2,31,1,36,151
2013,2013-10-11 01:00:00,0,SDSU,AFA,27,20,22,2,1,26,1,46,214,14,3,1,12,0,49,169
2013,2013-10-11 02:30:00,0,ARIZ,USC,31,38,25,1,0,44,0,33,145,27,0,0,30,0,45,249
2013,2013-10-12 00:30:00,0,TEM,CIN,20,38,17,1,1,25,1,31,176,27,1,1,37,0,42,205
2013,2013-10-12 16:00:00,0,NEB,PUR,44,7,21,1,0,31,3,56,251,11,1,1,36,1,25,32
2013,2013-10-12 16:00:00,0,ISU,TTU,35,42,18,0,0,39,0,39,143,36,3,2,56,1,45,251
2013,2013-10-12 16:00:00,0,MIZ,UGA,41,26,23,0,0,31,0,37,142,26,2,2,45,2,31,164
2013,2013-10-12 16:00:00,0,OKLA,TEX,20,36,13,0,0,26,2,33,130,24,1,1,22,1,60,255
2013,2013-10-12 16:00:00,0,KU,TCU,17,27,7,2,1,26,1,34,46,17,3,3,22,2,41,207
2013,2013-10-12 16:00:00,0,EMU,ARMY,25,50,21,1,1,27,1,34,194,24,0,0,7,0,54,513
2013,2013-10-12 16:00:00,0,USF,CONN,13,10,13,0,0,28,1,34,122,21,2,1,43,0,37,207
2013,2013-10-12 16:00:00,0,PITT,VT,9,19,11,0,0,29,0,26,23,17,2,0,34,0,38,76
2013,2013-10-12 16:00:00,0,MEM,HOU,15,25,20,5,4,41,0,40,127,15,2,1,32,0,29,38
2013,2013-10-12 16:00:00,0,IND,MSU,28,42,19,1,0,47,1,27,92,24,2,1,31,1,47,238
2013,2013-10-12 16:21:00,0,SC,ARK,52,7,32,2,1,35,0,54,277,7,2,2,13,1,24,218
2013,2013-10-12 16:30:00,0,NAVY,DUKE,7,35,18,2,2,14,1,50,230,24,1,0,39,0,37,134
2013,2013-10-12 18:00:00,0,WCU,AUB,3,62,6,1,0,17,1,31,66,30,1,0,22,1,43,511
2013,2013-10-12 18:00:00,0,CMU,OHIO,26,23,22,0,0,29,1,44,208,25,3,2,36,2,34,107
2013,2013-10-12 18:00:00,0,BUFF,WMU,33,0,24,1,0,23,0,56,290,17,2,2,34,2,26,38
2013,2013-10-12 19:00:00,0,KENT,BALL,24,27,23,1,1,30,1,46,223,23,1,1,46,2,23,118
2013,2013-10-12 19:00:00,0,M-OH,UMASS,10,17,19,0,0,35,3,30,117,23,0,0,36,2,44,127
2013,2013-10-12 19:30:00,0,BC,CLEM,14,24,12,2,1,21,1,39,94,23,5,2,45,0,37,162
2013,2013-10-12 19:30:00,0,NW,WIS,6,35,10,1,0,39,1,25,44,24,1,1,28,2,51,286
2013,2013-10-12 19:30:00,0,BAY,KSU,35,25,15,3,1,21,0,37,114,23,1,0,22,1,58,327
2013,2013-10-12 19:30:00,0,UVA,MD,26,27,29,1,0,44,0,49,242,19,3,3,34,0,30,136
2013,2013-10-12 19:30:00,0,SYR,NCST,24,10,15,0,0,21,2,40,362,22,1,0,50,1,45,129
2013,2013-10-12 19:30:00,0,ECU,TULN,33,36,31,1,1,55,1,35,63,15,1,0,40,1,28,85
2013,2013-10-12 19:30:00,0,SJSU,CSU,34,27,27,2,1,35,1,45,177,20,0,0,34,2,27,137
2013,2013-10-12 19:30:00,0,TROY,GAST,35,28,29,2,1,43,2,59,249,23,5,0,50,1,26,52
2013,2013-10-12 19:30:00,0,UNM,WYO,31,38,22,2,2,24,1,50,257,26,3,1,33,0,46,285
2013,2013-10-12 19:30:00,0,FLA,LSU,6,17,17,1,0,28,0,40,111,21,1,1,17,0,39,175
2013,2013-10-12 20:00:00,0,ORE,WASH,45,24,30,1,0,31,0,50,265,20,1,1,32,1,42,194
2013,2013-10-12 20:00:00,0,RICE,UTSA,27,21,15,0,0,22,0,41,157,24,3,1,31,0,49,264
2013,2013-10-12 21:00:00,0,AKR,NIU,20,27,19,0,0,56,1,36,110,18,0,0,35,0,39,179
2013,2013-10-12 21:00:00,0,MRSH,FAU,24,23,18,0,0,35,1,34,139,24,0,0,29,1,47,208
2013,2013-10-12 21:00:00,0,MICH,PSU,40,43,21,2,1,29,2,54,149,24,2,2,45,2,44,85
2013,2013-10-12 22:00:00,0,STAN,UTAH,21,27,13,3,2,27,0,29,143,22,0,0,34,1,39,181
2013,2013-10-12 23:00:00,0,IDHO,ARST,24,48,19,1,0,41,1,38,174,26,0,0,32,1,45,190
2013,2013-10-12 23:00:00,0,ALA,UK,48,7,35,2,2,36,0,44,299,13,0,0,18,0,34,94
2013,2013-10-12 23:00:00,0,MTSU,UNT,7,34,13,4,2,30,1,27,139,25,3,1,19,2,61,303
2013,2013-10-12 23:00:00,0,ULM,TXST,21,14,13,0,0,32,2,31,80,19,1,0,34,2,38,210
2013,2013-10-12 23:00:00,0,GT,BYU,20,38,18,1,1,24,1,52,237,26,1,0,27,0,42,189
2013,2013-10-12 23:30:00,0,BGSU,MSST,20,21,21,1,1,34,0,29,160,23,0,0,25,1,41,245
2013,2013-10-12 23:30:00,0,UAB,FIU,27,24,25,1,0,30,0,41,217,22,1,1,34,1,36,94
2013,2013-10-13 00:00:00,0,TLSA,UTEP,34,20,22,1,1,17,0,46,204,20,0,0,30,2,47,222
2013,2013-10-13 00:00:00,0,BSU,USU,34,23,26,2,0,45,3,40,112,16,1,1,31,2,39,127
2013,2013-10-13 00:00:00,0,HAW,UNLV,37,39,21,3,1,48,0,26,129,38,1,0,56,1,57,194
2013,2013-10-13 00:30:00,0,TA&M,MISS,41,38,33,1,1,39,1,45,241,23,0,0,40,1,33,133
2013,2013-10-13 02:00:00,0,COLO,ASU,13,54,17,2,1,30,3,35,99,29,1,0,22,0,58,276
2013,2013-10-13 02:30:00,0,ORST,WSU,52,24,29,0,0,53,2,28,102,22,5,2,55,4,22,113
2013,2013-10-13 02:30:00,0,CAL,UCLA,10,37,21,3,1,43,1,37,105,28,0,0,41,0,34,78
2013,2013-10-17 23:30:00,0,MIAMI,UNC,27,23,23,0,0,35,4,45,234,23,2,0,43,2,36,105
2013,2013-10-19 00:00:00,0,UCF,LOU,38,35,22,2,1,33,1,32,196,22,2,2,38,0,24,104
2013,2013-10-19 16:00:00,0,USM,ECU,14,55,12,1,1,28,1,36,121,30,3,1,44,0,44,122
2013,2013-10-19 16:00:00,0,SC,TENN,21,23,17,2,1,22,1,42,218,18,0,0,36,0,41,146
2013,2013-10-19 16:00:00,0,NAVY,TOL,44,45,35,2,1,13,0,93,419,21,0,0,20,1,46,321
2013,2013-10-19 16:00:00,0,CONN,CIN,16,41,22,0,0,42,3,32,56,23,2,2,30,1,36,137
2013,2013-10-19 16:00:00,0,MINN,NW,20,17,16,1,0,14,0,49,176,20,1,1,46,2,26,94
2013,2013-10-19 16:00:00,0,TCU,OKST,10,24,17,3,1,37,3,36,126,20,2,1,44,3,35,95
2013,2013-10-19 16:00:00,0,UGA,VAN,27,31,16,4,2,28,1,35,107,21,0,0,35,2,38,119
2013,2013-10-19 16:00:00,0,TTU,WVU,37,27,29,2,2,50,0,31,111,23,2,1,43,0,39,183
2013,2013-10-19 16:00:00,0,SMU,MEM,34,29,23,2,2,43,1,33,139,21,3,1,36,1,40,122
2013,2013-10-19 16:00:00,0,PUR,MSU,0,14,14,1,1,25,1,34,66,21,0,0,26,0,41,182
2013,2013-10-19 16:21:00,0,FLA,MIZ,17,36,11,2,2,29,1,31,59,24,2,1,36,1,37,205
2013,2013-10-19 16:30:00,0,SYR,GT,0,56,10,2,1,29,2,26,75,26,2,0,5,1,67,394
2013,2013-10-19 17:00:00,0,AKR,M-OH,24,17,22,3,3,32,0,39,147,18,3,1,34,1,36,77
2013,2013-10-19 17:00:00,0,OHIO,EMU,56,28,24,2,0,33,1,34,148,22,2,1,28,2,39,315
2013,2013-10-19 17:00:00,0,ARMY,TEM,14,33,22,3,2,19,2,58,255,17,2,0,16,1,44,158
2013,2013-10-19 18:00:00,0,BALL,WMU,38,17,25,1,1,38,1,43,159,15,1,1,34,1,26,164
2013,2013-10-19 18:00:00,0,CSU,WYO,52,22,26,1,0,23,1,54,290,17,3,1,37,2,34,165
2013,2013-10-19 19:00:00,0,KENT,USA,21,38,17,0,0,26,0,33,247,29,0,0,24,0,53,257
2013,2013-10-19 19:00:00,0,NIU,CMU,38,17,28,0,0,30,1,53,437,17,1,1,32,1,30,75
2013,2013-10-19 19:30:00,0,OKLA,KU,34,19,22,1,1,26,1,45,235,12,0,0,13,0,39,185
2013,2013-10-19 19:30:00,0,IOWA,OSU,24,34,22,0,0,34,1,27,130,30,1,0,27,0,51,273
2013,2013-10-19 19:30:00,0,UMASS,BUFF,3,32,13,3,2,28,1,33,85,25,0,0,27,0,48,215
2013,2013-10-19 19:30:00,0,MD,WAKE,10,34,22,0,0,51,2,23,39,16,0,0,38,0,24,47
2013,2013-10-19 19:30:00,0,BYU,HOU,47,46,41,0,0,44,3,71,264,23,2,0,47,3,29,48
2013,2013-10-19 19:30:00,0,UNT,LT,28,13,20,0,0,24,1,44,165,20,1,1,55,2,23,37
2013,2013-10-19 19:30:00,0,IND,MICH,47,63,28,0,0,43,2,33,162,35,2,2,29,0,54,248
2013,2013-10-19 19:30:00,0,UCLA,STAN,10,24,16,1,0,39,2,27,74,23,2,0,25,1,50,192
2013,2013-10-19 19:30:00,0,AUB,TA&M,45,41,27,2,1,25,0,60,379,29,0,0,42,2,40,133
2013,2013-10-19 19:30:00,0,DUKE,UVA,35,22,22,2,0,40,1,44,180,22,3,0,38,1,39,100
2013,2013-10-19 22:00:00,0,WASH,ASU,24,53,12,1,1,40,0,25,-5,31,1,1,42,1,51,314
2013,2013-10-19 23:00:00,0,LSU,MISS,24,27,22,1,0,33,3,35,114,28,3,2,41,0,43,176
2013,2013-10-19 23:00:00,0,ARK,ALA,0,52,16,1,1,25,2,39,165,25,0,0,24,0,37,352
2013,2013-10-19 23:00:00,0,ISU,BAY,7,71,9,2,1,27,2,33,41,32,1,0,39,0,53,291
2013,2013-10-19 23:00:00,0,GAST,TXST,17,24,20,0,0,36,1,35,160,15,0,0,12,1,42,296
2013,2013-10-19 23:30:00,0,USC,ND,10,14,18,0,0,34,1,31,129,17,2,1,25,0,40,129
2013,2013-10-20 00:00:00,0,RICE,NMSU,45,19,26,1,1,15,0,67,409,10,2,1,21,2,36,160
2013,2013-10-20 00:00:00,0,FSU,CLEM,51,14,30,0,0,35,1,38,121,26,2,2,45,2,41,123
2013,2013-10-20 00:00:00,0,WIS,ILL,56,32,25,0,0,21,0,46,289,23,4,2,34,0,29,72
2013,2013-10-20 00:00:00,0,NEV,BSU,17,34,27,0,0,30,0,52,165,26,0,0,21,1,46,407
2013,2013-10-20 01:00:00,0,USU,UNM,45,10,25,3,0,24,0,42,337,17,2,1,20,0,43,160
2013,2013-10-20 02:00:00,0,UNLV,FRES,14,38,17,0,0,42,0,25,133,33,0,0,51,1,39,206
2013,2013-10-20 02:00:00,0,WSU,ORE,38,62,35,2,1,89,4,12,2,32,3,3,33,0,44,383
2013,2013-10-20 02:00:00,0,UTAH,ARIZ,24,35,16,0,0,32,2,42,172,26,4,2,30,0,58,300
2013,2013-10-20 02:30:00,0,ORST,CAL,49,17,31,2,2,46,0,28,74,19,2,2,47,2,30,75
2013,2013-10-24 23:30:00,0,UK,MSST,22,28,20,0,0,35,0,40,160,24,0,0,37,0,42,152
2013,2013-10-24 23:30:00,0,MRSH,MTSU,49,51,27,1,1,35,1,52,213,31,1,1,40,1,60,308
