Season,Start,Visiter,VisID,Home,HomeID,NeutralSite,Home1Q,Home2Q,Home3Q,Home4Q,HomeOT,HomeFinal,Vis1Q,Vis2Q,Vis3Q,Vis4Q,VisOT,VisFinal,WeekDate,Week,HomePtsF,HomePtsA,HomeWins,HomeGames,HomeWinPct,VisPtsF,VisPtsA,VisWins,VisGames,VisWinPct,Spread,HomeConf,VisConf,HomeConf_AAC,HomeConf_ACC,HomeConf_Big10,HomeConf_Big12,HomeConf_ConferenceUSA,HomeConf_Independent,HomeConf_MidAmerican,HomeConf_MountainWest,HomeConf_NotD1,HomeConf_PAC12,HomeConf_SEC,HomeConf_SunBelt,VisConf_AAC,VisConf_ACC,VisConf_Big10,VisConf_Big12,VisConf_ConferenceUSA,VisConf_Independent,VisConf_MidAmerican,VisConf_MountainWest,VisConf_NotD1,VisConf_PAC12,VisConf_SEC,VisConf_SunBelt
2013,2013-09-14 18:00:00,COR,2155,COE,2141,0,0,14.0,14.0,14.0,,42,0,0.0,0.0,7.0,,7,2013-09-14,3,23.0,22.0,1.0,1.0,1.0,45.0,14.0,1.0,1.0,1.0,35,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-09-14 18:00:00,WJC,2911,VALP,2674,0,13,0.0,0.0,21.0,,34,14,6.0,7.0,9.0,,36,2013-09-14,3,41.0,103.0,0.0,2.0,0.0,15.0,30.0,0.0,1.0,0.0,-2,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-09-14 18:00:00,MAR,559,WAY,2844,0,7,17.0,3.0,0.0,,27,7,10.0,14.0,3.0,,34,2013-09-14,3,27.0,29.0,0.0,1.0,0.0,21.0,34.0,0.0,1.0,0.0,-7,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-09-14 18:00:00,WIS,2744,JAM,2939,0,0,0.0,7.0,0.0,,7,7,6.0,0.0,0.0,,13,2013-09-14,3,14.0,39.0,0.0,1.0,0.0,35.0,20.0,1.0,1.0,1.0,-6,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-09-14 18:00:00,GRI,65,ILLC,2286,0,14,7.0,14.0,7.0,,42,3,10.0,0.0,0.0,,13,2013-09-14,3,49.0,13.0,1.0,1.0,1.0,10.0,29.0,0.0,1.0,0.0,29,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-09-14 18:00:00,CAR,32,RIP,2891,0,0,13.0,6.0,3.0,,22,10,7.0,0.0,3.0,,20,2013-09-14,3,31.0,24.0,1.0,1.0,1.0,27.0,18.0,1.0,1.0,1.0,2,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-09-14 18:00:00,WAR,2685,BET,2802,0,3,13.0,14.0,0.0,,30,0,0.0,3.0,14.0,,17,2013-09-14,3,0.0,0.0,0.0,0.0,0.0,58.0,7.0,1.0,1.0,1.0,13,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-09-14 18:00:00,MAC,273,MAR,446,0,6,14.0,6.0,14.0,,40,7,7.0,14.0,6.0,,34,2013-09-14,3,54.0,56.0,0.0,1.0,0.0,7.0,58.0,0.0,1.0,0.0,6,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-09-14 18:00:00,CAR,2106,SEFL,267,0,0,6.0,0.0,0.0,,6,7,7.0,7.0,31.0,,52,2013-09-14,3,18.0,27.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-46,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-09-14 18:00:00,LAG,548,MIL,2398,0,6,15.0,0.0,7.0,,28,7,0.0,7.0,10.0,,24,2013-09-14,3,52.0,19.0,1.0,1.0,1.0,38.0,59.0,0.0,1.0,0.0,4,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-09-14 18:00:00,CON,2152,BUE,63,0,7,3.0,0.0,3.0,,13,14,0.0,7.0,0.0,,21,2013-09-14,3,17.0,42.0,0.0,1.0,0.0,39.0,14.0,1.0,1.0,1.0,-8,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-09-14 18:00:00,STO,133,LUT,67,0,7,0.0,6.0,7.0,,20,0,10.0,0.0,3.0,,13,2013-09-14,3,22.0,23.0,0.0,1.0,0.0,37.0,18.0,1.0,1.0,1.0,7,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-09-14 18:00:00,LOR,263,ROC,2524,0,0,14.0,7.0,12.0,,33,13,14.0,3.0,14.0,,44,2013-09-14,3,20.0,49.0,0.0,1.0,0.0,9.0,35.0,0.0,1.0,0.0,-11,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-09-14 18:00:00,EUR,101,NWM,583,0,0,7.0,2.0,0.0,,9,0,14.0,6.0,6.0,,26,2013-09-14,3,18.0,37.0,0.0,1.0,0.0,21.0,17.0,1.0,1.0,1.0,-17,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-09-14 18:00:00,HEND,418,BIR,3,0,14,7.0,0.0,14.0,,35,0,10.0,7.0,15.0,,32,2013-09-14,3,59.0,38.0,1.0,1.0,1.0,46.0,44.0,1.0,1.0,1.0,3,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-09-14 18:00:00,BOW,2075,JOH,2304,0,10,20.0,0.0,28.0,,58,7,0.0,14.0,20.0,,41,2013-09-14,3,34.0,17.0,1.0,1.0,1.0,42.0,28.0,1.0,1.0,1.0,17,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-09-14 18:00:00,SIM,2564,GUS,2968,0,0,7.0,21.0,0.0,,28,7,0.0,0.0,14.0,,21,2013-09-14,3,0.0,0.0,0.0,0.0,0.0,55.0,21.0,1.0,1.0,1.0,7,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-09-14 18:00:00,WIS,2738,STJ,2600,0,0,17.0,0.0,0.0,,17,0,0.0,7.0,7.0,,14,2013-09-14,3,17.0,14.0,1.0,1.0,1.0,7.0,52.0,0.0,1.0,0.0,3,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-09-14 18:00:00,BRO,2781,BUF,2085,0,0,14.0,7.0,21.0,,42,7,7.0,13.0,13.0,,40,2013-09-14,3,41.0,28.0,1.0,1.0,1.0,30.0,2.0,1.0,1.0,1.0,2,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-09-14 18:00:00,MAR,2373,EMO,2213,0,7,0.0,7.0,13.0,,27,0,7.0,0.0,14.0,,21,2013-09-14,3,49.0,13.0,1.0,1.0,1.0,37.0,0.0,1.0,1.0,1.0,6,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-09-14 18:00:00,CHI,80,CON,2151,0,0,6.0,0.0,7.0,,13,17,6.0,0.0,0.0,,23,2013-09-14,3,3.0,45.0,0.0,1.0,0.0,17.0,0.0,1.0,1.0,1.0,-10,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-09-14 18:00:00,YSU,2754,MSU,127,0,21,14.0,14.0,6.0,,55,3,7.0,7.0,0.0,,17,2013-09-14,3,47.0,19.0,2.0,2.0,1.0,95.0,23.0,2.0,2.0,1.0,38,Big10,NotD1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-09-14 18:00:00,CNEW,2105,COL,2146,0,6,7.0,8.0,3.0,,24,14,7.0,3.0,3.0,,27,2013-09-14,3,72.0,6.0,1.0,1.0,1.0,55.0,28.0,1.0,1.0,1.0,-3,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-09-14 18:30:00,COA,2557,MER,2383,0,14,0.0,7.0,6.0,,27,7,3.0,7.0,3.0,,20,2013-09-14,3,35.0,28.0,1.0,1.0,1.0,17.0,21.0,0.0,1.0,0.0,7,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-09-14 19:00:00,MOR,60,LAN,2323,0,3,7.0,14.0,7.0,,31,0,3.0,0.0,14.0,,17,2013-09-14,3,38.0,13.0,1.0,1.0,1.0,16.0,27.0,0.0,1.0,0.0,14,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-09-14 19:00:00,MVSU,2400,ALCN,2016,0,7,0.0,6.0,22.0,,35,7,14.0,0.0,7.0,,28,2013-09-14,3,70.0,63.0,1.0,2.0,0.5,24.0,51.0,0.0,2.0,0.0,7,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-09-14 19:00:00,CHA,2128,SIU,79,0,7,14.0,10.0,0.0,,31,0,3.0,0.0,7.0,,10,2013-09-14,3,71.0,82.0,0.0,2.0,0.0,14.0,44.0,0.0,1.0,0.0,21,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-09-14 19:00:00,BC,103,USC,30,0,7,7.0,7.0,14.0,,35,0,0.0,0.0,7.0,,7,2013-09-14,3,37.0,23.0,1.0,2.0,0.5,48.0,24.0,2.0,2.0,1.0,28,PAC12,ACC,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2013,2013-09-14 19:00:00,TRI,3214,MAR,421,0,0,0.0,0.0,20.0,,20,0,0.0,0.0,38.0,,38,2013-09-14,3,56.0,54.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-18,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-09-14 19:00:00,TXSO,2640,SHSU,2534,0,0,27.0,14.0,14.0,,55,0,3.0,7.0,7.0,,17,2013-09-14,3,102.0,65.0,1.0,2.0,0.5,13.0,37.0,0.0,1.0,0.0,38,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-09-14 19:00:00,PAC,2486,CAL,2094,0,7,0.0,14.0,3.0,,24,0,10.0,14.0,7.0,,31,2013-09-14,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-09-14 19:00:00,BBG,490,VIR,330,0,0,14.0,0.0,0.0,,14,0,10.0,7.0,13.0,,30,2013-09-14,3,29.0,28.0,1.0,1.0,1.0,42.0,9.0,1.0,1.0,1.0,-16,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-09-14 19:00:00,OB,319,FOR,2237,0,0,0.0,0.0,23.0,,23,0,0.0,0.0,14.0,,14,2013-09-14,3,0.0,49.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-09-14 19:00:00,POM,2923,MEN,2381,0,14,14.0,7.0,0.0,,35,0,0.0,6.0,0.0,,6,2013-09-14,3,0.0,34.0,0.0,1.0,0.0,26.0,28.0,0.0,1.0,0.0,29,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-09-14 19:00:00,EAS,2194,AUS,2045,0,13,7.0,7.0,7.0,,34,16,7.0,13.0,16.0,,52,2013-09-14,3,21.0,24.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-18,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-09-14 19:05:00,MESA,11,MTST,147,0,11,8.0,7.0,0.0,,26,0,0.0,0.0,0.0,,0,2013-09-14,3,72.0,55.0,1.0,2.0,0.5,34.0,0.0,1.0,1.0,1.0,26,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-09-14 19:05:00,QUI,2825,INST,282,0,14,28.0,14.0,14.0,,70,0,0.0,0.0,7.0,,7,2013-09-14,3,49.0,93.0,0.0,2.0,0.0,6.0,34.0,0.0,1.0,0.0,63,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-09-14 19:30:00,KEN,352,EAR,2189,0,11,7.0,0.0,7.0,,25,0,8.0,0.0,7.0,,15,2013-09-14,3,28.0,51.0,0.0,1.0,0.0,37.0,7.0,1.0,1.0,1.0,10,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-09-14 19:30:00,MOS,2403,NEO,196,0,14,0.0,0.0,0.0,,14,7,10.0,0.0,0.0,,17,2013-09-14,3,6.0,45.0,0.0,1.0,0.0,52.0,38.0,1.0,1.0,1.0,-3,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-09-14 19:30:00,DEL,48,NAVY,2426,0,10,13.0,14.0,14.0,,51,0,7.0,0.0,0.0,,7,2013-09-14,3,41.0,35.0,1.0,1.0,1.0,93.0,56.0,2.0,2.0,1.0,44,Independent,NotD1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-09-14 19:30:00,KUT,2315,CAL,2858,0,14,10.0,7.0,14.0,,45,0,0.0,3.0,7.0,,10,2013-09-14,3,22.0,19.0,1.0,1.0,1.0,38.0,39.0,0.0,1.0,0.0,35,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-09-14 19:30:00,TENN,2633,ORE,2483,0,10,28.0,21.0,0.0,,59,7,0.0,0.0,7.0,,14,2013-09-14,3,125.0,13.0,2.0,2.0,1.0,97.0,20.0,2.0,2.0,1.0,45,PAC12,SEC,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2013,2013-09-14 19:30:00,CIT,2643,WCU,2717,0,0,0.0,14.0,7.0,,21,14,7.0,7.0,0.0,,28,2013-09-14,3,27.0,90.0,0.0,2.0,0.0,39.0,53.0,0.0,2.0,0.0,-7,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-09-14 19:30:00,CP,13,CSU,36,0,13,14.0,0.0,7.0,,34,3,7.0,7.0,0.0,,17,2013-09-14,3,54.0,71.0,0.0,2.0,0.0,63.0,57.0,1.0,2.0,0.5,17,MountainWest,NotD1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-09-14 19:30:00,ALA,333,TA&M,245,0,14,0.0,7.0,21.0,,42,7,21.0,14.0,7.0,,49,2013-09-14,3,117.0,59.0,2.0,2.0,1.0,35.0,10.0,1.0,1.0,1.0,-7,SEC,SEC,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2013,2013-09-14 19:30:00,BRY,2803,MAINE,311,0,7,14.0,14.0,0.0,,35,14,2.0,0.0,6.0,,22,2013-09-14,3,47.0,20.0,2.0,2.0,1.0,51.0,23.0,2.0,2.0,1.0,13,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-09-14 19:30:00,NEV,2440,FSU,52,0,3,14.0,31.0,14.0,,62,0,7.0,0.0,0.0,,7,2013-09-14,3,41.0,13.0,1.0,1.0,1.0,56.0,65.0,1.0,2.0,0.5,55,ACC,MountainWest,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2013,2013-09-14 19:30:00,STON,2619,BUFF,2084,0,3,0.0,7.0,0.0,3.0,26,0,0.0,0.0,10.0,3.0,23,2013-09-14,3,33.0,110.0,0.0,2.0,0.0,24.0,0.0,1.0,1.0,1.0,3,MidAmerican,NotD1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-09-14 19:30:00,GT,59,DUKE,150,0,7,0.0,0.0,7.0,,14,10,14.0,7.0,7.0,,38,2013-09-14,3,73.0,14.0,2.0,2.0,1.0,70.0,0.0,1.0,1.0,1.0,-24,ACC,ACC,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2013,2013-09-14 20:00:00,ADST,2001,OKP,2824,0,3,7.0,0.0,0.0,,10,0,9.0,7.0,10.0,,26,2013-09-14,3,35.0,88.0,1.0,2.0,0.5,44.0,0.0,1.0,1.0,1.0,-16,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-09-14 20:00:00,UNCO,2458,WYO,2751,0,0,21.0,0.0,14.0,,35,0,0.0,0.0,7.0,,7,2013-09-14,3,76.0,47.0,1.0,2.0,0.5,67.0,51.0,1.0,2.0,0.5,28,MountainWest,NotD1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-09-14 20:00:00,CHA,411,PUG,2508,0,0,0.0,14.0,0.0,,14,13,21.0,10.0,13.0,,57,2013-09-14,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-09-14 20:00:00,CHE,2129,IND,2291,0,28,7.0,7.0,7.0,,49,0,0.0,0.0,0.0,,0,2013-09-14,3,30.0,20.0,1.0,1.0,1.0,28.0,33.0,0.0,1.0,0.0,49,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-09-14 20:00:00,CLA,17,LEW,2333,0,0,15.0,3.0,10.0,0.0,28,6,0.0,15.0,7.0,3.0,31,2013-09-14,3,22.0,42.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-09-14 20:00:00,WAG,2681,SYR,183,0,9,28.0,17.0,0.0,,54,0,0.0,0.0,0.0,,0,2013-09-14,3,44.0,71.0,0.0,2.0,0.0,69.0,63.0,1.0,2.0,0.5,54,ACC,NotD1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-09-14 20:00:00,BALL,2050,UNT,249,0,3,13.0,8.0,10.0,,34,20,7.0,0.0,0.0,,27,2013-09-14,3,61.0,33.0,1.0,2.0,0.5,91.0,42.0,2.0,2.0,1.0,7,ConferenceUSA,MidAmerican,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013,2013-09-14 20:00:00,WES,2848,CEN,2120,0,14,0.0,6.0,0.0,,20,0,0.0,0.0,7.0,,7,2013-09-14,3,14.0,21.0,0.0,1.0,0.0,14.0,43.0,0.0,1.0,0.0,13,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-09-14 20:05:00,HUM,2278,PRST,2502,0,7,6.0,23.0,7.0,,43,0,6.0,0.0,0.0,,6,2013-09-14,3,87.0,54.0,1.0,2.0,0.5,27.0,41.0,0.0,1.0,0.0,37,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-09-14 20:30:00,WHI,2850,WHI,2721,0,7,7.0,17.0,7.0,,38,7,3.0,7.0,0.0,,17,2013-09-14,3,36.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,21,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-09-14 20:30:00,SEW,2553,WIL,2930,0,19,0.0,0.0,14.0,,33,7,7.0,7.0,7.0,,28,2013-09-14,3,64.0,34.0,1.0,1.0,1.0,10.0,7.0,1.0,1.0,1.0,5,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-09-14 21:00:00,NIU,2459,IDHO,70,0,14,14.0,0.0,7.0,,35,7,14.0,14.0,10.0,,45,2013-09-14,3,16.0,82.0,0.0,2.0,0.0,30.0,27.0,1.0,1.0,1.0,-10,Independent,MidAmerican,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013,2013-09-14 21:00:00,MID,2395,TAR,2627,0,0,7.0,14.0,6.0,,27,7,3.0,0.0,14.0,,24,2013-09-14,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-09-14 21:00:00,WES,2714,IDST,304,0,3,10.0,13.0,3.0,,29,0,3.0,0.0,0.0,,3,2013-09-14,3,40.0,14.0,1.0,1.0,1.0,21.0,48.0,0.0,1.0,0.0,26,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-09-14 21:00:00,ALST,2011,UAPB,2029,0,0,13.0,19.0,7.0,,39,21,3.0,0.0,16.0,,40,2013-09-14,3,25.0,120.0,0.0,2.0,0.0,45.0,54.0,0.0,2.0,0.0,-1,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-09-14 21:30:00,GRAM,2755,LIN,2876,1,16,7.0,14.0,10.0,,47,0,14.0,7.0,13.0,,34,2013-09-14,3,22.0,24.0,0.0,1.0,0.0,19.0,71.0,0.0,2.0,0.0,13,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-09-14 21:30:00,IOW,2295,SS,375,0,7,17.0,14.0,9.0,,47,3,0.0,0.0,7.0,,10,2013-09-14,3,7.0,36.0,0.0,1.0,0.0,21.0,55.0,0.0,1.0,0.0,37,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-09-14 22:00:00,HOW,47,ODU,295,0,28,21.0,17.0,10.0,,76,3,7.0,3.0,6.0,,19,2013-09-14,3,48.0,99.0,0.0,2.0,0.0,51.0,50.0,1.0,2.0,0.5,57,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-09-14 22:00:00,NCP,2882,FAY,2220,0,7,17.0,0.0,0.0,,24,7,7.0,21.0,3.0,,38,2013-09-14,3,28.0,29.0,0.0,1.0,0.0,25.0,21.0,1.0,1.0,1.0,-14,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-09-14 22:00:00,PEAY,2046,CHAT,236,0,14,21.0,7.0,0.0,,42,7,0.0,3.0,0.0,,10,2013-09-14,3,63.0,45.0,1.0,2.0,0.5,3.0,83.0,0.0,2.0,0.0,32,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-09-14 22:00:00,CAT,2107,LVI,2940,0,0,0.0,3.0,13.0,,16,7,21.0,14.0,0.0,,42,2013-09-14,3,17.0,34.0,0.0,1.0,0.0,10.0,9.0,1.0,1.0,1.0,-26,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-09-14 22:00:00,TNTC,2635,HAMP,2261,0,7,6.0,7.0,7.0,,27,3,7.0,7.0,13.0,,30,2013-09-14,3,16.0,73.0,0.0,2.0,0.0,63.0,55.0,1.0,2.0,0.5,-3,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-09-14 22:00:00,SW,2588,BKN,487,0,3,9.0,6.0,14.0,,32,0,14.0,0.0,0.0,,14,2013-09-14,3,0.0,0.0,0.0,0.0,0.0,14.0,44.0,0.0,1.0,0.0,18,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-09-14 22:00:00,STX,2615,IND,2292,0,6,14.0,17.0,14.0,,51,0,14.0,6.0,0.0,,20,2013-09-14,3,10.0,9.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,31,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-09-14 22:00:00,CCU,324,EKY,2198,0,10,14.0,0.0,8.0,,32,14,17.0,13.0,7.0,,51,2013-09-14,3,45.0,50.0,1.0,2.0,0.5,62.0,48.0,2.0,2.0,1.0,-19,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-09-14 22:00:00,MRST,2368,GTWN,46,0,0,9.0,7.0,7.0,,23,9,7.0,21.0,6.0,,43,2013-09-14,3,63.0,34.0,1.0,2.0,0.5,35.0,64.0,0.0,2.0,0.0,-20,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-09-14 22:00:00,BUT,2086,FRA,2233,0,7,7.0,0.0,14.0,,28,0,7.0,14.0,10.0,,31,2013-09-14,3,27.0,30.0,0.0,1.0,0.0,63.0,79.0,1.0,2.0,0.5,-3,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2013-09-14 22:00:00,RICH,257,WEBB,2241,0,0,6.0,0.0,6.0,,12,3,0.0,0.0,7.0,,10,2013-09-14,3,28.0,76.0,1.0,2.0,0.5,55.0,23.0,1.0,2.0,0.5,2,NotD1,NotD1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
