HomeID,VisID,Season,Week,Spread_Mirage,Spread_Pinnacle,Spread_Sportsbet,Spread_Westgate,Spread_Station,Spread_SIA,Spread_SBG,Spread_BetUS,target_margin,Conf,Spread_Med,Spread_Mode
2032,2433,2016,9,,-21.0,-21.0,-21.0,-21.0,-21.0,-20.5,,41,sun-belt,-21.0,-21.0
245,166,2016,9,,,-42.5,,,,-42.5,,42,sec,-42.5,-42.5
6,2247,2016,9,-6.0,-5.0,-4.5,-4.5,-5.5,-5.5,-4.5,-4.5,3,sun-belt,-4.75,-4.5
61,57,2016,9,-7.0,-7.0,-7.0,-6.5,-6.5,-6.5,-7.0,-7.0,-14,sec,-7.0,-7.0
2483,9,2016,9,-9.0,-9.5,-10.0,-9.5,-9.0,-9.0,-10.0,-10.0,19,pac-12,-9.5,-10.0
66,2306,2016,9,6.0,6.0,6.0,6.0,6.5,6.0,6.0,6.0,-5,big-12,6.0,6.0
30,25,2016,9,-21.0,-19.5,-19.5,-20.0,-20.0,-19.0,-19.5,,21,pac-12,-19.5,-19.5
248,2116,2016,9,-10.0,-9.5,-9.5,-9.0,-10.0,-9.5,-9.5,-9.0,7,american,-9.5,-9.5
218,2132,2016,9,-7.5,-9.5,-9.0,-9.0,-7.5,-8.0,-9.0,-9.0,21,american,-9.0,-9.0
152,103,2016,9,-14.5,-14.0,-14.0,-13.5,-14.0,-16.5,-14.0,-14.0,-7,acc,-14.0,-14.0
142,96,2016,9,-7.0,-7.5,-7.5,-8.5,-7.5,-7.0,-7.5,-7.5,-14,sec,-7.5,-7.5
2636,249,2016,9,-4.0,-4.5,-4.5,-4.0,-4.5,-4.5,-4.5,-4.5,14,cusa,-4.5,-4.5
151,41,2016,9,-7.0,-6.5,-7.0,-6.5,,-6.5,-7.0,-7.0,38,american,-7.0,-7.0
58,2426,2016,9,-6.5,-6.0,-6.0,-6.0,-6.5,-6.0,-6.0,-6.0,7,american,-6.0,-6.0
59,150,2016,9,-6.5,-6.5,-6.5,-7.0,-6.5,-6.5,-6.5,-7.0,3,acc,-6.5,-6.5
87,2390,2016,9,-2.5,-2.0,-3.0,-2.5,-2.5,-1.0,-3.0,-3.0,3,independent,-2.5,-3.0
145,2,2016,9,4.5,4.0,4.0,4.5,5.0,4.5,4.0,4.5,-11,sec,4.5,4.5
2579,2633,2016,9,15.5,15.0,14.5,14.5,15.0,14.5,14.5,15.0,3,sec,14.75,14.5
251,239,2016,9,4.5,4.0,4.0,3.5,4.0,4.0,4.0,4.0,1,big-12,4.0,4.0
197,277,2016,9,4.0,4.5,4.5,4.5,4.5,4.5,4.5,4.5,17,big-12,4.5,4.5
2628,2641,2016,9,-9.5,-9.5,-9.5,-9.5,-9.0,-10.0,-9.5,-10.0,-3,big-12,-9.5,-9.5
275,158,2016,9,-8.0,-9.0,-8.5,-9.0,-9.0,-8.5,-8.5,-8.5,6,big-ten,-8.5,-8.5
84,120,2016,9,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,6,big-ten,-3.5,-3.5
2509,213,2016,9,14.5,14.5,14.5,14.5,15.0,,14.5,15.0,-38,big-ten,14.5,14.5
221,259,2016,9,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,-3,acc,3.5,3.5
154,349,2016,9,-7.0,-9.5,-7.0,-7.0,-7.0,-7.0,-7.0,-7.5,-8,acc,-7.0,-7.0
2348,242,2016,9,,,-29.5,,,,-29.5,,45,cusa,-29.5,-29.5
258,97,2016,9,,,32.5,,,,32.5,,-7,acc,32.5,32.5
113,2681,2016,9,,,-23.0,,,-23.0,-23.0,,24,independent,-23.0,-23.0
356,135,2016,9,8.5,8.5,-3.5,8.5,9.0,8.5,8.5,8.5,-23,big-ten,8.5,8.5
194,77,2016,9,,-25.5,-26.0,-26.0,,-26.0,-26.0,,4,big-ten,-26.0,-26.0
127,130,2016,9,,24.5,24.5,24.5,,24.5,24.5,,-9,big-ten,24.5,24.5
2229,2393,2016,9,18.0,17.5,17.5,17.5,18.0,17.5,17.5,,-7,cusa,17.5,17.5
2655,2567,2016,9,1.5,1.5,1.5,1.5,1.0,1.0,1.5,1.5,-4,american,1.5,1.5
