HomeID,VisID,Season,Week,Spread_Mirage,Spread_Pinnacle,Spread_Sportsbet,Spread_Westgate,Spread_Station,Spread_SIA,Spread_SBG,Spread_BetUS,target_margin,Conf,SpreadMed,SpreadMode
2,238,2016,10,,-22.5,-23.0,-22.5,,,-23.0,,7,sec,-22.75,-23.0
344,245,2016,10,10.0,10.0,10.0,10.0,10.5,11.0,10.0,10.0,7,sec,10.0,10.0
2247,2032,2016,10,4.0,3.5,4.0,4.0,4.5,4.0,4.0,4.0,-15,sun-belt,4.0,4.0
2247,2032,2016,10,4.0,3.5,4.0,4.0,4.5,4.0,4.0,4.0,-15,sun-belt,4.0,4.0
2247,2032,2016,10,4.0,3.5,4.0,4.0,4.5,4.0,4.0,4.0,-15,sun-belt,4.0,4.0
2247,2032,2016,10,4.0,3.5,4.0,4.0,4.5,4.0,4.0,4.0,-15,sun-belt,4.0,4.0
145,290,2016,10,,-28.0,-28.0,-28.0,,,-28.0,,10,sec,-28.0,-28.0
8,57,2016,10,3.5,3.5,3.5,3.5,3.0,3.5,3.5,3.5,21,sec,3.5,3.5
2026,326,2016,10,,,-31.0,,,,-31.0,,25,sun-belt,-31.0,-31.0
249,2348,2016,10,,17.5,19.5,20.0,18.5,19.5,19.5,,-21,cusa,19.5,19.5
38,26,2016,10,-13.5,-13.5,-13.5,-14.0,-13.5,-13.5,-13.5,-14.0,10,pac-12,-13.5,-13.5
2132,252,2016,10,7.5,8.0,8.0,7.5,7.5,8.0,8.0,7.5,-17,american,7.75,7.5
68,23,2016,10,,,-31.5,,,,-31.5,,14,mwc,-31.5,-31.5
21,62,2016,10,,-20.0,-20.0,-20.5,-20.5,-20.0,-20.0,,55,mwc,-20.0,-20.0
24,204,2016,10,-16.5,-16.5,-17.0,-16.5,-16.5,-16.5,-17.0,,11,pac-12,-16.5,-16.5
30,2483,2016,10,-16.0,-17.0,-16.5,-16.5,-16.5,-16.5,-16.5,,25,pac-12,-16.5,-16.5
2426,87,2016,10,-7.0,-7.5,-7.5,-7.5,-7.5,-7.0,-7.5,-7.0,1,american,-7.5,-7.5
36,278,2016,10,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,,37,mwc,-17.0,-17.0
2393,2636,2016,10,,-19.0,-19.5,-20.5,-20.5,-19.5,-19.5,,-20,cusa,-19.5,-19.5
228,183,2016,10,,-28.0,-27.5,-28.0,,,-27.5,,54,acc,-27.75,-28.0
41,218,2016,10,11.0,10.0,10.5,10.5,10.5,10.0,10.0,10.5,-21,american,10.5,10.5
154,258,2016,10,-2.5,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,7,acc,-2.0,-2.0
2116,2655,2016,10,-16.5,-16.5,-16.5,-16.5,-16.5,-16.5,-16.5,,31,american,-16.5,-16.5
2653,113,2016,10,,-23.0,-23.0,-23.0,-22.5,-23.0,-23.0,,21,sun-belt,-23.0,-23.0
2579,142,2016,10,-5.5,-4.5,-4.5,-4.5,-5.0,-4.0,-4.5,-4.5,10,sec,-4.5,-4.5
152,52,2016,10,7.0,6.5,7.0,6.5,7.0,7.0,7.0,6.5,-4,acc,7.0,7.0
153,59,2016,10,-11.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,28,acc,-12.5,-12.5
66,201,2016,10,,21.0,21.0,21.0,,21.0,21.0,,-10,big-12,21.0,21.0
66,201,2016,10,,21.0,21.0,21.0,,21.0,21.0,,-10,big-12,21.0,21.0
66,201,2016,10,,21.0,21.0,21.0,,21.0,21.0,,-10,big-12,21.0,21.0
66,201,2016,10,,21.0,21.0,21.0,,21.0,21.0,,-10,big-12,21.0,21.0
2433,6,2016,10,9.5,9.0,9.5,9.0,10.0,9.5,9.5,9.5,7,sun-belt,9.5,9.5
164,84,2016,10,14.0,12.5,13.0,13.5,13.0,12.5,13.0,13.5,-6,big-ten,13.0,13.0
77,275,2016,10,6.0,6.0,6.0,6.5,6.5,6.5,6.0,6.0,-14,big-ten,6.0,6.0
130,120,2016,10,,,-30.0,,,,-30.5,,56,big-ten,-30.25,-30.5
135,2509,2016,10,-17.5,-18.5,-18.5,-18.5,-17.5,-18.0,-18.5,,13,big-ten,-18.5,-18.5
356,127,2016,10,9.5,9.5,10.0,10.0,10.0,9.5,10.0,10.0,4,big-ten,10.0,10.0
150,259,2016,10,13.5,12.5,12.5,13.0,13.0,13.0,12.5,13.0,-3,acc,13.0,13.0
96,61,2016,10,2.5,2.5,2.5,2.5,2.0,2.5,2.5,3.0,-3,sec,2.5,2.5
2572,2429,2016,10,,-17.5,-17.0,-17.0,-17.0,-16.5,-17.0,,-11,cusa,-17.0,-17.0
98,2229,2016,10,,,-34.5,,,,-34.5,,28,cusa,-34.5,-34.5
103,97,2016,10,,25.5,25.0,25.0,,25.0,25.0,,-45,acc,25.0,25.0
195,2084,2016,10,,-18.0,-18.0,-18.0,,-18.0,-18.0,,24,mac,-18.0,-18.0
195,2084,2016,10,,-18.0,-18.0,-18.0,,-18.0,-18.0,,24,mac,-18.0,-18.0
195,2084,2016,10,,-18.0,-18.0,-18.0,,-18.0,-18.0,,24,mac,-18.0,-18.0
195,2084,2016,10,,-18.0,-18.0,-18.0,,-18.0,-18.0,,24,mac,-18.0,-18.0
213,2294,2016,10,-6.5,-6.5,-7.0,-6.5,-6.5,-7.0,-7.0,-6.5,27,big-ten,-6.5,-6.5
2567,235,2016,10,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-44,american,3.0,3.0
2390,221,2016,10,-4.5,-4.5,-4.0,-4.5,-4.5,-4.5,-4.0,-4.0,23,acc,-4.5,-4.5
193,2117,2016,10,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,20,mac,-1.0,-1.0
2641,251,2016,10,3.0,2.5,3.0,2.5,3.0,3.0,3.0,3.0,-8,big-12,3.0,3.0
2306,197,2016,10,-2.0,-1.5,-1.0,-1.0,-2.0,-2.5,-1.0,-1.0,-6,big-12,-1.25,-1.0
277,2305,2016,10,,,-32.0,,,,-32.0,,27,big-12,-32.0,-32.0
295,276,2016,10,-9.5,-8.0,-8.5,-8.5,-9.0,-9.5,-8.5,-8.0,24,cusa,-8.5,-8.5
239,2628,2016,10,-7.0,-7.0,-8.0,-7.0,-7.0,-7.0,-8.0,-7.0,-40,big-12,-7.0,-7.0
242,2226,2016,10,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-17,cusa,-3.5,-3.5
2006,2649,2016,10,10.0,10.0,10.0,10.0,10.5,10.0,10.0,10.0,-31,mac,10.0,10.0
2006,2649,2016,10,10.0,10.0,10.0,10.0,10.5,10.0,10.0,10.0,-31,mac,10.0,10.0
2006,2649,2016,10,10.0,10.0,10.0,10.0,10.5,10.0,10.0,10.0,-31,mac,10.0,10.0
2006,2649,2016,10,10.0,10.0,10.0,10.0,10.5,10.0,10.0,10.0,-31,mac,10.0,10.0
265,12,2016,10,-16.0,-16.0,-16.0,-15.0,-15.0,-15.5,-16.0,,62,pac-12,-16.0,-16.0
309,70,2016,10,-4.5,-5.0,-4.5,-5.0,-4.5,-4.0,-4.5,-4.0,-10,sun-belt,-4.5,-4.5
349,2005,2016,10,,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-19,independent,0.0,0.0
2633,2635,2016,10,,,-41.0,,,,-41.0,,55,sec,-41.0,-41.0
