HomeID,VisID,Season,Week,Spread_Mirage,Spread_Pinnacle,Spread_Sportsbet,Spread_Westgate,Spread_Station,Spread_SIA,Spread_SBG,Spread_BetUS,target_margin,Conf,SpreadMed,SpreadMode
98,295,2016,8,-15.5,-15.5,-15.5,-15.5,-15.0,-15.5,-15.5,-15.5,35,cusa,-15.5,-15.5
2459,2084,2016,8,,-24.0,-24.0,-24.0,-24.0,-24.0,-24.0,,37,mac,-24.0,-24.0
135,164,2016,8,-18.0,-17.5,-17.5,-18.0,-17.5,-17.5,-17.5,,2,big-ten,-17.5,-17.5
2711,2199,2016,8,,-25.5,-25.5,-26.0,,-26.0,-25.5,,14,mac,-25.5,-25.5
142,2393,2016,8,-8.5,-9.5,-9.0,-9.5,-8.5,-8.5,-9.0,-9.0,-6,sec,-9.0,-9.0
2426,235,2016,8,-1.0,-1.0,-1.5,-2.0,-1.5,-1.5,-1.5,-1.5,14,american,-1.5,-1.5
218,58,2016,8,6.5,5.5,6.0,6.0,6.5,6.5,6.0,5.5,16,american,6.0,6.0
189,193,2016,8,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-14,mac,0.0,0.0
2309,195,2016,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-4,mac,1.0,1.0
2649,2117,2016,8,-10.0,-10.0,-10.0,-10.0,-10.5,-10.0,-10.0,-10.0,14,mac,-10.0,-10.0
2306,251,2016,8,,1.0,1.0,1.5,1.5,1.0,1.0,,3,big-12,1.0,1.0
2305,197,2016,8,,23.0,23.5,23.0,,22.5,23.5,,-24,big-12,23.0,23.0
2567,248,2016,8,,23.5,23.5,23.5,23.0,23.0,23.5,,22,american,23.5,23.5
238,2634,2016,8,,,-28.0,,,,-28.0,,18,sec,-28.0,-28.0
277,2628,2016,8,-5.5,-5.5,-6.0,-6.0,-6.0,-5.5,-6.0,-6.0,24,big-12,-6.0,-6.0
242,2504,2016,8,,,-21.5,,,-21.5,-21.5,,21,cusa,-21.5,-21.5
2636,2638,2016,8,-10.0,-10.5,-10.5,-10.0,-10.0,-10.5,-10.5,-10.0,-3,cusa,-10.25,-10.5
2026,70,2016,8,,-21.5,-21.5,-21.0,-21.0,-21.5,-21.5,,18,sun-belt,-21.5,-21.5
2050,2006,2016,8,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-10,mac,-3.5,-3.5
2247,2630,2016,8,,,-12.0,-13.0,,-12.0,-12.0,,25,sun-belt,-12.0,-12.0
