HomeID,VisID,Season,Week,Spread_Mirage,Spread_Pinnacle,Spread_Sportsbet,Spread_Westgate,Spread_Station,Spread_SIA,Spread_SBG,Spread_BetUS,target_margin,Conf,Spread_Med,Spread_Mode,Spread_Rec
183,120,2014,4,NA,-1.5,-1.5,-2,-2,-1.5,-1.5,-1.5,-14,acc,-1.5,-1.5,NA
259,59,2014,4,NA,-7.5,-7.5,-7.5,-7.5,-7.5,-7,-7,-3,acc,-7.5,-7.5,NA
277,201,2014,4,NA,7.5,9,8,7.5,7.5,8,7.5,-12,big-12,7.5,7.5,NA
77,2710,2014,4,NA,NA,-27,NA,NA,-25.5,NA,NA,17,big-ten,-26.25,-27,NA
2229,97,2014,4,NA,25.5,25.5,NA,NA,NA,NA,NA,-31,cusa,25.5,25.5,NA
151,153,2014,4,NA,1,0,-1,-1,1.5,1,1,29,american,0.5,-1,NA
2711,93,2014,4,NA,NA,-13,NA,NA,-13,NA,NA,31,mac,-13,-13,NA
275,189,2014,4,NA,-25.5,-26,NA,NA,-26,NA,NA,51,big-ten,-26,-26,NA
242,295,2014,4,NA,-7,-7,-6.5,-6.5,-6.5,-7,-7,-3,cusa,-6.75,-7,NA
103,311,2014,4,NA,NA,-23.5,NA,NA,-23,NA,NA,30,acc,-23.25,-23.5,NA
2649,2050,2014,4,NA,-14,-14.5,-14,-14,-14.5,-14,-14,11,mac,-14,-14,NA
2426,164,2014,4,NA,-6,-6,-6,-6.5,-6,-6,-6,-7,independent,-6,-6,NA
221,2294,2014,4,NA,-6.5,-7,-7,-7,-6.5,-6.5,-7,-4,acc,-7,-7,NA
142,84,2014,4,NA,-14,-15,-14.5,-15,-14.5,-14.5,-14.5,-4,sec,-14.5,-14.5,NA
2132,193,2014,4,NA,NA,-30,NA,NA,NA,NA,NA,7,american,-30,-30,NA
2572,2026,2014,4,NA,2.5,2.5,2.5,2,2.5,2.5,2.5,1,cusa,2.5,2.5,NA
235,2393,2014,4,NA,-11.5,-11.5,-12,-13,-12.5,-12,-11.5,19,american,-12,-11.5,NA
2306,2,2014,4,NA,7,8,7.5,7.5,7.5,7.5,7,-6,big-12,7.5,7.5,NA
152,2506,2014,4,NA,NA,-41,NA,NA,NA,NA,NA,42,acc,-41,-41,NA
150,2655,2014,4,NA,-16.5,-17,-17,-17,-16.5,NA,NA,34,acc,-16.75,-17,NA
2751,2226,2014,4,NA,-3,-3,-3,-3,-3,-3,-3,1,mwc,-3,-3,NA
356,326,2014,4,NA,-10.5,-10.5,-11,-11.5,-10.5,-11,-10.5,7,big-ten,-10.75,-10.5,NA
213,113,2014,4,NA,-27,-27,NA,NA,-27,NA,NA,41,big-ten,-27,-27,NA
218,2169,2014,4,NA,NA,-39.5,NA,NA,NA,NA,NA,59,american,-39.5,-39.5,NA
2348,2466,2014,4,NA,NA,-23,NA,NA,-23,NA,NA,-3,cusa,-23,-23,NA
2305,2117,2014,4,NA,-5.5,-5.5,-5,-4.5,-5.5,-6,-6,14,big-12,-5.5,-5.5,NA
2084,2450,2014,4,NA,NA,-23.5,NA,NA,-23.5,NA,NA,29,mac,-23.5,-23.5,NA
2116,2065,2014,4,NA,NA,-23,NA,NA,NA,NA,NA,34,american,-23,-23,NA
2509,79,2014,4,NA,NA,-3,NA,NA,-3,NA,NA,22,big-ten,-3,-3,NA
245,8,2014,5,NA,-8.5,-7.5,-8.5,-8,-8,-8,-8.5,7,sec,-8,-8,NA
2,2348,2014,5,NA,NA,-32,NA,NA,NA,NA,NA,28,sec,-32,-32,NA
5,2229,2014,5,NA,-14,-14,-14,-14.5,-14,-14,NA,-14,cusa,-14,-14,NA
2433,2653,2014,5,NA,-13.5,-13,-13.5,NA,-14,-14,-13.5,2,sun-belt,-13.5,-13.5,NA
9,26,2014,5,NA,3,3.5,3.5,3.5,3.5,3.5,3.5,-35,pac-12,3.5,3.5,NA
103,36,2014,5,NA,-6,-7.5,-7.5,-6.5,-7.5,-7.5,-6,-3,acc,-7.5,-7.5,NA
43,349,2014,5,NA,NA,14.5,NA,NA,NA,NA,NA,6,NotMajor,14.5,14.5,NA
264,24,2014,5,NA,7.5,7.5,8,7.5,7.5,7.5,8,-7,pac-12,7.5,7.5,NA
25,38,2014,5,NA,-14,-13.5,-14,-14.5,-14,-14,-14,3,pac-12,-14,-14,NA
167,278,2014,5,NA,6,6.5,5.5,5.5,6,6.5,6.5,-11,mwc,6,6,NA
127,2751,2014,5,NA,NA,-27,NA,NA,NA,NA,NA,42,big-ten,-27,-27,NA
2005,68,2014,5,NA,12.5,12.5,13,13,12,12.5,12.5,14,mwc,12.5,12.5,NA
41,218,2014,5,NA,6,6,6,6.5,6.5,6.5,6,-26,american,6,6,NA
97,154,2014,5,NA,-21,-21,-21.5,NA,-21,NA,NA,10,acc,-21,-21,NA
2579,142,2014,5,NA,-6.5,-7,-7,-6,-6.5,-6.5,-6.5,-1,sec,-6.5,-6.5,NA
84,120,2014,5,NA,-2,-2.5,-2.5,-2.5,-2.5,-2.5,NA,-22,big-ten,-2.5,-2.5,NA
2390,150,2014,5,NA,-3.5,-3.5,-4.5,-5,-4,-4,-4,12,acc,-4,-4,NA
96,238,2014,5,NA,-17,-17,-17,-17.5,NA,NA,NA,10,sec,-17,-17,NA
61,2633,2014,5,NA,-18.5,-18.5,-18,-17.5,-18.5,NA,NA,3,sec,-18.25,-18.5,NA
197,2641,2014,5,NA,-14.5,-14,-14.5,-15,-14.5,-14.5,-14.5,10,big-12,-14.5,-14.5,NA
70,6,2014,5,NA,3,3,3,NA,3,3,3,-24,sun-belt,3,3,NA
99,166,2014,5,NA,NA,-43,NA,NA,NA,NA,NA,56,sec,-43,-43,NA
259,2711,2014,5,NA,-20.5,-20,-20.5,NA,-20.5,NA,NA,18,acc,-20.5,-20.5,NA
213,77,2014,5,NA,-10.5,-10,-10.5,-11,-10.5,-10.5,-10.5,-23,big-ten,-10.5,-10.5,NA
228,153,2014,5,NA,-14,-14,-14.5,-14.5,-14.5,-14,-14.5,15,acc,-14.5,-14.5,NA
2572,242,2014,5,NA,8.5,8.5,9,NA,8.5,8.5,9,-18,cusa,8.5,8.5,NA
152,52,2014,5,-6,16.5,16.5,17,17,16,NA,NA,-15,acc,16.75,17,-6
113,189,2014,5,NA,6,6,5.5,NA,5.5,6,5.5,-5,mac,5.5,5.5,NA
2226,2636,2014,5,NA,4,3.5,4.5,NA,4.5,5,4,4,cusa,4.5,4,NA
2306,2638,2014,5,NA,NA,-27.5,NA,NA,NA,NA,NA,30,big-12,-27.5,-27.5,NA
2509,2294,2014,5,NA,7.5,8,7.5,8,8,8,7.5,-14,big-ten,7.75,7.5,NA
130,135,2014,5,NA,-10,-10.5,-10,-11,-10.5,NA,-10.5,-16,big-ten,-10.5,-10.5,NA
2084,193,2014,5,NA,-6.5,-6.5,-7,NA,-6.5,-7,-7,8,mac,-6.5,-6.5,NA
195,2197,2014,5,NA,NA,-7.5,NA,NA,-7.5,-7.5,NA,15,mac,-7.5,-7.5,NA
295,2393,2014,5,NA,-1,-1.5,-1,-1.5,-1,-1.5,-1,-13,cusa,-1,-1,NA
145,235,2014,5,NA,-21,-20.5,-21,NA,-20,NA,NA,21,sec,-20.75,-21,NA
164,2655,2014,5,NA,-13,-13.5,-13,-13,-13.5,-13,-13.5,25,big-ten,-13.25,-13.5,NA
258,2309,2014,5,NA,-26,-25.5,NA,NA,NA,NA,NA,32,acc,-25.75,-26,NA
194,2132,2014,5,NA,-17,-16.5,-17,-17,-16.5,NA,NA,22,big-ten,-17,-17,NA
221,2006,2014,5,NA,-20.5,-20.5,-20.5,NA,-20.5,NA,NA,-11,acc,-20.5,-20.5,NA
2305,251,2014,5,NA,10.5,10.5,12,11.5,10,10.5,10.5,-23,big-12,10.5,10.5,NA
275,58,2014,5,NA,NA,-33.5,NA,NA,NA,NA,NA,17,big-ten,-33.5,-33.5,NA
2567,2628,2014,5,NA,NA,31,NA,NA,NA,NA,NA,-56,american,31,31,NA
2426,98,2014,5,NA,-7.5,-7.5,-8,-7.5,-8.5,-8,-8,-9,independent,-7.75,-7.5,NA
2649,2117,2014,5,NA,-10,-10,-10.5,NA,-10.5,-10.5,-10.5,14,mac,-10.5,-10.5,NA
