User,Item,value
66|2460,SpreadMirage,
2692|2617,SpreadMirage,
2000|3099,SpreadMirage,
251|166,SpreadMirage,
167|2636,SpreadMirage,-3.5
158|2751,SpreadMirage,
21|2197,SpreadMirage,
149|2026,SpreadMirage,
2628|99,SpreadMirage,4.5
26|2440,SpreadMirage,
264|68,SpreadMirage,-4.0
25|77,SpreadMirage,6.5
50|2400,SpreadMirage,
97|195,SpreadMirage,
36|38,SpreadMirage,-2.5
2634|2065,SpreadMirage,
221|52,SpreadMirage,11.0
2188|2022,SpreadMirage,
2986|611,SpreadMirage,
2316|2310,SpreadMirage,
2839|3211,SpreadMirage,
2105|131,SpreadMirage,
2403|2122,SpreadMirage,
2851|132,SpreadMirage,
2224|2666,SpreadMirage,
2245|2477,SpreadMirage,
199|2568,SpreadMirage,
2438|2687,SpreadMirage,
2682|2205,SpreadMirage,
437|367,SpreadMirage,
2453|2396,SpreadMirage,
2402|2123,SpreadMirage,
2362|2651,SpreadMirage,
151|2226,SpreadMirage,
2927|2264,SpreadMirage,
138|129,SpreadMirage,
2823|2033,SpreadMirage,
72|263,SpreadMirage,
2118|137,SpreadMirage,
2882|2736,SpreadMirage,
2911|507,SpreadMirage,
2025|2069,SpreadMirage,
2231|2214,SpreadMirage,
2815|2876,SpreadMirage,
9|16,SpreadMirage,
2681|2771,SpreadMirage,
2846|2725,SpreadMirage,
2749|40,SpreadMirage,
379|481,SpreadMirage,
2003|205,SpreadMirage,
2667|2442,SpreadMirage,
2884|2909,SpreadMirage,
114|479,SpreadMirage,
471|286,SpreadMirage,
2772|389,SpreadMirage,
2229|2116,SpreadMirage,
2723|2600,SpreadMirage,
103|154,SpreadMirage,-2.5
2001|630,SpreadMirage,
2930|2810,SpreadMirage,
2127|2560,SpreadMirage,
210|2089,SpreadMirage,
356|2132,SpreadMirage,8.0
390|2333,SpreadMirage,
2776|18,SpreadMirage,
2695|2805,SpreadMirage,
127|58,SpreadMirage,
2974|2559,SpreadMirage,
3066|568,SpreadMirage,
2528|2467,SpreadMirage,
97|2198,SpreadMirage,
2309|189,SpreadMirage,7.0
2429|2804,SpreadMirage,
213|2199,SpreadMirage,
2636|197,SpreadMirage,
2390|57,SpreadMirage,3.0
2779|2557,SpreadMirage,
96|193,SpreadMirage,
2523|2415,SpreadMirage,
2702|81,SpreadMirage,
223|2441,SpreadMirage,
246|2644,SpreadMirage,
2294|2623,SpreadMirage,
2628|2545,SpreadMirage,
2017|2487,SpreadMirage,
2060|2385,SpreadMirage,
2302|2832,SpreadMirage,
2509|282,SpreadMirage,
2175|174,SpreadMirage,
275|2635,SpreadMirage,
2886|215,SpreadMirage,
218|248,SpreadMirage,2.5
418|433,SpreadMirage,
164|2450,SpreadMirage,
398|3110,SpreadMirage,
2633|98,SpreadMirage,-14.0
228|2569,SpreadMirage,
153|2393,SpreadMirage,
2329|2115,SpreadMirage,
2781|2354,SpreadMirage,
209|2707,SpreadMirage,
126|86,SpreadMirage,
2969|2248,SpreadMirage,
2803|2038,SpreadMirage,
173|2280,SpreadMirage,
297|2047,SpreadMirage,
175|323,SpreadMirage,
587|556,SpreadMirage,
2129|2339,SpreadMirage,
2745|143,SpreadMirage,
2146|613,SpreadMirage,
2355|2323,SpreadMirage,
452|2967,SpreadMirage,
2782|2085,SpreadMirage,
2213|366,SpreadMirage,
2896|291,SpreadMirage,
2601|2674,SpreadMirage,
2830|2075,SpreadMirage,
15|402,SpreadMirage,
2369|2698,SpreadMirage,
2079|2614,SpreadMirage,
2688|2234,SpreadMirage,
2808|2827,SpreadMirage,
2155|268,SpreadMirage,
227|2619,SpreadMirage,
2050|349,SpreadMirage,-10.5
2422|3111,SpreadMirage,
2256|2258,SpreadMirage,
2168|2184,SpreadMirage,
2018|352,SpreadMirage,
2583|2291,SpreadMirage,
2516|118,SpreadMirage,
247|2970,SpreadMirage,
2071|284,SpreadMirage,
107|119,SpreadMirage,
427|3162,SpreadMirage,
2551|2128,SpreadMirage,
2134|2315,SpreadMirage,
2972|293,SpreadMirage,
359|374,SpreadMirage,
2107|2699,SpreadMirage,
191|2800,SpreadMirage,
2119|490,SpreadMirage,
424|2646,SpreadMirage,
2733|354,SpreadMirage,
426|2233,SpreadMirage,
2845|332,SpreadMirage,
259|2717,SpreadMirage,
2121|2062,SpreadMirage,
2678|2249,SpreadMirage,
2816|2838,SpreadMirage,
146|2102,SpreadMirage,
597|67,SpreadMirage,
2744|513,SpreadMirage,
2919|2141,SpreadMirage,
272|63,SpreadMirage,
2964|271,SpreadMirage,
2232|2673,SpreadMirage,
50|2634,SpreadMirage,
2506|2913,SpreadMirage,
446|421,SpreadMirage,
2714|2704,SpreadMirage,
133|583,SpreadMirage,
2710|2825,SpreadMirage,
2400|2170,SpreadMirage,
2564|2295,SpreadMirage,
101|255,SpreadMirage,
254|2692,SpreadMirage,
2519|2045,SpreadMirage,
2044|306,SpreadMirage,
262|2151,SpreadMirage,
32|267,SpreadMirage,
2428|395,SpreadMirage,
509|2359,SpreadMirage,
162|2399,SpreadMirage,
2101|65,SpreadMirage,
113|311,SpreadMirage,
74|2257,SpreadMirage,
2553|83,SpreadMirage,
2152|2939,SpreadMirage,
409|124,SpreadMirage,
273|2685,SpreadMirage,
2247|236,SpreadMirage,
2900|2738,SpreadMirage,
2383|216,SpreadMirage,
2262|2286,SpreadMirage,
2117|160,SpreadMirage,
68|2630,SpreadMirage,
2043|2817,SpreadMirage,
2005|328,SpreadMirage,8.0
48|2169,SpreadMirage,
239|2084,SpreadMirage,
258|2483,SpreadMirage,
2655|6,SpreadMirage,-5.5
47|60,SpreadMirage,
142|2649,SpreadMirage,
344|2016,SpreadMirage,
194|21,SpreadMirage,
559|2364,SpreadMirage,
2458|2570,SpreadMirage,
2065|2676,SpreadMirage,
2940|2304,SpreadMirage,
120|295,SpreadMirage,
2923|109,SpreadMirage,
2754|2413,SpreadMirage,
2751|70,SpreadMirage,
2120|2658,SpreadMirage,
61|2579,SpreadMirage,-3.5
235|150,SpreadMirage,4.0
2721|375,SpreadMirage,
25|2502,SpreadMirage,
2449|2222,SpreadMirage,
548|3,SpreadMirage,
304|3101,SpreadMirage,
2460|2181,SpreadMirage,
2207|2444,SpreadMirage,
2643|2747,SpreadMirage,
2948|3099,SpreadMirage,
2006|256,SpreadMirage,
322|2529,SpreadMirage,
2142|399,SpreadMirage,
2532|3112,SpreadMirage,
2210|455,SpreadMirage,
2220|330,SpreadMirage,
2230|222,SpreadMirage,
324|231,SpreadMirage,
2757|2373,SpreadMirage,
2292|308,SpreadMirage,
84|2426,SpreadMirage,-12.5
2026|2448,SpreadMirage,
290|2598,SpreadMirage,
2980|2074,SpreadMirage,
2296|2011,SpreadMirage,
2097|2842,SpreadMirage,
2086|2746,SpreadMirage,
158|2572,SpreadMirage,
2837|2834,SpreadMirage,
2790|190,SpreadMirage,
388|2818,SpreadMirage,
77|183,SpreadMirage,-16.5
46|2166,SpreadMirage,
2083|2368,SpreadMirage,
152|257,SpreadMirage,
2306|309,SpreadMirage,-13.0
276|2241,SpreadMirage,
2654|2586,SpreadMirage,
145|2546,SpreadMirage,
202|36,SpreadMirage,-14.0
55|294,SpreadMirage,
2335|2405,SpreadMirage,
2348|2320,SpreadMirage,
2466|2582,SpreadMirage,
2305|233,SpreadMirage,
2000|241,SpreadMirage,
2273|2858,SpreadMirage,
2758|386,SpreadMirage,
201|277,SpreadMirage,
2015|2871,SpreadMirage,
79|2197,SpreadMirage,
2010|2657,SpreadMirage,
134|2894,SpreadMirage,
2588|2639,SpreadMirage,
2822|2013,SpreadMirage,
2748|2686,SpreadMirage,
245|2534,SpreadMirage,
2711|2447,SpreadMirage,
326|2504,SpreadMirage,
2171|2189,SpreadMirage,
2743|2524,SpreadMirage,
2828|417,SpreadMirage,
266|80,SpreadMirage,
2653|2542,SpreadMirage,
2271|200,SpreadMirage,
2331|2148,SpreadMirage,
2433|2755,SpreadMirage,
2274|2849,SpreadMirage,
2729|2261,SpreadMirage,
2242|341,SpreadMirage,
53|56,SpreadMirage,
425|2844,SpreadMirage,
8|2535,SpreadMirage,
2641|2617,SpreadMirage,
2740|49,SpreadMirage,
2700|2108,SpreadMirage,
2587|2594,SpreadMirage,
2191|2028,SpreadMirage,
125|2049,SpreadMirage,
93|2098,SpreadMirage,
195|249,SpreadMirage,-3.5
2916|2637,SpreadMirage,
2824|618,SpreadMirage,
75|2812,SpreadMirage,
252|251,SpreadMirage,7.5
155|2571,SpreadMirage,
2042|2419,SpreadMirage,
2963|317,SpreadMirage,
331|2848,SpreadMirage,
2|2032,SpreadMirage,-10.5
238|2046,SpreadMirage,
99|5,SpreadMirage,
2567|147,SpreadMirage,
2401|2398,SpreadMirage,
204|62,SpreadMirage,
620|2023,SpreadMirage,
2201|2424,SpreadMirage,
2283|396,SpreadMirage,
2638|167,SpreadMirage,-6.5
38|2110,SpreadMirage,
2741|2891,SpreadMirage,
166|135,SpreadMirage,
90|196,SpreadMirage,
130|87,SpreadMirage,-5.0
2347|2056,SpreadMirage,
253|2237,SpreadMirage,
2377|2029,SpreadMirage,
301|2703,SpreadMirage,
2278|2829,SpreadMirage,
11|2381,SpreadMirage,
2440|302,SpreadMirage,
29|2371,SpreadMirage,
278|13,SpreadMirage,
2439|12,SpreadMirage,13.5
30|265,SpreadMirage,
24|23,SpreadMirage,
110|2951,SpreadMirage,
2214|2438,SpreadMirage,
2560|2369,SpreadMirage,
2641|2628,SpreadMirage,3.5
2032|2653,SpreadMirage,-6.5
2348|2655,SpreadMirage,-7.5
2723|2900,SpreadMirage,
2704|2123,SpreadMirage,
2201|2834,SpreadMirage,
2837|2170,SpreadMirage,
402|2749,SpreadMirage,
2060|2038,SpreadMirage,
2909|2702,SpreadMirage,
2022|2771,SpreadMirage,
2442|2221,SpreadMirage,
2884|2843,SpreadMirage,
68|2005,SpreadMirage,
455|2842,SpreadMirage,
96|97,SpreadMirage,13.0
18|2970,SpreadMirage,
2666|587,SpreadMirage,
135|2710,SpreadMirage,
158|26,SpreadMirage,-1.5
367|223,SpreadMirage,
160|2142,SpreadMirage,
274|15,SpreadMirage,
2523|2168,SpreadMirage,
277|2247,SpreadMirage,
201|202,SpreadMirage,
151|259,SpreadMirage,8.0
81|2280,SpreadMirage,
2682|2886,SpreadMirage,
130|2006,SpreadMirage,
231|2506,SpreadMirage,
2477|2273,SpreadMirage,
84|189,SpreadMirage,-2.5
2205|2071,SpreadMirage,
2429|2428,SpreadMirage,
349|24,SpreadMirage,
2818|2776,SpreadMirage,
2804|2017,SpreadMirage,
8|2572,SpreadMirage,
118|216,SpreadMirage,
154|2433,SpreadMirage,-2.5
221|167,SpreadMirage,
291|2258,SpreadMirage,
3110|173,SpreadMirage,
2175|246,SpreadMirage,
2256|2079,SpreadMirage,
255|2832,SpreadMirage,
471|2015,SpreadMirage,
2800|306,SpreadMirage,
2985|3162,SpreadMirage,
2810|203,SpreadMirage,
2986|2974,SpreadMirage,
2699|2249,SpreadMirage,
2257|2399,SpreadMirage,
365|2528,SpreadMirage,
2354|398,SpreadMirage,
2405|2329,SpreadMirage,
2444|53,SpreadMirage,
2047|2516,SpreadMirage,
2846|2532,SpreadMirage,
2601|2562,SpreadMirage,
128|2224,SpreadMirage,
2148|2707,SpreadMirage,
286|2896,SpreadMirage,
2871|2371,SpreadMirage,
481|2972,SpreadMirage,
479|109,SpreadMirage,
268|262,SpreadMirage,
2700|323,SpreadMirage,
2248|2667,SpreadMirage,
2969|2808,SpreadMirage,
341|2845,SpreadMirage,
2658|3100,SpreadMirage,
366|2828,SpreadMirage,
2366|271,SpreadMirage,
2827|2967,SpreadMirage,
218|2230,SpreadMirage,
2102|2018,SpreadMirage,
2651|72,SpreadMirage,
2089|2583,SpreadMirage,
293|452,SpreadMirage,
2385|210,SpreadMirage,
2234|2422,SpreadMirage,
374|2686,SpreadMirage,
164|2199,SpreadMirage,
89|2262,SpreadMirage,
354|2741,SpreadMirage,
294|2413,SpreadMirage,
2347|2691,SpreadMirage,
2725|388,SpreadMirage,
40|114,SpreadMirage,
2441|2487,SpreadMirage,
417|3111,SpreadMirage,
2467|2779,SpreadMirage,
351|395,SpreadMirage,
2023|146,SpreadMirage,
2839|2207,SpreadMirage,
2119|2310,SpreadMirage,
2812|74,SpreadMirage,
2074|188,SpreadMirage,
190|2003,SpreadMirage,
2362|126,SpreadMirage,
2838|2392,SpreadMirage,
2678|2822,SpreadMirage,
2644|184,SpreadMirage,
433|509,SpreadMirage,
2919|266,SpreadMirage,
143|2519,SpreadMirage,
2740|3071,SpreadMirage,
2817|2587,SpreadMirage,
409|2359,SpreadMirage,
50|2535,SpreadMirage,
2141|2155,SpreadMirage,
2674|2911,SpreadMirage,
2844|559,SpreadMirage,
2939|2744,SpreadMirage,
2286|65,SpreadMirage,
2891|32,SpreadMirage,
2802|2685,SpreadMirage,
446|273,SpreadMirage,
267|2106,SpreadMirage,
2398|548,SpreadMirage,
63|2152,SpreadMirage,
67|133,SpreadMirage,
2524|263,SpreadMirage,
583|101,SpreadMirage,
3|418,SpreadMirage,
2304|2075,SpreadMirage,
2968|2564,SpreadMirage,
2600|2738,SpreadMirage,
2085|2781,SpreadMirage,
2213|2373,SpreadMirage,
2151|80,SpreadMirage,
127|2754,SpreadMirage,
2146|2105,SpreadMirage,
2383|2557,SpreadMirage,
2323|60,SpreadMirage,
2016|2400,SpreadMirage,
79|2128,SpreadMirage,
30|103,SpreadMirage,-15.0
421|3214,SpreadMirage,
2534|2640,SpreadMirage,
2094|2486,SpreadMirage,
330|490,SpreadMirage,
2237|319,SpreadMirage,
2381|2923,SpreadMirage,
2045|2194,SpreadMirage,
147|11,SpreadMirage,
282|2825,SpreadMirage,
2189|352,SpreadMirage,
196|2403,SpreadMirage,
2426|48,SpreadMirage,
2858|2315,SpreadMirage,
2483|2633,SpreadMirage,
2717|2643,SpreadMirage,
36|13,SpreadMirage,
245|333,SpreadMirage,9.5
311|2803,SpreadMirage,
52|2440,SpreadMirage,
2084|2619,SpreadMirage,
150|59,SpreadMirage,9.0
2824|2001,SpreadMirage,
2751|2458,SpreadMirage,
2508|411,SpreadMirage,
2291|2129,SpreadMirage,
2333|17,SpreadMirage,
183|2681,SpreadMirage,
249|2050,SpreadMirage,3.0
2120|2848,SpreadMirage,
2502|2278,SpreadMirage,
2721|2850,SpreadMirage,
2930|2553,SpreadMirage,
70|2459,SpreadMirage,
2627|2395,SpreadMirage,
304|2714,SpreadMirage,
2029|2011,SpreadMirage,
2876|2755,SpreadMirage,
375|2295,SpreadMirage,
295|47,SpreadMirage,
2220|2882,SpreadMirage,
236|2046,SpreadMirage,
2940|2107,SpreadMirage,
2261|2635,SpreadMirage,
487|2588,SpreadMirage,
2292|2615,SpreadMirage,
2198|324,SpreadMirage,
46|2368,SpreadMirage,
2233|2086,SpreadMirage,
2241|257,SpreadMirage,
213|2116,SpreadMirage,-4.5
2448|2210,SpreadMirage,
66|2294,SpreadMirage,
2529|2339,SpreadMirage,
2097|2127,SpreadMirage,
2569|2010,SpreadMirage,
215|2559,SpreadMirage,
3211|2913,SpreadMirage,
2115|107,SpreadMirage,
2542|2232,SpreadMirage,
2736|2355,SpreadMirage,
611|2188,SpreadMirage,
2229|2065,SpreadMirage,
131|308,SpreadMirage,
322|2729,SpreadMirage,
2382|2683,SpreadMirage,
356|264,SpreadMirage,10.5
256|2598,SpreadMirage,
2134|209,SpreadMirage,
284|2830,SpreadMirage,
265|253,SpreadMirage,
390|237,SpreadMirage,
2271|2816,SpreadMirage,
155|149,SpreadMirage,
2594|2851,SpreadMirage,
2033|2927,SpreadMirage,
2568|2191,SpreadMirage,
389|134,SpreadMirage,
125|2654,SpreadMirage,
568|2043,SpreadMirage,
2401|2938,SpreadMirage,
2364|2772,SpreadMirage,
2393|235,SpreadMirage,-7.5
2306|113,SpreadMirage,
2171|2274,SpreadMirage,
86|2121,SpreadMirage,
2805|2948,SpreadMirage,
132|3066,SpreadMirage,
2166|2331,SpreadMirage,
630|2277,SpreadMirage,
2698|2396,SpreadMirage,
2904|2758,SpreadMirage,
2042|2964,SpreadMirage,
2649|331,SpreadMirage,
129|556,SpreadMirage,
2028|199,SpreadMirage,
2617|241,SpreadMirage,
2747|290,SpreadMirage,
200|2888,SpreadMirage,
2296|2634,SpreadMirage,
2222|437,SpreadMirage,
25|194,SpreadMirage,
2132|2466,SpreadMirage,
2013|2657,SpreadMirage,
2586|2815,SpreadMirage,
386|2639,SpreadMirage,
2316|2877,SpreadMirage,
2676|2551,SpreadMirage,
2579|238,SpreadMirage,-12.0
2000|2424,SpreadMirage,
309|2447,SpreadMirage,
58|2226,SpreadMirage,
2582|2504,SpreadMirage,
2|344,SpreadMirage,-5.5
138|2118,SpreadMirage,
3112|297,SpreadMirage,
99|2309,SpreadMirage,
2122|90,SpreadMirage,
2630|2110,SpreadMirage,
2916|2324,SpreadMirage,
2335|2415,SpreadMirage,
49|272,SpreadMirage,
93|2623,SpreadMirage,
2264|2823,SpreadMirage,
2571|2545,SpreadMirage,
2687|2231,SpreadMirage,
2197|2287,SpreadMirage,
399|227,SpreadMirage,
137|2402,SpreadMirage,
6|98,SpreadMirage,7.0
119|2169,SpreadMirage,
197|2320,SpreadMirage,
2894|425,SpreadMirage,
242|2305,SpreadMirage,-6.0
41|120,SpreadMirage,5.5
2242|2062,SpreadMirage,
2509|87,SpreadMirage,
613|2069,SpreadMirage,
396|2790,SpreadMirage,
3101|2049,SpreadMirage,
2025|2570,SpreadMirage,
2283|75,SpreadMirage,
195|276,SpreadMirage,7.0
251|145,SpreadMirage,-2.5
55|2453,SpreadMirage,
328|2692,SpreadMirage,
166|2638,SpreadMirage,3.5
2377|2695,SpreadMirage,
77|2711,SpreadMirage,
302|2464,SpreadMirage,
16|2584,SpreadMirage,
205|2475,SpreadMirage,
254|204,SpreadMirage,-3.5
2439|2117,SpreadMirage,-7.0
12|2636,SpreadMirage,
9|275,SpreadMirage,-7.0
391|2963,SpreadMirage,
2249|2986,SpreadMirage,
152|228,SpreadMirage,13.0
2296|2640,SpreadMirage,
53|2695,SpreadMirage,
2038|284,SpreadMirage,
2221|471,SpreadMirage,
2108|2102,SpreadMirage,
2060|2089,SpreadMirage,
2587|568,SpreadMirage,
18|402,SpreadMirage,
2583|2771,SpreadMirage,
278|68,SpreadMirage,-3.5
349|154,SpreadMirage,2.5
2017|2601,SpreadMirage,
2117|2649,SpreadMirage,13.0
113|238,SpreadMirage,
367|215,SpreadMirage,
194|50,SpreadMirage,
2224|129,SpreadMirage,
135|23,SpreadMirage,-3.5
2305|2348,SpreadMirage,-10.0
59|153,SpreadMirage,-6.5
2528|293,SpreadMirage,
2782|2970,SpreadMirage,
2280|3162,SpreadMirage,
587|455,SpreadMirage,
2974|2666,SpreadMirage,
259|276,SpreadMirage,-9.5
97|2229,SpreadMirage,
2294|2711,SpreadMirage,
2226|2393,SpreadMirage,3.0
2085|2745,SpreadMirage,
417|184,SpreadMirage,
61|249,SpreadMirage,
150|221,SpreadMirage,4.0
183|2655,SpreadMirage,-17.5
225|46,SpreadMirage,
121|2977,SpreadMirage,
2736|2657,SpreadMirage,
2075|2148,SpreadMirage,
83|2746,SpreadMirage,
2748|391,SpreadMirage,
2651|409,SpreadMirage,
2896|2355,SpreadMirage,
2972|2843,SpreadMirage,
2559|2188,SpreadMirage,
388|247,SpreadMirage,
2800|267,SpreadMirage,
341|2963,SpreadMirage,
291|2213,SpreadMirage,
398|2725,SpreadMirage,
2812|2741,SpreadMirage,
365|2818,SpreadMirage,
2557|297,SpreadMirage,
3111|2256,SpreadMirage,
216|2175,SpreadMirage,
352|2980,SpreadMirage,
294|2683,SpreadMirage,
2142|43,SpreadMirage,
2199|2050,SpreadMirage,10.0
2967|114,SpreadMirage,
2551|2882,SpreadMirage,
2707|2699,SpreadMirage,
246|2248,SpreadMirage,
237|175,SpreadMirage,
2392|2682,SpreadMirage,
2295|2399,SpreadMirage,
33|2731,SpreadMirage,
2079|366,SpreadMirage,
2230|171,SpreadMirage,
348|7,SpreadMirage,
262|65,SpreadMirage,
452|2871,SpreadMirage,
2487|2022,SpreadMirage,
2018|2274,SpreadMirage,
2062|2516,SpreadMirage,
286|2532,SpreadMirage,
2749|2467,SpreadMirage,
437|131,SpreadMirage,
2529|2804,SpreadMirage,
2373|2553,SpreadMirage,
2667|2234,SpreadMirage,
266|268,SpreadMirage,
274|110,SpreadMirage,
354|2524,SpreadMirage,
2909|379,SpreadMirage,
126|2283,SpreadMirage,
2015|2808,SpreadMirage,
32|255,SpreadMirage,
481|81,SpreadMirage,
2790|2044,SpreadMirage,
340|2394,SpreadMirage,
2832|2891,SpreadMirage,
2105|2913,SpreadMirage,
2315|2071,SpreadMirage,
2422|2700,SpreadMirage,
2354|2969,SpreadMirage,
2119|60,SpreadMirage,
332|426,SpreadMirage,
336|112,SpreadMirage,
395|2948,SpreadMirage,
2845|2614,SpreadMirage,
323|118,SpreadMirage,
2564|2723,SpreadMirage,
2123|11,SpreadMirage,
2851|2817,SpreadMirage,
2428|119,SpreadMirage,
2772|2844,SpreadMirage,
191|427,SpreadMirage,
2398|3179,SpreadMirage,
162|2101,SpreadMirage,
2304|2166,SpreadMirage,
101|2257,SpreadMirage,
425|389,SpreadMirage,
2951|2383,SpreadMirage,
3110|2779,SpreadMirage,
2247|55,SpreadMirage,
195|2046,SpreadMirage,
2402|2740,SpreadMirage,
386|2834,SpreadMirage,
263|2042,SpreadMirage,
89|2171,SpreadMirage,
2141|143,SpreadMirage,
2758|630,SpreadMirage,
3071|2744,SpreadMirage,
2842|2128,SpreadMirage,
124|2968,SpreadMirage,
433|273,SpreadMirage,
446|583,SpreadMirage,
2685|2106,SpreadMirage,
2181|2292,SpreadMirage,
2546|79,SpreadMirage,
2825|2886,SpreadMirage,
2152|133,SpreadMirage,
2598|2339,SpreadMirage,
556|2273,SpreadMirage,
359|2733,SpreadMirage,
63|2802,SpreadMirage,
2900|2600,SpreadMirage,
2118|2815,SpreadMirage,
2419|2262,SpreadMirage,
2233|2362,SpreadMirage,
2688|2121,SpreadMirage,
2074|2189,SpreadMirage,
2805|2232,SpreadMirage,
86|190,SpreadMirage,
242|248,SpreadMirage,-3.0
222|2619,SpreadMirage,
2938|2347,SpreadMirage,
2535|2545,SpreadMirage,
149|2824,SpreadMirage,
301|108,SpreadMirage,
421|2359,SpreadMirage,
2637|2810,SpreadMirage,
264|304,SpreadMirage,
172|2083,SpreadMirage,
2043|132,SpreadMirage,
128|2477,SpreadMirage,
2424|2237,SpreadMirage,
2069|2146,SpreadMirage,
5|2466,SpreadMirage,
258|2678,SpreadMirage,
203|2094,SpreadMirage,
2486|29,SpreadMirage,
213|2309,SpreadMirage,
2858|2205,SpreadMirage,
189|93,SpreadMirage,
77|311,SpreadMirage,
158|2571,SpreadMirage,
2717|2369,SpreadMirage,
30|328,SpreadMirage,-6.5
87|127,SpreadMirage,-4.5
120|277,SpreadMirage,-4.0
559|2894,SpreadMirage,
2449|2169,SpreadMirage,
57|2633,SpreadMirage,
275|2509,SpreadMirage,
164|8,SpreadMirage,
2458|2460,SpreadMirage,
2403|2876,SpreadMirage,
239|2433,SpreadMirage,
2754|2184,SpreadMirage,
2848|3101,SpreadMirage,
479|173,SpreadMirage,
396|67,SpreadMirage,
193|2132,SpreadMirage,
2570|2703,SpreadMirage,
2381|205,SpreadMirage,
2120|2829,SpreadMirage,
2438|137,SpreadMirage,
2721|2318,SpreadMirage,
2450|2127,SpreadMirage,
2850|2508,SpreadMirage,
330|2310,SpreadMirage,
2569|490,SpreadMirage,
2333|272,SpreadMirage,
235|2032,SpreadMirage,4.0
2003|2151,SpreadMirage,
613|2939,SpreadMirage,
2400|2582,SpreadMirage,
611|2291,SpreadMirage,
3209|2316,SpreadMirage,
2134|2385,SpreadMirage,
324|2261,SpreadMirage,
52|2065,SpreadMirage,
509|375,SpreadMirage,
48|2681,SpreadMirage,
2210|2026,SpreadMirage,
2011|2755,SpreadMirage,
2911|2816,SpreadMirage,
17|2519,SpreadMirage,
107|2405,SpreadMirage,
256|2429,SpreadMirage,
163|2329,SpreadMirage,
209|2129,SpreadMirage,
219|322,SpreadMirage,
2382|2757,SpreadMirage,
257|2335,SpreadMirage,
2704|2837,SpreadMirage,
2086|159,SpreadMirage,
2006|309,SpreadMirage,7.0
295|2643,SpreadMirage,
317|424,SpreadMirage,
2534|2916,SpreadMirage,
146|2686,SpreadMirage,
196|2687,SpreadMirage,
2029|2016,SpreadMirage,
2453|2170,SpreadMirage,
2122|2214,SpreadMirage,
3066|2594,SpreadMirage,
134|2364,SpreadMirage,
125|2838,SpreadMirage,
2623|2110,SpreadMirage,
2447|2324,SpreadMirage,
98|2415,SpreadMirage,
